t,walltime
10,325
20,326.2
30,330.1
40,328.4
50,328.5
60,329.6
70,333.6
80,329.6
90,328.4
100,331.1
110,334
120,330
130,325.7
140,325.5
150,328.7
160,324.9
170,325.3
180,326.5
190,323.4
200,324.1
210,331.6
220,335.3
230,337.8
240,334.3
250,338.4
260,335.7
270,335.9
280,334.2
290,333.7
300,333.3
310,333.4
320,332.7
330,334.8
340,334.8
350,337.1
360,335.3
370,338.6
380,339.1
390,342.5
400,347.2
410,337.3
420,331.3
430,327.7
440,326.1
450,327.9
460,342.3
470,327.3
480,332.2
490,335
500,330.5
510,330.6
520,334.4
530,328.8
540,333.8
550,333.5
560,335
570,333.3
580,333.2
590,337.5
600,335.7
610,334.2
620,335.3
630,330.9
640,330.9
650,328.8
660,330.1
670,328.6
680,327.4
690,329.9
700,326.8
710,327
720,327.2
730,325.4
740,323.4
750,325.6
760,327.7
770,326.1
780,327.1
790,324.6
800,324.5
810,343.9
820,349.9
830,352.7
840,350
850,354.1
860,355.2
870,352.7
880,346.9
890,340.2
900,346.5
910,339.4
920,339.7
930,340.9
940,341.1
950,338.7
960,343.7
970,342.3
980,344.2
990,347.4
1000,349.2
1010,349.2
1020,354.9
1030,345.9
1040,348.1
1050,341.3
1060,340.6
1070,346.4
1080,350.4
1090,351.8
1100,351.2
1110,351.8
1120,351.6
1130,351.7
1140,352
1150,351.2
1160,352.1
1170,351.8
1180,351.4
1190,350.7
1200,351.2
1210,372.2
1220,368.6
1230,366.2
1240,362.7
1250,361.2
1260,358.8
1270,359.1
1280,366.7
1290,365.2
1300,365.1
1310,362.8
1320,368
1330,365.9
1340,362.4
1350,366.9
1360,369.3
1370,371.7
1380,368.4
1390,365.9
1400,367.8
1410,338
1420,335.2
1430,337.2
1440,338.1
1450,334.9
1460,337.9
1470,339.4
1480,340.5
1490,339.3
1500,339.8
1510,334.1
1520,337.1
1530,333.1
1540,329.7
1550,333.6
1560,332.5
1570,333.1
1580,336.4
1590,340.3
1600,341.1
1610,336.7
1620,330.1
1630,331.7
1640,331.8
1650,333.1
1660,332.6
1670,335.9
1680,330.7
1690,333.2
1700,329.8
1710,335.2
1720,332.2
1730,331.9
1740,343.2
1750,346.7
1760,349.1
1770,347.5
1780,347.4
1790,351.6
1800,348.8
1810,340.7
1820,337.8
1830,337.9
1840,335
1850,335.8
1860,331.9
1870,330.8
1880,329.9
1890,334.6
1900,328.8
1910,330.3
1920,333.6
1930,333.2
1940,329.6
1950,327.4
1960,327
1970,328.6
1980,332.4
1990,332.2
2000,331
2010,354.6
2020,356.4
2030,353.9
2040,353.1
2050,351.1
2060,352.4
2070,353.3
2080,354.5
2090,357.1
2100,360.2
2110,359.2
2120,360.8
2130,357.5
2140,356.2
2150,357.9
2160,355.2
2170,355
2180,356.2
2190,354.3
2200,356.6
2210,370.3
2220,366.8
2230,368.1
2240,367.6
2250,364.7
2260,367
2270,363.3
2280,364
2290,363
2300,364.3
2310,368.5
2320,358.7
2330,357.8
2340,368.9
2350,366.1
2360,349.6
2370,355.4
2380,356.1
2390,358.8
2400,357
2410,354.6
2420,356.2
2430,356.2
2440,356.6
2450,357.8
2460,357.5
2470,356.8
2480,356
2490,356.2
2500,353
2510,353.6
2520,354.1
2530,351.8
2540,350.9
2550,351.7
2560,353.8
2570,355
2580,356.9
2590,358.2
2600,358.5
2610,347.6
2620,351.4
2630,350.3
2640,349.3
2650,350.4
2660,348.9
2670,353.3
2680,353.2
2690,356.4
2700,353.4
2710,350.7
2720,347.8
2730,344.7
2740,350.8
2750,352.5
2760,353.4
2770,352.8
2780,353.7
2790,352.3
2800,355.1
2810,357
2820,358.4
2830,357
2840,357.5
2850,355.8
2860,354.2
2870,351.6
2880,353.6
2890,358.7
2900,355
2910,359
2920,358.5
2930,358.1
2940,358.1
2950,356.4
2960,359.3
2970,360.3
2980,359.4
2990,357.9
3000,359.1
3010,322.5
3020,322.4
3030,322.4
3040,321.7
3050,330.7
3060,352.4
3070,352.6
3080,352.5
3090,352.8
3100,350.8
3110,347.7
3120,355.8
3130,355.7
3140,358.3
3150,362.9
3160,364.8
3170,365.5
3180,360.6
3190,339.7
3200,347.6
3210,359
3220,361.9
3230,356.5
3240,349
3250,353.3
3260,352.6
3270,351.7
3280,352.1
3290,348.6
3300,350.6
3310,351.4
3320,351
3330,347.9
3340,350.6
3350,350.6
3360,351.4
3370,353.3
3380,351.6
3390,350.5
3400,350.9
3410,353
3420,361.5
3430,360.8
3440,359.7
3450,358.5
3460,362.6
3470,361.4
3480,360.5
3490,360
3500,360
3510,359
3520,360.1
3530,361.2
3540,361.1
3550,361.8
3560,361.6
3570,362.1
3580,359.8
3590,361.7
3600,362
3610,333.5
3620,341.9
3630,343.1
3640,341.3
3650,338.9
3660,337
3670,335.5
3680,337.6
3690,342.9
3700,332.4
3710,338.8
3720,338.6
3730,337.1
3740,340.3
3750,339.1
3760,337.6
3770,338.5
3780,335.9
3790,336.4
3800,334.7
3810,365
3820,370.3
3830,369.5
3840,370.6
3850,372.8
3860,373.8
3870,373.4
3880,375.2
3890,372.1
3900,374.4
3910,370.6
3920,369.4
3930,365.7
3940,367.9
3950,374.8
3960,369.6
3970,372.1
3980,370.6
3990,370.1
4000,372.1
4010,362.8
4020,363.4
4030,361.7
4040,361.7
4050,360.7
4060,364.6
4070,365.6
4080,361.5
4090,364.1
4100,365.4
4110,367.2
4120,364.3
4130,366.8
4140,363.6
4150,364.2
4160,364
4170,358.8
4180,358
4190,354.8
4200,359.7
4210,350.1
4220,350.6
4230,347
4240,346.6
4250,349.1
4260,349.1
4270,354.1
4280,357.8
4290,352.6
4300,353.5
4310,352.8
4320,350.7
4330,349.1
4340,347.7
4350,347.8
4360,351.2
4370,352.4
4380,352.8
4390,353.5
4400,353.1
4410,336.4
4420,335.5
4430,337.6
4440,337.3
4450,339.6
4460,339.2
4470,341.7
4480,344.3
4490,343.8
4500,343
4510,344.7
4520,344.1
4530,341.4
4540,345.4
4550,343.6
4560,341.3
4570,344
4580,346.4
4590,343.2
4600,343.4
4610,363.1
4620,368.7
4630,366.4
4640,365.9
4650,364.8
4660,363.2
4670,366
4680,367.3
4690,366.7
4700,366.8
4710,360.3
4720,361.4
4730,360.8
4740,343.9
4750,351.9
4760,363.2
4770,361.9
4780,352.6
4790,361.5
4800,257
4810,254.4
4820,259.9
4830,255.7
4840,260
4850,282.3
4860,287.1
4870,281.4
4880,280.4
4890,280.1
4900,258.4
4910,258
4920,253.7
4930,255.1
4940,254.2
4950,253.9
4960,258.9
4970,259.8
4980,255.8
4990,258.2
5000,256.4
5010,259.7
5020,263.2
5030,262.9
5040,260.9
5050,240.8
5060,241.3
5070,241
5080,241
5090,243.9
5100,291.7
5110,292.6
5120,291.5
5130,288.7
5140,285.7
5150,256.6
5160,258
5170,255.4
5180,253.6
5190,252.2
5200,284.5
5210,268.1
5220,266.2
5230,258.8
5240,260.4
5250,254.4
5260,255.7
5270,256.6
5280,253.9
5290,253.8
