MDTU,0,2,4,6,8,10
10,16.9273,16.9146,16.9104,16.9024,16.8981,16.8903
20,18.7618,18.7538,18.7487,18.746,18.7428,18.7417
30,18.5616,18.5514,18.5485,18.5406,18.5365,18.5332
40,18.6816,18.6691,18.6666,18.6594,18.6554,18.648
50,18.5402,18.5264,18.5214,18.5139,18.5095,18.501
60,18.2565,18.245,18.2357,18.2324,18.2301,18.2204
70,18.0537,18.042,18.04,18.0256,18.0206,18.019
80,18.0207,18.0075,18.002,17.998,17.9952,17.9887
90,17.9634,17.9541,17.9491,17.9431,17.9374,17.9328
100,17.7385,17.7228,17.722,17.7124,17.7099,17.708
110,17.73,17.7179,17.7155,17.7055,17.6995,17.6954
120,17.6791,17.6656,17.6622,17.6578,17.6551,17.6517
130,17.797,17.7824,17.7808,17.7713,17.7645,17.7571
140,17.86,17.8486,17.8452,17.8403,17.836,17.8321
150,17.6723,17.6603,17.6557,17.6539,17.6511,17.6496
160,17.5427,17.5304,17.5245,17.5149,17.511,17.5025
170,17.5212,17.5117,17.5056,17.5012,17.4951,17.4915
180,17.4831,17.4728,17.4675,17.4529,17.4471,17.4422
190,17.4077,17.3937,17.3894,17.3833,17.3802,17.3729
200,17.429,17.4181,17.416,17.4113,17.4093,17.4056
210,17.2972,17.288,17.2845,17.2821,17.2774,17.2752
220,17.307,17.2922,17.29,17.2837,17.2794,17.2763
230,17.5722,17.5606,17.5529,17.5395,17.5356,17.5267
240,17.3667,17.3532,17.3472,17.3397,17.3363,17.3274
250,17.3091,17.2972,17.2918,17.2875,17.2851,17.2811
260,17.4438,17.4319,17.4271,17.4206,17.419,17.4106
270,17.5265,17.5132,17.5099,17.5008,17.4943,17.4881
280,17.1868,17.1728,17.1697,17.1675,17.1599,17.1562
290,17.2545,17.2404,17.2351,17.2298,17.2237,17.2172
300,17.1954,17.1821,17.1733,17.1675,17.1622,17.1535
310,17.0806,17.075,17.0662,17.0644,17.062,17.0607
320,17.1707,17.1568,17.1493,17.1383,17.1339,17.1235
330,17.2261,17.2182,17.2109,17.2091,17.2052,17.2031
340,17.2413,17.2264,17.2181,17.2124,17.2094,17.203
350,17.2776,17.2614,17.2578,17.2523,17.2491,17.2446
360,17.1337,17.121,17.1184,17.1136,17.1124,17.1108
370,17.2614,17.2482,17.2425,17.232,17.2291,17.2217
380,17.2166,17.2062,17.2018,17.1934,17.1879,17.1825
390,17.2205,17.2065,17.2051,17.1991,17.1982,17.1937
400,17.1479,17.1338,17.1283,17.1213,17.1195,17.1124
410,17.051,17.036,17.0339,17.0265,17.0225,17.0149
420,17.0387,17.0256,17.0204,17.0142,17.0092,17.0051
430,17.2358,17.2219,17.2117,17.1946,17.1829,17.1808
440,17.0906,17.0792,17.0729,17.0715,17.0692,17.065
450,17.1352,17.1193,17.1147,17.1081,17.1066,17.0971
460,17.1147,17.1009,17.0957,17.0847,17.0788,17.0686
470,17.1915,17.1782,17.1743,17.1663,17.1622,17.1561
480,17.1235,17.112,17.1028,17.0916,17.0904,17.0805
490,17.2399,17.2342,17.2265,17.2241,17.2206,17.219
500,17.135,17.1202,17.1166,17.1067,17.1044,17.0994
510,17.0882,17.0766,17.074,17.0711,17.0636,17.062
520,16.9559,16.9394,16.9372,16.9321,16.9302,16.9291
530,17.1644,17.1516,17.1485,17.1355,17.1318,17.1245
540,17.2389,17.2245,17.2225,17.2143,17.2099,17.2034
550,17.4795,17.4672,17.4636,17.4487,17.4411,17.435
560,17.3165,17.3031,17.3008,17.2922,17.2905,17.2858
570,17.1736,17.16,17.157,17.1522,17.1494,17.145
580,17.2245,17.2113,17.2082,17.1955,17.1923,17.1844
590,17.0302,17.0133,17.0113,17.0072,17.0059,17.0031
600,17.1177,17.1102,17.1047,17.1014,17.0969,17.0945
610,17.2013,17.1878,17.185,17.1759,17.1733,17.1683
620,17.0959,17.0806,17.0757,17.07,17.0655,17.0604
630,16.9849,16.9722,16.9687,16.9575,16.9546,16.9517
640,17.1496,17.1355,17.1243,17.1177,17.111,17.1005
650,17.1525,17.1405,17.1315,17.1257,17.1187,17.1137
660,17.2478,17.2321,17.2272,17.2178,17.2124,17.206
670,17.2296,17.2193,17.2148,17.2117,17.2073,17.2048
680,17.2859,17.2781,17.2708,17.2674,17.2612,17.2582
690,17.2712,17.2598,17.2555,17.2474,17.2425,17.2369
700,17.2153,17.2072,17.2036,17.1974,17.1935,17.1876
710,17.2812,17.2683,17.2649,17.2585,17.2533,17.2506
720,17.2397,17.2248,17.2224,17.2195,17.2183,17.2155
730,17.3379,17.3235,17.3126,17.3052,17.2943,17.288
740,17.2967,17.2835,17.2758,17.2731,17.2709,17.2623
750,17.3621,17.3493,17.3462,17.3407,17.338,17.3358
760,17.3122,17.2982,17.2922,17.2873,17.2833,17.2773
770,17.3679,17.3566,17.3498,17.3435,17.3376,17.3298
780,17.4594,17.4486,17.4435,17.4361,17.4311,17.4226
790,17.2294,17.2163,17.2123,17.2087,17.2062,17.2054
800,17.271,17.2555,17.2482,17.2467,17.2353,17.234
810,17.2612,17.2472,17.2458,17.2378,17.2337,17.2288
820,17.2079,17.192,17.1882,17.1818,17.177,17.1737
830,17.1816,17.1674,17.1642,17.1544,17.1518,17.1483
840,17.1926,17.1791,17.1673,17.1567,17.1496,17.136
850,17.1251,17.1161,17.1141,17.1102,17.1084,17.105
860,17.0211,17.0086,17.0046,16.9911,16.9846,16.9764
870,17.0875,17.0754,17.0715,17.0633,17.0592,17.0541
880,17.0399,17.0335,17.0286,17.0214,17.0185,17.0143
890,16.9827,16.9723,16.9678,16.9643,16.9618,16.9581
900,16.8807,16.8676,16.8653,16.8629,16.8593,16.8552
910,16.8764,16.8649,16.8609,16.8587,16.8528,16.8519
920,17.053,17.0382,17.0327,17.0273,17.0217,17.0123
930,16.9799,16.9671,16.9625,16.9478,16.9401,16.9339
940,16.9545,16.9418,16.9364,16.9274,16.9249,16.9186
950,17.0122,16.9999,16.9959,16.9874,16.9848,16.977
960,17.0581,17.0442,17.0401,17.0365,17.0327,17.0301
970,17.0073,16.9929,16.9903,16.982,16.9761,16.9686
980,17.0224,17.0102,17.007,16.9956,16.989,16.9804
990,16.9562,16.9436,16.9374,16.9329,16.9284,16.9228
1000,16.8436,16.829,16.8223,16.8185,16.8126,16.8059
1010,16.9399,16.9271,16.9246,16.9198,16.9175,16.9148
1020,17.0645,17.051,17.0472,17.0362,17.0281,17.0226
1030,16.9396,16.9298,16.9247,16.9176,16.9171,16.9138
1040,17.0137,16.9993,16.9879,16.9811,16.975,16.9701
1050,16.9276,16.9155,16.9113,16.9098,16.9074,16.9054
1060,16.8831,16.8748,16.8713,16.8661,16.865,16.862
1070,16.932,16.9227,16.9168,16.9149,16.9102,16.9045
1080,16.9369,16.9239,16.9224,16.9154,16.9112,16.9082
1090,17.0848,17.0711,17.0649,17.057,17.054,17.0441
1100,17.0613,17.0495,17.0472,17.0358,17.0329,17.0268
1110,17.2104,17.2047,17.1995,17.1967,17.1937,17.1894
1120,17.0747,17.0602,17.0564,17.0499,17.0437,17.0376
1130,17.0677,17.0544,17.0515,17.0436,17.0412,17.036
1140,17.1452,17.1327,17.128,17.1167,17.1096,17.1043
1150,17.1844,17.1709,17.1657,17.161,17.1593,17.151
1160,17.1501,17.1373,17.1333,17.1232,17.1183,17.1104
1170,17.091,17.0793,17.0723,17.0656,17.0608,17.0531
1180,16.9937,16.9809,16.9783,16.9767,16.9722,16.9716
1190,17.1237,17.113,17.1075,17.1036,17.1007,17.0922
1200,17.1133,17.0985,17.0889,17.0831,17.0808,17.0772
1210,17.0548,17.0404,17.0374,17.0313,17.0294,17.0244
1220,17.3258,17.3111,17.306,17.2964,17.2909,17.2828
1230,16.9412,16.929,16.9208,16.911,16.9059,16.8958
1240,16.9976,16.9905,16.9818,16.9807,16.9777,16.9707
1250,16.9084,16.8922,16.8888,16.8842,16.8819,16.8798
1260,17.0454,17.0369,17.0309,17.0273,17.0248,17.0216
1270,16.9817,16.9721,16.9659,16.9518,16.9455,16.9429
1280,16.994,16.9818,16.9753,16.9733,16.9664,16.9625
1290,17.1462,17.1349,17.1308,17.126,17.1218,17.1172
1300,17.148,17.1354,17.1298,17.1217,17.119,17.1137
1310,17.1349,17.1236,17.1211,17.1105,17.1074,17.1025
1320,17.1836,17.1719,17.1674,17.1626,17.1587,17.1551
1330,17.1087,17.0971,17.0936,17.0906,17.0861,17.0853
1340,17.1375,17.1294,17.1209,17.1167,17.1075,17.1007
1350,17.2592,17.247,17.2412,17.2324,17.2234,17.2198
1360,17.1131,17.0959,17.086,17.076,17.0743,17.0575
1370,17.2083,17.1989,17.196,17.191,17.1869,17.1846
1380,17.019,17.0063,17.0026,16.9963,16.9937,16.985
1390,17.1327,17.1194,17.1139,17.1031,17.0974,17.0915
1400,17.1653,17.15,17.1475,17.1374,17.134,17.1245
1410,17.16,17.1459,17.1376,17.1325,17.129,17.1225
1420,17.2372,17.2248,17.2189,17.2115,17.2073,17.1978
1430,17.2415,17.2275,17.2245,17.2177,17.2166,17.2099
1440,17.4962,17.4838,17.48,17.4701,17.4656,17.4582
1450,17.2472,17.2352,17.2319,17.2214,17.2193,17.212
1460,17.241,17.2274,17.2255,17.2161,17.2135,17.2108
1470,17.3385,17.3258,17.3208,17.3131,17.3063,17.2993
1480,17.2389,17.2275,17.2203,17.2166,17.2148,17.2062
1490,17.192,17.1774,17.1745,17.1665,17.1644,17.1602
1500,17.1479,17.1312,17.1243,17.1178,17.1122,17.1102
1510,17.2611,17.2474,17.245,17.2394,17.2372,17.2342
1520,17.1636,17.148,17.1425,17.1351,17.1332,17.1261
1530,17.2624,17.2501,17.2446,17.2375,17.2338,17.2282
1540,17.3496,17.3319,17.3243,17.3155,17.3116,17.2967
1550,17.269,17.2575,17.2518,17.2385,17.2329,17.2305
1560,17.3873,17.3752,17.3717,17.3701,17.3664,17.364
1570,17.3567,17.3472,17.338,17.3245,17.3203,17.315
1580,17.4057,17.3916,17.3839,17.3811,17.3782,17.3701
1590,17.3122,17.3069,17.2993,17.2943,17.2921,17.291
1600,17.2898,17.2759,17.2693,17.262,17.2577,17.2468
1610,17.2708,17.2578,17.2512,17.2401,17.2371,17.2339
1620,17.4368,17.4268,17.4212,17.4141,17.4109,17.4035
1630,17.4056,17.3919,17.3846,17.3807,17.3742,17.3684
1640,17.3065,17.2932,17.2863,17.2792,17.275,17.2689
1650,17.289,17.2754,17.2718,17.2672,17.2626,17.2576
1660,17.194,17.188,17.1826,17.1764,17.1758,17.1727
