MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,0.928337,0.79739,-0.475372
2,0.928337,0.79739,-0.475372
3,0.928337,0.79739,-0.475372
4,0.928337,0.79739,-0.475372
5,0.928337,0.79739,-0.475372
6,0.928337,0.79739,-0.475372
7,0.928337,0.79739,-0.475372
8,0.928337,0.79739,-0.475372
9,0.928337,0.79739,-0.475372
10,0.928337,0.79739,-0.475372
11,0.928337,0.79739,-0.475372
12,0.938527,0.820689,-0.455306
13,0.940323,0.815734,-0.467745
14,0.94001,0.828867,-0.443393
15,0.940897,0.833706,-0.436144
16,0.940555,0.830355,-0.441763
17,0.939336,0.833655,-0.432865
18,0.936294,0.826209,-0.440482
19,0.938014,0.815674,-0.463191
20,0.935356,0.79893,-0.486418
21,0.93207,0.79402,-0.488146
22,0.935132,0.791111,-0.498614
23,0.933423,0.794314,-0.49025
24,0.931335,0.802382,-0.472829
25,0.932343,0.817269,-0.448705
26,0.932343,0.817269,-0.448705
27,0.932862,0.827934,-0.429835
28,0.932849,0.83129,-0.423279
29,0.932849,0.83129,-0.423279
30,0.931503,0.843304,-0.395646
31,0.933884,0.856121,-0.37309
32,0.93503,0.872136,-0.337135
33,0.933405,0.86669,-0.346545
34,0.937667,0.874991,-0.337061
35,0.935089,0.883749,-0.30558
36,0.937466,0.882792,-0.315468
37,0.935429,0.891664,-0.282778
38,0.934291,0.893469,-0.273154
39,0.9351,0.88759,-0.294271
40,0.932246,0.875079,-0.321434
41,0.931844,0.881869,-0.301065
42,0.931844,0.881869,-0.301065
43,0.930789,0.864975,-0.343782
44,0.933951,0.851565,-0.383539
45,0.930917,0.843896,-0.392995
46,0.928077,0.823743,-0.427521
47,0.929943,0.827289,-0.42472
48,0.929023,0.811095,-0.452999
49,0.93208,0.835175,-0.41383
50,0.932955,0.836879,-0.412357
51,0.932834,0.838314,-0.409156
52,0.936161,0.834642,-0.423992
53,0.933273,0.821595,-0.442696
54,0.935528,0.833932,-0.423992
55,0.937783,0.84211,-0.41266
56,0.934978,0.829978,-0.430489
57,0.932447,0.807779,-0.46578
58,0.935634,0.821705,-0.44745
59,0.932951,0.817881,-0.448851
60,0.930984,0.814455,-0.450993
61,0.933599,0.82091,-0.444651
62,0.936784,0.809442,-0.471559
63,0.935525,0.786815,-0.506092
64,0.934044,0.794399,-0.491294
65,0.92843,0.798288,-0.474045
66,0.934248,0.809919,-0.465672
67,0.935585,0.808375,-0.471009
68,0.935585,0.808375,-0.471009
69,0.934835,0.797601,-0.487595
70,0.93151,0.809406,-0.461055
71,0.934013,0.829876,-0.428586
72,0.934191,0.801275,-0.480283
73,0.933331,0.779176,-0.513801
74,0.931289,0.792212,-0.48959
75,0.929956,0.792702,-0.486252
76,0.930095,0.785186,-0.498557
77,0.930095,0.785186,-0.498557
78,0.931471,0.787945,-0.49677
79,0.931471,0.787945,-0.49677
80,0.931625,0.761366,-0.536886
81,0.93257,0.74481,-0.561199
82,0.930819,0.746855,-0.555546
83,0.930153,0.724653,-0.583149
84,0.932018,0.725065,-0.58561
85,0.932914,0.742561,-0.56474
86,0.93075,0.712313,-0.599087
87,0.933539,0.730216,-0.581618
88,0.931604,0.740549,-0.56522
89,0.928359,0.746826,-0.551454
90,0.925603,0.743627,-0.551144
91,0.925603,0.743627,-0.551144
92,0.929814,0.745836,-0.555233
93,0.929476,0.755635,-0.54124
94,0.920545,0.753271,-0.529136
95,0.92958,0.789381,-0.490914
96,0.927709,0.78305,-0.49747
97,0.933542,0.780439,-0.512266
98,0.933542,0.780439,-0.512266
99,0.932367,0.79671,-0.484316
100,0.928556,0.781556,-0.501384
101,0.92838,0.760146,-0.53298
102,0.92838,0.760146,-0.53298
103,0.929395,0.758184,-0.537524
104,0.929746,0.75258,-0.545941
105,0.927456,0.745425,-0.55183
106,0.928008,0.758011,-0.535366
107,0.929571,0.754652,-0.542772
108,0.929447,0.763764,-0.529656
109,0.930772,0.762641,-0.533587
110,0.929298,0.767065,-0.524601
111,0.930009,0.774464,-0.5149
112,0.93058,0.775787,-0.513939
113,0.924431,0.786416,-0.485924
114,0.92956,0.80673,-0.46181
115,0.92956,0.80673,-0.46181
116,0.927085,0.809758,-0.45142
117,0.925188,0.789807,-0.481847
118,0.931239,0.800994,-0.474989
119,0.930844,0.789021,-0.493879
120,0.93525,0.799955,-0.484525
121,0.932378,0.783865,-0.50486
122,0.932378,0.783865,-0.50486
123,0.932793,0.799156,-0.481094
124,0.930853,0.796443,-0.481837
125,0.931788,0.801896,-0.474544
126,0.928592,0.795392,-0.479201
127,0.925403,0.795212,-0.473295
128,0.929644,0.7904,-0.489394
129,0.926124,0.776436,-0.50483
130,0.926925,0.760621,-0.52976
131,0.932403,0.785606,-0.502194
132,0.929914,0.77772,-0.509795
133,0.931126,0.7584,-0.540207
134,0.928985,0.762355,-0.530875
135,0.929402,0.757384,-0.538664
136,0.934112,0.752295,-0.553731
137,0.932392,0.733187,-0.576013
138,0.931353,0.704017,-0.609736
139,0.930419,0.720664,-0.588492
140,0.926252,0.71865,-0.584368
141,0.928436,0.698874,-0.611202
142,0.927488,0.710947,-0.59564
143,0.930773,0.703035,-0.609984
144,0.92471,0.728179,-0.569951
145,0.926829,0.759331,-0.53144
146,0.927808,0.739073,-0.560893
147,0.931055,0.76322,-0.533253
148,0.928607,0.735115,-0.567377
149,0.928607,0.735115,-0.567377
150,0.931038,0.750151,-0.551456
151,0.925038,0.736232,-0.560051
152,0.930648,0.745546,-0.557015
153,0.927931,0.717696,-0.588191
154,0.927974,0.733847,-0.567982
155,0.931672,0.731075,-0.577531
156,0.929366,0.742624,-0.558776
157,0.930628,0.736771,-0.568539
158,0.927461,0.737685,-0.562142
159,0.932827,0.754054,-0.549154
160,0.930163,0.778681,-0.508781
161,0.927273,0.800508,-0.467999
162,0.927634,0.799717,-0.47006
163,0.924779,0.781006,-0.495223
164,0.927755,0.771473,-0.515325
165,0.926419,0.763061,-0.525347
166,0.922036,0.764395,-0.515607
167,0.923793,0.776381,-0.500625
168,0.92347,0.772525,-0.505966
169,0.926084,0.777408,-0.503259
170,0.924701,0.767877,-0.515205
171,0.928359,0.78358,-0.497849
172,0.928359,0.78358,-0.497849
173,0.924478,0.789326,-0.481274
174,0.930852,0.790693,-0.491214
175,0.926604,0.796819,-0.472942
176,0.926604,0.796819,-0.472942
177,0.92445,0.818049,-0.430585
178,0.925431,0.81553,-0.437416
179,0.927398,0.814546,-0.443375
180,0.926886,0.818558,-0.434835
181,0.928569,0.812168,-0.450139
