MDTU,plaq_ss,plaq_st
1,0.836145,1.14761
2,0.836145,1.14761
3,0.836145,1.14761
4,0.836145,1.14761
5,0.836145,1.14761
6,0.836145,1.14761
7,0.836145,1.14761
8,0.836145,1.14761
9,0.836145,1.14761
10,0.836145,1.14761
11,0.836145,1.14761
12,1.02593,1.43028
13,1.01455,1.4111
14,1.02374,1.40804
15,1.02585,1.40021
16,1.02141,1.38509
17,1.02368,1.37655
18,1.01718,1.36846
19,1.01939,1.36588
20,1.02837,1.35987
21,1.02557,1.3486
22,1.02291,1.32994
23,1.01706,1.33419
24,1.01567,1.32345
25,1.01636,1.32963
26,1.01636,1.32963
27,1.01898,1.32931
28,1.01232,1.32183
29,1.01232,1.32183
30,1.00757,1.31841
31,1.00931,1.31715
32,1.00552,1.31456
33,1.00506,1.32292
34,1.00836,1.32869
35,1.01636,1.31339
36,1.01471,1.32356
37,1.0111,1.30504
38,1.0115,1.29658
39,1.00852,1.30152
40,1.01777,1.29653
41,1.01058,1.28957
42,1.01058,1.28957
43,1.02152,1.28766
44,1.02656,1.27484
45,1.02094,1.27426
46,1.01985,1.27343
47,1.01696,1.27898
48,1.01231,1.27618
49,1.00742,1.28292
50,1.00121,1.28014
51,0.988152,1.27536
52,0.985888,1.28207
53,0.988423,1.27102
54,0.981634,1.27035
55,0.978991,1.27471
56,0.975088,1.26534
57,0.976145,1.26051
58,0.982904,1.2702
59,0.971508,1.27445
60,0.967014,1.27636
61,0.977266,1.26892
62,0.97542,1.27516
63,0.974856,1.26397
64,0.98456,1.27455
65,0.992505,1.28022
66,0.988819,1.27561
67,0.987277,1.26318
68,0.987277,1.26318
69,0.981989,1.259
70,0.978611,1.2494
71,0.976619,1.25268
72,0.978004,1.2533
73,0.96802,1.25278
74,0.961185,1.24342
75,0.959972,1.23823
76,0.957185,1.23263
77,0.957185,1.23263
78,0.956594,1.22825
79,0.956594,1.22825
80,0.959352,1.22105
81,0.955024,1.21836
82,0.959879,1.22002
83,0.959934,1.22761
84,0.961642,1.22978
85,0.954646,1.24144
86,0.951648,1.22948
87,0.952904,1.22746
88,0.959953,1.22222
89,0.954905,1.22626
90,0.945127,1.21827
91,0.945127,1.21827
92,0.951831,1.20975
93,0.958322,1.21732
94,0.958358,1.215
95,0.958272,1.21453
96,0.961992,1.21635
97,0.958364,1.21572
98,0.958364,1.21572
99,0.949303,1.21296
100,0.944125,1.21352
101,0.950021,1.2182
102,0.950021,1.2182
103,0.94879,1.21818
104,0.935567,1.21361
105,0.934142,1.20511
106,0.940704,1.21962
107,0.93459,1.21109
108,0.928502,1.21753
109,0.927985,1.21024
110,0.924451,1.20183
111,0.919436,1.20071
112,0.922623,1.1973
113,0.917211,1.19035
114,0.912358,1.19604
115,0.912358,1.19604
116,0.9157,1.19487
117,0.920434,1.19426
118,0.920016,1.20991
119,0.924748,1.21123
120,0.928764,1.21914
121,0.924536,1.21732
122,0.924536,1.21732
123,0.919122,1.22069
124,0.920083,1.22356
125,0.923027,1.22313
126,0.925848,1.22614
127,0.927716,1.22092
128,0.930841,1.23251
129,0.932172,1.22501
130,0.927264,1.22178
131,0.928241,1.22961
132,0.929134,1.22163
133,0.923756,1.21408
134,0.92195,1.20671
135,0.923297,1.2227
136,0.934694,1.21808
137,0.93164,1.20994
138,0.932756,1.21638
139,0.942747,1.21124
140,0.945643,1.2166
141,0.948177,1.21061
142,0.940724,1.2104
143,0.935863,1.20961
144,0.932611,1.20493
145,0.932027,1.19662
146,0.930297,1.19564
147,0.93353,1.19787
148,0.937462,1.19697
149,0.937462,1.19697
150,0.9399,1.1845
151,0.926345,1.18269
152,0.928998,1.18642
153,0.933534,1.1887
154,0.926613,1.18268
155,0.925226,1.18746
156,0.919104,1.18142
157,0.922916,1.18157
158,0.929237,1.1756
159,0.923267,1.17852
160,0.921479,1.17693
161,0.92926,1.17344
162,0.928008,1.1717
163,0.924527,1.17022
164,0.923797,1.17676
165,0.918896,1.18047
166,0.918432,1.17733
167,0.925539,1.17461
168,0.919204,1.17411
169,0.915982,1.17844
170,0.920635,1.17523
171,0.917963,1.17752
172,0.917963,1.17752
173,0.908993,1.16958
174,0.915123,1.17762
175,0.923026,1.18024
176,0.923026,1.18024
177,0.919916,1.16869
178,0.922884,1.17604
179,0.9179,1.17825
180,0.925733,1.17548
181,0.920504,1.17425
182,0.915497,1.16671
183,0.921145,1.17606
184,0.920429,1.17455
185,0.919763,1.17705
186,0.919763,1.17705
187,0.92444,1.181
188,0.920817,1.18388
189,0.926476,1.18884
190,0.920223,1.18926
191,0.920223,1.18926
192,0.920223,1.18926
193,0.91771,1.18185
