ReTr(L),ImTr(L)
2.08612,-1.24844
2.08612,-1.24844
2.08612,-1.24844
2.08612,-1.24844
2.08612,-1.24844
2.08612,-1.24844
2.08612,-1.24844
2.08612,-1.24844
2.08612,-1.24844
2.08612,-1.24844
2.08612,-1.24844
3.4113,-1.90451
3.29973,-1.88515
3.25683,-1.74516
3.20367,-1.68201
3.09376,-1.6282
3.03397,-1.54821
2.97634,-1.55566
2.87849,-1.62765
2.70655,-1.67244
2.62727,-1.61787
2.4956,-1.58224
2.58993,-1.56066
2.52119,-1.49616
2.60344,-1.42562
2.60344,-1.42562
2.63458,-1.35729
2.63806,-1.3136
2.63806,-1.3136
2.65928,-1.21854
2.66911,-1.15552
2.7215,-1.04776
2.76865,-1.09219
2.83104,-1.09678
2.68942,-0.971152
2.77523,-1.01876
2.65339,-0.850136
2.59636,-0.795107
2.63443,-0.877328
2.52605,-0.926759
2.52489,-0.873695
2.52489,-0.873695
2.40356,-0.979923
2.26908,-1.00777
2.27075,-1.04995
2.20848,-1.14369
2.27495,-1.15914
2.21249,-1.24747
2.35741,-1.17952
2.36515,-1.18833
2.39789,-1.1927
2.43568,-1.26995
2.31854,-1.2498
2.37906,-1.2185
2.4486,-1.19226
2.36736,-1.2238
2.2634,-1.29807
2.33807,-1.26212
2.41093,-1.32031
2.4397,-1.33667
2.33505,-1.27251
2.37585,-1.37222
2.21964,-1.43359
2.28019,-1.41418
2.30205,-1.35937
2.32172,-1.32055
2.22915,-1.29811
2.22915,-1.29811
2.19722,-1.33604
2.18595,-1.23189
2.2696,-1.16202
2.18569,-1.30413
2.14746,-1.42531
2.15656,-1.34569
2.12927,-1.30956
2.08849,-1.32636
2.08849,-1.32636
2.06966,-1.31075
2.06966,-1.31075
1.93916,-1.39081
1.89161,-1.4472
1.88638,-1.41999
1.88758,-1.52571
1.8874,-1.53538
2.0455,-1.55588
1.90416,-1.611
1.93476,-1.54942
1.91299,-1.44004
1.96318,-1.44303
1.94841,-1.42338
1.94841,-1.42338
1.86516,-1.39309
1.90372,-1.3762
1.88848,-1.32843
1.99372,-1.23673
1.94814,-1.25031
1.97137,-1.29674
1.97137,-1.29674
2.02892,-1.2363
2.01789,-1.27127
1.96546,-1.36784
1.96546,-1.36784
1.96098,-1.38961
1.96902,-1.42873
1.8981,-1.43318
2.00383,-1.40624
1.9602,-1.42679
2.0578,-1.43684
2.00542,-1.42287
1.9874,-1.35754
2.02255,-1.34523
1.98459,-1.32116
1.99171,-1.23707
2.09419,-1.20913
2.09419,-1.20913
2.09402,-1.17132
2.02246,-1.22863
2.15383,-1.28148
2.11288,-1.31332
2.18112,-1.30517
2.13447,-1.37736
2.13447,-1.37736
2.22173,-1.3512
2.22859,-1.35302
2.22731,-1.32131
2.22378,-1.33953
2.17275,-1.29618
2.22595,-1.37157
2.13274,-1.38071
2.09339,-1.43574
2.20637,-1.40682
2.11311,-1.40182
2.04392,-1.46137
2.01064,-1.39769
2.09402,-1.48319
2.00293,-1.47968
1.90956,-1.50022
1.87701,-1.6063
1.83427,-1.51692
1.85159,-1.50919
1.75747,-1.539
1.81732,-1.53935
1.81433,-1.57846
1.86788,-1.46516
1.90508,-1.33032
1.85451,-1.3957
1.9188,-1.32952
1.81305,-1.41131
1.81305,-1.41131
1.77915,-1.3015
1.79076,-1.35991
1.81432,-1.34762
1.75183,-1.41631
1.78425,-1.37216
1.80673,-1.43173
1.81313,-1.36276
1.79753,-1.3773
1.72831,-1.32814
1.80933,-1.3278
1.85895,-1.22162
1.85752,-1.0837
1.85411,-1.10551
1.81048,-1.1497
1.84064,-1.22705
1.85537,-1.3023
1.8418,-1.24498
1.82706,-1.18097
1.8565,-1.19819
1.89529,-1.22552
1.84463,-1.22303
1.89602,-1.18861
1.89602,-1.18861
1.90776,-1.13767
1.92413,-1.1969
1.92476,-1.13335
1.92476,-1.13335
1.90558,-1.01438
1.94602,-1.03166
1.97107,-1.07805
1.9293,-1.02243
1.93409,-1.07598
1.92453,-1.02102
1.94681,-1.06763
1.92377,-1.11392
1.89278,-1.1619
1.89278,-1.1619
1.94907,-1.09729
2.02872,-1.0234
2.03747,-1.0408
2.10494,-0.954751
2.10494,-0.954751
2.10494,-0.954751
2.09649,-0.895947
2.09572,-0.913311
2.0733,-1.03042
2.07413,-1.10757
2.10353,-1.17024
2.10336,-1.00985
2.1102,-1.01726
2.1102,-1.01726
2.15233,-1.09154
2.09139,-1.16668
2.18951,-1.11144
2.14273,-1.02459
2.22411,-1.04172
2.29351,-1.03693
2.29351,-1.03693
2.24659,-0.964572
2.24635,-0.941137
2.18764,-0.923352
2.19847,-0.901001
2.22455,-0.823905
2.12722,-0.855496
2.12722,-0.855496
2.04938,-0.80032
2.04907,-0.82937
2.07691,-0.825374
2.04558,-0.999547
2.01953,-0.992119
2.01953,-0.992119
2.03455,-0.872351
2.06034,-0.9422
2.06316,-0.931658
2.06316,-0.931658
2.00419,-1.03791
2.05812,-0.929346
2.01728,-0.981378
2.01728,-0.981378
2.08758,-1.15577
1.98242,-1.13367
2.03436,-1.11766
2.03436,-1.11766
2.07196,-1.08225
2.03264,-1.01754
2.02783,-1.0073
2.06016,-1.01184
2.05132,-1.07202
2.0724,-1.05913
2.09908,-1.03305
2.07141,-1.02427
2.05069,-1.06985
2.03114,-1.03013
2.03114,-1.03013
2.09514,-0.998393
2.05437,-1.01128
2.06569,-1.03948
2.00045,-0.962389
2.00045,-0.962389
2.00906,-0.91695
2.00906,-0.91695
2.03291,-0.926927
2.06721,-0.96691
2.06721,-0.96691
2.12396,-0.88369
2.08151,-0.975829
2.09188,-0.939902
2.15135,-1.07739
2.06056,-1.06209
2.04539,-1.18673
2.12252,-1.23246
2.01708,-1.23865
2.06892,-1.18151
2.07204,-1.19275
2.11175,-1.20429
2.13221,-1.15649
2.15958,-1.17867
2.15958,-1.17867
2.14357,-1.15088
2.14357,-1.15088
2.17267,-1.23027
2.22219,-1.1827
