MDTU,|Tr(Lx)|,|Tr(Ly)|,|Tr(Lz)|,|Tr(L5)|
1,0.995126,0.460934,0.453401,0.00672091
2,0.995126,0.460934,0.453401,0.00672091
3,0.995126,0.460934,0.453401,0.00672091
4,0.995126,0.460934,0.453401,0.00672091
5,0.995126,0.460934,0.453401,0.00672091
6,0.995126,0.460934,0.453401,0.00672091
7,0.995126,0.460934,0.453401,0.00672091
8,0.995126,0.460934,0.453401,0.00672091
9,0.995126,0.460934,0.453401,0.00672091
10,0.995126,0.460934,0.453401,0.00672091
11,0.995126,0.460934,0.453401,0.00672091
12,0.995222,0.54491,0.487651,0.00250913
13,0.995337,0.473725,0.531887,0.00168191
14,0.995216,0.488666,0.536667,0.00298911
15,0.995326,0.465401,0.579321,0.00798963
16,0.995247,0.510609,0.539919,0.00712287
17,0.99526,0.491347,0.532435,0.00867993
18,0.995184,0.459344,0.572584,0.0121501
19,0.995193,0.55346,0.547898,0.0124698
20,0.995117,0.587185,0.544383,0.0043425
21,0.99512,0.569019,0.556401,0.00358549
22,0.995102,0.550774,0.584247,0.00508564
23,0.994993,0.577095,0.5924,0.00398131
24,0.995144,0.552421,0.586393,0.00523366
25,0.995257,0.556593,0.594388,0.00575419
26,0.995257,0.556593,0.594388,0.00575419
27,0.995112,0.504104,0.578601,0.00407528
28,0.995143,0.500975,0.619645,0.00222545
29,0.995143,0.500975,0.619645,0.00222545
30,0.995026,0.596011,0.595361,0.000124532
31,0.995071,0.580914,0.586294,0.00165106
32,0.995197,0.566058,0.582631,0.00589272
33,0.995062,0.531134,0.558577,0.0025353
34,0.995052,0.544439,0.535527,0.00283988
35,0.995144,0.512474,0.589682,0.00566512
36,0.99517,0.479753,0.581723,0.00089258
37,0.995038,0.504924,0.552625,0.00274629
38,0.995057,0.538429,0.48941,0.0111709
39,0.995019,0.526579,0.503717,0.00793971
40,0.995115,0.54489,0.538258,0.00300845
41,0.995182,0.578051,0.601841,0.00552537
42,0.995182,0.578051,0.601841,0.00552537
43,0.995152,0.499557,0.534708,0.00307963
44,0.99531,0.484734,0.551228,0.00456561
45,0.995184,0.529802,0.52725,0.0055269
46,0.99531,0.481183,0.497421,0.00632446
47,0.995125,0.510975,0.441976,0.0121942
48,0.995153,0.479878,0.457111,0.00461766
49,0.995205,0.403517,0.407726,0.00396495
50,0.99515,0.426883,0.430223,0.00675738
51,0.994991,0.433469,0.410146,0.00292816
52,0.995012,0.373427,0.387078,0.00659613
53,0.995004,0.385597,0.372433,0.00569732
54,0.995023,0.436929,0.422128,0.0096287
55,0.994966,0.344743,0.424795,0.00737131
56,0.995032,0.29776,0.499728,0.00362238
57,0.994964,0.290609,0.371634,0.00435508
58,0.995053,0.346485,0.300207,0.00457333
59,0.994984,0.332365,0.297658,0.00792545
60,0.994986,0.292135,0.379902,0.0108148
61,0.995035,0.348568,0.365191,0.0135154
62,0.995059,0.389719,0.297283,0.00721592
63,0.995052,0.356468,0.289725,0.00238419
64,0.995106,0.406428,0.30392,0.00454732
65,0.995223,0.391876,0.333495,0.000800687
66,0.995187,0.299458,0.34101,0.00389711
67,0.995246,0.27073,0.345589,0.000745526
68,0.995246,0.27073,0.345589,0.000745526
69,0.99515,0.266394,0.352252,0.000414463
70,0.995214,0.27543,0.341132,0.00253755
71,0.995031,0.313122,0.373469,0.00693789
72,0.995107,0.355175,0.304801,0.00636442
73,0.995,0.316474,0.310347,0.00550534
74,0.994949,0.343804,0.330561,0.00479687
75,0.995004,0.395566,0.455305,0.00577582
76,0.99504,0.353968,0.414962,0.00823384
77,0.99504,0.353968,0.414962,0.00823384
78,0.9949,0.410216,0.412036,0.00836003
79,0.9949,0.410216,0.412036,0.00836003
80,0.994797,0.462351,0.482592,0.00442425
81,0.994831,0.396559,0.43126,0.00232697
82,0.995006,0.362224,0.440544,0.00456062
83,0.995064,0.346136,0.451002,0.00408392
84,0.995075,0.325061,0.395678,0.00389294
85,0.995088,0.292613,0.361784,0.0055535
86,0.995143,0.299295,0.35495,0.00375059
87,0.994916,0.406839,0.369136,0.00256434
88,0.995055,0.333486,0.466506,0.00469418
89,0.995021,0.328472,0.398313,0.0014882
90,0.994931,0.368673,0.377639,0.00361245
91,0.994931,0.368673,0.377639,0.00361245
92,0.994945,0.393125,0.426619,0.00438446
93,0.994916,0.358968,0.443436,0.00415835
94,0.994957,0.388584,0.396758,0.00577565
95,0.995015,0.410999,0.42183,0.0105331
96,0.995105,0.387414,0.476239,0.00700487
97,0.994931,0.472365,0.478359,0.00955884
98,0.994931,0.472365,0.478359,0.00955884
99,0.994965,0.455409,0.406841,0.0101421
100,0.994929,0.490576,0.444725,0.00830827
101,0.995075,0.456268,0.400876,0.00470853
102,0.995075,0.456268,0.400876,0.00470853
103,0.99501,0.52342,0.370545,0.00957464
104,0.994856,0.536086,0.327298,0.00594845
105,0.994862,0.472551,0.374744,0.00464411
106,0.994908,0.485643,0.414796,0.00602978
107,0.994855,0.39318,0.439944,0.00466558
108,0.99491,0.408032,0.424296,0.0048905
109,0.994925,0.349267,0.39294,0.00580905
110,0.99483,0.377487,0.438202,0.00785513
111,0.994731,0.341334,0.38221,0.00719477
112,0.994789,0.353731,0.372706,0.0122024
113,0.994896,0.396709,0.378652,0.00354686
114,0.994858,0.415237,0.41958,0.00355671
115,0.994858,0.415237,0.41958,0.00355671
116,0.994687,0.470516,0.393972,0.00403291
117,0.994759,0.439262,0.319649,0.0012971
118,0.994774,0.409541,0.354195,0.000302276
119,0.994858,0.423822,0.351589,0.00576451
120,0.994901,0.390495,0.273573,0.0019053
121,0.994879,0.410236,0.388535,0.0056148
122,0.994879,0.410236,0.388535,0.0056148
123,0.994743,0.498567,0.395536,0.00386465
124,0.994815,0.453124,0.396918,0.00916153
125,0.994918,0.414605,0.406813,0.00516912
126,0.994862,0.463272,0.41908,0.00304401
127,0.994909,0.412924,0.364416,0.00397342
128,0.994976,0.441393,0.323897,0.00233001
129,0.995006,0.419808,0.300612,0.00703768
130,0.99494,0.420487,0.40542,0.00435003
131,0.994841,0.350934,0.397757,0.00782024
132,0.994813,0.378856,0.471376,0.00359484
133,0.994912,0.422656,0.463343,0.00798067
134,0.994837,0.386372,0.482224,0.00424967
135,0.994797,0.439566,0.440804,0.00834198
136,0.99501,0.358154,0.45469,0.0134361
137,0.994876,0.438038,0.476369,0.0110305
138,0.994833,0.378084,0.482062,0.00381091
139,0.994801,0.404279,0.529907,0.00301246
140,0.994983,0.420346,0.500265,0.00622353
141,0.994881,0.344717,0.46002,0.0112552
142,0.994841,0.313896,0.431702,0.0113751
143,0.994792,0.296445,0.485893,0.0115629
144,0.994948,0.280957,0.517146,0.00504659
145,0.994835,0.372428,0.490781,0.00524664
146,0.994725,0.449392,0.47078,0.00922252
147,0.994813,0.386906,0.424555,0.00266548
148,0.994797,0.352979,0.389944,0.00170888
149,0.994797,0.352979,0.389944,0.00170888
150,0.994779,0.369287,0.446126,0.00577929
151,0.994765,0.364623,0.461341,0.004444
152,0.994816,0.358509,0.472502,0.00275743
153,0.994902,0.307545,0.471309,0.00442895
154,0.994781,0.342992,0.468008,0.00426145
155,0.994873,0.345282,0.424365,0.00337259
156,0.994782,0.350847,0.394311,0.00425788
157,0.994867,0.31303,0.348459,0.00563409
158,0.994973,0.322158,0.35029,0.00137613
159,0.994864,0.273912,0.321708,0.000201736
160,0.994972,0.280613,0.328106,0.00315106
161,0.994866,0.253849,0.301143,0.00458997
162,0.994912,0.23893,0.36584,0.00693201
163,0.994878,0.187985,0.349628,0.0039188
164,0.994988,0.190886,0.400199,0.00633237
165,0.994921,0.173191,0.364693,0.00505039
166,0.994939,0.25249,0.418978,0.00483128
167,0.99491,0.300493,0.414883,0.0104779
168,0.995005,0.336201,0.424745,0.00437909
169,0.995037,0.357154,0.404444,0.00724628
170,0.994924,0.307711,0.46002,0.00416004
171,0.994901,0.314429,0.405,0.00345931
172,0.994901,0.314429,0.405,0.00345931
173,0.994863,0.378372,0.512183,0.00403184
174,0.994933,0.371473,0.4224,0.00702042
175,0.994891,0.323451,0.412649,0.00790161
176,0.994891,0.323451,0.412649,0.00790161
177,0.994927,0.282167,0.447053,0.00345353
178,0.994982,0.347125,0.488173,0.00643796
179,0.994854,0.294745,0.499771,0.00758782
180,0.994953,0.324984,0.465734,0.00338633
181,0.994821,0.281701,0.482119,0.00263706
182,0.994828,0.34112,0.499233,0.00494892
183,0.994906,0.357443,0.434078,0.00337373
184,0.995002,0.383617,0.365815,0.0030938
185,0.994927,0.392811,0.3732,0.00317593
186,0.994927,0.392811,0.3732,0.00317593
187,0.994945,0.408332,0.394098,0.00457727
188,0.994906,0.444034,0.358741,0.00421149
189,0.995056,0.385079,0.364718,0.0045064
190,0.994927,0.396894,0.382375,0.00599783
191,0.994927,0.396894,0.382375,0.00599783
192,0.994927,0.396894,0.382375,0.00599783
193,0.994964,0.420582,0.423701,0.00255343
194,0.995016,0.399806,0.342918,0.00155406
195,0.995082,0.398207,0.366436,0.00517932
196,0.995097,0.439365,0.305154,0.00661706
197,0.994949,0.425449,0.338868,0.00344243
198,0.995013,0.45398,0.347614,0.00233255
199,0.994974,0.362094,0.382469,0.00406548
200,0.994974,0.362094,0.382469,0.00406548
201,0.994874,0.346657,0.261516,0.0064669
202,0.994957,0.359722,0.336806,0.00105655
203,0.99496,0.413105,0.316395,0.00611453
204,0.994908,0.333522,0.325053,0.0026415
205,0.994916,0.278531,0.306043,0.00409522
206,0.994832,0.293721,0.329369,0.00554448
207,0.994832,0.293721,0.329369,0.00554448
208,0.994856,0.304344,0.204204,0.00591522
209,0.994758,0.317599,0.248426,0.00234507
210,0.994782,0.354823,0.341459,0.00789061
211,0.994719,0.356227,0.301208,0.00363729
212,0.994828,0.314493,0.315191,0.00879552
213,0.994928,0.326212,0.335091,0.00435607
214,0.994928,0.326212,0.335091,0.00435607
215,0.994787,0.283982,0.247138,0.00568843
216,0.994877,0.293108,0.245216,0.00189436
217,0.994735,0.292184,0.237846,0.00406365
218,0.994773,0.265099,0.268258,0.00744964
219,0.99486,0.302911,0.236515,0.00151911
220,0.99486,0.302911,0.236515,0.00151911
221,0.994851,0.415728,0.245812,0.00318322
222,0.994884,0.507599,0.318814,0.00403134
223,0.994934,0.53106,0.331712,0.00732036
224,0.994934,0.53106,0.331712,0.00732036
225,0.994863,0.398698,0.365193,0.00550546
226,0.994803,0.405778,0.343828,0.0031076
227,0.994756,0.4521,0.340802,0.00200768
228,0.994756,0.4521,0.340802,0.00200768
229,0.994815,0.43762,0.398183,0.00471102
230,0.994837,0.534653,0.468668,0.00409429
231,0.994815,0.424255,0.502791,0.00236551
232,0.994815,0.424255,0.502791,0.00236551
233,0.994811,0.421147,0.453845,0.00277591
234,0.994837,0.476267,0.434553,0.00173733
235,0.994925,0.464848,0.386582,0.0018324
236,0.994862,0.454395,0.374164,0.00427284
237,0.994881,0.389453,0.413091,0.00206917
238,0.994781,0.402518,0.430002,0.00177074
239,0.994897,0.4489,0.425973,0.00389645
240,0.995032,0.379706,0.433156,0.00147315
241,0.994973,0.392595,0.513808,0.00329466
242,0.994907,0.402326,0.466707,0.00776889
243,0.994907,0.402326,0.466707,0.00776889
244,0.994832,0.402428,0.466278,0.00705824
245,0.994826,0.42868,0.441148,0.00611095
246,0.994849,0.350853,0.487346,0.00250864
247,0.994823,0.446004,0.416676,0.00551889
248,0.994823,0.446004,0.416676,0.00551889
249,0.994764,0.427093,0.491115,0.00418309
250,0.994764,0.427093,0.491115,0.00418309
251,0.994855,0.417128,0.52895,0.00152955
252,0.994958,0.406531,0.58347,0.00587857
253,0.994958,0.406531,0.58347,0.00587857
254,0.99493,0.405328,0.506632,0.00536623
255,0.994948,0.408834,0.51301,0.0096033
256,0.995044,0.40445,0.59566,0.00262123
257,0.995023,0.408083,0.513863,0.00775166
258,0.994915,0.502919,0.520488,0.00850661
259,0.994861,0.449606,0.547315,0.00553044
260,0.99478,0.408444,0.450285,0.000858338
261,0.994831,0.38401,0.42323,0.00450892
262,0.994768,0.41301,0.335573,0.0104011
263,0.994843,0.359654,0.36632,0.00524186
264,0.994861,0.378369,0.404968,0.00305063
265,0.994883,0.378572,0.473562,0.00297958
266,0.994839,0.402096,0.454281,0.00329042
267,0.994839,0.402096,0.454281,0.00329042
268,0.99472,0.451967,0.437843,0.00463062
269,0.99472,0.451967,0.437843,0.00463062
270,0.994854,0.421428,0.40728,0.00303329
271,0.994777,0.379365,0.361748,0.00633145
272,0.99466,0.371767,0.403833,0.00553443
273,0.994673,0.322451,0.450193,0.000706926
274,0.994681,0.318479,0.486124,0.00290325
275,0.994758,0.334122,0.524976,0.00713848
276,0.994785,0.334736,0.511895,0.00412624
277,0.994893,0.328484,0.440552,0.00428576
278,0.994928,0.312501,0.437333,0.00474584
279,0.994754,0.292521,0.458735,0.00515551
280,0.994849,0.308484,0.442119,0.0053803
281,0.994717,0.285323,0.521619,0.00418982
282,0.994603,0.327316,0.408437,0.00200331
283,0.994616,0.298316,0.4743,0.00093216
284,0.994616,0.298316,0.4743,0.00093216
285,0.994699,0.30027,0.434291,0.00436603
286,0.994649,0.347963,0.451504,0.00291087
287,0.994884,0.353576,0.510361,0.00473254
288,0.994731,0.355291,0.483141,0.00305754
289,0.994666,0.390152,0.490686,0.00559466
290,0.994666,0.390152,0.490686,0.00559466
291,0.994767,0.40515,0.464386,0.00273371
292,0.994674,0.409596,0.53156,0.0066771
293,0.994682,0.328598,0.502898,0.00791114
294,0.994642,0.418072,0.486312,0.00308018
295,0.994725,0.426716,0.514153,0.00163525
296,0.994764,0.376082,0.513058,0.00417282
297,0.994764,0.376082,0.513058,0.00417282
298,0.994764,0.376082,0.513058,0.00417282
299,0.994708,0.408407,0.547384,0.0035859
300,0.994665,0.415994,0.559936,0.00431833
301,0.994588,0.365343,0.457118,0.00525346
302,0.994679,0.334052,0.50704,0.0057499
303,0.994688,0.385377,0.496615,0.00426134
304,0.99461,0.410709,0.533038,0.00403938
305,0.994774,0.392612,0.576607,0.0031359
306,0.99462,0.423912,0.573717,0.00662532
307,0.994728,0.478416,0.53182,0.00826493
308,0.994705,0.501235,0.481326,0.00848051
309,0.994713,0.504615,0.564668,0.0020121
310,0.994713,0.504615,0.564668,0.0020121
311,0.994713,0.504615,0.564668,0.0020121
312,0.994713,0.504615,0.564668,0.0020121
313,0.99477,0.44808,0.515254,0.00467177
314,0.994754,0.512645,0.436769,0.00356576
315,0.994693,0.502006,0.534992,0.00795234
316,0.994718,0.451188,0.488174,0.00782625
317,0.994581,0.474052,0.491295,0.00532839
318,0.994568,0.337439,0.484036,0.00126527
319,0.994722,0.358368,0.504981,0.00477497
320,0.994542,0.326488,0.469464,0.0104582
321,0.994722,0.37443,0.42684,0.00818067
322,0.994829,0.393504,0.406002,0.00983284
323,0.994751,0.274283,0.466866,0.00819786
324,0.994755,0.370097,0.478714,0.00269905
325,0.994713,0.267448,0.472662,0.00287199
326,0.994757,0.310055,0.444682,0.00819819
327,0.994766,0.292015,0.422186,0.00642577
328,0.994766,0.292015,0.422186,0.00642577
329,0.994859,0.283549,0.487053,0.00362198
330,0.994916,0.321407,0.43081,0.00217893
331,0.994785,0.317911,0.473532,0.00427637
332,0.994734,0.219126,0.50738,0.00446596
333,0.994635,0.260731,0.461927,0.00557897
334,0.994635,0.260731,0.461927,0.00557897
335,0.994604,0.306133,0.431815,0.00334744
336,0.994711,0.273908,0.433512,0.0043776
337,0.994755,0.267788,0.420139,0.000764825
338,0.994755,0.267788,0.420139,0.000764825
339,0.994837,0.297958,0.394051,0.00328639
340,0.994826,0.322797,0.390109,0.00131832
341,0.994841,0.32076,0.355064,0.00897548
342,0.994833,0.355384,0.368806,0.00614299
343,0.994715,0.361182,0.239467,0.012135
344,0.994759,0.322474,0.333503,0.0105291
345,0.994813,0.399861,0.283082,0.00300833
346,0.994878,0.322141,0.323153,0.0103061
347,0.994879,0.354911,0.317539,0.00336832
348,0.995023,0.321834,0.261279,0.00531361
349,0.99501,0.37611,0.311551,0.00467449
350,0.994946,0.360222,0.337824,0.00702177
351,0.994949,0.378264,0.379525,0.00906315
352,0.994784,0.327994,0.371151,0.00269699
353,0.994857,0.400697,0.391346,0.00291301
354,0.994806,0.366571,0.397342,0.00478239
355,0.994799,0.295591,0.357525,0.00538688
356,0.994836,0.387864,0.371898,0.0115807
357,0.994836,0.387864,0.371898,0.0115807
358,0.994836,0.387864,0.371898,0.0115807
359,0.994664,0.414067,0.250434,0.00684521
360,0.994664,0.414067,0.250434,0.00684521
361,0.994664,0.414067,0.250434,0.00684521
362,0.994635,0.42696,0.300225,0.00257117
363,0.994589,0.425037,0.33651,0.00527649
364,0.994611,0.529867,0.364675,0.00451268
365,0.994653,0.497521,0.356219,0.00955745
366,0.994653,0.497521,0.356219,0.00955745
367,0.994581,0.44834,0.305812,0.0067531
368,0.994747,0.459261,0.255678,0.00324706
369,0.994677,0.495799,0.179515,0.00351185
370,0.994678,0.477348,0.237693,0.00695448
371,0.994736,0.47994,0.249169,0.0034333
372,0.994659,0.520563,0.26547,0.00197045
