ReTr(L),ImTr(L)
1.45394,1.13665
1.40098,1.23064
1.47003,1.27758
1.45059,1.27972
1.49506,1.31792
1.57031,1.2845
1.57651,1.36791
1.60391,1.39836
1.67878,1.40131
1.72581,1.46467
1.66424,1.50664
1.66246,1.6647
1.7489,1.64556
1.90103,1.70785
1.88801,1.71052
1.88298,1.72967
1.90788,1.75501
1.96696,1.79775
1.91593,1.77624
2.03462,1.73582
2.01745,1.81135
2.05078,1.75952
2.07048,1.74068
2.07306,1.72562
2.06377,1.74918
2.06377,1.74918
2.06014,1.91171
2.07987,1.89236
2.10247,1.87054
2.10304,1.95138
2.10304,1.95138
2.10304,1.95138
2.07284,1.96121
2.1648,1.98984
2.16952,1.98609
2.07022,1.93714
2.07022,1.93714
2.06418,1.94824
2.09474,1.94602
2.167,1.92161
2.167,1.92161
2.167,1.92161
2.167,1.92161
2.13869,1.94865
2.24225,1.97709
2.24225,1.97709
2.24225,1.97709
2.18998,2.02205
2.18998,2.02205
2.19798,2.06582
2.19798,2.06582
2.19798,2.06582
2.17433,2.1165
2.17433,2.1165
2.21096,2.16684
2.21096,2.16684
2.21708,2.0573
2.21708,2.0573
2.25065,2.09265
2.25734,2.05511
2.18698,2.00739
2.18698,2.00739
2.28565,2.03729
2.28894,2.03112
2.28894,2.03112
2.25566,2.08283
2.13332,2.16098
2.15876,2.2237
2.1704,2.16707
2.1704,2.16707
2.18169,2.25483
2.18169,2.25483
2.22234,2.26918
2.21293,2.29906
2.20623,2.27978
2.20642,2.30887
2.2059,2.2678
2.16626,2.29927
2.16626,2.29927
2.16626,2.29927
2.27209,2.30604
2.40729,2.26934
2.40411,2.1994
2.42994,2.22309
2.42994,2.22309
2.42994,2.22309
2.42994,2.22309
2.49956,2.1896
2.52634,2.25611
2.49223,2.27279
2.49223,2.27279
2.38346,2.24999
2.43409,2.26488
2.43102,2.22721
2.45011,2.26356
2.45797,2.26913
2.36818,2.23173
2.36818,2.23173
2.35226,2.15595
2.36986,2.21741
2.50213,2.12057
2.62808,2.11225
2.55704,2.09518
2.44497,2.18611
2.36514,2.27796
2.36514,2.27796
2.36514,2.27796
2.36514,2.27796
2.36514,2.27796
2.36514,2.27796
2.36514,2.27796
2.40534,2.27039
2.32938,2.35465
2.12824,2.46518
2.06516,2.41614
2.03454,2.40013
2.05207,2.3643
1.85331,2.44582
1.77902,2.42616
1.64342,2.5383
1.58083,2.45887
1.5825,2.40103
1.5825,2.40103
1.59406,2.49993
1.59406,2.49993
1.62241,2.54434
1.75224,2.52926
1.75224,2.52926
1.67312,2.52466
1.62314,2.49459
1.62314,2.49459
1.67248,2.41415
1.6622,2.5146
1.6622,2.5146
1.78268,2.51485
1.76219,2.44059
1.71977,2.58419
1.60044,2.63266
1.61443,2.58397
1.54963,2.53795
1.5007,2.57987
1.5627,2.54257
1.5627,2.54257
1.50037,2.48838
1.43962,2.44885
1.4204,2.46075
1.5537,2.42848
1.53931,2.41399
1.48636,2.4723
1.51359,2.53097
1.55231,2.56825
1.55601,2.5736
1.62392,2.49843
1.5602,2.53958
1.52616,2.58217
1.52616,2.58217
1.52616,2.58217
1.53475,2.66954
