MDTU,min_width,max_width
1,0.101603,0.0713822
2,0.103067,0.0727603
3,0.105597,0.0750383
4,0.105435,0.0744224
5,0.107551,0.0758962
6,0.108838,0.0770386
7,0.110412,0.0773039
8,0.111637,0.0792209
9,0.113391,0.0799747
10,0.115422,0.0818962
11,0.114663,0.0819451
12,0.117822,0.0835488
13,0.120048,0.085199
14,0.124457,0.0886112
15,0.124496,0.0884314
16,0.124368,0.0886805
17,0.127123,0.0895183
18,0.129484,0.090455
19,0.126325,0.089158
20,0.127295,0.0895933
21,0.129598,0.0914283
22,0.12863,0.0912696
23,0.128376,0.0904892
24,0.127602,0.0894712
25,0.125684,0.0893054
26,0.125684,0.0893054
27,0.12885,0.091139
28,0.129518,0.0914713
29,0.128172,0.0911272
30,0.129869,0.0920336
31,0.129869,0.0920336
32,0.129869,0.0920336
33,0.130744,0.091635
34,0.130926,0.0929716
35,0.130137,0.0927115
36,0.126744,0.0909546
37,0.126744,0.0909546
38,0.126854,0.0902944
39,0.127823,0.091465
40,0.129433,0.0923724
41,0.129433,0.0923724
42,0.129433,0.0923724
43,0.129433,0.0923724
44,0.129701,0.0922138
45,0.132064,0.0946576
46,0.132064,0.0946576
47,0.132064,0.0946576
48,0.130488,0.0924789
49,0.130488,0.0924789
50,0.129424,0.0929987
51,0.129424,0.0929987
52,0.129424,0.0929987
53,0.130143,0.0933095
54,0.130143,0.0933095
55,0.131019,0.0943084
56,0.131019,0.0943084
57,0.129664,0.0926516
58,0.129664,0.0926516
59,0.130422,0.0928181
60,0.128884,0.0920001
61,0.127053,0.090573
62,0.127053,0.090573
63,0.126828,0.0914103
64,0.126709,0.0908192
65,0.126709,0.0908192
66,0.126483,0.0908853
67,0.1264,0.0912508
68,0.126868,0.0914867
69,0.125941,0.0905757
70,0.125941,0.0905757
71,0.127959,0.0919113
72,0.127959,0.0919113
73,0.127431,0.092263
74,0.128609,0.0921632
75,0.128613,0.0923189
76,0.12838,0.0925139
77,0.128301,0.0916607
78,0.128493,0.0925453
79,0.128493,0.0925453
80,0.128493,0.0925453
81,0.130593,0.0939122
82,0.13161,0.0947544
83,0.130425,0.0934956
84,0.13042,0.093731
85,0.13042,0.093731
86,0.13042,0.093731
87,0.13042,0.093731
88,0.130444,0.0941135
89,0.132234,0.094618
90,0.131311,0.0951258
91,0.131311,0.0951258
92,0.131578,0.0940671
93,0.131725,0.0942444
94,0.129818,0.0930997
95,0.130547,0.0946236
96,0.130623,0.093526
97,0.127869,0.0915741
98,0.127869,0.0915741
99,0.126331,0.0908739
100,0.127802,0.092199
101,0.128846,0.0923306
102,0.130724,0.0940654
103,0.130799,0.0932257
104,0.129943,0.0927398
105,0.129479,0.0924368
106,0.129479,0.0924368
107,0.129479,0.0924368
108,0.129479,0.0924368
109,0.129479,0.0924368
110,0.129479,0.0924368
111,0.129479,0.0924368
112,0.12988,0.0928921
113,0.129923,0.0935323
114,0.129824,0.093218
115,0.125479,0.0913519
116,0.126467,0.0910923
117,0.124803,0.0901896
118,0.123428,0.0886642
119,0.12298,0.0881918
120,0.12221,0.0879668
121,0.12057,0.086426
122,0.11836,0.0845946
123,0.11836,0.0845946
124,0.1206,0.0852646
125,0.1206,0.0852646
126,0.119918,0.0854185
127,0.12069,0.0870963
128,0.12069,0.0870963
129,0.118882,0.085319
130,0.118629,0.0846042
131,0.118629,0.0846042
132,0.116685,0.0843336
133,0.118987,0.0851877
134,0.118987,0.0851877
135,0.119366,0.0855191
136,0.119665,0.0853477
137,0.121735,0.0872072
138,0.121512,0.0874552
139,0.121555,0.0866092
140,0.11902,0.0856158
141,0.119671,0.0855463
142,0.121925,0.0864832
143,0.121925,0.0864832
144,0.117496,0.0842185
145,0.116098,0.0829398
