MDTU,|Tr(Lx)|,|Tr(Ly)|,|Tr(Lz)|,|Tr(L5)|
1,0.993788,0.225183,0.318286,0.00191088
2,0.993784,0.23998,0.258162,0.00493813
3,0.993795,0.220895,0.289268,0.00107889
4,0.993707,0.162131,0.366106,0.00224786
5,0.99387,0.20097,0.366299,0.00380569
6,0.993859,0.153056,0.386663,0.00194101
7,0.993905,0.145105,0.352479,0.0060957
8,0.993987,0.0979847,0.307762,0.00700874
9,0.993955,0.0855787,0.335357,0.00449014
10,0.993997,0.0614485,0.315282,0.00115025
11,0.993924,0.126336,0.228385,0.0071864
12,0.993995,0.108181,0.250441,0.00217196
13,0.993987,0.106068,0.266141,0.00286998
14,0.994013,0.0683985,0.265117,0.00366671
15,0.994162,0.0281333,0.298424,0.0022775
16,0.994144,0.0600396,0.31943,0.0021715
17,0.994117,0.104724,0.361093,0.00181508
18,0.993957,0.112061,0.3425,0.00461929
19,0.994044,0.0458967,0.366369,0.00781028
20,0.993989,0.0784959,0.390027,0.00590895
21,0.994247,0.0485537,0.348317,0.00319376
22,0.99429,0.105482,0.382282,0.0011145
23,0.994091,0.0497332,0.371195,0.00287695
24,0.994237,0.0944844,0.326619,0.00511324
25,0.994031,0.0130913,0.332486,0.00697146
26,0.994031,0.0130913,0.332486,0.00697146
27,0.99407,0.0216358,0.434337,0.00535307
28,0.99415,0.0285166,0.397541,0.00288806
29,0.99411,0.0574073,0.386016,0.00510685
30,0.99422,0.0349455,0.404665,0.00348892
31,0.99422,0.0349455,0.404665,0.00348892
32,0.99422,0.0349455,0.404665,0.00348892
33,0.99429,0.0687985,0.417798,0.00234279
34,0.994316,0.0728276,0.401756,0.00212961
35,0.994163,0.104615,0.391908,0.00100406
36,0.994242,0.106143,0.386109,0.00562197
37,0.994242,0.106143,0.386109,0.00562197
38,0.99439,0.118639,0.355977,0.00597757
39,0.994432,0.0990812,0.339273,0.00157472
40,0.994189,0.0613705,0.371919,0.00189598
41,0.994189,0.0613705,0.371919,0.00189598
42,0.994189,0.0613705,0.371919,0.00189598
43,0.994189,0.0613705,0.371919,0.00189598
44,0.994213,0.020638,0.356922,0.000513317
45,0.994253,0.0276009,0.352514,0.00313235
46,0.994253,0.0276009,0.352514,0.00313235
47,0.994253,0.0276009,0.352514,0.00313235
48,0.994343,0.104395,0.343847,0.00214576
49,0.994343,0.104395,0.343847,0.00214576
50,0.994374,0.0983446,0.394833,0.00759002
51,0.994374,0.0983448,0.394833,0.00759002
52,0.994374,0.0983448,0.394833,0.00759002
53,0.99438,0.0471803,0.342702,0.00681857
54,0.99438,0.0471803,0.342702,0.00681857
55,0.99444,0.111548,0.37478,0.00279577
56,0.99444,0.111548,0.37478,0.00279577
57,0.99445,0.147379,0.338561,0.00452636
58,0.99445,0.147379,0.338561,0.00452636
59,0.994433,0.177605,0.294532,0.00626063
60,0.994459,0.180997,0.31198,0.00203607
61,0.994367,0.210981,0.36374,0.00696249
62,0.994367,0.210981,0.36374,0.00696249
63,0.994443,0.144603,0.426911,0.00205909
64,0.994424,0.130753,0.373329,0.0034539
65,0.994424,0.130753,0.373329,0.0034539
66,0.994372,0.158658,0.308048,0.00310275
67,0.994271,0.112583,0.259767,0.00517814
68,0.994323,0.155945,0.255143,0.00416163
69,0.994355,0.0950542,0.265614,0.00346116
70,0.994355,0.0950542,0.265614,0.00346116
71,0.994423,0.0571626,0.319075,0.00302819
72,0.994423,0.0571626,0.319075,0.00302819
73,0.99433,0.0934686,0.272917,0.00360609
74,0.994485,0.0461735,0.244499,0.00180752
75,0.994449,0.146548,0.25639,0.00316234
76,0.994382,0.178563,0.27974,0.00126929
77,0.994364,0.146058,0.272341,0.00381798
78,0.994381,0.224451,0.273469,0.00247686
79,0.994381,0.224451,0.273469,0.00247686
80,0.994381,0.224451,0.273469,0.00247686
81,0.994291,0.20577,0.293078,0.0026067
82,0.994306,0.259057,0.217264,0.00370907
83,0.994243,0.344271,0.269915,0.000854869
84,0.994144,0.252909,0.309664,0.00124644
85,0.994144,0.252909,0.309664,0.00124644
86,0.994144,0.252909,0.309664,0.00124644
87,0.994144,0.252909,0.309664,0.00124644
88,0.994192,0.216592,0.325075,0.00673514
89,0.994249,0.192882,0.300353,0.00200366
90,0.994322,0.174377,0.32108,0.00325124
