t,walltime
10,1092
20,1081
30,482.7
40,482.9
50,480.7
60,481.8
70,480.5
80,478.9
90,476
100,482.8
110,477.1
120,481.4
130,483.3
140,481.3
150,487.7
160,485.8
170,479
180,480.7
190,480.8
200,481.8
210,490.6
220,482.4
230,476.1
240,482.3
250,476
260,478.2
270,481.4
280,480.8
290,477
300,494.6
310,482.4
320,479.5
330,484.4
340,494.4
350,481.5
360,479.3
370,479.5
380,481.1
390,479.8
400,482.6
410,480.9
420,483.9
430,482.5
440,481.6
450,479.8
460,493
470,485.5
480,487.4
490,487.3
500,482.4
510,484.7
520,480.8
530,482.1
540,482.6
550,484.4
560,481.7
570,488.2
580,481
590,490
600,484.1
610,484.2
620,487
630,486.8
640,492
650,486.3
660,483.5
670,483.6
680,483.9
690,489.1
700,488
710,479.2
720,484.6
730,481.3
740,492.5
750,483
760,480.9
770,489.2
780,483.8
790,486.2
800,492.8
810,492.4
820,485.2
830,484
840,482.8
850,487.9
860,490.6
870,491.8
880,491.2
890,495.4
900,483.8
910,483.7
920,483.6
930,485.6
940,489.8
950,502.5
960,490.3
970,491.5
980,489.1
990,488.3
1000,490.7
1010,488.5
1020,487.3
1030,492.3
1040,489
1050,490.5
1060,553.9
1070,486.3
1080,493.1
1090,488.6
1100,496.5
1110,494.9
1120,493.7
1130,495
1140,492.4
1150,492.3
1160,501.4
1170,492.2
1180,489.9
1190,495.6
1200,493.4
1210,490.6
1220,494
1230,328.8
1240,330.1
1250,323.9
1260,322.1
1270,322.3
1280,321.6
1290,321.5
1300,324.4
1310,327.2
1320,328
1330,323.9
1340,323.4
1350,324.2
1360,321.5
1370,325.6
1380,327
1390,326.6
1400,322.2
1410,327.8
1420,325
1430,340.9
1440,342.1
1450,340.9
1460,342.3
1470,337.9
1480,337.4
1490,339.1
1500,342
1510,345.8
1520,344.3
1530,344.2
1540,343.1
1550,340.8
1560,338.5
1570,344.3
1580,345.7
1590,343
1600,342.5
1610,345.1
1620,345.5
1630,342.7
1640,338.7
1650,336.8
1660,341.3
1670,345
1680,343
1690,345.2
1700,347.6
1710,344.1
1720,345.2
1730,347.7
1740,344.1
1750,344.1
1760,337.4
1770,335.7
1780,336.8
1790,335.6
1800,342.3
1810,345.3
1820,345.6
1830,343.7
1840,342.6
1850,340.7
1860,341.1
1870,339.9
1880,342.3
1890,342.5
1900,342.7
1910,343.3
1920,339.9
1930,340
1940,340.9
1950,340.2
1960,341
1970,341
1980,341.6
1990,341.5
2000,341.8
2010,341.5
2020,342.6
2030,318.9
2040,318.6
2050,319.5
2060,320.7
2070,322.5
2080,322.9
2090,319.7
2100,322.7
2110,319.9
2120,319.5
2130,320.9
2140,322.1
2150,319.8
2160,318.5
2170,319.6
2180,317.9
2190,318
2200,319.8
2210,321.6
2220,320
2230,323.5
2240,323.6
2250,321.6
2260,323.7
2270,330.3
2280,328
2290,328.5
2300,325.1
2310,322.7
2320,330.5
2330,332.4
2340,324.9
2350,330.7
2360,330.9
2370,327.8
2380,327.7
2390,329.9
2400,330.7
2410,330.6
2420,329.7
2430,326
2440,338.4
2450,338.6
2460,338.3
2470,342.1
2480,365.1
2490,364
2500,365
2510,365
2520,368.2
2530,365.5
2540,362.5
2550,364.6
2560,356.1
2570,355.4
2580,360.6
2590,352.3
2600,345
2610,346.5
2620,347.3
2630,346
2640,348.8
2650,347.1
2660,352.8
2670,351.2
2680,351.2
2690,350.8
2700,346.9
2710,347.8
2720,345.4
2730,345.9
2740,349.4
2750,347.5
2760,347
2770,352.5
2780,372.3
2790,370.7
2800,368.3
2810,368.3
2820,370.1
2830,379.7
2840,378.6
2850,378.8
2860,383.3
2870,382.4
2880,364
2890,338.1
2900,345.3
2910,346.3
2920,346.3
2930,347.2
2940,346.9
2950,346.7
2960,345.7
2970,348
2980,346.5
2990,347.2
3000,345.5
3010,342.7
3020,342.2
3030,336.2
3040,328.1
3050,330.3
3060,338.5
3070,342.4
3080,339.5
3090,328.3
3100,327.6
3110,325.7
3120,330.2
3130,334.9
3140,334.5
3150,336.4
3160,334.4
3170,333
3180,332.3
3190,329.8
3200,330.1
3210,330.1
3220,330.5
3230,332.2
3240,330.1
3250,330.3
3260,325.9
3270,321.6
3280,324.6
3290,325.1
3300,328.7
3310,324.6
3320,327
3330,325.1
3340,323
3350,323.6
3360,324.1
3370,325.1
3380,321.4
3390,321.5
3400,329.3
3410,328.4
3420,326.9
3430,326.6
3440,326.4
3450,327.3
3460,330.2
3470,328.8
3480,334.3
3490,330.9
3500,333
3510,330.4
3520,329.4
3530,333
3540,335.4
3550,336
3560,336.2
3570,335
3580,333.4
3590,331.4
3600,327.2
3610,332.7
3620,326.4
3630,306
3640,308.5
3650,307.2
3660,308.9
3670,314.4
3680,308.7
3690,307
3700,311.6
3710,310.8
3720,310.8
3730,311.7
3740,310.9
3750,310.4
3760,310.4
3770,311.9
3780,309.9
3790,312.3
3800,310.7
3810,312.1
3820,312
3830,312.7
3840,311.3
3850,310.3
3860,313
3870,310.4
3880,309.4
3890,312.2
3900,311.1
3910,312.2
3920,312.2
3930,311.4
3940,310.4
3950,308.1
3960,312.3
3970,307.5
3980,305.2
3990,309.5
4000,310.7
4010,312.8
4020,311.5
