MDTU,min_min,min_max,max_min,max_max5
1,-0.495588,0.0108279,-0.0369993,0.29124
2,-0.532816,-0.00244861,-0.0401253,0.29064
3,-0.484887,0.00501832,-0.0384571,0.288562
4,-0.490301,0.00371582,-0.0335402,0.29566
5,-0.485557,0.0189038,-0.0387539,0.313161
6,-0.48379,0.000245694,-0.0349548,0.3035
7,-0.542893,0.0128052,-0.0298246,0.304823
8,-0.48823,0.0123148,-0.0418947,0.30733
9,-0.516348,0.0210541,-0.038772,0.322646
10,-0.505819,0.019045,-0.0415055,0.317803
11,-0.499968,0.0213028,-0.0406036,0.321309
12,-0.501073,0.0371621,-0.0454817,0.316517
13,-0.517712,0.0422361,-0.04411,0.318288
14,-0.49687,0.0480207,-0.0458658,0.326407
15,-0.50375,0.0420729,-0.0442852,0.318032
16,-0.515874,0.0423983,-0.0536023,0.324508
17,-0.53915,0.0417535,-0.0486205,0.319802
18,-0.55104,0.0495166,-0.0580197,0.323698
19,-0.516997,0.0542021,-0.0663208,0.337351
20,-0.535035,0.055792,-0.0473964,0.324041
21,-0.498037,0.0486052,-0.056589,0.331837
22,-0.503135,0.0563855,-0.0500335,0.329391
23,-0.52425,0.0587347,-0.0501461,0.329105
24,-0.52907,0.0493889,-0.0824858,0.323384
25,-0.506973,0.0530204,-0.0433803,0.322811
26,-0.506973,0.0530204,-0.0433803,0.322811
27,-0.516987,0.075237,-0.0410773,0.342338
28,-0.497095,0.0575297,-0.0462593,0.329894
29,-0.511096,0.0496509,-0.0433898,0.326542
30,-0.501199,0.0558692,-0.0357934,0.330075
31,-0.501199,0.0558692,-0.0357934,0.330075
32,-0.501199,0.0558692,-0.0357934,0.330075
33,-0.493634,0.0590507,-0.0390466,0.329867
34,-0.497825,0.0685989,-0.0402725,0.339799
35,-0.497363,0.0617524,-0.0590477,0.339513
36,-0.487499,0.0643085,-0.0534201,0.350911
37,-0.487499,0.0643085,-0.0534201,0.350911
38,-0.497248,0.0570041,-0.0469019,0.340557
39,-0.520573,0.0570417,-0.0394729,0.333098
40,-0.479203,0.0630114,-0.0553783,0.337975
41,-0.479203,0.0630114,-0.0553783,0.337975
42,-0.479203,0.0630114,-0.0553783,0.337975
43,-0.479203,0.0630114,-0.0553783,0.337975
44,-0.510605,0.0593213,-0.0382269,0.347167
45,-0.491662,0.0671766,-0.0455901,0.33621
46,-0.491662,0.0671766,-0.0455901,0.33621
47,-0.491662,0.0671766,-0.0455901,0.33621
48,-0.488732,0.0610563,-0.0528304,0.331802
49,-0.488732,0.0610563,-0.0528304,0.331802
50,-0.506545,0.0714887,-0.0347,0.335073
51,-0.506545,0.0714887,-0.0347,0.335073
52,-0.506545,0.0714887,-0.0347,0.335073
53,-0.502538,0.0697619,-0.0328192,0.340886
54,-0.502538,0.0697619,-0.0328192,0.340886
55,-0.492234,0.0742168,-0.0436292,0.338395
56,-0.492234,0.0742168,-0.0436292,0.338395
57,-0.491192,0.0612901,-0.0325092,0.333331
58,-0.491192,0.0612901,-0.0325092,0.333331
