MDTU,0,2,4,6,8,10
10,0.0451301,0.045225,0.0458696,0.0467855,0.0470591,0.047212
20,0.0451806,0.0458566,0.0475047,0.0477602,0.0478723,0.0482828
30,0.0471039,0.0478098,0.0479472,0.0483674,0.048643,0.0491106
40,0.0440405,0.0442456,0.045944,0.0461744,0.0466703,0.047187
50,0.0458181,0.0465882,0.0475257,0.0480268,0.0488055,0.0490951
60,0.0466783,0.047169,0.0480252,0.0482869,0.0490866,0.0493702
70,0.0482844,0.048578,0.0494621,0.0497991,0.0501435,0.050286
80,0.0484752,0.0486153,0.0493416,0.0499396,0.0501139,0.050466
90,0.0501204,0.0505876,0.0507341,0.0512264,0.0515272,0.0520115
100,0.0490922,0.0496742,0.050835,0.0511938,0.051401,0.0516299
110,0.0484887,0.0487077,0.0495729,0.0500426,0.0504325,0.0508088
120,0.0483551,0.0487623,0.0500869,0.0507331,0.0509938,0.0511745
130,0.0461801,0.0466523,0.0485527,0.0489435,0.0495215,0.0498413
140,0.0470655,0.0472735,0.0484197,0.0487178,0.0495568,0.0498165
150,0.0467458,0.0476087,0.048308,0.0488094,0.0489957,0.049272
160,0.0468508,0.047203,0.0484401,0.0492975,0.0496697,0.0498292
170,0.0479387,0.0480837,0.0492595,0.0497033,0.0498646,0.0503205
180,0.0481182,0.0482724,0.0494566,0.0498251,0.0502211,0.0502987
190,0.0485968,0.0489325,0.0494877,0.0500241,0.0505312,0.0507061
200,0.0454462,0.0456016,0.0476885,0.0484895,0.0492218,0.0494126
210,0.049118,0.0494011,0.0500835,0.0503169,0.0508552,0.0510218
220,0.0504647,0.050993,0.0511363,0.0515037,0.0518775,0.0523456
230,0.050135,0.0506353,0.0509364,0.05106,0.0512902,0.0518108
240,0.0496604,0.0499464,0.0508811,0.0510517,0.0515577,0.0520577
250,0.0494146,0.0497385,0.0504198,0.050696,0.050826,0.0512893
260,0.0486026,0.0487647,0.0492395,0.0495288,0.0499634,0.0501738
270,0.0500965,0.0503504,0.0512888,0.0514478,0.0522597,0.0523588
280,0.0477517,0.0483001,0.049446,0.0495994,0.050242,0.0504804
290,0.049853,0.0500909,0.0504869,0.0506513,0.0508244,0.0511863
300,0.0478539,0.048125,0.049226,0.0494607,0.0497122,0.0503165
310,0.0497924,0.0501156,0.0511382,0.051407,0.0523137,0.0525555
320,0.0495208,0.0500484,0.0512204,0.0513433,0.0515955,0.0520225
330,0.0496611,0.0503227,0.0504767,0.0509553,0.0516974,0.0519969
340,0.0479951,0.0483519,0.0496843,0.0505729,0.0508369,0.0512818
350,0.0499177,0.0503953,0.0505814,0.0511085,0.0518792,0.0521565
360,0.0502349,0.0512022,0.0515185,0.0516801,0.0519604,0.0521424
370,0.0473268,0.0477127,0.049437,0.0496586,0.0504543,0.0507155
380,0.0507252,0.0518364,0.0524888,0.0526052,0.053107,0.0533931
390,0.0513342,0.0519484,0.0520656,0.0524369,0.0527722,0.0530636
400,0.0499894,0.0500743,0.0510918,0.0516843,0.0518258,0.0519955
410,0.0495114,0.0498454,0.0507102,0.0517782,0.0519187,0.0520348
420,0.0510649,0.0512092,0.0517781,0.0521709,0.0530805,0.053585
430,0.046619,0.0475593,0.0480863,0.0495761,0.0498341,0.0504093
440,0.0466365,0.0472385,0.0489382,0.0492298,0.0495212,0.0497335
450,0.0485852,0.0497914,0.0502133,0.050345,0.0506801,0.0513008
460,0.0487704,0.0490554,0.0497686,0.050234,0.0508832,0.0511098
470,0.0486041,0.0487223,0.0504999,0.0507896,0.0511743,0.0515608
480,0.0491475,0.0502545,0.0506616,0.0510644,0.0518338,0.0519253
490,0.0484186,0.0495401,0.0499478,0.0500775,0.0505532,0.0508525
500,0.0480498,0.0487547,0.0502088,0.0509058,0.0511114,0.051218
510,0.0489704,0.0491634,0.0498615,0.0506018,0.0510253,0.0513452
520,0.0502428,0.0507524,0.0519746,0.05274,0.0528985,0.053583
530,0.0519957,0.052618,0.053299,0.0536983,0.0539293,0.0541436
540,0.04944,0.0495281,0.0500721,0.0506301,0.0510755,0.0515422
550,0.0497116,0.050472,0.0515714,0.0517454,0.052415,0.052593
560,0.0487567,0.0492142,0.0495801,0.0498712,0.0510579,0.0512633
570,0.0493973,0.0495419,0.0501139,0.0505197,0.0509563,0.0511026
580,0.0480687,0.0486037,0.0493479,0.0509401,0.0511068,0.0518407
590,0.0485697,0.0491207,0.0497474,0.0503773,0.0510035,0.0512568
600,0.049661,0.0499089,0.0505183,0.0508703,0.0512239,0.0516387
610,0.0498477,0.0500584,0.0506303,0.0511893,0.0515561,0.0518259
620,0.0482906,0.0489437,0.0495443,0.0500077,0.0501957,0.0507562
630,0.0483104,0.0484493,0.0506565,0.0507959,0.0512078,0.0514381
640,0.0475622,0.047794,0.0482043,0.0485921,0.0492574,0.0497299
650,0.0480652,0.0486894,0.049398,0.0496035,0.0502197,0.0503649
660,0.0491364,0.0495147,0.0499194,0.0503258,0.0508948,0.0511089
670,0.0468867,0.0472965,0.0478702,0.0480983,0.0491572,0.0497481
680,0.0488875,0.0494925,0.0502637,0.0504514,0.0510352,0.0512367
690,0.0467768,0.0474523,0.0485666,0.0487817,0.0496378,0.0500648
700,0.0496712,0.0505675,0.0516726,0.0519491,0.0522043,0.0523113
710,0.0489652,0.0492791,0.0506609,0.0508356,0.0511348,0.0511865
720,0.0473445,0.0482837,0.0495835,0.0499189,0.0500747,0.0507745
730,0.0475685,0.0479881,0.0489452,0.049036,0.0496322,0.0497089
740,0.0495862,0.0499664,0.0505099,0.0507256,0.0513124,0.0518709
750,0.0492357,0.0495211,0.0500909,0.0504438,0.0509883,0.0513219
760,0.0457079,0.0459307,0.0471714,0.0476505,0.0487216,0.0491548
770,0.0476078,0.0478552,0.0496547,0.0498818,0.0502041,0.0505045
780,0.0463009,0.0466232,0.0478315,0.0483062,0.048988,0.04919
790,0.0473817,0.0474812,0.0478342,0.0482911,0.04923,0.0497252
800,0.0460478,0.0468613,0.0478796,0.0487849,0.0488733,0.0493003
810,0.0468772,0.0469556,0.048073,0.0482676,0.0486799,0.048758
820,0.0478528,0.0481163,0.0496149,0.0498363,0.0501016,0.0503057
830,0.0488497,0.049204,0.050455,0.0505908,0.0508183,0.0508883
840,0.0474583,0.0484088,0.0493466,0.0499063,0.0500666,0.050475
850,0.0481684,0.0483621,0.0491818,0.0494558,0.049969,0.0501051
860,0.0481405,0.0489294,0.0494223,0.0495608,0.0499816,0.0501239
870,0.0488892,0.0489705,0.0503271,0.0508487,0.0513462,0.0515674
880,0.0486323,0.048897,0.0504324,0.050601,0.0513867,0.0516036
890,0.0492159,0.049874,0.0502025,0.0508777,0.051251,0.0514462
900,0.0495913,0.0497651,0.0507443,0.0509852,0.0511743,0.0512713
910,0.048291,0.048362,0.0495636,0.0497743,0.0504529,0.0507996
920,0.0504295,0.0505518,0.0513251,0.0516278,0.0524137,0.0526445
930,0.0520808,0.0521664,0.0530289,0.0532715,0.0538246,0.0541334
940,0.0500563,0.0501903,0.0518868,0.0521045,0.0525392,0.052794
950,0.0506175,0.0508398,0.0519212,0.0523098,0.0528386,0.052995
960,0.0488411,0.0490826,0.0496539,0.0499631,0.050794,0.0508708
970,0.0500178,0.0506598,0.0514857,0.0524596,0.0526134,0.0530442
980,0.0490699,0.0498347,0.0508299,0.0513073,0.052273,0.0524731
990,0.0503175,0.0506169,0.0524815,0.0529229,0.0532881,0.0534548
