MDTU,|det-1|^2,1-Re(det),Im(det)
1,0.76836,0.639802,-0.000170483
2,0.769612,0.648387,-0.000119685
3,0.800887,0.624579,-0.000213069
4,0.806015,0.626551,8.69545e-06
5,0.887679,0.582738,7.1966e-05
6,0.875757,0.586786,0.00012551
7,0.952632,0.547959,0.000156585
8,1.14655,0.491256,8.12591e-05
9,1.1954,0.476241,0.000232803
10,1.269,0.452488,0.000301594
11,1.28789,0.450408,0.000158015
12,1.44486,0.403625,0.000100566
13,1.6502,0.36766,0.000159498
14,2.07861,0.298799,0.000225507
15,2.31558,0.260333,-2.80222e-05
16,2.1234,0.2815,-0.000217357
17,2.57004,0.224194,7.54577e-05
18,2.38565,0.237022,7.94851e-05
19,2.27204,0.248819,-0.000220248
20,2.55985,0.208881,0.000140516
21,3.10797,0.1523,0.000130584
22,3.29334,0.121916,-0.000474419
23,3.08189,0.140964,-0.000151256
24,2.95026,0.1524,9.94078e-05
25,2.16332,0.243803,7.55044e-05
26,2.16332,0.243803,7.55044e-05
27,2.79663,0.161248,0.000134554
28,3.30947,0.104396,0.000152526
29,3.38967,0.09346,0.000223632
30,4.1333,0.0128,0.000195684
31,4.1333,0.0128,0.000195684
32,4.1333,0.0128,0.000195684
33,4.26451,0.005715,-1.19457e-05
34,5.15928,-0.08591,0.000196401
35,4.5684,-0.04706,5.41976e-05
36,4.78708,-0.05744,-0.000302012
37,4.78708,-0.05744,-0.000302012
38,4.9246,-0.0783,-0.000336361
39,5.89954,-0.14314,0.000520693
40,6.2258,-0.16961,0.000133838
41,6.2258,-0.16961,0.000133838
42,6.2258,-0.16961,0.000133838
43,6.2258,-0.16961,0.000133838
44,5.18494,-0.09001,0.0002739
45,6.10152,-0.15877,-0.000128845
46,6.10152,-0.15877,-0.000128845
47,6.10152,-0.15877,-0.000128845
48,6.0994,-0.18925,-0.000154012
49,6.0994,-0.18925,-0.000154012
50,6.32287,-0.20539,0.000313022
51,6.32287,-0.20539,0.000313022
52,6.32287,-0.20539,0.000313022
53,5.79672,-0.17259,4.98569e-05
54,5.79672,-0.17259,4.98569e-05
55,6.86542,-0.25565,0.0003183
56,6.86542,-0.25565,0.0003183
57,6.88084,-0.26214,-0.000146659
58,6.88084,-0.26214,-0.000146659
59,6.62652,-0.25463,-0.000141929
60,6.25231,-0.23242,-0.000411507
61,5.89165,-0.19734,-0.000255842
62,5.89165,-0.19734,-0.000255842
63,6.25291,-0.25377,3.95547e-05
64,6.32892,-0.26416,-9.00173e-05
65,6.32892,-0.26416,-9.00173e-05
66,5.23398,-0.18717,-0.000381142
67,5.20822,-0.16173,-0.000170997
68,4.97075,-0.16572,0.000352564
69,5.14505,-0.18325,0.000433526
70,5.14505,-0.18325,0.000433526
71,6.88282,-0.31259,0.000568436
72,6.88282,-0.31259,0.000568436
73,7.14202,-0.338,0.000303524
74,8.47231,-0.43443,0.000300223
75,8.07048,-0.40597,0.000388023
76,7.93709,-0.39986,0.000193817
77,7.92254,-0.39608,3.77152e-05
78,9.01239,-0.45214,-0.000130058
79,9.01239,-0.45214,-0.000130058
80,9.01239,-0.45214,-0.000130058
81,10.1345,-0.51039,-0.000385928
82,9.42795,-0.48154,0.000897236
83,8.31978,-0.42957,0.000235942
84,7.27111,-0.36102,0.000593659
85,7.27111,-0.36102,0.000593659
86,7.27111,-0.36102,0.000593659
87,7.27111,-0.36102,0.000593659
88,7.72479,-0.39935,-0.000247402
89,7.05885,-0.36292,-0.000473818
90,6.79524,-0.3428,6.86061e-05
91,6.79524,-0.3428,6.8606e-05
92,6.31328,-0.29273,0.000237156
93,7.1652,-0.35652,0.000785939
94,6.46583,-0.3198,0.000407542
95,6.56018,-0.33158,0.000618099
96,6.77197,-0.36354,0.000256688
97,5.84945,-0.29719,0.000369618
98,5.84945,-0.29719,0.000369618
99,5.40177,-0.25679,-0.000584899
100,6.99986,-0.35897,-0.000225815
101,6.75427,-0.35298,0.000143833
102,7.28517,-0.3927,-0.000884694
103,6.51638,-0.32484,-9.9849e-05
104,6.46003,-0.3171,-0.000322246
105,5.46447,-0.25043,-0.000123063
106,5.46447,-0.25043,-0.000123063
107,5.46447,-0.25043,-0.000123063
108,5.46447,-0.25043,-0.000123063
109,5.46447,-0.25043,-0.000123063
110,5.46447,-0.25043,-0.000123063
111,5.46447,-0.25043,-0.000123063
112,5.87574,-0.28862,0.000110447
113,5.698,-0.26447,0.000417247
114,6.70903,-0.31545,0.000511405
115,6.60311,-0.32558,0.000458945
116,6.06547,-0.27511,0.000901534
117,5.33849,-0.23369,0.000181304
118,4.47321,-0.15264,0.000202404
119,5.03697,-0.18827,-0.000461844
120,5.17761,-0.20627,5.64346e-05
121,3.64433,-0.05952,-1.46116e-05
122,3.3122,-0.0368,0.000194729
123,3.3122,-0.0368,0.000194729
124,4.23555,-0.14494,-0.00032748
125,4.23555,-0.14494,-0.00032748
126,4.16531,-0.16521,-0.000144944
127,4.18278,-0.18007,-5.21594e-05
128,4.18278,-0.18007,-5.21594e-05
129,3.44159,-0.10373,-0.000108017
130,3.37223,-0.08598,2.84188e-06
131,3.37223,-0.08598,2.8418e-06
132,2.95913,-0.0482,-0.000166943
133,3.17004,-0.07138,-0.00024571
134,3.17004,-0.07138,-0.00024571
135,3.47531,-0.12899,0.000528706
136,3.68006,-0.13381,0.00013942
137,4.61918,-0.21887,-0.0002034
138,4.3545,-0.17626,0.000221545
139,4.31841,-0.1697,-4.45267e-05
140,4.36346,-0.16325,-0.000129396
141,4.20589,-0.14756,-0.000135625
142,5.31697,-0.23097,-0.000456848
143,5.31697,-0.23097,-0.000456848
144,3.67104,-0.10427,0.000132161
145,3.10214,-0.03683,-2.52126e-05
146,3.25801,-0.06027,0.000192992
147,3.51105,-0.07391,0.00010321
148,3.69993,-0.08814,0.000245275
149,3.54328,-0.06856,0.000217375
150,4.12147,-0.13848,-0.000224964
151,4.00887,-0.13224,-0.000400829
152,4.85762,-0.21029,-0.000560501
153,4.85997,-0.20474,0.000277697
154,4.7398,-0.18245,0.000346018
155,5.05252,-0.22503,5.85937e-05
156,5.05252,-0.22503,5.85937e-05
157,5.05252,-0.22503,5.85937e-05
158,5.54731,-0.27005,0.000319504
159,6.61428,-0.33794,-6.88983e-06
160,7.61383,-0.40095,-8.93977e-06
161,7.40651,-0.37418,-0.000265573
162,7.71729,-0.42301,-0.000304888
163,6.67473,-0.34255,-0.000351646
164,4.81567,-0.18604,-0.000219386
165,6.0974,-0.29217,-0.000257503
166,5.51034,-0.24637,-0.00036333
167,5.51034,-0.24637,-0.00036333
168,4.85569,-0.19783,-0.000343838
169,5.57181,-0.22951,0.000241807
170,6.01356,-0.27364,-2.26353e-05
171,5.69082,-0.23991,-2.66843e-05
172,5.60215,-0.24786,-8.67635e-05
173,5.60215,-0.24786,-8.67635e-05
174,5.60215,-0.24786,-8.67635e-05
175,6.04474,-0.30939,0.000726605
176,5.90947,-0.29796,0.00047479
177,4.56078,-0.20221,0.000127002
178,5.38326,-0.27359,-7.88576e-05
179,5.36025,-0.2561,-0.00021654
180,6.05661,-0.30615,0.000205815
181,6.05661,-0.30615,0.000205815
182,5.96927,-0.29855,0.000110923
183,5.96927,-0.29855,0.000110923
184,6.31114,-0.34765,0.000544549
185,5.62345,-0.30747,-0.000236486
186,6.07302,-0.34054,-0.000315474
187,4.84799,-0.23749,-1.51077e-06
188,4.4074,-0.18122,-4.42837e-05
189,4.23652,-0.17647,-1.20908e-05
190,4.23652,-0.17647,-1.20908e-05
191,4.50225,-0.20126,0.000103822
192,4.87553,-0.22204,-0.000161054
193,6.17692,-0.33319,-0.000275995
194,6.7405,-0.33972,0.000285319
195,6.7405,-0.33972,0.000285319
196,5.0778,-0.21689,-6.10376e-05
197,5.0778,-0.21689,-6.10376e-05
198,4.67356,-0.19507,0.000190833
199,4.70497,-0.20364,0.000524454
200,5.02329,-0.21259,1.10635e-05
201,5.9465,-0.2868,0.000276052
202,5.87134,-0.27894,0.000185451
203,5.87134,-0.27894,0.000185451
204,5.87134,-0.27894,0.000185451
205,6.30953,-0.31287,0.000248863
206,6.1659,-0.31359,0.000283352
207,5.31539,-0.25012,0.000329159
208,4.92484,-0.19654,0.000110616
209,5.01942,-0.20114,0.000265148
210,5.75878,-0.27363,0.000701177
211,4.88288,-0.19012,-0.000280907
212,4.49478,-0.17156,0.000338673
213,5.71362,-0.27041,-8.57555e-05
214,5.71362,-0.27041,-8.57555e-05
215,6.22946,-0.31425,2.918e-05
216,7.14565,-0.37724,-0.000319915
217,7.61305,-0.39772,0.000358924
218,8.31607,-0.4441,-0.000731602
219,9.10756,-0.4916,-0.000142604
220,9.00887,-0.48666,-0.000724105
221,6.68446,-0.34221,-0.000306724
222,9.98639,-0.53884,0.000288823
223,8.97141,-0.48013,3.02121e-05
224,8.97141,-0.48013,3.02121e-05
225,9.04338,-0.48918,-0.000341207
226,10.5642,-0.58634,-0.000578938
227,10.5642,-0.58634,-0.000578938
228,9.47504,-0.52211,-0.000607141
