MDTU,min_ave,max_ave
1,-0.184603,0.152086
2,-0.184603,0.152086
3,-0.184603,0.152086
4,-0.153422,0.173417
5,-0.154281,0.17273
6,-0.153367,0.173977
7,-0.152749,0.174474
8,-0.152719,0.174178
9,-0.154103,0.174321
10,-0.15367,0.174316
11,-0.154721,0.173294
12,-0.154122,0.174106
13,-0.15536,0.173599
14,-0.155426,0.173007
15,-0.156197,0.172445
16,-0.157575,0.171819
17,-0.159225,0.171221
18,-0.158714,0.172324
19,-0.15785,0.172489
20,-0.157442,0.172747
21,-0.157801,0.172565
22,-0.158002,0.172475
23,-0.158174,0.17221
24,-0.157875,0.171476
25,-0.157875,0.171476
26,-0.157565,0.17266
27,-0.1584,0.171894
28,-0.158029,0.172473
29,-0.158029,0.172473
30,-0.158029,0.172473
31,-0.158162,0.171539
32,-0.1576,0.17189
33,-0.157811,0.172918
34,-0.157116,0.172062
35,-0.157133,0.172713
36,-0.157654,0.172647
37,-0.157695,0.171769
38,-0.157691,0.171877
39,-0.156226,0.172867
40,-0.156316,0.172664
41,-0.156766,0.173394
42,-0.157009,0.173103
43,-0.157689,0.172394
44,-0.158257,0.17185
45,-0.15877,0.171566
46,-0.159684,0.171629
47,-0.159684,0.171629
48,-0.159233,0.170981
49,-0.159233,0.170981
50,-0.159148,0.171476
51,-0.159748,0.170749
52,-0.159441,0.171303
53,-0.159441,0.171303
54,-0.160298,0.170966
55,-0.159903,0.171073
56,-0.161063,0.170628
57,-0.161612,0.171196
58,-0.161612,0.171196
59,-0.161612,0.171196
60,-0.161521,0.169733
61,-0.163167,0.169871
62,-0.163097,0.169191
63,-0.163097,0.169191
64,-0.162506,0.170082
65,-0.162937,0.169793
66,-0.162247,0.169315
67,-0.162226,0.170427
68,-0.16344,0.169695
69,-0.163817,0.168889
70,-0.162445,0.169395
71,-0.162445,0.169395
72,-0.163554,0.168879
73,-0.163554,0.168879
74,-0.162869,0.16922
75,-0.162032,0.169472
76,-0.162012,0.169442
77,-0.162515,0.169846
78,-0.162326,0.169938
79,-0.161734,0.169336
80,-0.16269,0.169718
81,-0.16269,0.169718
82,-0.16269,0.169718
83,-0.16258,0.169575
84,-0.161308,0.170848
85,-0.160514,0.171512
86,-0.163042,0.170022
87,-0.161775,0.17051
88,-0.161775,0.17051
89,-0.160687,0.170052
90,-0.161777,0.170354
91,-0.16261,0.170022
92,-0.163355,0.169475
93,-0.163158,0.169387
94,-0.164316,0.168961
95,-0.162696,0.169751
96,-0.162713,0.169654
97,-0.163592,0.169385
98,-0.162993,0.170075
99,-0.162762,0.169895
100,-0.163842,0.168807
101,-0.162683,0.169989
102,-0.164232,0.169397
103,-0.163985,0.169105
104,-0.166304,0.168848
105,-0.166159,0.16806
106,-0.166013,0.167949
107,-0.167545,0.166398
108,-0.167324,0.166807
109,-0.167125,0.166622
110,-0.16756,0.166911
111,-0.16756,0.166911
112,-0.16756,0.166911
113,-0.167177,0.167386
114,-0.165973,0.167884
115,-0.16613,0.168307
116,-0.166137,0.167984
117,-0.165987,0.168325
118,-0.16526,0.168819
119,-0.165349,0.168645
120,-0.166877,0.16731
121,-0.166627,0.167149
122,-0.166627,0.167149
123,-0.165562,0.16797
124,-0.166709,0.167132
125,-0.168446,0.167228
126,-0.168939,0.167112
127,-0.170395,0.165756
128,-0.170988,0.165558
129,-0.173217,0.164831
130,-0.173217,0.164831
131,-0.173217,0.164831
132,-0.173217,0.164831
133,-0.173305,0.165227
134,-0.174982,0.164225
135,-0.174034,0.164681
136,-0.173266,0.16474
137,-0.174613,0.16394
138,-0.172474,0.164643
139,-0.172474,0.164643
140,-0.172474,0.164643
141,-0.172661,0.164869
142,-0.17279,0.165257
143,-0.172551,0.164759
144,-0.172769,0.165193
145,-0.172367,0.164805
146,-0.172367,0.164805
147,-0.172367,0.164805
148,-0.172367,0.164805
149,-0.17301,0.164647
150,-0.172174,0.164829
151,-0.171953,0.165192
152,-0.171577,0.165488
153,-0.171574,0.165127
154,-0.172307,0.164948
155,-0.172627,0.164125
156,-0.172122,0.164238
157,-0.172122,0.164238
158,-0.172122,0.164238
159,-0.172122,0.164238
160,-0.173511,0.164469
161,-0.1731,0.164458
162,-0.1731,0.164458
163,-0.173676,0.164251
164,-0.174424,0.164549
165,-0.174424,0.164549
166,-0.174424,0.164549
167,-0.174172,0.164425
168,-0.175573,0.164547
169,-0.176306,0.164061
170,-0.176306,0.164061
171,-0.176185,0.163846
172,-0.176185,0.163846
173,-0.175943,0.16407
174,-0.175943,0.16407
175,-0.175943,0.16407
176,-0.176608,0.163424
177,-0.176608,0.163424
178,-0.177566,0.162612
179,-0.178805,0.161256
180,-0.17864,0.161936
181,-0.178349,0.162661
182,-0.180093,0.16086
183,-0.181282,0.160509
184,-0.180537,0.160744
185,-0.180673,0.159989
186,-0.18232,0.159471
187,-0.181838,0.16015
188,-0.181719,0.160395
189,-0.181719,0.160395
190,-0.181795,0.160846
191,-0.181268,0.16068
192,-0.180143,0.161317
193,-0.178207,0.161838
194,-0.178207,0.161838
195,-0.1786,0.162522
196,-0.179011,0.162544
197,-0.179011,0.162544
198,-0.178275,0.162695
199,-0.178372,0.162288
200,-0.177404,0.162355
201,-0.177954,0.163265
202,-0.178138,0.162953
203,-0.178678,0.162804
204,-0.179911,0.162285
205,-0.180929,0.162091
206,-0.18066,0.161821
207,-0.182814,0.160449
208,-0.18215,0.159892
209,-0.182234,0.160014
210,-0.182234,0.160014
211,-0.182306,0.159957
212,-0.181424,0.159678
213,-0.181424,0.159678
214,-0.181424,0.159678
215,-0.182029,0.159712
216,-0.182247,0.15976
217,-0.183391,0.159866
218,-0.183391,0.159866
219,-0.18393,0.159472
220,-0.183667,0.159603
221,-0.184539,0.158793
222,-0.185274,0.158479
223,-0.183436,0.159335
224,-0.184235,0.158995
225,-0.184235,0.158995
226,-0.186116,0.158589
227,-0.186073,0.158877
228,-0.185421,0.158407
229,-0.185421,0.158407
230,-0.185421,0.158407
231,-0.185421,0.158407
232,-0.185421,0.158407
233,-0.185421,0.158407
234,-0.185421,0.158407
235,-0.185421,0.158407
236,-0.18586,0.158025
237,-0.184912,0.158188
238,-0.184912,0.158188
239,-0.184912,0.158188
240,-0.184912,0.158188
241,-0.185762,0.158191
242,-0.184722,0.157797
243,-0.18638,0.15777
244,-0.186844,0.157756
245,-0.188055,0.157323
246,-0.188607,0.157213
247,-0.188607,0.157213
248,-0.188607,0.157213
249,-0.188206,0.15631
250,-0.188277,0.156352
251,-0.186704,0.157683
252,-0.18811,0.156882
253,-0.189031,0.156632
254,-0.189705,0.15587
255,-0.189705,0.15587
256,-0.190113,0.155363
257,-0.190113,0.155363
258,-0.188806,0.156578
259,-0.188806,0.156578
260,-0.188806,0.156578
261,-0.188806,0.156578
262,-0.188806,0.156578
263,-0.188806,0.156578
264,-0.190156,0.155553
265,-0.190156,0.155553
266,-0.190166,0.15618
267,-0.190627,0.155301
268,-0.190627,0.155301
269,-0.190602,0.155493
270,-0.191498,0.15452
271,-0.191498,0.15452
272,-0.191498,0.15452
273,-0.192527,0.154469
274,-0.192527,0.154469
275,-0.191567,0.155352
276,-0.191097,0.155349
277,-0.191097,0.155349
278,-0.191919,0.155178
279,-0.191919,0.155178
280,-0.191919,0.155178
281,-0.191409,0.156098
282,-0.19095,0.155643
283,-0.19095,0.155643
284,-0.19095,0.155643
285,-0.190022,0.155795
286,-0.188401,0.15712
287,-0.18776,0.157136
288,-0.188744,0.156854
289,-0.188744,0.156854
290,-0.189286,0.156248
291,-0.189286,0.156248
292,-0.189036,0.156489
293,-0.189036,0.156489
294,-0.189036,0.156489
295,-0.188723,0.156551
296,-0.190462,0.155932
297,-0.190462,0.155932
298,-0.190462,0.155932
299,-0.190462,0.155932
300,-0.189862,0.157219
301,-0.189088,0.15736
302,-0.189088,0.15736
303,-0.186645,0.15863
304,-0.185446,0.159211
305,-0.185446,0.159211
306,-0.185446,0.159211
307,-0.186911,0.158987
308,-0.187439,0.158294
309,-0.187439,0.158294
310,-0.187439,0.158294
311,-0.187439,0.158294
312,-0.187439,0.158294
313,-0.187439,0.158294
314,-0.187439,0.158294
315,-0.187244,0.157603
316,-0.189776,0.15754
317,-0.189776,0.15754
318,-0.189923,0.15713
319,-0.187844,0.157673
320,-0.187844,0.157673
321,-0.189379,0.156288
322,-0.187523,0.157944
323,-0.187523,0.157944
324,-0.187659,0.158303
325,-0.187659,0.158303
326,-0.187659,0.158303
327,-0.18647,0.158901
328,-0.185825,0.159065
329,-0.185898,0.158869
330,-0.185898,0.158869
331,-0.185898,0.158869
332,-0.186963,0.158794
333,-0.186963,0.158794
334,-0.186893,0.158701
335,-0.186925,0.158791
336,-0.186925,0.158791
337,-0.189714,0.156924
338,-0.188546,0.156921
339,-0.188546,0.156921
340,-0.187272,0.157908
341,-0.189164,0.15706
342,-0.189164,0.15706
343,-0.189545,0.157169
344,-0.188825,0.157264
345,-0.188825,0.157264
346,-0.188825,0.157264
347,-0.18978,0.156644
348,-0.190892,0.156195
349,-0.189483,0.157019
350,-0.189865,0.157068
351,-0.18946,0.157116
352,-0.189765,0.157118
353,-0.189678,0.156839
354,-0.191281,0.156037
355,-0.191531,0.15581
356,-0.191594,0.155672
357,-0.190663,0.156391
358,-0.190663,0.156391
359,-0.190816,0.156734
360,-0.190816,0.156734
361,-0.190816,0.156734
362,-0.190816,0.156734
363,-0.189855,0.156632
364,-0.189855,0.156632
365,-0.192041,0.155728
366,-0.192041,0.155728
367,-0.192041,0.155728
368,-0.192041,0.155728
369,-0.192041,0.155728
370,-0.192041,0.155728
371,-0.190091,0.156282
372,-0.190345,0.156511
373,-0.188893,0.156997
374,-0.188893,0.156997
375,-0.188893,0.156997
376,-0.18838,0.157248
377,-0.18838,0.157248
378,-0.189185,0.156722
379,-0.189185,0.156722
380,-0.189827,0.156272
381,-0.189827,0.156272
382,-0.190547,0.155821
383,-0.189115,0.157301
384,-0.189115,0.157301
385,-0.188619,0.157937
386,-0.188166,0.157834
387,-0.188166,0.157834
388,-0.188166,0.157834
389,-0.187337,0.158332
390,-0.187457,0.158154
391,-0.187457,0.158154
392,-0.186434,0.157527
393,-0.186434,0.157527
394,-0.186434,0.157527
395,-0.186434,0.157527
396,-0.185994,0.157851
397,-0.185994,0.157851
398,-0.185994,0.157851
399,-0.186893,0.1576
400,-0.186023,0.158792
401,-0.186023,0.158792
402,-0.186023,0.158792
403,-0.184392,0.15938
404,-0.186809,0.158808
405,-0.186809,0.158808
406,-0.186809,0.158808
407,-0.18778,0.158512
408,-0.18778,0.158512
409,-0.186107,0.158705
410,-0.186107,0.158705
411,-0.185204,0.158956
412,-0.186292,0.15836
413,-0.186155,0.157783
414,-0.186371,0.158393
415,-0.186371,0.158393
416,-0.187461,0.158059
417,-0.187018,0.158458
418,-0.186047,0.158061
419,-0.186047,0.158061
420,-0.187291,0.157484
421,-0.188067,0.15726
422,-0.188067,0.15726
423,-0.188067,0.15726
424,-0.188067,0.15726
425,-0.189307,0.157187
426,-0.188655,0.157795
427,-0.187632,0.158056
428,-0.188278,0.157874
429,-0.186376,0.158601
430,-0.186413,0.158536
431,-0.186413,0.158536
432,-0.18486,0.159504
433,-0.18486,0.159504
434,-0.185512,0.159799
435,-0.186305,0.158871
436,-0.186097,0.158933
437,-0.187439,0.157864
438,-0.187856,0.157845
439,-0.186878,0.158082
440,-0.186878,0.158082
441,-0.186866,0.158018
442,-0.186766,0.158488
443,-0.186766,0.158488
444,-0.186766,0.158488
445,-0.186766,0.158488
446,-0.186766,0.158488
447,-0.186072,0.15823
448,-0.187704,0.157637
449,-0.187704,0.157637
450,-0.187704,0.157637
451,-0.187514,0.1574
452,-0.186242,0.157656
453,-0.188058,0.157506
454,-0.188058,0.157506
455,-0.188122,0.157527
456,-0.190022,0.157005
457,-0.187822,0.156913
458,-0.187245,0.157568
459,-0.187245,0.157568
460,-0.187245,0.157568
461,-0.187245,0.157568
462,-0.187618,0.157645
463,-0.187618,0.157645
464,-0.186964,0.157842
