ReTr(L),ImTr(L)
0.750267,-1.5439
0.750267,-1.5439
0.750267,-1.5439
1.10036,-2.13895
1.08964,-2.10425
1.11022,-2.14521
1.02056,-2.12513
0.988786,-2.15631
1.14592,-2.18511
1.22736,-2.04888
1.183,-2.02799
1.20116,-2.09772
0.984665,-2.04938
1.03737,-2.01452
0.935203,-1.97932
0.976183,-2.03427
1.07366,-1.97794
1.06291,-1.96023
1.00227,-1.96801
0.99249,-1.98427
1.0333,-1.97964
1.07046,-1.93341
1.04036,-1.96739
0.986669,-2.01578
0.986669,-2.01578
1.04628,-2.0407
1.01879,-1.99351
1.07029,-1.9893
1.07029,-1.9893
1.07029,-1.9893
1.16205,-1.90637
1.26063,-1.83544
1.32283,-1.84903
1.30436,-1.76547
1.34873,-1.70783
1.34052,-1.7085
1.37626,-1.60884
1.34122,-1.68249
1.37193,-1.75254
1.4123,-1.74657
1.41924,-1.77577
1.42775,-1.68073
1.44154,-1.67673
1.47985,-1.65459
1.43795,-1.66292
1.41601,-1.67469
1.41601,-1.67469
1.32456,-1.73301
1.32456,-1.73301
1.28248,-1.81713
1.23252,-1.72713
1.21353,-1.73389
1.21353,-1.73389
1.21446,-1.72755
1.30492,-1.72888
1.3039,-1.75228
1.31955,-1.71548
1.31955,-1.71548
1.31955,-1.71548
1.33188,-1.74142
1.32261,-1.76456
1.32499,-1.8469
1.32499,-1.8469
1.41096,-1.7696
1.42362,-1.80066
1.44397,-1.75842
1.40468,-1.83409
1.38153,-1.84266
1.43634,-1.76933
1.49107,-1.79829
1.49107,-1.79829
1.46904,-1.89412
1.46904,-1.89412
1.43477,-1.89747
1.46836,-1.87825
1.47555,-1.90481
1.40397,-2.09211
1.49989,-2.05907
1.42474,-1.96977
1.49774,-1.8807
1.49774,-1.8807
1.49774,-1.8807
1.47197,-1.87725
1.40264,-1.93526
1.44695,-1.84791
1.39162,-1.73661
1.24774,-1.85677
1.24774,-1.85677
1.27375,-1.85937
1.29406,-1.84403
1.34247,-1.83296
1.3164,-1.8748
1.22405,-1.85568
1.16167,-1.83219
1.17494,-1.85952
1.21956,-1.8418
1.26659,-1.99916
1.40641,-1.91578
1.30818,-1.91154
1.27628,-1.87006
1.28482,-1.90543
1.3465,-1.72777
1.2991,-1.67593
1.28485,-1.72269
1.3952,-1.6551
1.33734,-1.58928
1.37081,-1.56926
1.40051,-1.5721
1.36941,-1.51383
1.32193,-1.49741
1.32193,-1.49741
1.32193,-1.49741
1.32459,-1.51578
1.45418,-1.46281
1.50887,-1.40385
1.43607,-1.39142
1.4301,-1.3085
1.42166,-1.27616
1.35248,-1.34264
1.31879,-1.27891
1.39363,-1.32881
1.39363,-1.32881
1.39869,-1.33035
1.43394,-1.21295
1.4134,-1.24798
1.38442,-1.3192
1.44419,-1.30157
1.43951,-1.26623
1.35185,-1.29251
1.35185,-1.29251
1.35185,-1.29251
1.35185,-1.29251
1.31327,-1.30628
1.32682,-1.35344
1.39383,-1.34018
1.40435,-1.31064
1.448,-1.25652
1.47922,-1.23303
1.47922,-1.23303
1.47922,-1.23303
1.36858,-1.23303
1.36283,-1.26901
1.28348,-1.30651
1.2541,-1.33245
1.15363,-1.35699
1.15363,-1.35699
1.15363,-1.35699
1.15363,-1.35699
1.15803,-1.41378
1.17328,-1.42738
1.12918,-1.42467
1.12524,-1.4344
1.177,-1.37304
1.23856,-1.36015
1.23471,-1.36044
1.20466,-1.39082
1.20466,-1.39082
1.20466,-1.39082
1.20466,-1.39082
1.13962,-1.40136
1.08324,-1.43464
1.08324,-1.43464
1.09628,-1.41368
1.10058,-1.4649
1.10058,-1.4649
1.10058,-1.4649
1.08109,-1.45965
1.01992,-1.44868
