MDTU,link
1,1.01245
2,1.01245
3,1.01245
4,1.06499
5,1.0633
6,1.06537
7,1.06641
8,1.06598
9,1.06549
10,1.06542
11,1.06328
12,1.06491
13,1.06289
14,1.06207
15,1.06096
16,1.05914
17,1.05713
18,1.05854
19,1.05958
20,1.06042
21,1.05984
22,1.0596
23,1.05928
24,1.05881
25,1.05881
26,1.06019
27,1.05889
28,1.05996
29,1.05996
30,1.05996
31,1.05838
32,1.0594
33,1.06028
34,1.05996
35,1.06071
36,1.06012
37,1.05891
38,1.05921
39,1.06156
40,1.06146
41,1.06158
42,1.06161
43,1.05979
44,1.05892
45,1.05815
46,1.05727
47,1.05727
48,1.05694
49,1.05694
50,1.05743
51,1.05593
52,1.05676
53,1.05676
54,1.05587
55,1.05622
56,1.05479
57,1.05478
58,1.05478
59,1.05478
60,1.05321
61,1.05231
62,1.05177
63,1.05177
64,1.05306
65,1.05272
66,1.05265
67,1.05367
68,1.05163
69,1.05056
70,1.05232
71,1.05232
72,1.05105
73,1.05105
74,1.05211
75,1.0527
76,1.053
77,1.05332
78,1.05374
79,1.05283
80,1.05295
81,1.05295
82,1.05295
83,1.05258
84,1.05526
85,1.05669
86,1.05246
87,1.0542
88,1.0542
89,1.05448
90,1.05405
91,1.05272
92,1.05177
93,1.05156
94,1.05041
95,1.05253
96,1.05246
97,1.05178
98,1.05305
99,1.05271
100,1.05099
101,1.05315
102,1.05061
103,1.05055
104,1.04807
105,1.04782
106,1.04768
107,1.04458
108,1.04529
109,1.04474
110,1.04464
111,1.04464
112,1.04464
113,1.04614
114,1.04741
115,1.04753
116,1.04695
117,1.04748
118,1.04874
119,1.04857
120,1.04538
121,1.04581
122,1.04581
123,1.04765
124,1.04564
125,1.04451
126,1.04386
127,1.04118
128,1.04021
129,1.03743
130,1.03743
131,1.03743
132,1.03743
133,1.03775
134,1.03559
135,1.03671
136,1.03737
137,1.03553
138,1.03792
139,1.03792
140,1.03792
141,1.03796
142,1.03863
143,1.03775
144,1.0382
145,1.03799
146,1.03799
147,1.03799
148,1.03799
149,1.03774
150,1.03808
151,1.03877
152,1.03952
153,1.039
154,1.03849
155,1.03713
156,1.03736
157,1.03736
158,1.03736
159,1.03736
160,1.0366
161,1.03707
162,1.03707
163,1.03642
164,1.03581
165,1.03581
166,1.03581
167,1.03599
168,1.03483
169,1.03348
170,1.03348
171,1.03377
172,1.03377
173,1.03427
174,1.03427
175,1.03427
176,1.03286
177,1.03286
178,1.0312
179,1.02864
180,1.02937
181,1.03074
182,1.02723
183,1.02577
184,1.02708
185,1.02601
186,1.02378
187,1.02483
188,1.02514
189,1.02514
190,1.02542
191,1.02598
192,1.02746
193,1.02924
194,1.02924
195,1.0297
196,1.02952
197,1.02952
198,1.03069
199,1.03025
200,1.03053
201,1.03079
202,1.03086
203,1.02994
204,1.02828
205,1.0273
206,1.02721
207,1.02409
208,1.02399
209,1.02433
210,1.02433
211,1.02396
212,1.02431
213,1.02431
214,1.02431
215,1.02391
216,1.02388
217,1.02322
218,1.02322
219,1.02211
220,1.02238
221,1.02094
222,1.01999
223,1.02232
224,1.0214
225,1.0214
226,1.01949
227,1.01993
228,1.0196
229,1.0196
230,1.0196
231,1.0196
232,1.0196
233,1.0196
234,1.0196
235,1.0196
236,1.01859
237,1.01961
238,1.01961
239,1.01961
240,1.01961
241,1.01938
242,1.01941
243,1.01821
244,1.01798
245,1.01662
246,1.01615
247,1.01615
248,1.01615
249,1.0151
250,1.01508
251,1.0181
252,1.01633
253,1.01515
254,1.01334
255,1.01334
256,1.01262
257,1.01262
258,1.01558
259,1.01558
260,1.01558
261,1.01558
262,1.01558
263,1.01558
264,1.01296
265,1.01296
266,1.01347
267,1.01149
268,1.01149
269,1.01206
270,1.01027
271,1.01027
272,1.01027
273,1.00976
274,1.00976
275,1.01144
276,1.01182
277,1.01182
278,1.0111
279,1.0111
280,1.0111
281,1.01226
282,1.01229
283,1.01229
284,1.01229
285,1.01319
286,1.01588
287,1.0164
288,1.01527
289,1.01527
290,1.01398
291,1.01398
292,1.01424
293,1.01424
294,1.01424
295,1.01507
296,1.013
297,1.013
298,1.013
299,1.013
300,1.01484
301,1.01579
302,1.01579
303,1.01908
304,1.02085
305,1.02085
306,1.02085
307,1.01935
308,1.01848
309,1.01848
310,1.01848
311,1.01848
312,1.01848
313,1.01848
314,1.01848
315,1.01736
316,1.0156
317,1.0156
318,1.01503
319,1.01727
320,1.01727
321,1.01431
322,1.01773
323,1.01773
324,1.01829
325,1.01829
326,1.01829
327,1.02004
328,1.02051
329,1.02027
330,1.02027
331,1.02027
332,1.01914
333,1.01914
334,1.01922
335,1.01912
336,1.01912
337,1.01475
338,1.01552
339,1.01552
340,1.0177
341,1.01538
342,1.01538
343,1.01511
344,1.01557
345,1.01557
346,1.01557
347,1.01449
348,1.01258
349,1.01479
350,1.01464
351,1.01484
352,1.01487
353,1.01426
354,1.01234
355,1.01171
356,1.01184
357,1.01327
358,1.01327
359,1.0136
360,1.0136
361,1.0136
362,1.0136
363,1.01399
364,1.01399
365,1.01157
366,1.01157
367,1.01157
368,1.01157
369,1.01157
370,1.01157
371,1.01371
372,1.01345
373,1.01519
374,1.01519
375,1.01519
376,1.0159
377,1.0159
378,1.0146
379,1.0146
380,1.01361
381,1.01361
382,1.01254
383,1.01528
384,1.01528
385,1.01594
386,1.01667
387,1.01667
388,1.01667
389,1.01786
390,1.01796
391,1.01796
392,1.01806
393,1.01806
394,1.01806
395,1.01806
396,1.01845
397,1.01845
398,1.01845
399,1.01771
400,1.01978
401,1.01978
402,1.01978
403,1.02178
404,1.01959
405,1.01959
406,1.01959
407,1.01851
408,1.01851
409,1.01964
410,1.01964
411,1.02083
412,1.0193
413,1.01865
414,1.01932
415,1.01932
416,1.01806
417,1.01879
418,1.01898
419,1.01898
420,1.01753
421,1.01679
422,1.01679
423,1.01679
424,1.01679
425,1.01523
426,1.01649
427,1.01778
428,1.01686
429,1.01943
430,1.01961
431,1.01961
432,1.02167
433,1.02167
434,1.02136
435,1.01956
436,1.01963
437,1.0175
438,1.01676
439,1.01791
440,1.01791
441,1.01801
442,1.01873
443,1.01873
444,1.01873
445,1.01873
446,1.01873
447,1.01882
448,1.01699
449,1.01699
450,1.01699
451,1.01686
452,1.01813
453,1.01649
454,1.01649
455,1.01678
456,1.01456
457,1.01603
458,1.01737
459,1.01737
460,1.01737
461,1.01737
462,1.01702
463,1.01702
464,1.01778
465,1.0166
466,1.01886
467,1.01661
468,1.01661
469,1.01646
470,1.01556
471,1.01556
472,1.01798
473,1.01798
474,1.01689
475,1.01689
476,1.01623
477,1.01623
478,1.01352
479,1.01352
480,1.01352
481,1.01352
482,1.01498
483,1.01389
484,1.01306
485,1.0127
486,1.0127
487,1.0127
488,1.01356
489,1.01554
490,1.01554
491,1.01543
492,1.01659
493,1.01708
494,1.01708
495,1.01708
496,1.01814
497,1.01803
498,1.01803
499,1.01803
500,1.01803
501,1.01803
502,1.01964
503,1.01964
504,1.02004
505,1.01954
506,1.01962
507,1.02069
508,1.02085
509,1.02227
510,1.02227
511,1.02276
512,1.02276
513,1.02204
514,1.02204
515,1.02307
516,1.02382
517,1.02419
518,1.02347
519,1.02344
520,1.02344
521,1.02344
522,1.02218
523,1.0216
524,1.02035
525,1.02044
526,1.02044
527,1.01989
528,1.01989
529,1.01884
530,1.01762
531,1.01762
532,1.01762
533,1.02018
534,1.02192
535,1.02192
536,1.02
537,1.02
538,1.02
539,1.02
540,1.0205
541,1.02016
542,1.01995
543,1.01986
544,1.02133
545,1.02147
546,1.02163
547,1.02163
548,1.02146
549,1.02214
550,1.02214
551,1.0206
552,1.01902
553,1.01902
554,1.02106
555,1.02106
556,1.0217
557,1.0217
558,1.02033
559,1.019
560,1.01977
561,1.01977
562,1.02143
563,1.02143
564,1.02115
565,1.02115
566,1.01871
567,1.01954
568,1.01954
569,1.01983
570,1.01983
571,1.02113
572,1.01948
573,1.02102
574,1.02102
575,1.0205
576,1.0205
577,1.02213
578,1.02213
579,1.02213
580,1.02213
581,1.02213
582,1.01929
583,1.02024
584,1.02044
585,1.01952
586,1.02077
587,1.02077
588,1.02035
589,1.02035
590,1.01997
591,1.01997
592,1.01726
593,1.01726
594,1.01493
595,1.01563
596,1.01637
597,1.01637
598,1.01789
599,1.01789
600,1.01845
601,1.01723
602,1.01733
603,1.01733
604,1.01733
605,1.01644
606,1.01644
607,1.01644
608,1.01798
609,1.01798
610,1.01798
611,1.01851
612,1.01851
613,1.01891
614,1.01972
615,1.02012
616,1.02012
617,1.02094
618,1.02026
619,1.02026
620,1.02026
621,1.02067
622,1.01852
623,1.01832
624,1.01832
625,1.01832
626,1.01904
627,1.01932
628,1.01932
629,1.01932
630,1.01904
631,1.01788
632,1.01787
633,1.01787
634,1.0178
635,1.0188
636,1.0188
637,1.01956
638,1.01956
639,1.01956
640,1.02153
641,1.02083
642,1.01954
643,1.02142
644,1.02142
645,1.01995
646,1.02196
647,1.0203
648,1.0203
649,1.01849
650,1.01849
651,1.01944
652,1.01987
653,1.01938
654,1.01938
655,1.01902
656,1.01938
657,1.01938
658,1.01938
659,1.02099
660,1.02186
661,1.02203
662,1.02127
663,1.02074
664,1.02114
665,1.02109
666,1.02233
667,1.02291
668,1.02343
669,1.02343
670,1.0227
671,1.02281
672,1.02281
673,1.02281
674,1.01995
675,1.02099
