MDTU,|det-1|^2,1-Re(det),Im(det)
1,0.345844,0.046799,-0.000116246
2,0.345844,0.046799,-0.000116246
3,0.345844,0.046799,-0.000116246
4,3.8617,-1.25271,-0.000292561
5,3.49611,-1.18591,0.000470445
6,3.7273,-1.24707,-0.000227261
7,3.67844,-1.26212,5.4127e-05
8,3.67774,-1.25312,0.00051896
9,3.84209,-1.25598,0.000216426
10,3.56677,-1.22776,-0.000209922
11,3.31363,-1.16022,-0.000324613
12,3.55533,-1.21627,0.000197517
13,2.87882,-1.10566,0.000492593
14,2.85518,-1.08913,-0.000232786
15,2.71763,-1.05213,7.37439e-05
16,2.70771,-1.01639,0.000305823
17,2.61804,-0.96673,-5.2169e-05
18,2.54873,-0.98424,-0.000237715
19,2.55794,-1.00701,0.000509009
20,2.69447,-1.03701,0.000568591
21,2.70271,-1.02711,0.000560036
22,2.73401,-1.02579,-0.000153279
23,2.87047,-1.03544,-0.000175825
24,2.89248,-1.0342,0.000304855
25,2.89248,-1.0342,0.000304855
26,3.01107,-1.06786,-0.000126712
27,2.71615,-1.01069,-6.54521e-05
28,2.83958,-1.04489,-0.000536744
29,2.83958,-1.04489,-0.000536744
30,2.83958,-1.04489,-0.000536744
31,2.85587,-1.01851,-0.000663015
32,2.80204,-1.03343,0.000113242
33,2.82385,-1.04812,0.000227045
34,2.6739,-1.0296,4.36602e-05
35,2.62335,-1.03692,-0.000106865
36,2.5349,-1.01499,-0.000238806
37,2.47982,-0.98864,-0.000220773
38,2.61884,-1.00892,-4.06095e-05
39,2.85918,-1.07867,0.000308064
40,2.99334,-1.09134,0.000334079
41,2.99654,-1.09104,-5.02074e-05
42,2.83282,-1.07448,0.000117106
43,2.77102,-1.03371,-0.000490637
44,2.63849,-1.00307,0.000446625
45,2.52496,-0.9771,0.000155504
46,2.40132,-0.94463,-7.85159e-05
47,2.40132,-0.94463,-7.85159e-05
48,2.41207,-0.94296,9.11481e-05
49,2.41207,-0.94296,9.11481e-05
50,2.53716,-0.96387,-0.000244751
51,2.26402,-0.90626,-0.000375084
52,2.21398,-0.91404,-0.000233034
53,2.21398,-0.91404,-0.000233034
54,2.10605,-0.88459,1.32286e-05
55,2.26395,-0.91023,-0.000233141
56,2.12349,-0.86627,0.000355682
57,2.04556,-0.855,0.000605615
58,2.04556,-0.855,0.000605615
59,2.04556,-0.855,0.000605615
60,2.08332,-0.83721,-0.000116223
61,2.0574,-0.81493,-2.83525e-05
62,2.15246,-0.82004,-0.000302749
63,2.15246,-0.82004,-0.000302749
64,2.13578,-0.83699,0.000260532
65,2.25269,-0.84619,2.75837e-05
66,2.16204,-0.83617,5.43686e-05
67,2.25111,-0.86204,-0.000327331
68,2.0461,-0.80222,0.000103268
69,2.00506,-0.78132,0.000210432
70,2.28384,-0.8472,0.000123324
71,2.28384,-0.8472,0.000123324
72,2.39543,-0.83905,0.000114687
73,2.39543,-0.83905,0.000114687
74,2.37026,-0.85367,-0.000349734
75,2.46819,-0.87674,-4.72008e-05
76,2.5057,-0.88665,-0.000177186
77,2.70494,-0.91505,-0.000535727
78,2.83315,-0.93585,-0.000708865
79,2.53393,-0.88823,-8.43321e-05
80,2.44072,-0.877,0.000105108
81,2.44072,-0.877,0.000105108
82,2.44072,-0.877,0.000105108
83,2.40679,-0.86541,-0.00033216
