t,cost
10,5830
20,5895
30,1948
40,1893.5
50,1699
60,2047
70,1865.5
80,1650.5
90,2389
100,2602.5
110,1476.5
120,1507.5
130,1589
140,1471.5
150,1455.5
160,1427.5
170,1456.5
180,1473.5
190,1481.5
200,1482
210,1567
220,1532.5
230,1571
240,1569
250,1574.5
260,1624.5
270,1558.5
280,1568.5
290,1555
300,1545
310,1406.5
320,3789.5
330,4567.5
340,7555
350,1504
360,1431
370,1439.5
380,1453.5
390,1401.5
400,1510
410,1575
420,1567
430,1576.5
440,1584.5
450,1566.5
460,1570.5
470,1574
480,1552
490,1566.5
500,1583.5
510,1610
520,1564.5
530,1525.5
540,1532.5
550,1544.5
560,1528.5
570,1540
580,1565.5
590,1535
600,1430.5
610,1442
620,1402
630,1510.5
640,1625.5
650,1631.5
660,1532.5
670,1418
680,1468
690,1444.5
700,1447.5
710,1374
720,1368.5
730,1365.5
740,1387.5
750,1401.5
760,1423
770,1478
780,1497
790,1464.5
800,1372.5
810,1401
820,1368
830,1359
840,1343.5
850,1335
860,1361
870,1381.5
880,1349.5
890,1356.5
900,1344.5
910,1358.5
920,1371
930,1369
940,1343.5
950,1319.5
960,1327
970,1334
980,1361
990,1396
1000,1477
1010,1468
1020,1483
1030,1444
1040,1391
1050,1411.5
1060,1406
1070,1426.5
1080,1400.5
1090,1396.5
1100,1414.5
1110,1437
1120,1463
1130,1446
1140,1415
1150,1414.5
1160,1433
1170,1402.5
1180,1439.5
1190,1356.5
1200,1366
1210,1367
1220,1319
1230,1324
1240,1340
1250,1340
1260,1302
1270,1331.5
1280,1339.5
1290,1292
1300,1323
1310,1332.5
1320,1350
1330,1337.5
1340,1315.5
1350,1358
1360,1362.5
1370,1357.5
1380,1322.5
1390,1363.5
1400,1369
1410,1361.5
1420,1377
1430,1369
1440,1341.5
1450,1329
1460,1343.5
1470,1325
1480,1313.5
1490,1300
1500,1312
1510,1364
1520,1330.5
1530,1323.5
1540,1300
1550,1322.5
1560,1321
1570,1317
1580,1277
1590,1333
1600,1312.5
1610,1307.5
1620,1349
1630,1317
1640,1315
1650,1356
1660,1356.5
1670,1395.5
1680,1356.5
1690,1362.5
1700,1368.5
1710,1403.5
1720,1365
1730,1362
1740,1420.5
1750,1441.5
1760,1436
1770,1366.5
1780,1384.5
1790,1389
1800,1340.5
1810,1347
1820,1330.5
1830,1424
1840,1333
1850,1362
1860,1319
1870,1366.5
1880,1373.5
1890,1334
1900,1405.5
1910,1423
1920,1348.5
1930,1342.5
1940,1342.5
1950,1322
1960,1328
1970,1343.5
1980,1304
1990,1310.5
2000,1301.5
2010,1351.5
2020,1363.5
2030,1364.5
2040,1356.5
2050,1375.5
2060,1378.5
2070,1381.5
2080,1395
2090,1401
2100,1342
2110,1341
2120,1370.5
2130,1371
2140,1364
2150,1352.5
2160,1369.5
2170,1348.5
2180,1358
2190,1309
2200,1291.5
2210,1289.5
2220,1319
2230,1362.5
2240,1352
2250,1363.5
2260,1364
2270,1346
2280,1353
2290,1383
2300,1367
2310,1349.5
2320,1288.5
2330,1287
2340,1287.5
