t,G,F1,F2,F3
284,0.008481,0.01007,null,null
285,0.008477,0.01006,null,null
286,0.008487,0.01006,null,null
287,0.008488,0.01006,null,null
288,0.00849,0.01006,null,null
289,0.008486,0.01006,null,null
290,0.008479,0.01005,null,null
291,0.008485,0.01005,null,null
292,0.008487,0.01005,null,null
293,0.008486,0.01005,null,null
294,0.00849,0.01005,null,null
295,0.008482,0.01006,null,null
296,0.008482,0.01006,null,null
297,0.008486,0.01006,null,null
298,0.008488,0.01006,null,null
299,0.008487,0.01006,null,null
300,0.008482,0.01006,null,null
