MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,0.838783,-0.805471,-0.234036
2,0.850843,-0.821496,-0.221535
3,0.848477,-0.820964,-0.214319
4,0.845332,-0.819659,-0.206749
5,0.840163,-0.814504,-0.206054
6,0.844024,-0.810766,-0.234596
7,0.843812,-0.81777,-0.208015
8,0.850466,-0.823114,-0.213955
9,0.841907,-0.819963,-0.19097
10,0.845835,-0.818453,-0.213477
11,0.843001,-0.818101,-0.203373
12,0.840518,-0.810914,-0.22111
13,0.843341,-0.81213,-0.227309
14,0.838804,-0.805784,-0.233034
15,0.841833,-0.812303,-0.221014
16,0.841377,-0.81297,-0.216785
17,0.843748,-0.80631,-0.248546
18,0.846974,-0.811312,-0.243181
19,0.844858,-0.809,-0.243523
20,0.844858,-0.809,-0.243523
21,0.844858,-0.809,-0.243523
22,0.84171,-0.803779,-0.24983
23,0.841487,-0.80168,-0.255754
24,0.843846,-0.807957,-0.243478
25,0.843796,-0.811492,-0.231238
26,0.849883,-0.811216,-0.253436
27,0.852689,-0.805763,-0.278973
28,0.844427,-0.801919,-0.264544
29,0.8474,-0.805418,-0.26342
30,0.8474,-0.805418,-0.26342
31,0.843055,-0.800072,-0.265755
32,0.84663,-0.812279,-0.238717
33,0.84159,-0.802421,-0.253759
34,0.845323,-0.792889,-0.293085
35,0.840066,-0.786511,-0.295145
36,0.851613,-0.796184,-0.30222
37,0.852359,-0.796876,-0.302496
38,0.852359,-0.796876,-0.302496
39,0.85037,-0.779462,-0.339951
40,0.843214,-0.766855,-0.350633
41,0.844054,-0.761038,-0.365034
42,0.844054,-0.761038,-0.365034
43,0.848295,-0.760652,-0.375516
44,0.850111,-0.78944,-0.315393
45,0.842782,-0.775478,-0.330024
46,0.841325,-0.785701,-0.300834
47,0.835787,-0.767726,-0.330359
48,0.843347,-0.778366,-0.324622
49,0.845163,-0.782279,-0.319906
50,0.845163,-0.782279,-0.319906
51,0.840299,-0.782963,-0.305078
52,0.839981,-0.776939,-0.319271
53,0.839981,-0.776939,-0.319271
54,0.841894,-0.772861,-0.333873
55,0.834526,-0.770247,-0.321173
56,0.834522,-0.773919,-0.312214
57,0.834522,-0.773919,-0.312214
58,0.829205,-0.77531,-0.294066
59,0.831335,-0.770284,-0.312699
60,0.828382,-0.773499,-0.296507
61,0.828382,-0.773499,-0.296507
62,0.834202,-0.775604,-0.307135
63,0.837411,-0.782353,-0.298633
64,0.837411,-0.782353,-0.298633
65,0.838858,-0.792965,-0.27366
66,0.839252,-0.78177,-0.305254
67,0.839442,-0.785321,-0.296535
68,0.839442,-0.785321,-0.296535
69,0.839885,-0.794329,-0.272854
70,0.839854,-0.787944,-0.290689
71,0.839854,-0.787944,-0.290689
72,0.841214,-0.787551,-0.295641
73,0.837634,-0.787741,-0.284771
74,0.840526,-0.776173,-0.322554
75,0.833495,-0.761147,-0.339659
76,0.841486,-0.74863,-0.384255
77,0.83963,-0.753398,-0.370635
78,0.834116,-0.757228,-0.349795
79,0.830247,-0.758839,-0.33686
80,0.830247,-0.758839,-0.33686
81,0.843683,-0.77414,-0.335424
82,0.843199,-0.772358,-0.338303
83,0.842059,-0.769783,-0.341317
84,0.842892,-0.773271,-0.335437
85,0.835467,-0.75712,-0.353235
86,0.835467,-0.75712,-0.353235
87,0.835005,-0.749942,-0.367179
88,0.835005,-0.749942,-0.367179
89,0.837855,-0.744664,-0.384028
90,0.843465,-0.748904,-0.388041
91,0.843465,-0.748904,-0.388041
92,0.839377,-0.743047,-0.390429
93,0.839377,-0.743047,-0.390429
94,0.839377,-0.743047,-0.390429
95,0.837997,-0.747609,-0.378578
96,0.837997,-0.747609,-0.378578
97,0.837997,-0.747609,-0.378578
98,0.837063,-0.771922,-0.323745
99,0.837896,-0.772785,-0.32384
100,0.839306,-0.782042,-0.304704
101,0.839306,-0.782042,-0.304704
102,0.841221,-0.764789,-0.350357
103,0.845918,-0.76446,-0.362186
104,0.841937,-0.762329,-0.357369
105,0.841937,-0.762329,-0.357369
106,0.839261,-0.752581,-0.371457
107,0.836082,-0.761005,-0.346272
108,0.836082,-0.761005,-0.346272
109,0.835517,-0.758942,-0.349421
110,0.835517,-0.758942,-0.349421
111,0.844275,-0.760581,-0.366492
112,0.844275,-0.760581,-0.366492
113,0.844275,-0.760581,-0.366492
114,0.837908,-0.759127,-0.354704
115,0.849992,-0.775092,-0.34888
116,0.844434,-0.774657,-0.336116
117,0.843892,-0.773412,-0.33762
118,0.843892,-0.773412,-0.33762
119,0.836716,-0.76391,-0.341373
120,0.84165,-0.774011,-0.330578
121,0.842514,-0.772126,-0.337122
122,0.845346,-0.777999,-0.330647
123,0.845346,-0.777999,-0.330647
124,0.839282,-0.784085,-0.299341
125,0.841248,-0.780667,-0.31346
126,0.841248,-0.780667,-0.31346
127,0.84348,-0.792376,-0.289134
128,0.848489,-0.805543,-0.266522
129,0.848489,-0.805543,-0.266522
130,0.848489,-0.805543,-0.266522
131,0.848425,-0.810286,-0.251519
132,0.848425,-0.810286,-0.251519
133,0.842388,-0.800005,-0.263838
134,0.842388,-0.800005,-0.263838
135,0.844808,-0.807895,-0.246995
136,0.844808,-0.807895,-0.246995
137,0.844808,-0.807895,-0.246995
138,0.832494,-0.800665,-0.227995
139,0.842493,-0.811745,-0.225531
140,0.836682,-0.812329,-0.200395
141,0.836682,-0.812329,-0.200395
142,0.836682,-0.812329,-0.200395
143,0.836682,-0.812329,-0.200395
144,0.838503,-0.816061,-0.192694
145,0.846599,-0.823559,-0.196164
146,0.84317,-0.818579,-0.202149
147,0.847759,-0.821246,-0.210358
148,0.840548,-0.810789,-0.22168
149,0.837077,-0.808673,-0.216211
150,0.837077,-0.808673,-0.216211
151,0.837077,-0.808673,-0.216211
152,0.832385,-0.794129,-0.249449
153,0.832385,-0.794129,-0.249449
154,0.844635,-0.811527,-0.234161
155,0.844635,-0.811527,-0.234161
156,0.844635,-0.811527,-0.234161
157,0.842312,-0.812714,-0.221328
158,0.845822,-0.814852,-0.226784
159,0.845822,-0.814852,-0.226784
160,0.845822,-0.814852,-0.226784
161,0.845822,-0.814852,-0.226784
162,0.839525,-0.809384,-0.222935
163,0.839598,-0.816339,-0.196256
