MDTU,min_width,max_width
1,0.0438315,0.0295642
2,0.047171,0.032123
3,0.0472546,0.0324944
4,0.0465062,0.0322394
5,0.0453956,0.0307297
6,0.0459126,0.0305786
7,0.0451412,0.0305938
8,0.0460448,0.0313683
9,0.0464954,0.0318204
10,0.0454653,0.030982
11,0.0444091,0.0299704
12,0.0454435,0.0313564
13,0.0449065,0.0308968
14,0.043555,0.0297106
15,0.0421382,0.0289491
16,0.0416279,0.0285064
17,0.0418349,0.0288271
18,0.0439259,0.0297552
19,0.0428095,0.029394
20,0.0428095,0.029394
21,0.0428095,0.029394
22,0.0432712,0.0296763
23,0.0428144,0.0292712
24,0.0423668,0.0288955
25,0.0422463,0.0284239
26,0.0423174,0.0291982
27,0.0419387,0.0285725
28,0.0409726,0.0278688
29,0.0403068,0.0279453
30,0.0403068,0.0279453
31,0.0405181,0.0277804
32,0.0412983,0.0282156
33,0.0415114,0.0282451
34,0.0414948,0.0280211
35,0.0412892,0.0276906
36,0.0428023,0.0285258
37,0.0421219,0.0285062
38,0.0421219,0.0285062
39,0.041492,0.0280815
40,0.0412268,0.0276069
41,0.040551,0.0268584
42,0.040551,0.0268584
43,0.0403209,0.0270552
44,0.039903,0.0268699
45,0.0397955,0.0265747
46,0.0401336,0.0269767
47,0.0405775,0.0273945
48,0.0408797,0.0271819
49,0.0406659,0.027629
50,0.0406659,0.027629
51,0.0412677,0.0279781
52,0.041156,0.0279063
53,0.041156,0.0279063
54,0.0413894,0.0278014
55,0.0412199,0.0279696
56,0.0404137,0.0271519
57,0.0404137,0.0271519
58,0.0399969,0.0267268
59,0.0393321,0.0260191
60,0.0393401,0.0260887
61,0.0393401,0.0260887
62,0.0400623,0.0267192
63,0.0401483,0.0268556
64,0.0401483,0.0268556
65,0.0393611,0.0264646
66,0.039783,0.0265149
67,0.0390077,0.0261303
68,0.0390077,0.0261303
69,0.0394613,0.0262693
70,0.0390225,0.0262708
71,0.0390225,0.0262708
72,0.0391934,0.025668
73,0.0399945,0.0262417
74,0.0389447,0.0254083
75,0.0381691,0.0251896
76,0.0381793,0.0251153
77,0.0385828,0.0253296
78,0.0383076,0.0253955
79,0.0377673,0.0250298
80,0.0377673,0.0250298
81,0.0383717,0.0256046
82,0.0387044,0.0260741
83,0.0385727,0.0256784
84,0.0397244,0.0264602
85,0.0390682,0.0260445
86,0.0390682,0.0260445
87,0.0408583,0.0273011
88,0.0408583,0.0273011
89,0.041581,0.0274395
90,0.0401753,0.0268986
91,0.0401753,0.0268986
92,0.0413915,0.0279403
93,0.0413915,0.0279403
94,0.0413915,0.0279403
95,0.0412285,0.0273727
96,0.0412285,0.0273727
97,0.0412285,0.0273727
98,0.0405726,0.0268061
99,0.0416875,0.0273171
100,0.0405225,0.0268082
101,0.0405225,0.0268082
102,0.0403344,0.0266501
103,0.0399791,0.0267099
104,0.0410042,0.0270164
105,0.0410042,0.0270164
106,0.0403437,0.026461
107,0.0406653,0.0269236
108,0.0406653,0.0269236
109,0.0408244,0.0272593
110,0.0408244,0.0272593
111,0.0424727,0.0280137
112,0.0424727,0.0280137
113,0.0424727,0.0280137
114,0.0426876,0.0284629
115,0.0430809,0.0288954
116,0.0428078,0.0284191
117,0.0418191,0.0282917
118,0.0418191,0.0282917
119,0.0423639,0.0280836
120,0.0431519,0.0291846
121,0.0428,0.0289699
122,0.0436312,0.0297541
123,0.0436312,0.0297541
124,0.0441426,0.0298735
125,0.0444088,0.0305216
126,0.0444088,0.0305216
127,0.0441494,0.0298971
128,0.0453266,0.030408
129,0.0453266,0.030408
130,0.0453266,0.030408
131,0.0446411,0.0299798
132,0.0446411,0.0299798
133,0.0439332,0.0298196
134,0.0439332,0.0298196
135,0.044107,0.0297355
136,0.044107,0.0297355
137,0.044107,0.0297355
138,0.0430119,0.0287831
139,0.0426555,0.0286458
140,0.0423004,0.0285662
141,0.0423004,0.0285662
142,0.0423004,0.0285662
143,0.0423004,0.0285662
144,0.0438701,0.0296845
145,0.0422897,0.028546
146,0.0437466,0.0290079
147,0.0432947,0.0290311
148,0.0429392,0.0292068
149,0.0425512,0.028964
150,0.0425512,0.028964
151,0.0425512,0.028964
152,0.0430081,0.0290265
153,0.0430081,0.0290265
154,0.0427977,0.0292992
155,0.0427977,0.0292992
156,0.0427977,0.0292992
157,0.0435426,0.0291095
158,0.0423361,0.0287912
159,0.0423361,0.0287912
160,0.0423361,0.0287912
161,0.0423361,0.0287912
162,0.0437986,0.0295073
163,0.0457379,0.0308917
164,0.0457379,0.0308917
165,0.0448387,0.0297258
166,0.0440228,0.0289645
167,0.0440228,0.0289645
168,0.0444533,0.029423
169,0.0444841,0.0292506
170,0.044336,0.0290783
171,0.044336,0.0290783
172,0.0428669,0.0288547
173,0.0428669,0.0288547
174,0.0428669,0.0288547
175,0.0431236,0.0284936
176,0.0424832,0.0280973
