MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,1.65893,-1.59513,-0.455637
2,2.35119,-2.27436,-0.596141
3,2.27275,-2.19826,-0.577102
4,2.27057,-2.19979,-0.562534
5,2.181,-2.11403,-0.536326
6,2.1759,-2.08737,-0.614323
7,2.10737,-2.04459,-0.510548
8,2.17612,-2.10152,-0.564887
9,2.16061,-2.10041,-0.506471
10,2.10556,-2.03895,-0.525429
11,2.05827,-2.00167,-0.479374
12,2.07899,-2.01091,-0.527694
13,2.03849,-1.96231,-0.552062
14,2.00218,-1.92461,-0.551917
15,1.94357,-1.86809,-0.536371
16,1.89579,-1.81688,-0.541284
17,1.93059,-1.83847,-0.589233
18,1.9781,-1.88867,-0.588048
19,1.97298,-1.87577,-0.611673
20,1.97298,-1.87577,-0.611673
21,1.97298,-1.87577,-0.611673
22,1.98382,-1.88844,-0.607752
23,1.94476,-1.8525,-0.591892
24,1.9283,-1.84562,-0.55859
25,1.88266,-1.81028,-0.517007
26,1.964,-1.87946,-0.570031
27,1.88357,-1.78289,-0.607545
28,1.80695,-1.72345,-0.542965
29,1.82729,-1.74069,-0.555862
30,1.82729,-1.74069,-0.555862
31,1.80022,-1.70842,-0.567522
32,1.86988,-1.79045,-0.539224
33,1.79491,-1.70202,-0.569946
34,1.84404,-1.72102,-0.662245
35,1.78712,-1.67184,-0.631456
36,1.87521,-1.75669,-0.656089
37,1.85698,-1.73165,-0.67065
38,1.85698,-1.73165,-0.67065
39,1.82089,-1.66799,-0.730372
40,1.8195,-1.65868,-0.747911
41,1.79532,-1.62125,-0.771182
42,1.79532,-1.62125,-0.771182
43,1.80721,-1.6309,-0.778557
44,1.76397,-1.63842,-0.653591
45,1.75704,-1.61586,-0.690064
46,1.76391,-1.64241,-0.64334
47,1.75633,-1.61527,-0.689648
48,1.76446,-1.62227,-0.693946
49,1.79146,-1.65777,-0.679065
50,1.79146,-1.65777,-0.679065
51,1.75328,-1.63882,-0.623113
52,1.77802,-1.64997,-0.662528
53,1.77802,-1.64997,-0.662528
54,1.77025,-1.63701,-0.673778
55,1.77051,-1.64133,-0.663866
