MDTU,|det-1|^2,1-Re(det),Im(det)
1,0.342262,0.026393,1.25181e-05
2,3.43006,-1.15048,-0.000208639
3,2.71833,-0.96262,0.000249327
4,3.0579,-1.05614,-0.000162483
5,2.84246,-1.04484,-0.000192906
6,2.7934,-1.03219,-3.31366e-05
7,2.42165,-0.93886,8.22311e-05
8,2.61127,-0.97553,-0.000317983
9,2.50583,-0.92464,-3.43731e-06
10,2.33132,-0.90969,-0.000241342
11,2.03119,-0.85527,-0.000188584
12,2.18751,-0.86224,-0.000427107
13,1.9245,-0.79088,-8.24108e-05
14,1.99122,-0.85788,0.000104068
15,1.83209,-0.83387,-6.16499e-05
16,1.76228,-0.82909,0.000130078
17,1.73678,-0.8042,0.000308511
18,1.72024,-0.75077,-3.29134e-06
19,1.67252,-0.75728,2.63727e-05
20,1.67252,-0.75728,2.63727e-05
21,1.67252,-0.75728,2.63727e-05
22,1.71155,-0.76225,0.000456648
23,1.58299,-0.73213,0.000283679
24,1.50281,-0.70944,0.000642775
25,1.32026,-0.64859,0.000133182
26,1.44218,-0.68593,0.00041506
27,1.26392,-0.63795,0.00060232
28,1.08193,-0.58237,0.00027438
29,1.07743,-0.5841,-3.53098e-05
30,1.07743,-0.5841,-3.53098e-05
31,1.13859,-0.61695,-0.000127769
32,1.17909,-0.61092,0.000272075
33,1.0609,-0.5661,0.000186226
34,1.15656,-0.60484,0.000468498
35,1.09056,-0.5819,-2.62068e-05
36,1.13274,-0.56968,0.000138257
37,1.06163,-0.54164,0.000197082
38,1.06163,-0.54164,0.000197082
39,1.02417,-0.53681,0.000248231
40,1.09483,-0.57758,0.000178171
41,1.04774,-0.5853,0.000324504
42,1.04774,-0.5853,0.000324504
43,1.05233,-0.58806,0.000290929
44,0.933021,-0.54449,1.11411e-05
45,0.927398,-0.54387,0.00019751
46,0.994216,-0.56249,8.23049e-05
47,0.94223,-0.52033,0.000110729
48,0.900439,-0.50112,-7.52836e-05
49,0.897247,-0.48407,-2.56916e-05
50,0.897247,-0.48407,-2.56916e-05
51,0.918537,-0.48733,7.74627e-05
52,0.826987,-0.44256,-0.000158622
53,0.826987,-0.44256,-0.000158622
54,0.880651,-0.46545,6.68317e-06
55,0.851816,-0.44966,8.85601e-05
56,0.788461,-0.44275,2.76654e-05
57,0.788461,-0.44275,2.76654e-05
58,0.763619,-0.44527,5.44748e-05
59,0.636561,-0.39341,6.4082e-05
60,0.639093,-0.3892,0.000103978
61,0.639093,-0.3892,0.000103978
62,0.658819,-0.37441,0.000178717
63,0.643642,-0.3648,-4.95155e-06
64,0.643642,-0.3648,-4.95155e-06
65,0.614769,-0.36705,-0.000190426
66,0.711208,-0.42609,-0.00010733
67,0.634919,-0.39136,-6.67241e-06
68,0.634919,-0.39136,-6.67241e-06
69,0.627274,-0.38208,-3.87027e-05
70,0.582007,-0.35487,0.000250191
71,0.582007,-0.35487,0.000250191
72,0.563429,-0.34384,-9.72832e-05
73,0.531231,-0.30033,8.14522e-05
74,0.536214,-0.33669,0.000168775
75,0.493159,-0.3186,-0.000114421
76,0.458277,-0.29908,0.000112367
77,0.484739,-0.30469,-0.000114619
78,0.471,-0.29707,0.000104898
79,0.438911,-0.29028,1.22143e-07
80,0.438911,-0.29028,1.22143e-07
81,0.498101,-0.31723,-1.77698e-05
82,0.453872,-0.25469,0.000138382
83,0.388365,-0.21541,0.000205569
84,0.460445,-0.24317,-0.000111273
85,0.418385,-0.22623,0.000118742
86,0.418385,-0.22623,0.000118742
87,0.467014,-0.21507,0.000135861
88,0.467014,-0.21507,0.000135861
89,0.509989,-0.23771,7.61053e-06
90,0.436638,-0.21401,0.000221621
91,0.436638,-0.21401,0.000221621
92,0.475008,-0.20145,-2.87959e-05
93,0.475008,-0.20145,-2.87959e-05
94,0.475008,-0.20145,-2.87959e-05
95,0.471358,-0.21305,-2.98067e-05
96,0.471358,-0.21305,-2.98067e-05
97,0.471358,-0.21305,-2.98067e-05
98,0.430717,-0.19999,3.21505e-05
99,0.454912,-0.19394,5.86835e-05
100,0.43143,-0.19906,-3.39326e-05
101,0.43143,-0.19906,-3.39326e-05
102,0.415684,-0.20014,0.000244681
103,0.420182,-0.20298,0.000160682
104,0.460429,-0.21543,-0.000367702
105,0.460429,-0.21543,-0.000367702
106,0.461727,-0.23823,0.000121305
107,0.518746,-0.26976,0.000291747
108,0.518746,-0.26976,0.000291747
109,0.508103,-0.25426,-7.6598e-05
110,0.508103,-0.25426,-7.6598e-05
111,0.575717,-0.2616,-0.000311701
112,0.575717,-0.2616,-0.000311701
113,0.575717,-0.2616,-0.000311701
114,0.598571,-0.26591,-2.14635e-05
115,0.625936,-0.27182,0.000108672
116,0.626137,-0.28574,0.000117236
117,0.613949,-0.29411,0.000359095
118,0.613949,-0.29411,0.000359095
119,0.648963,-0.31108,0.000255177
120,0.752645,-0.34453,-0.000332562
121,0.636681,-0.28224,-0.000165245
122,0.698388,-0.28846,-0.000333114
123,0.698388,-0.28846,-0.000333114
124,0.700384,-0.28314,0.000162295
125,0.645686,-0.23467,0.000292899
126,0.645686,-0.23467,0.000292899
127,0.62023,-0.24218,0.000124598
128,0.648781,-0.23351,0.000116088
129,0.648781,-0.23351,0.000116088
130,0.648781,-0.23351,0.000116088
131,0.629381,-0.23333,-7.81286e-05
132,0.629381,-0.23333,-7.81286e-05
133,0.588986,-0.21949,3.07932e-05
134,0.588986,-0.21949,3.07932e-05
135,0.601005,-0.22917,0.000286165
136,0.601005,-0.22917,0.000286165
137,0.601005,-0.22917,0.000286165
138,0.530705,-0.21027,-2.94664e-05
139,0.519347,-0.20626,2.51539e-05
140,0.48827,-0.18988,-6.80924e-05
141,0.48827,-0.18988,-6.80923e-05
142,0.48827,-0.18988,-6.80923e-05
143,0.48827,-0.18988,-6.80923e-05
144,0.573759,-0.20987,0.000350789
145,0.500007,-0.19592,-0.000102591
146,0.557048,-0.21315,-8.74807e-05
147,0.547956,-0.2094,2.19213e-05
148,0.534985,-0.20272,-0.000160058
149,0.460089,-0.15253,-0.000164458
150,0.460089,-0.15253,-0.000164458
151,0.460089,-0.15253,-0.000164458
152,0.479903,-0.15809,-6.4704e-05
153,0.479903,-0.15809,-6.4704e-05
