MDTU,plaq,Re(det),Im(det),link
1,0.535654,0.549924,0.197861,0.0569337
2,0.654912,1.37598,0.461658,0.0684974
3,0.654558,1.26931,0.424922,0.0687745
4,0.648956,1.32191,0.44162,0.0678653
5,0.613717,1.25023,0.433225,0.0642354
6,0.615609,1.24131,0.432566,0.0645467
7,0.605144,1.171,0.411015,0.0635925
8,0.62147,1.2168,0.423096,0.0654267
9,0.63491,1.21556,0.416287,0.0668374
10,0.606913,1.15718,0.405855,0.0640735
11,0.577144,1.07149,0.38938,0.0612564
12,0.607475,1.13424,0.396924,0.0642925
13,0.592194,1.07365,0.382468,0.0628465
14,0.562666,1.05103,0.388057,0.0595263
15,0.537029,0.997575,0.376289,0.0569475
16,0.524659,0.96609,0.376235,0.0557294
17,0.534085,0.974449,0.37481,0.056368
18,0.570166,1.00965,0.370391,0.0601595
19,0.551205,0.982208,0.366494,0.0584914
20,0.551205,0.982208,0.366494,0.0584914
21,0.551205,0.982208,0.366494,0.0584914
22,0.559658,0.997272,0.36875,0.059388
23,0.546082,0.957283,0.361356,0.058103
24,0.539843,0.934506,0.35525,0.0574403
25,0.526856,0.885189,0.34064,0.0562126
26,0.539946,0.921613,0.349725,0.0574457
27,0.517847,0.861524,0.338697,0.0554483
28,0.493277,0.798112,0.325259,0.0530456
29,0.489395,0.794344,0.324466,0.0526385
30,0.489395,0.794344,0.324466,0.0526385
31,0.488472,0.805117,0.331286,0.0525375
32,0.50692,0.83274,0.335287,0.0544998
33,0.499136,0.797417,0.323349,0.0540032
34,0.504501,0.825363,0.330927,0.0542038
35,0.494264,0.803871,0.325178,0.0532738
36,0.52204,0.838234,0.324915,0.0561882
37,0.514017,0.8155,0.32128,0.0554882
38,0.514017,0.8155,0.32128,0.0554882
39,0.505098,0.796604,0.318466,0.0543737
40,0.498961,0.809731,0.324917,0.0534326
41,0.47954,0.775992,0.320936,0.0511986
42,0.47954,0.775992,0.320936,0.0511986
43,0.479335,0.777469,0.319465,0.0511311
44,0.464624,0.73403,0.312657,0.0500599
45,0.463184,0.731392,0.310924,0.049642
46,0.473978,0.760261,0.315954,0.0506649
47,0.486303,0.758089,0.311099,0.0519899
48,0.482605,0.745229,0.306516,0.0515477
49,0.491374,0.754433,0.306192,0.0526289
50,0.491374,0.754433,0.306192,0.0526289
51,0.496832,0.765825,0.307498,0.0532717
52,0.494814,0.736522,0.297764,0.0530346
53,0.494814,0.736522,0.297764,0.0530346
54,0.497556,0.756647,0.302482,0.0533
55,0.498749,0.748442,0.299094,0.0532843
56,0.475453,0.711569,0.293427,0.050778
57,0.475453,0.711569,0.293427,0.050778
58,0.462624,0.692456,0.293016,0.0495041
59,0.443649,0.636136,0.277706,0.04722
60,0.443687,0.639473,0.280518,0.0473554
61,0.443687,0.639473,0.280518,0.0473554
62,0.467002,0.663366,0.280317,0.0498114
63,0.46514,0.65775,0.279155,0.0496069
64,0.46514,0.65775,0.279155,0.0496069
65,0.453819,0.636814,0.272966,0.048097
66,0.463745,0.670469,0.283069,0.0485249
67,0.451275,0.636905,0.27588,0.0471626
68,0.451275,0.636905,0.27588,0.0471626
69,0.453249,0.636703,0.2755,0.047461
70,0.445121,0.619146,0.269688,0.0469995
