t,cond_num
10,6.92979
20,6.90548
30,6.87102
40,6.88845
50,6.84896
60,6.95516
70,6.91048
80,6.92185
90,6.94954
100,6.8732
110,6.9099
120,6.89238
130,6.92686
140,6.92195
150,6.89601
160,6.91098
170,6.92871
180,6.88245
190,6.8639
200,6.89766
210,6.85923
220,6.85965
230,6.92132
240,6.88589
250,6.85831
260,6.88242
270,6.91749
280,6.89639
290,6.88512
300,6.98876
310,6.94899
320,6.90573
330,6.86597
340,6.94041
350,6.88496
360,6.88683
370,6.88033
380,6.99547
390,6.89872
400,6.89858
410,6.90615
420,6.82944
430,6.85236
440,6.87301
450,6.84051
460,6.86177
470,6.89981
480,6.87988
490,6.96293
500,6.86682
510,6.9515
520,6.84625
530,6.91151
540,6.90749
550,6.92803
560,6.89568
570,6.8676
580,6.91511
590,6.98162
600,6.91407
610,6.94008
620,6.87613
630,6.87599
640,6.8923
650,6.95267
660,6.91992
670,6.9535
680,6.90293
690,6.90609
700,6.88113
710,6.84932
720,6.8759
730,6.89044
740,6.87985
750,6.90656
760,6.84343
770,6.87263
780,6.87811
790,6.97364
800,6.91312
810,6.87984
820,6.93459
830,6.85055
840,6.92868
850,6.89737
860,6.93991
870,6.89587
880,6.91894
890,6.85453
900,6.85602
910,6.93184
920,6.9734
930,6.92165
940,6.90942
950,6.90361
960,6.88355
970,6.91276
980,6.91601
990,6.89472
1000,7.01602
1010,6.89683
1020,6.8997
1030,6.91295
1040,6.91021
1050,6.90988
1060,6.90191
1070,6.96366
1080,6.88785
1090,6.89912
1100,6.9029
1110,6.88778
1120,6.92119
1130,6.88176
1140,6.94357
1150,6.97879
1160,6.98042
1170,6.99844
1180,6.9391
1190,6.92314
1200,6.87918
