t,e^(-dS)
1,0.680179
2,0.982633
3,1.02471
4,0.994551
5,1.07914
6,1.00283
7,1.04737
8,1.03284
9,1.03323
10,0.995072
11,1.00029
12,1.06325
13,1.05219
14,1.00886
15,0.974608
16,0.993871
17,0.965499
18,1.04529
19,1.01461
20,1.06774
21,5.05309
22,1.34703
23,2.00111
24,1.58598
25,0.388058
26,5.16033
27,0.970465
28,1.5855
29,0.566204
30,1.42248
31,3.19632
32,1.57145
33,0.469165
34,1.09374
35,0.628764
36,1.35324
37,0.543242
38,0.897717
39,1.308
40,2.19328
41,0.638075
42,0.228322
43,0.481813
44,0.465241
45,0.851377
46,2.21821
47,0.389302
48,1.97112
49,0.407384
50,1.30813
51,1.37947
52,1.98417
53,1.74246
54,1.59935
55,1.22373
56,1.01283
57,1.41354
58,1.05155
59,2.9183
60,1.16591
61,1.07044
62,1.09866
63,0.96279
64,0.857615
65,2.69366
66,0.26054
67,1.97783
68,0.177995
69,0.868924
70,1.17857
71,3.83052
72,0.569498
73,0.133989
74,0.689837
75,1.4239
76,0.619093
77,1.07467
78,0.80292
79,0.834519
80,1.37287
81,1.40046
82,0.51376
83,1.40074
84,1.28403
85,1.7083
86,1.69571
87,0.459232
88,0.951591
89,0.814484
90,1.18839
91,0.395977
92,2.8691
93,1.52562
94,0.989971
95,0.403572
96,0.415946
97,0.785292
98,0.275822
99,0.581177
100,0.502329
101,1.90599
102,1.73429
103,0.521263
104,1.83602
105,1.38292
106,0.608596
107,0.542374
108,0.336216
109,1.2586
110,2.70337
111,1.23837
112,0.768665
113,2.79827
114,1.66446
115,0.316954
116,2.69932
117,0.509004
118,0.852144
119,1.30643
120,2.19263
121,1.39069
122,1.3434
123,1.25961
124,4.5768
125,0.41119
126,0.348192
127,0.448252
128,1.8908
129,1.57507
130,1.71309
131,1.16894
132,0.341639
133,0.725713
134,0.559339
135,2.65117
136,1.35351
137,3.50433
138,0.730154
139,0.657638
140,0.208253
141,1.2049
142,2.35985
143,0.469494
144,0.23457
145,1.46507
146,0.500074
147,0.47426
148,0.501275
149,3.5787
150,0.256661
151,0.366045
152,0.818976
153,1.40004
154,0.6368
155,0.517317
156,0.589253
157,0.409794
158,0.817994
159,1.46609
160,0.967839
161,1.08452
162,0.764602
163,1.0644
164,0.521628
165,1.18116
166,0.448207
167,0.447714
168,0.425071
169,0.76193
170,0.290835
171,1.5023
172,1.19746
173,0.914599
174,0.250324
175,0.543025
176,2.33311
177,0.948304
178,0.310988
179,0.487142
180,0.408567
181,0.685505
182,0.495197
183,0.919358
184,0.651616
185,0.461626
186,1.12266
187,1.35013
188,0.490809
189,0.588075
190,1.42904
191,2.21555
192,0.907601
193,0.594402
194,0.71634
195,0.598218
196,0.640888
197,0.343009
198,2.00251
199,1.49556
200,2.50603
201,0.400477
202,0.656259
203,0.644359
204,1.44123
205,0.232004
206,0.664447
207,0.611525
208,0.662059
209,0.259759
210,1.90332
211,2.09677
212,3.54309
213,0.207422
214,0.0596059
215,1.20949
216,0.611647
217,1.05329
218,0.301194
219,1.04523
220,3.51838
221,1.52623
222,0.342323
223,1.08969
224,1.20551
225,0.387825
226,2.7871
227,2.90955
228,0.404501
229,2.9183
230,1.72254
231,1.63575
232,0.407914
233,0.143704
234,0.725859
235,0.656324
236,0.817177
237,0.267403
238,0.894044
239,1.7734
240,2.80948
241,0.516955
242,0.977595
243,0.837696
244,0.244388
245,1.43706
246,0.596486
247,1.17269
248,1.18116
249,0.884794
250,0.869532
251,0.895028
252,0.690527
253,1.92784
254,0.412054
255,1.38916
256,0.432834
257,1.22471
258,1.32168
259,1.49153
260,0.768358
261,1.09587
262,1.00287
263,2.34503
264,1.03038
265,0.35665
266,1.01535
267,1.20226
268,0.962963
269,0.782392
270,1.58028
271,0.397365
272,0.862949
273,0.693225
274,0.206594
275,1.27112
276,1.56408
277,0.734548
278,1.30135
279,0.846962
280,0.60732
281,0.467339
282,1.47521
283,0.815299
284,1.33817
285,0.605864
286,0.422528
287,0.489584
288,0.432229
289,0.354517
290,1.00675
291,0.47941
292,0.366777
293,0.821273
294,0.809774
295,0.658428
296,1.37713
297,0.494306
298,0.922646
299,1.78783
300,1.83217
301,0.742153
302,0.270631
303,0.262108
304,1.07802
305,1.08662
306,1.10218
307,0.655931
308,3.66563
309,1.21106
310,0.94729
311,0.19398
312,1.32392
313,1.33683
314,1.65748
315,0.783096
316,0.587488
317,0.378818
318,1.58297
319,1.94624
320,0.769819
321,0.413334
322,1.34434
323,0.67787
324,0.581642
325,0.671662
326,0.313173
327,0.652659
328,1.60593
329,0.773291
330,1.25923
331,1.17093
332,1.82906
333,0.631536
334,1.2615
335,0.402927
336,0.103106
337,0.741411
338,1.32313
339,1.43778
340,1.75383
341,0.784899
342,1.16789
343,0.976208
344,0.501827
345,0.526502
346,1.60352
347,0.283087
348,0.999657
349,0.262632
350,0.394356
351,0.526871
352,0.584207
353,1.39766
354,0.529406
355,0.600375
356,0.646101
357,0.389263
358,0.539075
359,0.917457
360,1.19506
361,2.79547
362,1.39948
363,0.717416
364,1.04546
365,0.440652
366,2.00933
367,0.625252
368,0.392311
369,0.344728
370,0.766746
371,0.631031
372,1.61478
373,1.96895
374,0.413706
375,0.519598
376,2.21156
377,1.07754
378,0.691633
379,0.687977
380,0.522934
381,0.577008
382,0.699353
383,1.89705
384,0.901225
385,1.57617
386,0.529724
387,1.40046
388,3.76219
389,0.728112
390,0.27999
391,4.50866
392,1.28274
393,0.956935
394,2.0884
395,0.66458
396,0.678209
397,0.421894
398,3.05567
399,0.886832
400,4.41055
401,0.321744
402,0.722672
403,1.60176
404,3.05873
405,0.638394
406,0.468462
407,0.474687
408,0.866581
409,0.292
410,0.553995
411,0.209926
412,0.670186
413,1.10042
414,0.297304
415,0.881703
416,0.910993
417,0.782548
418,1.32591
419,0.672738
420,0.660274
421,2.88926
422,0.32923
423,0.80501
424,1.66596
425,0.743416
426,0.432661
427,0.721805
428,0.444147
429,0.40176
430,2.18781
431,0.310367
432,1.01691
433,1.26213
434,0.531156
435,1.31272
436,1.44051
437,1.74334
438,1.898
439,0.248578
440,0.246844
441,1.70353
442,0.969068
443,0.431193
444,0.942452
445,0.880293
446,1.31521
447,1.52303
448,2.31892
449,0.920452
450,1.41425
451,0.361317
452,0.386548
453,0.786392
454,0.450229
455,1.00707
456,0.388602
457,0.400517
458,12.5159
459,0.727676
460,1.01611
461,0.468978
462,0.267135
463,1.60882
464,0.456804
465,0.733447
466,1.23553
467,1.37782
468,3.04043
469,1.18732
470,0.70335
471,2.35726
472,0.21246
473,0.291709
474,0.312235
475,1.21046
476,0.684546
477,0.805171
478,0.751112
479,0.941106
480,1.87724
481,0.58485
482,0.698165
483,0.968429
484,0.495345
485,0.447177
486,0.47445
487,0.750512
488,0.748338
489,1.33109
490,0.37154
491,0.277759
492,1.46433
493,0.333871
494,1.48275
495,0.505605
496,0.819058
497,0.583098
498,0.51038
499,1.44904
500,0.389652
501,0.868055
502,0.775304
503,0.997855
504,0.439112
505,0.212886
506,0.22605
507,0.85633
508,0.841727
509,0.379197
510,0.576892
511,0.454481
512,1.06253
513,0.50606
514,0.955663
515,0.55878
516,0.428442
517,0.380108
518,0.971484
519,0.527503
520,1.92187
521,1.72013
522,0.483067
523,0.703491
524,1.59552
525,0.550956
526,0.69184
527,2.06659
528,0.501125
529,1.01888
530,0.335209
531,0.356294
532,1.71463
533,1.01645
534,0.378137
535,1.8223
536,1.32817
537,0.460059
538,0.664912
539,1.77713
540,2.24476
541,4.10416
542,2.70418
543,0.385737
544,0.560795
545,1.1971
546,0.253853
547,1.58645
548,0.475399
549,2.1505
550,0.4403
551,1.51467
552,0.328901
553,0.359874
554,0.753218
555,0.39832
556,1.26238
557,0.601698
558,1.57617
559,0.631284
560,0.272259
561,2.13251
562,0.242683
563,0.291709
564,0.52724
565,0.56513
566,1.16637
567,0.297304
568,0.993277
569,0.395581
570,1.81176
571,0.686053
572,0.841138
573,0.216319
574,0.411848
575,0.607198
576,0.659219
577,0.995949
578,0.30331
