t,cost
10,1306.13
20,1360
30,390.667
40,401.067
50,356.533
60,365.2
70,364.667
80,368.933
90,369.067
100,367.067
110,367.067
120,365.2
130,369.467
140,367.6
150,368.8
160,366.267
170,368.933
180,365.6
190,362.533
200,366.133
210,366
220,366.933
230,382.533
240,381.733
250,379.733
260,367.733
270,366.933
280,365.067
290,365.2
300,400.8
310,410.267
320,411.6
330,406.533
340,391.2
350,394.533
360,404.8
370,401.2
380,398.667
390,389.6
400,386.267
410,397.867
420,399.733
430,394.267
440,392
450,394.267
460,390.4
470,379.467
480,380.133
490,387.467
500,387.2
510,392.4
520,391.067
530,396.667
540,396.533
550,6385.33
560,489.733
570,486.4
580,494.8
590,491.6
600,489.067
610,486.533
620,503.2
630,487.6
640,497.467
650,492.8
660,491.467
670,480.4
680,402.667
690,411.867
700,399.867
710,402.133
720,412.533
730,412.533
740,410.667
750,409.467
760,415.467
770,404.933
780,391.733
790,398.933
800,403.067
810,410.667
820,396
830,396.667
840,395.867
850,402.8
860,398.533
870,402
880,398
890,398
900,394.933
910,393.467
920,389.733
930,392.4
940,390.667
950,393.733
960,412.133
970,432.667
980,407.467
990,392.533
1000,390.267
1010,410.8
1020,407.6
1030,389.733
1040,395.733
1050,398.4
1060,384.533
1070,399.067
1080,435.333
1090,422.133
1100,411.467
1110,409.733
1120,397.2
1130,382.267
1140,378.8
1150,390.8
1160,393.333
1170,390.4
1180,396
1190,403.6
1200,386.533
1210,387.067
1220,385.6
1230,392.533
1240,394.533
1250,390.667
1260,392.8
1270,392.8
1280,393.467
1290,384
1300,387.467
1310,375.733
1320,394
1330,396.4
1340,384.4
1350,387.467
1360,399.733
1370,403.067
1380,402.4
1390,409.733
1400,414.267
1410,423.333
1420,459.2
1430,462.267
1440,462.533
1450,457.733
1460,445.333
1470,458.133
1480,458.4
1490,451.067
1500,457.333
1510,448.4
1520,399.867
1530,418
1540,427.867
1550,436.667
1560,435.467
1570,425.733
1580,428.8
1590,429.333
1600,431.067
1610,428.667
1620,433.733
1630,380.667
1640,386.533
1650,396.133
1660,410.8
1670,397.467
1680,376.4
1690,419.067
1700,429.467
1710,430
1720,435.867
1730,433.2
1740,436.267
1750,431.6
1760,436
1770,438.133
1780,439.867
1790,437.467
1800,432.933
1810,429.467
1820,419.733
1830,420
1840,425.733
1850,427.867
1860,433.467
1870,438.533
1880,431.2
1890,427.067
1900,432.267
1910,384.933
1920,386.4
1930,383.867
1940,389.2
1950,399.867
1960,415.6
1970,490.533
1980,527.733
1990,406.667
2000,408.667
2010,378.8
2020,389.2
2030,392.533
2040,382.933
2050,388.933
2060,403.733
2070,395.2
2080,397.067
2090,408.667
2100,427.6
2110,428.133
2120,424.933
2130,478.533
2140,416.133
2150,376.667
2160,389.067
2170,371.467
2180,382.133
2190,374.8
2200,381.867
2210,383.733
2220,382
2230,386.533
2240,384.933
2250,379.6
2260,381.6
2270,380.533
2280,384.933
2290,383.6
2300,387.067
2310,375.867
2320,368.533
2330,389.6
2340,369.467
2350,372
2360,375.733
2370,371.733
2380,397.067
2390,394.8
2400,380.4
2410,385.733
2420,382.8
2430,393.333
2440,389.733
2450,391.2
2460,394.133
2470,387.6
2480,386.667
2490,390
2500,396.8
2510,398.533
2520,394.933
2530,391.067
2540,378.8
2550,375.067
2560,384.267
2570,370
2580,377.733
2590,390.667
2600,382
2610,385.2
2620,389.2
2630,397.733
2640,399.067
2650,400.133
2660,391.333
2670,370.933
2680,389.067
2690,382.8
2700,387.6
2710,378.267
2720,378.933
2730,392.8
2740,378.533
2750,388.267
2760,375.467
2770,376.933
2780,376.267
2790,392.267
2800,402.133
2810,381.733
2820,396.133
2830,377.2
2840,382.4
2850,387.6
2860,387.867
2870,382.4
2880,387.867
2890,389.6
2900,412.8
2910,422.933
2920,421.333
2930,434
2940,415.733
2950,411.467
2960,410.533
2970,410.667
2980,404.133
2990,400.533
3000,404.133
3010,400.933
3020,386.4
3030,382.4
3040,391.467
3050,375.467
3060,370.667
3070,379.467
3080,376.4
3090,410.933
3100,434.4
3110,434.533
3120,432.8
3130,436
3140,444.8
3150,438
3160,369.467
3170,369.733
3180,381.2
3190,399.733
3200,395.733
3210,398.933
3220,400
3230,400.4
3240,414.8
3250,416.533
3260,404.267
3270,399.733
3280,417.733
3290,447.867
3300,492.267
3310,492.667
3320,486.133
3330,456.4
3340,484.267
3350,466.267
3360,438
3370,429.333
3380,429.067
3390,414.667
3400,409.733
3410,402.933
3420,402
3430,385.2
3440,388
3450,395.733
3460,378.8
3470,375.067
3480,390.133
3490,388.533
3500,373.733
3510,376.267
3520,374.133
3530,381.733
3540,379.467
3550,384.8
3560,374.133
3570,364.267
3580,374.267
3590,368.4
3600,370.267
3610,375.867
3620,370.533
3630,374.533
3640,373.733
3650,370.933
3660,383.067
3670,395.2
3680,401.733
3690,417.067
3700,407.067
3710,416.133
3720,419.333
3730,410.667
3740,389.467
3750,396.8
3760,406.667
3770,410.133
3780,391.6
3790,391.2
3800,385.733
3810,392.4
3820,383.333
3830,377.467
3840,380.4
3850,382.8
3860,379.733
3870,376.933
3880,381.2
3890,376
3900,380.533
