MDTU,0,2,4,6,8,10
10,19.2307,19.1918,19.1866,19.1797,19.1717,19.1673
20,18.9809,18.9415,18.932,18.9252,18.9149,18.9105
30,19.0539,19.0154,19.011,18.9713,18.9546,18.9388
40,18.6858,18.6581,18.6464,18.6389,18.6266,18.6169
50,18.6869,18.6526,18.6412,18.6172,18.6114,18.5874
60,18.5439,18.49,18.4834,18.4602,18.4546,18.4436
70,18.5071,18.4847,18.4808,18.4653,18.4586,18.457
80,18.4334,18.4179,18.3899,18.3858,18.3799,18.3767
90,18.3816,18.3497,18.3434,18.3339,18.3273,18.3193
100,18.4937,18.457,18.453,18.4396,18.4231,18.417
110,18.6548,18.6237,18.6101,18.5867,18.5777,18.5588
120,18.6353,18.6063,18.599,18.5789,18.568,18.558
130,18.3936,18.3717,18.3631,18.3481,18.3371,18.3307
140,18.3274,18.2828,18.2732,18.2693,18.2644,18.2489
150,18.2913,18.2632,18.2391,18.2254,18.212,18.1978
160,18.3358,18.3157,18.2965,18.2878,18.2838,18.2774
170,18.4615,18.427,18.4119,18.3914,18.3801,18.3592
180,18.4192,18.3948,18.3772,18.3524,18.3385,18.3259
190,18.3682,18.3227,18.3187,18.3054,18.2965,18.2861
200,18.4247,18.3752,18.3679,18.3446,18.3381,18.3227
210,18.3806,18.3479,18.3317,18.3192,18.3168,18.3131
220,18.4107,18.379,18.3591,18.3494,18.3381,18.3233
230,18.4595,18.4271,18.4113,18.3899,18.384,18.3751
240,18.4133,18.3733,18.3631,18.3501,18.3418,18.3392
250,18.5281,18.4812,18.4662,18.4518,18.4366,18.4185
260,18.3029,18.2951,18.2659,18.2609,18.2575,18.2485
270,18.5019,18.4697,18.4587,18.4394,18.4312,18.4166
280,18.2916,18.2708,18.2644,18.2532,18.2484,18.2426
290,18.4532,18.4206,18.4162,18.4029,18.3925,18.3845
300,18.433,18.4006,18.3932,18.3778,18.3669,18.3538
310,18.4255,18.3909,18.3801,18.3748,18.3652,18.3605
320,18.3781,18.3498,18.3233,18.3163,18.3139,18.3047
330,18.3997,18.3607,18.3474,18.339,18.3223,18.3183
340,18.429,18.3935,18.3805,18.3681,18.3589,18.3508
350,18.4147,18.3709,18.3507,18.3288,18.3129,18.3003
360,18.6597,18.6304,18.6205,18.5955,18.5867,18.5701
370,18.583,18.5471,18.5376,18.5227,18.5145,18.4995
380,18.3177,18.2783,18.2668,18.2559,18.2425,18.2406
390,18.2983,18.2671,18.2543,18.2487,18.237,18.2319
400,18.2186,18.2109,18.1914,18.1785,18.1751,18.1661
410,18.38,18.371,18.348,18.34,18.3383,18.3318
420,18.5634,18.5239,18.515,18.5083,18.5026,18.4925
430,18.4293,18.404,18.397,18.3769,18.3678,18.3624
440,18.5343,18.4954,18.4821,18.4706,18.4608,18.4411
450,18.3605,18.3522,18.3258,18.3132,18.3004,18.2928
460,18.2209,18.1839,18.1807,18.1688,18.1509,18.1443
470,18.3947,18.3495,18.3445,18.3277,18.3203,18.3079
480,18.2998,18.2608,18.2438,18.2293,18.2194,18.1921
490,18.3157,18.275,18.2702,18.2624,18.2481,18.2462
500,18.2512,18.2199,18.2023,18.1912,18.1845,18.1735
510,18.4089,18.4024,18.3725,18.3691,18.3645,18.3597
520,18.4619,18.427,18.4171,18.4018,18.3901,18.3775
530,18.5493,18.4944,18.4807,18.4711,18.4472,18.4359
540,18.252,18.2146,18.2096,18.2034,18.1888,18.1834
550,18.3348,18.2917,18.2789,18.2515,18.2371,18.2088
560,18.1914,18.1526,18.1451,18.1398,18.1327,18.1287
570,18.2775,18.233,18.2185,18.2054,18.2034,18.1967
580,18.3327,18.2942,18.2883,18.2859,18.2804,18.2742
590,18.2581,18.2207,18.2132,18.2037,18.194,18.1814
600,18.3616,18.3339,18.315,18.2983,18.2869,18.266
610,18.1784,18.139,18.1335,18.1159,18.112,18.1024
620,18.3028,18.268,18.2625,18.2509,18.2491,18.2397
630,18.5141,18.4798,18.4647,18.4451,18.4337,18.4109
640,18.3994,18.3614,18.3471,18.334,18.3245,18.3153
650,18.3116,18.2709,18.2643,18.2573,18.2514,18.2442
660,18.2033,18.1822,18.1606,18.1559,18.1523,18.1489
670,18.1349,18.0985,18.0894,18.0716,18.0531,18.0492
680,18.2063,18.1935,18.1788,18.1638,18.153,18.1513
690,18.2276,18.1912,18.1807,18.1546,18.147,18.1355
700,18.2116,18.1775,18.1603,18.1538,18.1398,18.1238
710,18.332,18.3206,18.3114,18.2973,18.2924,18.2878
720,18.1219,18.0969,18.0825,18.0748,18.0622,18.06
730,18.0239,17.983,17.9787,17.9747,17.9718,17.9611
740,18.1433,18.1058,18.0901,18.0799,18.066,18.0572
750,18.1316,18.102,18.0913,18.0844,18.0755,18.0699
760,18.3576,18.3237,18.3096,18.2986,18.289,18.2761
770,18.1916,18.1789,18.1684,18.157,18.1489,18.1452
780,18.1836,18.1525,18.1418,18.1258,18.1093,18.0881
790,18.2343,18.2159,18.2038,18.1903,18.1786,18.1778
800,18.1983,18.1787,18.17,18.1554,18.145,18.1394
810,18.1826,18.1555,18.1446,18.1371,18.1299,18.1211
820,18.2197,18.2037,18.1822,18.1773,18.1714,18.1695
830,18.2516,18.2395,18.2226,18.2114,18.2084,18.2061
840,18.2124,18.2072,18.1768,18.1678,18.1659,18.1584
850,18.4024,18.3706,18.3631,18.3333,18.3141,18.2968
860,18.2147,18.1749,18.1712,18.1669,18.1502,18.1467
870,18.3602,18.3198,18.3039,18.2921,18.2795,18.2677
880,18.2384,18.1949,18.1844,18.1758,18.1724,18.1677
890,18.2505,18.2372,18.2163,18.2094,18.205,18.1984
900,18.4648,18.4279,18.4187,18.4027,18.3976,18.3888
910,18.5104,18.4938,18.4745,18.4602,18.4492,18.4405
920,18.548,18.5142,18.5034,18.4789,18.4611,18.4517
930,18.4516,18.4206,18.4112,18.3808,18.3727,18.3565
940,18.5372,18.521,18.5039,18.4957,18.4826,18.4742
950,18.4245,18.4067,18.3844,18.3784,18.3737,18.3647
960,18.7441,18.7161,18.71,18.6989,18.6873,18.6762
970,18.424,18.3918,18.3894,18.3847,18.3732,18.3617
980,18.5005,18.4682,18.4603,18.4443,18.4323,18.4228
990,18.4783,18.4492,18.4413,18.4369,18.4214,18.4114
1000,18.6353,18.5917,18.581,18.5524,18.5442,18.5334
1010,18.5399,18.5088,18.4939,18.4873,18.4796,18.4683
1020,18.5244,18.4925,18.4785,18.4663,18.4595,18.4517
1030,18.3847,18.3543,18.3431,18.3412,18.3312,18.3247
1040,18.4218,18.3962,18.3761,18.3667,18.363,18.3603
1050,18.4012,18.3701,18.3637,18.3507,18.3466,18.3368
1060,18.4968,18.4693,18.4617,18.4441,18.4336,18.4221
1070,18.4425,18.4152,18.3962,18.394,18.383,18.3652
1080,18.3411,18.3024,18.2948,18.2874,18.2834,18.2811
1090,18.4,18.3824,18.369,18.3584,18.3536,18.3467
1100,18.4507,18.4375,18.4128,18.406,18.4014,18.3973
1110,18.448,18.4239,18.4084,18.3837,18.3793,18.3708
1120,18.3402,18.3092,18.2898,18.2824,18.2763,18.2674
1130,18.4865,18.4557,18.4368,18.4258,18.416,18.4087
1140,18.3732,18.3407,18.3271,18.3167,18.3089,18.2917
1150,18.3136,18.2999,18.2822,18.2663,18.2646,18.2514
1160,18.3063,18.2815,18.2661,18.2473,18.2388,18.2348
1170,18.2595,18.2516,18.2205,18.2173,18.2146,18.211
1180,18.4437,18.4073,18.4003,18.3829,18.3776,18.3671
1190,18.251,18.2194,18.2099,18.204,18.1974,18.1924
1200,18.3121,18.271,18.2635,18.2387,18.2265,18.2153
1210,18.2037,18.1615,18.1488,18.1392,18.1347,18.1282
1220,18.2776,18.2761,18.2564,18.2451,18.24,18.2344
1230,18.3866,18.3623,18.343,18.3347,18.3206,18.3055
1240,18.3043,18.2676,18.2658,18.2579,18.2323,18.2278
1250,18.1519,18.1376,18.1198,18.1065,18.1055,18.0976
1260,18.2384,18.2016,18.1934,18.179,18.1739,18.1567
1270,18.424,18.3945,18.3776,18.3364,18.3201,18.2944
1280,18.3709,18.3274,18.3082,18.2913,18.2792,18.2663
1290,18.435,18.3883,18.3766,18.3639,18.3576,18.356
1300,18.298,18.2656,18.2496,18.2238,18.2069,18.1887
1310,18.3008,18.2889,18.2612,18.2568,18.2514,18.2475
1320,18.4561,18.42,18.4056,18.401,18.395,18.3825
1330,18.2561,18.2303,18.2223,18.2147,18.2109,18.2022
1340,18.2672,18.2322,18.2289,18.225,18.2207,18.2102
1350,18.4091,18.372,18.3663,18.3581,18.348,18.3409
1360,18.2514,18.2145,18.2107,18.2044,18.2003,18.1983
1370,18.3017,18.2678,18.2477,18.2401,18.2348,18.2266
1380,18.2039,18.1747,18.1396,18.1288,18.1184,18.1025
1390,18.0799,18.0654,18.0433,18.0343,18.0321,18.0277
1400,18.4184,18.3794,18.3681,18.3561,18.343,18.3296
