MDTU,plaq,Re(det),Im(det),link
1,0.633076,0.97135,0.485462,0.0719974
2,0.618505,0.886808,0.442908,0.0708752
3,0.568011,0.857499,0.446889,0.0653999
4,0.551515,0.813084,0.442595,0.0639394
5,0.553849,0.820915,0.437872,0.0639958
6,0.570487,0.812814,0.431081,0.0657633
7,0.606524,0.862834,0.433915,0.0700668
8,0.59688,0.848725,0.431639,0.0683333
9,0.590338,0.822842,0.414755,0.0673001
10,0.61423,0.8753,0.432112,0.0698556
11,0.607554,0.851383,0.4364,0.0690389
12,0.610527,0.80715,0.40681,0.0701622
13,0.613842,0.81648,0.40489,0.0697867
14,0.609224,0.814943,0.405276,0.069233
15,0.643136,0.857485,0.404015,0.0731282
16,0.63596,0.803029,0.394901,0.0732818
17,0.631695,0.824605,0.411356,0.0722873
18,0.646581,0.826729,0.395706,0.0738531
19,0.646164,0.800786,0.385731,0.0741027
20,0.569717,0.678705,0.351325,0.0661869
21,0.558009,0.633137,0.335871,0.0643124
22,0.552337,0.626687,0.330763,0.0639199
23,0.593085,0.642638,0.328918,0.0689325
24,0.593505,0.621508,0.312826,0.069656
25,0.593505,0.621508,0.312826,0.069656
26,0.61021,0.595948,0.300795,0.0723335
27,0.627271,0.611236,0.302414,0.0738735
28,0.584828,0.554099,0.291437,0.0694673
29,0.563909,0.546689,0.283013,0.0670313
30,0.527186,0.50544,0.275918,0.0624713
31,0.54751,0.530391,0.276407,0.0639815
32,0.550781,0.517952,0.268237,0.0644405
33,0.550781,0.517952,0.268237,0.0644405
34,0.539266,0.484987,0.255725,0.0632614
35,0.524092,0.471594,0.255967,0.0617361
36,0.541183,0.455756,0.240378,0.0645291
37,0.541183,0.455756,0.240378,0.0645291
38,0.506178,0.441171,0.245791,0.0589369
39,0.550711,0.463503,0.2381,0.0647345
40,0.508718,0.411347,0.226032,0.06008
41,0.526285,0.421927,0.228741,0.0634497
42,0.526285,0.421927,0.228741,0.0634497
43,0.537373,0.446059,0.236019,0.0640914
44,0.52653,0.433068,0.232304,0.0626364
45,0.528788,0.432848,0.233049,0.0620727
46,0.525894,0.434429,0.233254,0.063242
47,0.525894,0.434429,0.233254,0.063242
48,0.508089,0.405475,0.225639,0.0606874
49,0.508089,0.405475,0.225639,0.0606874
50,0.502487,0.385802,0.214946,0.0607226
51,0.49316,0.366237,0.206686,0.0596969
52,0.466017,0.354546,0.208068,0.0556666
53,0.477571,0.351419,0.203395,0.0562442
54,0.470939,0.342124,0.197359,0.0553353
55,0.470372,0.340291,0.199866,0.0543646
56,0.468954,0.344627,0.200407,0.0548785
57,0.471224,0.346226,0.199918,0.0560108
58,0.471359,0.361735,0.207816,0.0555488
59,0.482765,0.353195,0.200775,0.0566541
60,0.487954,0.348889,0.197094,0.0578478
61,0.493683,0.358696,0.202427,0.0579115
62,0.507922,0.36735,0.200836,0.0590969
63,0.501365,0.356316,0.198189,0.0580463
64,0.50085,0.374175,0.205985,0.0579835
65,0.488837,0.356532,0.197733,0.0552215
66,0.488837,0.356532,0.197733,0.0552215
67,0.482432,0.333608,0.190561,0.0552798
68,0.517499,0.380332,0.204159,0.0596166
69,0.542871,0.396971,0.20618,0.063366
70,0.536634,0.379353,0.200599,0.0629518
71,0.516703,0.342504,0.187714,0.0602299
72,0.505459,0.344695,0.185877,0.0593319
73,0.505459,0.344695,0.185877,0.0593319
74,0.538047,0.365101,0.192767,0.0639519
75,0.536027,0.36635,0.192559,0.0633587
76,0.520512,0.351422,0.189526,0.0621075
77,0.501776,0.346668,0.190933,0.059311
78,0.501776,0.346668,0.190933,0.059311
79,0.500316,0.361979,0.199525,0.0589901
80,0.512841,0.374587,0.201504,0.0598009
81,0.475536,0.334802,0.188984,0.0559713
82,0.498463,0.360842,0.199807,0.0584807
83,0.505772,0.358505,0.198494,0.0600388
84,0.492935,0.353313,0.19808,0.0585335
85,0.495883,0.338218,0.192508,0.0595008
86,0.468309,0.321215,0.188512,0.0562992
87,0.48867,0.340755,0.192614,0.0577803
88,0.491552,0.35197,0.195866,0.0578352
89,0.488859,0.342549,0.194918,0.057024
90,0.499502,0.346943,0.19215,0.0579227
91,0.499502,0.346943,0.19215,0.0579227
92,0.514362,0.35967,0.194332,0.0595404
93,0.504717,0.339046,0.189258,0.0568888
94,0.498043,0.333329,0.186541,0.0570386
95,0.498043,0.333329,0.186541,0.0570386
96,0.475058,0.314635,0.183254,0.0539121
97,0.502033,0.345558,0.192469,0.0572114
98,0.505845,0.347525,0.193539,0.0561716
99,0.505845,0.347525,0.193539,0.0561716
100,0.512925,0.364296,0.197807,0.0574564
101,0.527768,0.372812,0.198268,0.0588975
102,0.532506,0.373084,0.196804,0.0593195
103,0.519062,0.371608,0.201091,0.0568844
104,0.490688,0.337555,0.191768,0.0563976
105,0.499234,0.341953,0.190756,0.0582745
106,0.499234,0.341953,0.190756,0.0582745
107,0.501612,0.355326,0.198079,0.0576581
108,0.525513,0.381261,0.204128,0.0603869
109,0.517871,0.380757,0.203267,0.0608389
110,0.487245,0.341139,0.194115,0.0564632
111,0.510876,0.352367,0.193527,0.0590415
112,0.514517,0.363383,0.195938,0.0598889
113,0.507121,0.348093,0.191471,0.0576511
114,0.513812,0.346068,0.191651,0.0581216
115,0.513812,0.346068,0.191651,0.0581216
116,0.488153,0.310565,0.176827,0.0559123
117,0.479858,0.304751,0.174031,0.0564052
118,0.484033,0.30981,0.17674,0.0573807
119,0.488837,0.321147,0.18183,0.05733
120,0.485381,0.310097,0.175535,0.0566779
121,0.467991,0.312991,0.183941,0.0527374
122,0.476984,0.309312,0.175919,0.0532431
123,0.464335,0.307971,0.179733,0.0523021
124,0.478312,0.293713,0.169289,0.0554921
125,0.478312,0.293713,0.169289,0.0554921
126,0.478312,0.293713,0.169289,0.0554921
127,0.493564,0.315955,0.174537,0.057239
128,0.469937,0.29296,0.168894,0.0543996
129,0.475091,0.301383,0.175679,0.0541873
130,0.455162,0.296325,0.17857,0.050018
131,0.458144,0.294797,0.177113,0.0497194
132,0.458144,0.294797,0.177113,0.0497194
133,0.458144,0.294797,0.177113,0.0497194
134,0.457491,0.292692,0.178089,0.0499163
135,0.470562,0.295433,0.174462,0.0500358
136,0.443412,0.265336,0.165824,0.0471258
137,0.447501,0.255447,0.160888,0.0468569
138,0.473544,0.278998,0.162394,0.0512024
139,0.473544,0.278998,0.162394,0.0512024
140,0.446072,0.267106,0.166172,0.0484739
141,0.481882,0.292058,0.171925,0.0502091
142,0.486034,0.290822,0.166496,0.0504861
143,0.486034,0.290822,0.166496,0.0504861
144,0.486034,0.290822,0.166496,0.0504861
145,0.469967,0.274533,0.162187,0.0502166
146,0.469967,0.274533,0.162187,0.0502166
147,0.495188,0.303569,0.171467,0.0533104
148,0.495188,0.303569,0.171467,0.0533104
149,0.484089,0.290631,0.167961,0.0513372
150,0.484089,0.290631,0.167961,0.0513372
151,0.485216,0.291977,0.165108,0.0540608
152,0.485216,0.291977,0.165108,0.0540608
153,0.517896,0.315177,0.17098,0.0577419
154,0.517896,0.315177,0.17098,0.0577419
155,0.517896,0.315177,0.17098,0.0577419
156,0.543672,0.339919,0.177592,0.0613069
157,0.560367,0.366196,0.18779,0.0631955
158,0.584856,0.380633,0.189392,0.0649287
159,0.563079,0.3612,0.182478,0.0635145
160,0.548056,0.344519,0.179197,0.0620251
161,0.521837,0.317549,0.171617,0.0590345
162,0.543919,0.338984,0.175586,0.061795
163,0.530441,0.331128,0.175136,0.0604731
164,0.530441,0.331128,0.175136,0.0604731
165,0.550025,0.34912,0.177612,0.0617811
166,0.550025,0.34912,0.177612,0.0617811
167,0.550025,0.34912,0.177612,0.0617811
168,0.550025,0.34912,0.177612,0.0617811
169,0.550025,0.34912,0.177612,0.0617811
