t,walltime
10,979.6
20,1020
30,293
40,300.8
50,267.4
60,273.9
70,273.5
80,276.7
90,276.8
100,275.3
110,275.3
120,273.9
130,277.1
140,275.7
150,276.6
160,274.7
170,276.7
180,274.2
190,271.9
200,274.6
210,274.5
220,275.2
230,286.9
240,286.3
250,284.8
260,275.8
270,275.2
280,273.8
290,273.9
300,300.6
310,307.7
320,308.7
330,304.9
340,293.4
350,295.9
360,303.6
370,300.9
380,299
390,292.2
400,289.7
410,298.4
420,299.8
430,295.7
440,294
450,295.7
460,292.8
470,284.6
480,285.1
490,290.6
500,290.4
510,294.3
520,293.3
530,297.5
540,297.4
550,4789
560,367.3
570,364.8
580,371.1
590,368.7
600,366.8
610,364.9
620,377.4
630,365.7
640,373.1
650,369.6
660,368.6
670,360.3
680,302
690,308.9
700,299.9
710,301.6
720,309.4
730,309.4
740,308
750,307.1
760,311.6
770,303.7
780,293.8
790,299.2
800,302.3
810,308
820,297
830,297.5
840,296.9
850,302.1
860,298.9
870,301.5
880,298.5
890,298.5
900,296.2
910,295.1
920,292.3
930,294.3
940,293
950,295.3
960,309.1
970,324.5
980,305.6
990,294.4
1000,292.7
1010,308.1
1020,305.7
1030,292.3
1040,296.8
1050,298.8
1060,288.4
1070,299.3
1080,326.5
1090,316.6
1100,308.6
1110,307.3
1120,297.9
1130,286.7
1140,284.1
1150,293.1
1160,295
1170,292.8
1180,297
1190,302.7
1200,289.9
1210,290.3
1220,289.2
1230,294.4
1240,295.9
1250,293
1260,294.6
1270,294.6
1280,295.1
1290,288
1300,290.6
1310,281.8
1320,295.5
1330,297.3
1340,288.3
1350,290.6
1360,299.8
1370,302.3
1380,301.8
1390,307.3
1400,310.7
1410,317.5
1420,344.4
1430,346.7
1440,346.9
1450,343.3
1460,334
1470,343.6
1480,343.8
1490,338.3
1500,343
1510,336.3
1520,299.9
1530,313.5
1540,320.9
1550,327.5
1560,326.6
1570,319.3
1580,321.6
1590,322
1600,323.3
1610,321.5
1620,325.3
1630,285.5
1640,289.9
1650,297.1
1660,308.1
1670,298.1
1680,282.3
1690,314.3
1700,322.1
1710,322.5
1720,326.9
1730,324.9
1740,327.2
1750,323.7
1760,327
1770,328.6
1780,329.9
1790,328.1
1800,324.7
1810,322.1
1820,314.8
1830,315
1840,319.3
1850,320.9
1860,325.1
1870,328.9
1880,323.4
1890,320.3
1900,324.2
1910,288.7
1920,289.8
1930,287.9
1940,291.9
1950,299.9
1960,311.7
1970,367.9
1980,395.8
1990,305
2000,306.5
2010,284.1
2020,291.9
2030,294.4
2040,287.2
2050,291.7
2060,302.8
2070,296.4
2080,297.8
2090,306.5
2100,320.7
2110,321.1
2120,318.7
2130,358.9
2140,312.1
2150,282.5
2160,291.8
2170,278.6
2180,286.6
2190,281.1
2200,286.4
2210,287.8
2220,286.5
2230,289.9
2240,288.7
2250,284.7
2260,286.2
2270,285.4
2280,288.7
2290,287.7
2300,290.3
2310,281.9
2320,276.4
2330,292.2
2340,277.1
2350,279
2360,281.8
2370,278.8
2380,297.8
2390,296.1
2400,285.3
2410,289.3
2420,287.1
2430,295
2440,292.3
2450,293.4
2460,295.6
2470,290.7
2480,290
2490,292.5
2500,297.6
2510,298.9
2520,296.2
2530,293.3
2540,284.1
2550,281.3
2560,288.2
2570,277.5
2580,283.3
2590,293
2600,286.5
2610,288.9
2620,291.9
2630,298.3
2640,299.3
2650,300.1
2660,293.5
2670,278.2
2680,291.8
2690,287.1
2700,290.7
2710,283.7
2720,284.2
2730,294.6
2740,283.9
2750,291.2
2760,281.6
2770,282.7
2780,282.2
2790,294.2
2800,301.6
2810,286.3
2820,297.1
2830,282.9
2840,286.8
2850,290.7
2860,290.9
2870,286.8
2880,290.9
2890,292.2
2900,309.6
2910,317.2
2920,316
2930,325.5
2940,311.8
2950,308.6
2960,307.9
2970,308
2980,303.1
2990,300.4
3000,303.1
3010,300.7
3020,289.8
3030,286.8
3040,293.6
3050,281.6
3060,278
3070,284.6
3080,282.3
3090,308.2
3100,325.8
3110,325.9
3120,324.6
3130,327
3140,333.6
3150,328.5
3160,277.1
3170,277.3
3180,285.9
3190,299.8
3200,296.8
3210,299.2
3220,300
3230,300.3
3240,311.1
3250,312.4
3260,303.2
3270,299.8
3280,313.3
3290,335.9
3300,369.2
3310,369.5
3320,364.6
3330,342.3
3340,363.2
3350,349.7
3360,328.5
3370,322
3380,321.8
3390,311
3400,307.3
3410,302.2
3420,301.5
3430,288.9
3440,291
3450,296.8
3460,284.1
3470,281.3
3480,292.6
3490,291.4
3500,280.3
3510,282.2
3520,280.6
3530,286.3
3540,284.6
3550,288.6
3560,280.6
3570,273.2
3580,280.7
3590,276.3
3600,277.7
3610,281.9
3620,277.9
3630,280.9
3640,280.3
3650,278.2
3660,287.3
3670,296.4
3680,301.3
3690,312.8
3700,305.3
3710,312.1
3720,314.5
3730,308
3740,292.1
3750,297.6
3760,305
3770,307.6
3780,293.7
3790,293.4
3800,289.3
3810,294.3
3820,287.5
3830,283.1
3840,285.3
3850,287.1
3860,284.8
3870,282.7
3880,285.9
3890,282
3900,285.4
