t,e^(-dS)
1,0.433181
2,1.16602
3,1.04362
4,1.04955
5,1.04857
6,1.02981
7,1.07175
8,1.00453
9,0.993333
10,1.06886
11,1.94449
12,1.45499
13,0.989812
14,1.17093
15,1.71292
16,1.06234
17,1.65864
18,0.836859
19,0.836022
20,1.20792
21,1.32936
22,1.91861
23,0.901225
24,2.76489
25,1.20334
26,0.848742
27,1.15523
28,0.670655
29,0.94747
30,1.29279
31,0.936889
32,1.88532
33,2.58778
34,6.07997
35,0.550516
36,1.08913
37,1.01189
38,0.977448
39,2.01013
40,6.92404
41,1.66429
42,0.709567
43,1.68928
44,2.43464
45,0.898077
46,1.18305
47,3.58587
48,1.92611
49,1.75015
50,0.185444
51,2.7456
52,0.0890106
53,0.141706
54,0.423247
55,1.50185
56,7.12778
57,1.87836
58,0.209297
59,2.55487
60,0.258981
61,0.479697
62,6.28396
63,1.76986
64,0.93149
65,3.69877
66,0.733447
67,0.76193
68,0.271444
69,0.334205
70,1.43979
71,0.203926
72,1.6886
73,0.999503
74,0.632231
75,1.44528
76,0.974033
77,6.67921
78,0.128221
79,0.389263
80,8.38127
81,0.730884
82,0.633054
83,1.71584
84,1.11851
85,1.31508
86,0.641337
87,1.10058
88,1.1126
89,0.480658
90,0.571609
91,0.599536
92,0.78247
93,0.445036
94,0.888341
95,0.731104
96,0.128349
97,1.3918
98,0.282804
99,1.0021
100,0.620022
101,0.255381
102,3.69877
103,1.37424
104,3.01319
105,0.192242
106,0.319819
107,2.85765
108,0.414824
109,3.86515
110,0.35665
111,0.403936
112,0.971854
113,0.514222
114,0.525818
115,0.501576
116,0.458635
117,0.659416
118,0.261061
119,0.61183
120,1.79087
121,0.576719
122,0.108284
123,0.291126
124,1.93847
125,0.533498
126,1.3573
127,1.78443
128,1.27469
129,1.32512
130,0.414451
131,2.03379
132,0.395541
133,0.44233
134,0.26767
135,0.44749
136,0.969301
137,0.476304
138,1.46565
139,1.82084
140,0.387244
141,3.78861
142,0.203926
143,0.887808
144,0.884529
145,3.3838
146,3.09566
147,1.80201
148,2.05382
149,0.232469
150,0.765673
151,1.22728
152,0.42042
153,0.999174
154,0.694405
155,3.67664
156,1.2586
157,0.796443
158,1.45165
159,0.849761
160,0.264477
161,0.971222
162,0.176753
163,0.50606
164,0.33824
165,0.834686
166,0.371391
167,0.570239
168,0.419497
169,3.65465
170,0.499274
171,0.586842
172,0.695447
173,0.592562
174,1.6822
175,1.37975
176,1.17257
177,1.38597
178,1.26744
179,0.306665
180,0.636036
181,0.32923
182,2.7871
183,0.178708
184,0.497281
185,0.751112
186,0.0900851
187,0.915578
188,0.323356
189,3.14559
190,0.884441
191,1.7008
192,0.270901
193,1.55193
194,1.28197
195,0.36204
196,5.49589
197,1.56018
198,1.46038
199,1.9607
200,0.403088
201,2.49802
202,0.123811
203,0.110692
204,0.0559107
205,0.0647643
206,1.26871
207,0.291417
208,0.34889
209,0.373253
210,0.202301
211,4.31458
212,0.151223
213,0.650574
214,0.246844
215,0.150318
216,0.315373
217,0.291126
218,1.68641
219,2.82639
220,0.117773
221,0.0684262
222,1.28197
223,0.153355
224,0.380793
225,1.93518
226,0.169314
227,0.29523
228,0.505352
229,0.20867
230,1.15235
231,0.185444
232,0.722311
233,1.39934
234,0.907356
235,2.68532
236,0.316004
237,0.071719
238,0.0531307
239,0.424816
240,0.37969
241,0.288229
242,0.561019
243,1.03902
244,0.860794
245,0.383161
246,0.570125
247,1.06717
248,0.420126
249,0.285076
250,3.75467
251,0.429514
252,0.433918
253,1.89933
254,0.466592
255,1.50727
256,0.473881
257,0.836524
258,0.266868
259,0.498625
260,2.90665
261,0.18938
262,0.177284
263,0.673411
264,0.407221
265,0.269012
266,2.52313
267,0.603083
268,1.98536
269,0.35665
270,0.222239
271,0.41383
272,0.117655
273,0.204948
274,1.14031
275,0.474307
276,0.354871
277,1.12942
278,0.717416
279,0.0358289
280,7.62933
281,0.0647643
282,1.39292
283,0.661861
284,0.812451
285,0.82961
286,1.52044
287,0.639224
288,0.119552
289,0.562311
290,0.68393
291,1.60946
292,1.19554
293,0.118245
294,2.03582
295,2.23
296,0.106246
297,0.298197
298,1.71275
299,5.85327
300,2.78153
301,0.976881
302,1.98536
303,0.309437
304,0.309128
305,0.482874
306,0.462319
307,0.282804
308,6.61275
309,2.30274
310,4.89395
311,1.76403
312,0.504393
313,0.301797
314,0.508292
315,0.922683
316,0.364948
317,0.272804
318,2.67166
319,0.33588
320,0.600916
321,0.933187
322,0.251076
323,0.177462
324,4.81146
325,0.417196
326,3.04348
327,2.58416
328,0.674152
329,0.811395
330,4.82591
331,0.645132
332,0.685299
333,0.293464
334,2.24297
335,0.502379
336,1.83272
337,0.62494
338,0.499774
339,0.1764
340,3.04957
341,0.266335
342,0.132258
343,0.0990629
344,0.843496
345,0.1736
346,3.30026
347,0.409344
348,0.196518
349,1.1016
350,3.83819
351,2.4633
352,0.16847
353,0.291126
354,2.44611
355,0.495643
356,1.10312
357,4.2802
358,0.193399
359,0.499374
360,0.936224
361,1.2477
362,0.207837
363,0.150168
364,1.0944
365,2.38572
366,0.469964
367,0.165464
368,1.20178
369,1.15165
370,0.489877
371,0.371725
372,1.65334
373,1.71206
374,0.45104
375,1.30291
376,6.59954
377,0.230156
378,0.69503
379,1.07217
380,0.408199
381,1.56221
382,0.321101
383,0.0733143
384,1.03661
385,0.985595
386,1.29408
387,0.470904
388,0.374299
389,1.6908
390,0.378591
391,0.555548
392,0.578163
393,2.26528
394,0.0638001
395,0.579494
396,0.986936
397,1.1827
398,0.828615
399,1.48216
400,0.958621
401,1.27494
402,0.655341
403,0.373813
404,0.641979
405,0.187308
406,0.245367
407,0.525503
408,0.176577
409,0.198493
410,0.47426
411,0.148377
412,0.763379
413,0.0950835
414,0.452531
415,1.23244
416,0.102182
417,2.50678
418,0.482681
419,0.588017
420,0.742524
421,0.369539
422,1.06593
423,0.456759
424,0.0791034
425,1.02008
426,0.42257
427,0.196715
428,3.84587
429,1.65665
430,0.702999
431,1.04063
432,0.997984
433,0.470669
434,0.34889
435,1.17304
436,0.389185
437,0.248578
438,0.694127
439,0.269012
440,1.283
441,0.399916
442,0.240508
443,1.49182
444,0.287653
445,2.57771
446,0.443259
447,0.525976
448,3.04348
449,0.468322
450,0.529565
451,0.413458
452,2.3881
453,0.998335
454,0.650119
455,0.0941374
456,1.44817
457,0.0960391
458,1.53987
459,2.48557
460,0.289095
461,0.901856
462,1.9037
463,0.35808
464,0.353101
465,0.387089
466,1.65021
467,0.353808
468,0.132788
469,0.73919
470,0.173253
471,0.227638
472,3.42808
473,0.0845003
474,0.191666
475,0.379538
476,0.60248
477,1.24645
478,0.486996
479,0.224473
480,6.4883
481,0.544275
482,0.478165
483,0.681268
484,1.48676
485,0.407261
486,0.457124
487,0.704406
488,0.811639
489,0.658823
490,0.644745
491,0.985595
492,0.410122
493,1.14454
494,0.420378
495,2.11277
496,0.197503
497,0.399077
498,0.735945
499,1.95365
500,0.67032
501,1.58439
502,0.363855
503,1.26516
504,0.423924
505,1.47861
506,0.622258
507,2.7511
508,0.768358
509,2.04889
510,0.0950835
511,0.310677
512,0.434656
513,1.12064
514,1.00548
515,0.762922
516,0.763761
517,4.20385
518,1.09551
519,0.367512
520,0.728476
521,1.11818
522,0.519702
523,0.275822
524,0.520274
525,0.100761
526,0.263158
527,2.85479
528,0.240508
529,0.407343
530,0.487434
531,3.19952
532,0.906314
533,0.210978
534,0.803965
535,1.07683
536,0.32923
537,0.0603255
538,0.574015
539,0.12938
540,0.592918
541,1.15546
542,0.591615
543,0.0769961
544,0.735136
545,0.255636
546,1.80237
547,1.47462
548,1.46345
549,0.496387
550,0.608657
551,1.84966
552,1.97743
553,0.699703
554,0.251579
555,0.847216
556,1.50772
557,4.47273
558,0.942622
559,1.22116
560,1.31943
561,0.329889
562,0.513092
563,0.685231
564,4.57223
565,2.24926
566,0.537998
567,0.266868
568,1.94371
569,1.10805
570,0.645519
571,0.582282
572,0.0752454
573,1.17704
574,0.260019
575,1.91439
576,0.638458
577,0.299692
578,4.69266
579,0.838031
580,0.316004
581,0.238354
582,0.473691
583,1.66429
584,0.460105
585,0.350989
586,1.82668
587,0.046794
588,0.561918
589,0.39673
590,0.561356
591,0.757903
592,2.45444
593,3.62553
594,0.730884
595,4.73982
596,0.647006
597,0.323356
598,0.495444
599,0.0882131
600,0.750362
601,0.87564
602,0.982662
603,0.347497
604,0.41553
605,3.88064
606,0.614467
607,1.35473
608,1.58915
609,0.276927
610,0.476923
611,0.424136
612,0.59762
613,0.633244
614,4.61356
615,8.75828
616,0.638075
617,0.183783
618,0.291126
619,3.60384
620,1.60512
621,0.217621
622,0.332871
623,0.52262
624,0.681813
625,1.3985
626,4.51769
627,0.338917
628,6.57977
629,0.854106
630,0.699143
631,0.376025
632,1.7409
633,3.22844
634,0.66153
635,0.341298
636,0.382816
637,1.47035
638,5.78923
639,1.67414
640,0.786785
641,0.418114
642,0.610181
643,0.403249
644,0.471894
645,0.124805
646,0.0979792
647,0.83711
648,0.158659
649,0.444014
650,0.567679
651,0.577065
652,1.99831
653,1.59887
654,1.97704
655,0.347497
656,0.975729
657,0.915926
658,1.55162
659,1.41751
660,1.56863
661,0.87197
662,0.501175
663,0.871883
664,0.415821
665,0.168638
666,0.559115
667,1.25132
668,1.22679
669,0.741263
670,0.49753
671,0.172045
672,0.262632
673,0.742376
674,2.81792
675,1.53081
676,0.676177
677,0.750812
678,0.586138
679,0.528084
680,1.25973
681,0.548044
682,0.522673
683,0.931816
684,1.35473
685,0.941633
686,5.78345
687,0.128221
688,0.166793
689,0.484712
690,0.828946
691,1.46844
692,0.188059
693,1.57224
694,0.65377
695,0.505807
696,0.332538
697,0.322388
698,0.145584
699,2.13678
700,1.4887
701,0.122334
702,3.58587
703,0.278037
704,2.62243
705,2.15308
706,0.0813495
707,0.591615
708,1.50817
709,0.65731
710,0.448028
711,1.94352
712,6.03153
713,0.539615
714,1.1748
715,0.536387
716,0.287653
717,1.2857
718,0.0582507
719,0.254361
720,0.109263
721,1.88967
722,1.04469
723,0.135742
724,0.305746
725,0.820698
726,0.138346
727,0.0671383
728,0.0975881
729,0.0537721
730,0.711059
731,0.390237
732,0.379652
733,0.923883
734,0.513297
735,0.159933
736,0.384658
737,0.755179
738,0.759344
739,0.879677
740,0.288229
741,4.94808
742,0.725206
743,0.108827
744,0.0898153
745,0.184151
746,1.0546
747,0.323356
748,0.336216
749,0.420547
750,1.35256
751,0.474355
752,0.51711
753,3.30356
754,0.300893
755,0.303917
756,0.644294
757,1.64099
758,0.285361
759,0.564001
760,0.827125
761,0.879414
762,0.485343
763,0.347844
764,0.367144
765,1.89591
766,3.39397
767,0.0868129
768,0.506617
769,1.08529
770,3.00116
771,1.79499
772,0.635527
773,0.598278
774,1.17916
775,0.639736
776,1.14305
777,1.02549
778,1.11572
779,0.196715
780,1.46697
781,2.48358
782,0.0946093
783,0.387205
784,1.29201
785,0.406488
786,0.414783
787,0.700122
788,1.25722
789,0.347844
790,0.111359
791,1.48661
792,0.536172
793,0.714838
794,3.83052
795,0.870315
796,1.14832
797,0.700192
798,1.2147
799,1.09544
800,1.60192
801,0.49322
802,0.804608
803,0.347497
804,0.297304
805,0.466312
806,0.20763
807,0.191092
808,0.74647
809,1.85058
810,0.186002
811,0.842653
812,1.22974
813,2.44758
814,4.32322
815,0.429729
816,1.19686
817,0.0607493
818,0.193592
819,1.27379
820,0.202503
821,1.56377
822,0.464683
823,4.30166
824,0.333204
825,0.306665
826,5.6576
827,0.48061
828,5.7546
829,0.138207
830,0.430633
831,0.880293
832,0.573326
833,0.199888
834,0.113722
835,0.39836
836,0.669181
837,0.331542
838,2.61928
839,0.338578
840,0.0733143
841,0.523719
842,3.98684
843,0.867188
844,1.5445
845,1.02167
846,0.19205
847,2.77042
848,0.259759
849,0.388213
850,0.401439
851,0.11742
852,0.427971
853,0.258205
854,0.472461
855,0.493862
856,1.69334
857,1.0075
858,1.01651
859,0.116717
860,0.0925506
861,0.397444
862,0.0362615
863,0.436224
864,0.607866
865,0.287941
866,0.360595
867,0.122212
868,0.206387
869,0.584032
870,0.174645
871,1.25621
872,1.16207
873,2.27414
874,1.48246
875,4.00282
876,0.358438
877,0.76193
878,0.310988
879,1.73152
880,0.895207
881,0.530041
882,0.360235
883,0.932963
884,0.161864
885,0.199289
886,1.24533
887,1.26833
888,1.38542
889,0.395304
890,0.129899
891,0.545038
892,0.480946
893,0.524191
894,0.0886553
895,0.447088
896,0.98462
897,0.322066
898,2.20141
899,0.428356
900,0.437491
901,1.59456
902,0.487142
903,0.973322
904,2.51658
905,0.458544
906,6.36618
907,2.6942
908,0.613178
909,0.265537
910,0.452576
911,1.1212
912,2.23022
913,0.486606
914,0.325954
915,0.139178
916,0.386161
917,1.44991
918,0.740448
919,0.555993
920,0.84434
921,0.202909
922,0.374
923,0.238354
924,1.0077
925,1.35121
926,0.225373
927,2.1096
928,0.398998
929,9.30917
930,0.522829
931,0.085606
932,0.293758
933,0.861397
934,0.084839
935,3.67664
936,0.632927
937,0.776623
938,0.90567
939,1.65898
940,0.568133
941,0.167462
942,0.195343
943,1.90789
944,0.619279
945,3.18993
946,0.222907
947,0.143992
948,1.26466
949,0.814484
950,0.513708
951,4.22915
952,2.49029
953,3.41781
954,3.85743
955,1.45907
956,0.160093
957,1.02048
958,1.97605
959,0.873017
960,0.295821
961,0.335209
962,2.4754
963,0.778411
964,0.152438
965,0.205358
966,0.754575
967,0.174296
968,0.787572
969,0.283371
970,0.299992
971,0.213739
972,0.168638
973,1.34138
974,1.5247
975,0.715052
976,2.56947
977,2.40152
978,0.487044
979,0.26982
980,0.0667367
981,1.60304
982,0.101774
983,0.248578
984,0.353808
985,1.21373
986,0.169653
987,0.993908
988,1.11115
989,2.12676
990,0.306052
991,0.85257
992,2.31544
993,0.758585
994,0.892615
995,0.41226
996,0.0878609
997,1.06689
998,0.618536
999,0.225147
1000,0.083827
1001,0.91843
1002,0.725641
1003,0.399557
1004,0.615389
1005,0.797319
1006,0.383314
1007,0.12493
1008,0.615882
1009,0.759041
1010,0.649015
1011,3.07714
1012,1.31259
1013,0.0785516
1014,0.122334
1015,0.429729
1016,0.748039
1017,1.57586
1018,3.30026
1019,0.121238
1020,1.01579
1021,2.09845
1022,0.411313
1023,2.74286
1024,2.51859
1025,0.471847
1026,0.23504
1027,1.00371
1028,2.13294
1029,1.03512
1030,0.486996
1031,0.187683
1032,0.538914
1033,0.526607
1034,1.60818
1035,0.659087
1036,0.27999
1037,0.60732
1038,0.491792
1039,1.08759
1040,1.38057
1041,0.739412
1042,0.285647
1043,0.416904
1044,3.40076
1045,0.511709
1046,0.38462
1047,0.784193
1048,0.527292
1049,2.14299
1050,2.0782
1051,0.362402
1052,0.390003
1053,0.170333
1054,1.09843
1055,0.571266
1056,0.142132
1057,1.46668
1058,0.422612
1059,0.372283
1060,1.87799
1061,0.488264
1062,0.402122
1063,0.0992613
1064,1.08719
1065,1.53373
1066,5.37092
1067,0.612443
1068,0.720579
1069,0.384543
1070,0.251327
1071,0.660406
1072,0.922221
1073,1.23097
1074,0.257432
1075,4.01485
1076,4.51769
1077,0.707017
1078,0.857958
1079,0.660935
1080,0.195343
1081,1.02795
1082,0.147932
1083,1.76544
1084,1.05926
1085,0.339596
1086,0.242926
1087,2.21024
1088,0.242926
1089,1.32618
1090,0.490319
1091,0.480802
1092,1.26087
1093,0.332206
1094,0.105716
1095,0.374
1096,0.982898
1097,2.0974
1098,0.243412
1099,0.126186
1100,1.05624
1101,0.843159
1102,0.536601
1103,2.12868
1104,0.255636
1105,2.45862
1106,0.249075
1107,0.497828
1108,0.849082
1109,0.403209
1110,0.108718
1111,1.07895
1112,0.241714
1113,1.32062
1114,1.25785
1115,0.4293
1116,2.59322
1117,0.965268
1118,0.127327
1119,0.199488
1120,0.29671
1121,2.92999
1122,0.109154
1123,1.5944
1124,0.900325
1125,0.653835
1126,1.15535
1127,0.210557
1128,1.74875
1129,1.44253
1130,3.76972
1131,3.44526
1132,2.35538
1133,1.12086
1134,0.802037
1135,1.04338
1136,1.02678
1137,0.396968
1138,0.340957
1139,0.999701
1140,1.21422
1141,0.417279
1142,0.186374
1143,0.66458
1144,1.0586
1145,0.281394
1146,0.821766
1147,0.283371
1148,0.984905
1149,0.674894
1150,2.47961
1151,0.461395
1152,1.03508
1153,0.794931
1154,1.83657
1155,0.294935
1156,0.104769
1157,0.274996
1158,0.731982
1159,0.388952
1160,0.271444
1161,0.0697387
1162,0.47559
1163,0.458681
1164,0.382778
1165,0.0858632
1166,0.360235
1167,2.38095
1168,0.33824
1169,2.47812
1170,0.688872
1171,0.709851
1172,0.605682
1173,0.198097
1174,0.107421
1175,2.13635
1176,1.00168
1177,1.54821
1178,0.282804
1179,0.24244
1180,0.402444
1181,3.85743
1182,1.14362
1183,2.04112
1184,0.331542
1185,1.24583
1186,0.183599
1187,0.948892
1188,0.294052
1189,0.244877
1190,0.23504
1191,0.11498
1192,0.907157
1193,0.635337
1194,1.34582
1195,1.00741
1196,1.23072
1197,0.53105
1198,0.375048
1199,0.489682
1200,2.29952
1201,0.145876
1202,0.172217
1203,0.445793
1204,0.628449
1205,2.34222
1206,0.188247
1207,3.95112
1208,0.281957
1209,0.423035
1210,0.22605
1211,2.86337
1212,0.613178
1213,2.04112
1214,0.683178
1215,1.21982
1216,0.307586
1217,0.119552
1218,0.135335
1219,1.78318
1220,0.953391
1221,0.339935
1222,1.46316
1223,0.127965
1224,3.88452
1225,0.606349
1226,1.45397
1227,0.51263
1228,0.189569
1229,0.109591
1230,0.33824
1231,0.0687692
1232,0.56203
1233,0.431581
1234,0.295821
1235,0.458177
1236,1.14488
1237,0.303613
1238,0.484761
1239,0.510329
1240,0.426732
1241,0.221352
1242,0.217186
1243,1.32075
1244,3.83052
1245,0.23764
1246,0.237165
1247,1.17351
1248,1.81503
1249,0.535583
1250,0.767283
1251,1.65798
1252,0.867882
1253,2.55614
1254,3.06485
1255,0.821766
1256,0.217404
1257,0.470199
1258,0.337902
1259,0.287078
1260,0.227638
1261,0.188813
1262,0.788991
1263,0.497629
1264,0.51484
1265,0.189569
1266,3.73594
1267,0.503033
1268,0.232004
1269,0.821355
1270,0.685368
1271,0.832102
1272,1.28184
1273,0.391449
1274,0.306052
1275,0.838283
1276,1.20298
1277,1.41227
1278,0.530784
1279,2.73464
1280,0.570296
1281,4.35794
1282,5.35484
1283,0.0998586
1284,0.27036
1285,0.336216
1286,0.4487
1287,0.545474
1288,0.07502
1289,1.00811
1290,0.206594
1291,0.270631
1292,0.268743
1293,0.511248
1294,0.299992
1295,0.443703
1296,1.05172
1297,0.149121
1298,0.27999
1299,0.500424
1300,0.736976
1301,1.71532
1302,1.22446
1303,0.396809
1304,0.590728
1305,0.321744
1306,6.16569
1307,0.606713
1308,0.208879
1309,0.314114
1310,2.11827
1311,0.208253
1312,0.632611
1313,0.602842
1314,0.432705
1315,0.0837432
1316,0.558724
1317,0.432921
1318,0.921954
1319,0.77608
1320,1.04558
1321,0.888607
1322,3.50784
1323,0.322388
1324,0.0940433
1325,0.0740511
1326,0.133054
1327,0.281957
1328,0.606349
1329,0.378137
1330,0.719643
1331,3.33676
1332,0.526818
1333,0.212036
1334,0.0686318
1335,0.656587
1336,1.07797
1337,0.494999
1338,1.21604
1339,0.089278
1340,3.70988
1341,0.971961
1342,0.855816
1343,0.956017
1344,1.10515
1345,0.259759
1346,0.430934
1347,0.503939
1348,2.67995
1349,1.60256
1350,1.23565
1351,0.668847
1352,0.257432
1353,4.31027
1354,0.0728029
1355,1.56158
1356,3.51135
1357,0.263158
1358,0.240268
1359,0.906459
1360,2.10623
1361,0.143273
1362,1.07376
1363,1.67665
1364,0.30483
1365,2.79547
1366,0.0787088
1367,0.574532
1368,3.69507
1369,2.9388
1370,0.324977
1371,0.48612
1372,0.352396
1373,0.512784
1374,0.799635
1375,3.40417
1376,0.982387
1377,0.369354
1378,0.822999
1379,0.40434
1380,0.398161
1381,0.699842
1382,2.33941
1383,0.173427
1384,1.3434
1385,0.487922
1386,0.954326
1387,0.353101
1388,0.196912
1389,1.10281
1390,1.06499
1391,0.542157
1392,0.197899
1393,0.294935
1394,0.163491
1395,0.0760017
1396,0.490417
1397,0.10208
1398,1.60159
1399,0.20867
1400,4.73509
1401,0.925529
1402,0.402202
1403,0.609937
1404,3.95508
1405,1.12333
1406,0.445214
1407,0.898795
1408,0.0929215
1409,0.330219
1410,0.207215
1411,1.25621
1412,0.853338
1413,1.7222
1414,0.103934
1415,0.355938
1416,0.907765
1417,0.479841
1418,0.502329
1419,0.215671
1420,0.335545
1421,0.679091
1422,0.45122
1423,0.273077
1424,0.276651
1425,1.15592
1426,0.295821
1427,0.234805
1428,0.746993
1429,3.63642
1430,0.445125
1431,0.210136
1432,0.716412
1433,0.23764
1434,0.637246
1435,1.05652
1436,0.443171
1437,9.72792
1438,3.72103
1439,0.519027
1440,0.202503
1441,1.74857
1442,0.313486
1443,0.654031
1444,0.126186
1445,1.44817
1446,1.12165
1447,0.428613
1448,0.289384
1449,0.455482
1450,0.14356
1451,0.139317
1452,0.676313
1453,0.360595
1454,0.376853
1455,1.64378
1456,0.601277
1457,1.24073
1458,0.392861
