ReTr(L),ImTr(L)
1.96261,0.0720241
1.85852,0.0916297
1.8781,0.102757
1.88789,0.121105
1.87301,0.0505954
1.90554,0.0251636
1.80681,0.0677631
1.79091,0.0595559
1.79182,0.046542
1.7402,0.00220108
1.71786,0.0196167
1.72153,-0.0676509
1.67855,-0.103103
1.61684,-0.0733817
1.61166,-0.108477
1.58283,-0.0674125
1.59807,0.0183771
1.53745,0.0165249
1.52746,-0.0336366
1.51834,-0.0246384
1.52143,0.0166326
1.47093,0.0217215
1.49168,0.0159632
1.49026,0.000736479
1.52631,0.0390173
1.51663,0.108498
1.46333,0.131005
1.40908,0.155537
1.42571,0.198984
1.44096,0.194213
1.39692,0.24654
1.40708,0.151454
1.39543,0.137143
1.41338,0.194896
1.33172,0.228816
1.34171,0.249498
1.38041,0.234162
1.40538,0.26378
1.32815,0.243719
1.3303,0.290109
1.31742,0.28516
1.30982,0.280794
1.28753,0.303212
1.26278,0.284389
1.3269,0.29367
1.31917,0.365808
1.3193,0.338437
1.32097,0.29723
1.31451,0.245351
1.31451,0.245351
1.35,0.237148
1.35,0.237148
1.35,0.237148
1.35,0.237148
1.34879,0.190633
1.31651,0.204743
1.34293,0.177123
1.34293,0.177123
1.27849,0.139831
1.27849,0.139831
1.27849,0.139831
1.25162,0.168078
1.24353,0.149877
1.27082,0.114828
1.27249,0.129339
1.29339,0.142088
1.30148,0.202744
1.30148,0.202744
1.33632,0.269176
1.31701,0.246239
1.31701,0.246239
1.31487,0.250979
1.34223,0.214385
1.35191,0.181162
1.30723,0.191449
1.23618,0.26368
1.26266,0.20803
1.26266,0.20803
1.26266,0.20803
1.24648,0.185878
1.2208,0.168193
1.24762,0.195986
1.23249,0.152005
1.29672,0.120297
1.30365,0.0891339
1.31297,0.127472
1.27111,0.105743
1.32427,0.098365
1.2888,0.0499704
1.32557,0.0439234
1.37601,0.0362248
1.37598,0.0423229
1.37888,-0.00919392
1.37846,-0.000944072
1.36277,-0.00202969
1.36277,-0.00202969
1.3261,-0.0426899
1.3442,-0.0475162
1.38715,-0.0931544
1.39253,-0.104978
1.39253,-0.104978
1.38445,-0.0903517
1.40603,-0.0178418
1.36478,-0.00474826
1.36478,-0.00474826
1.35574,0.00367098
1.37151,-0.0187795
1.37151,-0.0187795
1.3485,-0.0645146
1.3485,-0.0645146
1.3485,-0.0645146
1.36243,-0.127182
1.36243,-0.127182
1.36243,-0.127182
1.36243,-0.127182
1.36243,-0.127182
1.37023,-0.16922
1.31334,-0.180782
1.31334,-0.180782
1.28214,-0.136646
1.28214,-0.136646
1.28214,-0.136646
1.28214,-0.136646
1.23652,-0.10579
1.23652,-0.10579
1.31364,-0.127612
1.28705,-0.0511873
1.27188,-0.024328
1.29144,0.0362968
1.29144,0.0362968
1.24269,0.085887
1.29617,0.0980013
1.25821,0.061447
1.25821,0.061447
1.22667,0.0351689
1.27111,0.0429591
1.27422,0.0444632
1.21039,0.0204365
1.28336,-0.0103377
1.29792,-0.00600709
1.25133,0.081458
1.27259,0.0667872
1.27821,0.0965873
1.31281,0.088401
1.29196,0.017556
1.34473,0.0532731
1.34865,0.0604979
1.32055,0.0752657
1.32055,0.0752657
1.2683,0.0253008
1.30071,0.0232231
1.34893,0.0309475
1.31595,0.0374885
1.27672,0.102011
1.29579,0.112152
1.2775,0.104292
1.2775,0.104292
1.31337,-0.00669857
1.33737,0.00887533
1.33737,0.00887533
1.30871,0.0328579
1.30871,0.0328579
1.30871,0.0328579
1.34358,0.050706
1.34489,0.0243523
1.36,0.0318756
1.34364,0.0729383
1.34364,0.0729383
1.3038,0.0304593
1.30894,0.0475625
1.29972,0.0339707
1.30503,-0.0093825
1.30201,-0.0302798
1.28844,-0.0996772
1.27057,-0.0929368
1.29216,-0.095844
1.29451,-0.111379
1.33087,-0.0909094
1.33087,-0.0909094
1.33087,-0.0909094
1.33087,-0.0909094
1.33229,-0.201545
1.33229,-0.201545
1.3014,-0.21775
1.36893,-0.173767
1.36893,-0.173767
1.353,-0.155177
1.42325,-0.144346
1.40212,-0.092892
1.34218,-0.0644785
1.3567,-0.0751415
1.3567,-0.0751415
1.37062,-0.0821655
1.38138,-0.11367
1.38138,-0.11367
1.35898,-0.141549
1.3763,-0.138814
1.34366,-0.165584
1.31422,-0.179171
1.35282,-0.194455
1.3331,-0.168478
1.3331,-0.168478
1.3331,-0.168478
1.3331,-0.168478
1.3331,-0.168478
1.31526,-0.114178
1.39019,-0.110646
1.39019,-0.110646
1.36645,-0.0681265
1.36645,-0.0681265
1.32195,-0.0659671
1.32195,-0.0659671
1.29654,0.00277732
1.29654,0.00277732
1.29654,0.00277732
1.30274,-0.032947
1.30274,-0.032947
1.2611,-0.0207654
1.30882,-0.0599096
1.30882,-0.0599096
1.30882,-0.0599096
1.26757,-0.00366634
1.26757,-0.00366634
1.26757,-0.00366634
1.30511,-0.0225522
1.30511,-0.0225522
1.30511,-0.0225522
1.30511,-0.0225522
1.30511,-0.0225522
1.27561,-0.0507673
1.27561,-0.0507673
1.27561,-0.0507673
1.26257,-0.0293331
1.25997,-0.03854
1.21689,-0.0465539
1.21689,-0.0465539
1.21689,-0.0465539
1.21689,-0.0465539
1.21689,-0.0465539
1.21689,-0.0465539
1.21689,-0.0465539
1.21276,-0.0658074
1.24949,0.0238451
1.20656,-0.0580819
1.20656,-0.0580819
1.24063,-0.0608768
1.215,-0.0734881
1.23584,-0.102586
1.23584,-0.102586
1.26958,-0.147954
1.26958,-0.147954
1.26958,-0.147954
1.24922,-0.113327
1.27717,-0.124859
1.2456,-0.098916
1.23546,-0.0725109
1.25222,-0.0868883
1.25222,-0.0868883
1.25222,-0.0868883
1.24765,-0.0528902
1.24765,-0.0528902
1.24765,-0.0528902
1.28122,-0.0908425
1.31648,-0.0799662
1.31648,-0.0799662
1.3157,-0.15978
1.27734,-0.127811
1.28644,-0.13645
1.28644,-0.13645
1.28644,-0.13645
1.24533,-0.182408
1.24533,-0.182408
1.24533,-0.182408
1.27789,-0.209281
1.27486,-0.214845
1.28932,-0.179741
1.28335,-0.236079
1.33161,-0.272397
1.33161,-0.272397
1.32111,-0.249306
1.32111,-0.249306
1.35293,-0.235946
1.35293,-0.235946
1.37768,-0.328223
1.34396,-0.266021
