MDTU,|det-1|^2,1-Re(det),Im(det)
1,10.9001,-2.11349,-0.00142317
2,7.23424,-1.66608,-0.00131738
3,7.95245,-1.79627,0.000637283
4,7.23101,-1.70846,-0.00139223
5,7.25765,-1.74462,-0.00103914
6,6.88927,-1.61863,-0.00128231
7,5.4205,-1.43863,-0.00129132
8,5.07434,-1.37935,-0.000252043
9,4.54722,-1.2387,-0.00160532
10,3.91845,-1.10784,0.000419673
11,3.25443,-0.96748,0.000946114
12,3.06541,-0.93518,0.000704805
13,2.77914,-0.88462,-0.000242523
14,2.25351,-0.76173,-0.000235387
15,2.00648,-0.68019,0.000196514
16,1.94531,-0.68175,0.00037931
17,1.65173,-0.60098,-0.00039655
18,1.48001,-0.52097,-0.00055549
19,1.52336,-0.55968,7.59824e-05
20,1.50218,-0.58662,-0.00058298
21,1.45459,-0.54704,0.000203496
22,1.23853,-0.50807,0.000998013
23,1.22762,-0.46874,0.000115341
24,1.14524,-0.42114,-0.000362567
25,1.09891,-0.36935,-0.000595521
26,1.15549,-0.43892,-0.00106002
27,0.993128,-0.37101,-0.000707624
28,0.929231,-0.34967,-0.000837143
29,0.861802,-0.31834,-0.000349755
30,0.851705,-0.28456,9.01486e-05
31,0.801169,-0.30728,-0.000320398
32,0.830312,-0.30052,-0.00014774
33,0.684718,-0.24077,0.000156202
34,0.671308,-0.18871,4.10465e-05
35,0.561527,-0.14911,-0.000288666
36,0.577424,-0.17369,2.83987e-05
37,0.620232,-0.14512,-0.000420217
38,0.645409,-0.14416,0.000280574
39,0.502671,-0.08518,-0.000209434
40,0.516654,-0.10455,7.42592e-05
41,0.491355,-0.06604,0.000224548
42,0.507425,-0.12933,0.00047825
43,0.468879,-0.08193,0.000698503
44,0.455247,-0.05668,0.000639028
45,0.516168,-0.05866,0.000348143
46,0.500831,-0.08083,0.000218059
47,0.481666,-0.05806,-3.24577e-05
48,0.451094,-0.04757,0.000269134
49,0.397484,-0.02397,-0.000111287
50,0.397484,-0.02397,-0.000111287
51,0.414685,-0.0393,0.000274128
52,0.414685,-0.0393,0.000274128
53,0.414685,-0.0393,0.000274128
54,0.414685,-0.0393,0.000274128
55,0.425916,-0.02756,0.000108484
56,0.371742,0.032618,0.000154701
57,0.402186,0.03081,-0.000461432
58,0.402186,0.03081,-0.000461432
59,0.333837,0.136718,0.000511077
60,0.333837,0.136718,0.000511077
61,0.333837,0.136718,0.000511077
62,0.298561,0.160365,0.000282993
63,0.291871,0.180859,0.000462696
64,0.29704,0.159222,1.95664e-05
65,0.309993,0.157159,-0.000153148
66,0.329122,0.139366,-0.000127392
67,0.33298,0.143409,0.000280209
68,0.33298,0.143409,0.000280209
69,0.377834,0.12533,-0.000444183
70,0.370213,0.167438,-0.000629093
71,0.370213,0.167438,-0.000629093
72,0.361161,0.196375,0.000223808
73,0.377435,0.153653,-0.000343262
74,0.365731,0.171747,-0.000417716
75,0.350281,0.166519,-0.000626397
76,0.315513,0.180372,-0.000517338
77,0.307242,0.176756,-0.000531232
78,0.307242,0.176756,-0.000531232
79,0.307242,0.176756,-0.000531232
80,0.306786,0.233214,-8.55571e-05
81,0.273983,0.221928,-0.000612216
82,0.299387,0.167738,-0.000293623
83,0.272728,0.204782,-0.000392441
84,0.30996,0.213035,0.000324353
85,0.32509,0.202675,0.000170733
86,0.341389,0.164334,0.000186736
87,0.30821,0.190808,-6.65655e-05
88,0.344737,0.196072,6.70189e-05
89,0.31976,0.219242,-0.000181308
90,0.33679,0.167803,4.79922e-05
91,0.364759,0.170478,0.000485169
92,0.380897,0.171031,-0.000305077
93,0.385616,0.17453,-9.8021e-05
94,0.388251,0.176958,-0.000138513
95,0.374724,0.156287,0.000182004
96,0.374724,0.156287,0.000182004
97,0.330371,0.187843,-0.00014821
98,0.353735,0.17357,-5.63434e-06
99,0.404633,0.138593,4.00675e-06
100,0.399193,0.155402,-8.74252e-05
101,0.399193,0.155402,-8.74251e-05
102,0.382158,0.18545,-0.00040405
103,0.405167,0.184075,-0.000193049
104,0.361196,0.250598,-0.000457352
105,0.361196,0.250598,-0.000457352
106,0.373227,0.202035,0.000251924
107,0.367754,0.196407,0.000402237
108,0.367754,0.196407,0.000402237
109,0.350802,0.226453,0.000180188
110,0.350802,0.226453,0.000180188
111,0.350802,0.226453,0.000180188
112,0.360563,0.201807,0.000133676
113,0.360563,0.201807,0.000133676
114,0.360563,0.201807,0.000133676
115,0.360563,0.201807,0.000133676
116,0.360563,0.201807,0.000133676
117,0.366439,0.214247,0.000696085
118,0.339564,0.233019,0.0007455
119,0.339564,0.233019,0.0007455
120,0.314511,0.234066,-0.000173874
121,0.314511,0.234066,-0.000173874
122,0.314511,0.234066,-0.000173874
123,0.314511,0.234066,-0.000173874
124,0.292347,0.251275,-0.000409937
125,0.292347,0.251275,-0.000409937
126,0.331594,0.243537,-2.59203e-05
127,0.330158,0.269561,-0.000205001
128,0.31161,0.217959,-0.000276829
129,0.31207,0.265489,-0.00034722
130,0.31207,0.265489,-0.00034722
131,0.29677,0.272075,-0.00029765
132,0.312416,0.228577,-0.0006602
133,0.289454,0.223898,-3.54761e-05
134,0.289454,0.223898,-3.54761e-05
135,0.278327,0.213599,-8.06414e-05
136,0.29507,0.196544,-0.000269943
137,0.307611,0.208292,-0.000659719
138,0.27148,0.252342,1.12034e-05
139,0.305284,0.242092,-0.000165909
140,0.312672,0.232484,-0.000179811
141,0.288823,0.261114,0.00011763
142,0.293769,0.195277,-0.00023105
143,0.305648,0.22942,0.00017311
144,0.324666,0.240507,-0.000144937
145,0.316313,0.272433,-9.13566e-05
146,0.3427,0.228819,0.000398821
147,0.343501,0.229079,0.000338853
148,0.327961,0.27683,8.30234e-05
149,0.327961,0.27683,8.30234e-05
150,0.304308,0.272538,0.000296266
151,0.328451,0.248232,0.000101314
152,0.353443,0.261867,-0.000145567
153,0.346482,0.308055,-0.000176245
154,0.332547,0.319602,-0.000135195
155,0.336435,0.326743,-2.91567e-05
156,0.324182,0.330794,0.000423785
157,0.324182,0.330794,0.000423785
158,0.352741,0.341592,-7.3206e-05
159,0.35615,0.336258,-3.33818e-05
160,0.35615,0.336258,-3.33818e-05
161,0.344881,0.343627,0.00026154
162,0.344881,0.343627,0.00026154
163,0.344881,0.343627,0.00026154
164,0.352446,0.313396,0.000211258
165,0.357804,0.306662,0.000152908
166,0.357939,0.273114,-3.18969e-05
167,0.353798,0.272782,-0.000255098
168,0.353798,0.272782,-0.000255098
169,0.334519,0.317323,3.78246e-06
170,0.331495,0.290023,-0.000270171
171,0.326578,0.29149,-6.63593e-05
172,0.31645,0.282259,0.000445104
173,0.318149,0.29671,-0.000177026
174,0.321865,0.295013,6.90771e-07
175,0.312399,0.306,-0.000257291
176,0.319827,0.308643,1.24931e-05
177,0.325769,0.305446,-0.000146668
178,0.351516,0.315403,-0.000122038
179,0.351516,0.315403,-0.000122038
