ReTr(L*),ImTr(Lx),ImTr(Ly),ImTr(Lz),ImTr(L5)
0.98924,0.0154448,null,null,null
0.00756741,null,0.0852934,null,null
0.0817909,null,null,-0.103577,null
-0.00496574,null,null,null,0.00780665
0.989379,0.00927757,null,null,null
0.048276,null,0.09488,null,null
0.0740568,null,null,-0.142454,null
-0.0050128,null,null,null,0.0050348
0.989191,0.0140619,null,null,null
0.0123746,null,0.117684,null,null
0.037433,null,null,-0.11745,null
0.00223315,null,null,null,0.0117281
0.989619,0.00859168,null,null,null
0.00620405,null,0.082471,null,null
0.0428409,null,null,-0.0240644,null
0.00286964,null,null,null,0.0042423
0.989624,0.00961578,null,null,null
0.0461941,null,0.0785401,null,null
0.048098,null,null,-0.0434465,null
0.0018839,null,null,null,-0.00105139
0.989402,0.0125653,null,null,null
0.0587857,null,0.0683315,null,null
0.062653,null,null,-0.0546932,null
-0.00220768,null,null,null,-0.00260253
0.989279,0.00875532,null,null,null
0.0573529,null,0.13444,null,null
0.084355,null,null,-0.0650959,null
-0.00348791,null,null,null,-0.00328145
0.989079,0.0126636,null,null,null
0.0338891,null,0.127938,null,null
0.13732,null,null,-0.0977882,null
-0.003477,null,null,null,0.00358074
0.989174,0.00801151,null,null,null
0.0756985,null,0.140904,null,null
0.141961,null,null,-0.0927868,null
-0.00326128,null,null,null,0.000168555
0.988903,0.00565607,null,null,null
0.0772501,null,0.149685,null,null
0.119539,null,null,-0.0520028,null
0.00407868,null,null,null,0.000694745
0.988885,0.00251587,null,null,null
0.0494656,null,0.144156,null,null
0.126064,null,null,0.0239901,null
0.00689182,null,null,null,0.000514505
0.988971,0.00625704,null,null,null
0.0932529,null,0.182281,null,null
0.0987669,null,null,0.0299494,null
0.00319149,null,null,null,0.000627953
0.98878,0.00377644,null,null,null
0.0853259,null,0.196344,null,null
0.115981,null,null,0.0687383,null
-0.00207086,null,null,null,0.00120148
0.988851,-0.00567458,null,null,null
0.14751,null,0.176821,null,null
0.0779948,null,null,0.0820359,null
0.00226105,null,null,null,-0.00153209
0.988799,-0.0023868,null,null,null
0.0845746,null,0.15605,null,null
0.135628,null,null,0.0648418,null
0.00403452,null,null,null,0.00275866
0.988888,-0.00141365,null,null,null
0.111197,null,0.146501,null,null
0.127826,null,null,0.0223214,null
-0.00130165,null,null,null,0.00363416
0.988969,-0.00560598,null,null,null
0.14379,null,0.129002,null,null
0.127768,null,null,0.074896,null
0.00132923,null,null,null,-0.00361509
0.988891,-0.00504545,null,null,null
0.149465,null,0.149622,null,null
0.176486,null,null,0.0446306,null
-0.00182877,null,null,null,0.000423602
0.988795,-0.00248101,null,null,null
0.0955192,null,0.127284,null,null
0.139944,null,null,0.0252624,null
0.00165756,null,null,null,0.00242195
0.988942,0.000339386,null,null,null
0.0690049,null,0.156358,null,null
0.114624,null,null,0.00240596,null
-0.000297987,null,null,null,0.00206118
0.98876,0.00210083,null,null,null
0.0476596,null,0.0854075,null,null
0.0958646,null,null,0.0196442,null
0.002801,null,null,null,0.00716674
0.988947,0.0084721,null,null,null
0.0454496,null,0.0561214,null,null
0.0964115,null,null,0.0253985,null
0.00107839,null,null,null,0.000877839
0.988587,0.0119419,null,null,null
0.0758127,null,0.0638184,null,null
0.0922166,null,null,0.0133148,null
-0.000948254,null,null,null,0.007307
0.988801,0.00951351,null,null,null
0.0448754,null,0.06086,null,null
0.122351,null,null,0.00166735,null
0.00430348,null,null,null,0.00489604
0.988821,0.00484984,null,null,null
-0.0160294,null,0.0805209,null,null
0.0970809,null,null,0.0242428,null
-0.00187372,null,null,null,0.00662702
0.988781,0.00392689,null,null,null
-0.060394,null,0.078398,null,null
0.169195,null,null,0.0808714,null
-0.000528941,null,null,null,0.000998284
0.988662,0.00564103,null,null,null
-0.0768121,null,0.0318086,null,null
0.186587,null,null,0.0567115,null
-0.00376428,null,null,null,-0.00130167
0.988719,0.00217108,null,null,null
-0.117025,null,0.0352005,null,null
0.101687,null,null,0.042579,null
-0.00340901,null,null,null,-0.00373216
0.988816,0.0028594,null,null,null
-0.107129,null,0.0974022,null,null
0.0793657,null,null,0.0325717,null
-0.00414505,null,null,null,-0.00211924
0.98864,0.00554266,null,null,null
-0.121638,null,0.113299,null,null
0.11101,null,null,0.0396691,null
-0.00380218,null,null,null,-0.00361797
0.98872,0.0111245,null,null,null
