MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,0.866177,0.865518,0.0338053
2,0.865979,0.865039,0.0403527
3,0.869532,0.868224,0.0476739
4,0.868613,0.866829,0.0556499
5,0.865113,0.864849,0.021392
6,0.864525,0.864456,0.0109103
7,0.860589,0.86027,0.0234151
8,0.855162,0.85499,0.0171641
9,0.864987,0.864734,0.02092
10,0.86198,0.861977,-0.00189249
11,0.856101,0.856095,-0.00318169
12,0.860816,0.860147,-0.0339166
13,0.861506,0.859691,-0.0558835
14,0.855067,0.85387,-0.0452336
15,0.852692,0.850835,-0.056237
16,0.857267,0.856549,-0.0350733
17,0.861415,0.86126,0.0163222
18,0.858997,0.858944,0.00953637
19,0.852527,0.852271,-0.0208919
20,0.846432,0.846243,-0.0178981
21,0.850989,0.850989,0.000667099
22,0.852701,0.852583,0.0142258
23,0.848366,0.848366,0.000645032
24,0.849927,0.849926,-0.00114128
25,0.852825,0.852504,0.0233996
26,0.853327,0.850984,0.063193
27,0.849835,0.846515,0.075044
28,0.847274,0.841442,0.0992324
29,0.849515,0.840735,0.121821
30,0.851292,0.84231,0.123333
31,0.846821,0.833905,0.147335
32,0.840464,0.83598,0.0867001
33,0.846783,0.84311,0.0787796
34,0.849424,0.842009,0.111995
35,0.849516,0.839603,0.129401
36,0.850514,0.83747,0.148384
37,0.848162,0.835639,0.145214
38,0.851222,0.837821,0.150449
39,0.847235,0.832712,0.156194
40,0.845482,0.826623,0.177579
41,0.842664,0.822235,0.184425
42,0.834962,0.818125,0.16683
43,0.834664,0.81201,0.19314
44,0.83234,0.812376,0.181204
45,0.846295,0.825231,0.187641
46,0.849858,0.817834,0.2311
47,0.846193,0.819211,0.211981
48,0.846552,0.82734,0.17933
49,0.842373,0.828433,0.152615
50,0.842373,0.828433,0.152615
51,0.848063,0.834289,0.152225
52,0.848063,0.834289,0.152225
53,0.848063,0.834289,0.152225
54,0.848063,0.834289,0.152225
55,0.848621,0.839365,0.124997
56,0.841888,0.833156,0.120936
57,0.850773,0.844089,0.106441
58,0.850773,0.844089,0.106441
59,0.836969,0.832333,0.0879733
60,0.836969,0.832333,0.0879733
61,0.836969,0.832333,0.0879733
62,0.847925,0.838831,0.123849
63,0.832746,0.82748,0.093503
64,0.843715,0.840611,0.0722972
65,0.842403,0.837261,0.0929346
66,0.837513,0.832533,0.0912022
67,0.844984,0.833969,0.13599
68,0.844984,0.833969,0.13599
69,0.843635,0.825935,0.171907
70,0.839229,0.823327,0.162596
71,0.839229,0.823327,0.162596
72,0.844168,0.827595,0.166451
73,0.843719,0.832871,0.134859
74,0.847471,0.839964,0.112553
75,0.849417,0.840021,0.12599
76,0.83714,0.818486,0.175739
77,0.843012,0.831973,0.135984
78,0.843012,0.831973,0.135984
79,0.843012,0.831973,0.135984
80,0.837388,0.827365,0.129176
81,0.838996,0.831283,0.113506
82,0.837916,0.827984,0.128634
83,0.835729,0.829507,0.101781
84,0.837634,0.833849,0.0795421
85,0.840872,0.838268,0.0661318
86,0.837175,0.83392,0.0737471
87,0.836388,0.832969,0.0755475
88,0.834385,0.83194,0.0638285
89,0.83337,0.832642,0.0348075
90,0.841061,0.840799,0.021007
91,0.845519,0.845244,0.0215829
92,0.839255,0.839106,0.0158142
93,0.835562,0.835471,-0.0122962
94,0.83926,0.83926,-0.000581552
95,0.835455,0.83545,-0.00287859
96,0.835455,0.83545,-0.00287859
97,0.837511,0.837211,-0.0224038
98,0.836533,0.83615,-0.0253232
99,0.836542,0.835318,-0.0452478
100,0.836488,0.834845,-0.0524061
101,0.836488,0.834845,-0.0524061
102,0.846636,0.845119,-0.0506617
103,0.846907,0.846882,-0.00650685
104,0.846179,0.84613,-0.00913026
105,0.846179,0.84613,-0.00913026
106,0.842979,0.842971,-0.00367439
107,0.840999,0.840851,-0.0157596
108,0.840999,0.840851,-0.0157596
109,0.844524,0.843207,-0.0471352
110,0.844524,0.843207,-0.0471352
111,0.844524,0.843207,-0.0471352
112,0.843192,0.839738,-0.0762435
113,0.843192,0.839738,-0.0762435
114,0.843192,0.839738,-0.0762435
115,0.843192,0.839738,-0.0762435
116,0.843192,0.839738,-0.0762435
117,0.843388,0.836989,-0.103699
118,0.839075,0.832242,-0.106859
119,0.839075,0.832242,-0.106859
120,0.831325,0.826867,-0.0859711
121,0.831325,0.826867,-0.0859711
122,0.831325,0.826867,-0.0859711
123,0.831325,0.826867,-0.0859711
124,0.823615,0.82138,-0.0606391
125,0.823615,0.82138,-0.0606391
126,0.836243,0.833186,-0.0714324
127,0.833104,0.832629,-0.028142
128,0.82793,0.827847,-0.0117152
129,0.837665,0.837055,0.0319621
130,0.837665,0.837055,0.0319621
131,0.835262,0.833,0.0614284
132,0.837511,0.834488,0.0711018
133,0.838526,0.837434,0.0427843
134,0.838526,0.837434,0.0427843
135,0.837414,0.837191,0.0192921
136,0.835664,0.835134,0.0297742
137,0.835461,0.834908,0.0303946
138,0.83499,0.834919,0.0109217
139,0.842282,0.842246,-0.00775991
140,0.842261,0.842248,0.00485101
141,0.836087,0.834286,0.0548437
142,0.837399,0.836475,0.0393239
143,0.838321,0.836372,0.057125
144,0.844042,0.842434,0.052078
145,0.837091,0.837035,0.00971501
146,0.843119,0.84281,0.022833
147,0.843158,0.842215,0.0398585
148,0.849667,0.848274,0.0486334
149,0.849667,0.848274,0.0486334
150,0.842141,0.842035,0.0133432
151,0.839789,0.839776,0.00459697
152,0.839146,0.839091,0.0095655
153,0.839037,0.838686,0.0242444
154,0.834291,0.831865,0.0635741
155,0.836354,0.833298,0.0714424
156,0.835412,0.833026,0.063089
157,0.835412,0.833026,0.063089
158,0.835843,0.835836,-0.0033941
159,0.836863,0.836782,0.0116067
160,0.836863,0.836782,0.0116067
161,0.839644,0.839406,0.0199768
162,0.839644,0.839406,0.0199768
163,0.839644,0.839406,0.0199768
164,0.837115,0.836533,0.0312317
165,0.841215,0.840939,0.0215445
166,0.833711,0.83338,0.0235001
167,0.84095,0.839775,0.0444416
168,0.84095,0.839775,0.0444416
169,0.837503,0.837117,0.0254149
170,0.838705,0.838181,0.0296252
171,0.835989,0.835688,0.0224542
172,0.841831,0.84183,0.00124444
173,0.840915,0.840742,-0.0170215
174,0.833034,0.830429,-0.0658324
175,0.833464,0.830601,-0.0690234
176,0.83983,0.837196,-0.0664619
177,0.836935,0.833406,-0.0767723
178,0.840885,0.838566,-0.062404
179,0.840885,0.838566,-0.062404
180,0.840885,0.838566,-0.062404
181,0.840885,0.838566,-0.062404
182,0.838895,0.82979,-0.123263
183,0.838895,0.82979,-0.123263
184,0.84223,0.830022,-0.142876
185,0.847632,0.840184,-0.112125
186,0.847632,0.840184,-0.112125
187,0.849032,0.843553,-0.0963018
188,0.848932,0.845134,-0.080212
189,0.846282,0.844575,-0.0537199
190,0.842901,0.841901,-0.0410394
191,0.842776,0.84178,-0.0409626
192,0.842776,0.84178,-0.0409626
193,0.836235,0.834929,-0.0467264
194,0.841291,0.838387,-0.0698386
195,0.841291,0.838387,-0.0698386
196,0.838965,0.835304,-0.078297
197,0.842677,0.838888,-0.079826
198,0.837457,0.832451,-0.0914298
199,0.839301,0.832424,-0.107226
200,0.843169,0.834774,-0.11869
201,0.834556,0.827773,-0.106194
202,0.834556,0.827773,-0.106194
203,0.834556,0.827773,-0.106194
204,0.834556,0.827773,-0.106194
205,0.834556,0.827773,-0.106194
206,0.830642,0.82832,-0.0620715
207,0.840466,0.83757,-0.0697165
208,0.840466,0.83757,-0.0697165
209,0.834399,0.833701,-0.0341216
210,0.834399,0.833701,-0.0341216
211,0.839271,0.838609,-0.033345
212,0.839271,0.838609,-0.033345
213,0.835896,0.835895,0.00156605
214,0.835896,0.835895,0.00156605
215,0.835896,0.835895,0.00156605
216,0.825067,0.824767,-0.0222224
217,0.825067,0.824767,-0.0222224
218,0.839112,0.83906,-0.00930775
219,0.84149,0.840627,-0.038089
220,0.84149,0.840627,-0.038089
221,0.84149,0.840627,-0.038089
222,0.837624,0.837533,-0.0124116
223,0.837624,0.837533,-0.0124116
224,0.837624,0.837533,-0.0124116
225,0.841212,0.841046,-0.0166768
