t,cond_num
10,6.1697
20,6.19403
30,6.17233
40,6.19697
50,6.21902
60,6.23438
70,6.18616
80,6.1914
90,6.1874
100,6.18379
110,6.18224
120,6.23476
130,6.14534
140,6.21829
150,6.18847
160,6.20729
170,6.18693
180,6.19761
190,6.17505
200,6.13206
210,6.21343
220,6.17056
230,6.18524
240,6.26118
250,6.12113
260,6.18081
270,6.21201
280,6.19791
290,6.23712
300,6.15935
310,6.20108
320,6.18353
330,6.17695
340,6.14299
350,6.17529
360,6.15519
370,6.15789
380,6.1812
390,6.19351
400,6.1787
410,6.18815
420,6.21283
430,6.15231
440,6.13997
450,6.16077
460,6.14728
470,6.16994
480,6.19149
490,6.20929
500,6.17457
510,6.16862
520,6.25684
530,6.19193
540,6.2657
550,6.19088
560,6.20759
570,6.21822
580,6.16602
590,6.20224
600,6.17366
610,6.23343
620,6.18065
630,6.18165
640,6.20099
650,6.19607
660,6.18285
670,6.22291
680,6.23732
690,6.19513
700,6.22517
710,6.17983
720,6.24234
730,6.25148
740,6.16978
750,6.18163
760,6.21946
770,6.21367
780,6.15632
790,6.16495
800,6.17837
810,6.21269
820,6.1538
830,6.18982
840,6.22545
850,6.20598
860,6.16993
870,6.13952
880,6.20657
890,6.18258
900,6.19931
910,6.22341
920,6.22635
930,6.15984
940,6.22707
950,6.17512
960,6.18547
970,6.18749
980,6.2214
990,6.19567
1000,6.17278
1010,6.2178
1020,6.164
1030,6.1812
1040,6.14152
1050,6.17041
1060,6.22716
1070,6.15615
1080,6.16662
1090,6.17117
1100,6.13426
1110,6.15613
1120,6.22258
1130,6.18786
1140,6.17925
1150,6.2094
1160,6.19777
1170,6.17876
1180,6.17247
1190,6.22643
1200,6.22318
1210,6.14746
1220,6.19088
1230,6.20068
1240,6.22524
1250,6.21813
1260,6.16035
1270,6.18071
1280,6.17698
1290,6.19742
1300,6.15387
1310,6.18621
1320,6.16046
1330,6.18558
1340,6.22007
1350,6.11636
1360,6.18096
1370,6.14935
1380,6.20089
1390,6.18649
1400,6.19003
1410,6.18949
1420,6.17928
1430,6.16565
1440,6.208
1450,6.11601
1460,6.16327
1470,6.18393
1480,6.20501
1490,6.20698
1500,6.21637
1510,6.21776
1520,6.16463
1530,6.20456
1540,6.2433
1550,6.22681
1560,6.21461
1570,6.14427
1580,6.20977
1590,6.16964
1600,6.1741
1610,6.16182
1620,6.14658
1630,6.19677
1640,6.16832
1650,6.18267
1660,6.21689
1670,6.21577
1680,6.12753
1690,6.14219
1700,6.16234
1710,6.19104
1720,6.17116
1730,6.20307
1740,6.22033
1750,6.22706
1760,6.18288
1770,6.19159
1780,6.18674
1790,6.19659
1800,6.17439
1810,6.12507
1820,6.17829
1830,6.1908
1840,6.1755
1850,6.15117
1860,6.1827
1870,6.14606
1880,6.16451
1890,6.17902
1900,6.18769
1910,6.1582
1920,6.19412
1930,6.24365
1940,6.21052
1950,6.18705
1960,6.18665
1970,6.16776
1980,6.15743
1990,6.19909
2000,6.18431
2010,6.23229
2020,6.2798
2030,6.14318
2040,6.19598
2050,6.19398
2060,6.17469
2070,6.16232
2080,6.1666
2090,6.18868
2100,6.22077
2110,6.19602
2120,6.22248
2130,6.17269
2140,6.17505
2150,6.15786
2160,6.13702
2170,6.15901
2180,6.21046
2190,6.11269
2200,6.17399
2210,6.16788
2220,6.16311
2230,6.17698
2240,6.19993
2250,6.21891
2260,6.21442
2270,6.20422
2280,6.15539
2290,6.24814
2300,6.18529
2310,6.18036
2320,6.21006
2330,6.18971
2340,6.18188
2350,6.26068
2360,6.18079
2370,6.20043
2380,6.18767
2390,6.22382
2400,6.21426
2410,6.23863
2420,6.21937
2430,6.18475
2440,6.17713
2450,6.18876
2460,6.15911
2470,6.22142
2480,6.20426
2490,6.19333
2500,6.1895
2510,6.19598
2520,6.16249
2530,6.20456
2540,6.15581
2550,6.19599
2560,6.14408
2570,6.16742
2580,6.13046
2590,6.2189
2600,6.23179
2610,6.2049
2620,6.23924
2630,6.18811
2640,6.22726
2650,6.14342
2660,6.18102
2670,6.21267
2680,6.1862
2690,6.16985
2700,6.22235
2710,6.17879
2720,6.19739
2730,6.22067
2740,6.15782
2750,6.18226
2760,6.14799
2770,6.1913
2780,6.17279
2790,6.16984
2800,6.18407
2810,6.18341
2820,6.15407
2830,6.20946
2840,6.23195
2850,6.12744
2860,6.22181
2870,6.188
2880,6.22546
2890,6.23341
2900,6.20102
2910,6.20992
2920,6.16043
2930,6.18402
2940,6.20936
2950,6.25676
2960,6.25174
2970,6.23857
2980,6.1624
2990,6.17852
3000,6.15911
3010,6.17852
3020,6.21176
3030,6.16717
3040,6.17887
3050,6.19534
3060,6.18355
3070,6.16852
3080,6.15415
3090,6.16076
3100,6.21623
3110,6.23303
3120,6.17756
3130,6.217
3140,6.20133
3150,6.17106
3160,6.1592
3170,6.23959
3180,6.15109
3190,6.1986
3200,6.17033
3210,6.13649
3220,6.16132
3230,6.17259
3240,6.18306
3250,6.18449
3260,6.21283
3270,6.11254
3280,6.18187
3290,6.19032
3300,6.20009
3310,6.18019
3320,6.19333
3330,6.18896
3340,6.16269
3350,6.16129
3360,6.15556
3370,6.20958
3380,6.16521
3390,6.18698
3400,6.27531
3410,6.20127
3420,6.2047
3430,6.24202
3440,6.18903
3450,6.16209
3460,6.17802
3470,6.17295
3480,6.17261
3490,6.17954
3500,6.14784
3510,6.19362
3520,6.20192
3530,6.20123
3540,6.1372
3550,6.19618
3560,6.16129
3570,6.2349
3580,6.22025
3590,6.14083
3600,6.14457
