MDTU,min_min,min_max,max_min,max_max5
1,-0.441148,-0.0128172,0.0807289,0.354769
2,-0.447831,-0.0160375,0.0815926,0.358393
3,-0.446927,-0.0236976,0.0952244,0.350316
4,-0.478567,-0.0188402,0.0970027,0.352821
5,-0.438237,-0.0327424,0.101995,0.35624
6,-0.456149,0.00585858,0.0983128,0.358106
7,-0.43453,-0.0227701,0.0915337,0.349558
8,-0.435428,-0.0283407,0.0995061,0.354225
9,-0.481716,-0.0206088,0.0865667,0.352352
10,-0.476513,-0.0368081,0.0753502,0.3526
11,-0.484749,-0.0233369,0.0788462,0.353019
12,-0.471801,-0.0259396,0.0767728,0.348946
13,-0.444905,-0.0234083,0.0930395,0.344925
14,-0.466097,-0.0492255,0.0841282,0.347707
15,-0.466268,-0.0401067,0.0851129,0.362463
16,-0.486088,-0.0404059,0.0816892,0.346207
17,-0.454751,-0.0457725,0.0965815,0.337077
18,-0.478558,-0.0368842,0.0887697,0.33845
19,-0.490409,-0.0415973,0.0590486,0.347374
20,-0.450407,-0.0452595,0.093339,0.358081
21,-0.48879,-0.0445469,0.0831527,0.339098
22,-0.471855,-0.0641748,0.0974489,0.333808
23,-0.480543,-0.0268547,0.0947174,0.35736
24,-0.453747,-0.0329278,0.0757584,0.3302
25,-0.455724,-0.0509682,0.0869338,0.329268
26,-0.543155,-0.0531017,0.0829102,0.333082
27,-0.468737,-0.0626334,0.0854449,0.329672
28,-0.473326,-0.0591089,0.0651327,0.333163
29,-0.488763,-0.0539295,0.0944215,0.324993
30,-0.482459,-0.055437,0.0833783,0.322771
31,-0.477945,-0.0530124,0.0955473,0.335631
32,-0.467608,-0.0599479,0.0931624,0.33422
33,-0.462148,-0.0486826,0.085946,0.321131
34,-0.5098,-0.0458003,0.0967221,0.321657
35,-0.452696,-0.0523007,0.0696981,0.329488
36,-0.453192,-0.0768302,0.081113,0.330175
37,-0.471585,-0.0676894,0.0874155,0.328678
38,-0.503745,-0.0521419,0.0850068,0.344801
39,-0.48031,-0.0540089,0.0889103,0.330827
40,-0.470728,-0.0488211,0.0738455,0.322792
41,-0.477414,-0.0670177,0.0838664,0.325756
42,-0.451677,-0.0670668,0.0881339,0.319482
43,-0.462673,-0.0781371,0.0819129,0.340691
44,-0.508766,-0.068582,0.0799139,0.321581
45,-0.500613,-0.0656869,0.0851816,0.334163
46,-0.483255,-0.0630677,0.0850707,0.324651
47,-0.466107,-0.0640142,0.0924593,0.336764
48,-0.456492,-0.0666692,0.0815545,0.333393
49,-0.511569,-0.0718132,0.0982678,0.343295
50,-0.511569,-0.0718132,0.0982678,0.343295
51,-0.461205,-0.0675573,0.103457,0.32288
52,-0.461205,-0.0675573,0.103457,0.32288
53,-0.461205,-0.0675573,0.103457,0.32288
54,-0.461205,-0.0675573,0.103457,0.32288
55,-0.48465,-0.069676,0.0857205,0.360029
56,-0.457371,-0.0797928,0.0824125,0.326968
57,-0.512517,-0.0773713,0.096869,0.355867
58,-0.512517,-0.0773713,0.096869,0.355867
59,-0.489274,-0.0649136,0.0844089,0.328315
60,-0.489274,-0.0649136,0.0844089,0.328315
61,-0.489274,-0.0649136,0.0844088,0.328315
62,-0.498279,-0.0890085,0.0882931,0.320992
63,-0.507739,-0.0830395,0.0776625,0.319234
64,-0.465074,-0.0657653,0.0793886,0.328234
65,-0.474063,-0.0662596,0.0873526,0.319912
66,-0.462394,-0.061617,0.0947915,0.329287
67,-0.477053,-0.0710487,0.0892337,0.327331
68,-0.477053,-0.0710487,0.0892337,0.327331
69,-0.467824,-0.0644059,0.0844396,0.324523
70,-0.490124,-0.0659877,0.060429,0.327528
71,-0.490124,-0.0659877,0.0604291,0.327528
72,-0.495084,-0.0662382,0.084644,0.324267
73,-0.538933,-0.0640772,0.0783573,0.326846
74,-0.561925,-0.0752763,0.0852469,0.344504
75,-0.525578,-0.0805463,0.0784649,0.333221
76,-0.529314,-0.0808661,0.0694848,0.318881
77,-0.489587,-0.0825915,0.0920273,0.332969
78,-0.489587,-0.0825915,0.0920273,0.332969
79,-0.489587,-0.0825915,0.0920273,0.332969
80,-0.49529,-0.0811924,0.0831072,0.323789
81,-0.5219,-0.073845,0.0919363,0.31467
82,-0.505107,-0.08246,0.0936595,0.33219
83,-0.501024,-0.0582357,0.076493,0.323135
84,-0.517634,-0.0690254,0.0945857,0.342023
85,-0.500578,-0.0680915,0.0882758,0.329418
86,-0.518221,-0.0725586,0.0925485,0.344562
87,-0.481674,-0.0724147,0.0774931,0.329986
88,-0.533783,-0.0643641,0.0861958,0.330003
89,-0.507433,-0.0854495,0.0854937,0.325703
90,-0.552114,-0.078704,0.0686163,0.342334
91,-0.491491,-0.066733,0.0919515,0.347008
92,-0.536632,-0.0663119,0.091799,0.341954
93,-0.495716,-0.0550892,0.0946101,0.338188
94,-0.48496,-0.0586467,0.0895157,0.353854
95,-0.481444,-0.0578732,0.089618,0.342774
96,-0.481444,-0.0578732,0.089618,0.342774
