t,cost
10,1405.01
20,750.507
30,485.333
40,385.707
50,367.36
60,372.48
70,370.133
80,369.067
90,374.187
100,369.493
110,391.893
120,396.587
130,403.84
140,401.067
150,398.72
160,400.427
170,400.64
180,397.653
190,396.16
200,384.853
210,349.227
220,354.56
230,351.147
240,351.147
250,349.013
260,345.173
270,351.787
280,348.373
290,354.56
300,346.88
310,346.24
320,351.787
330,348.373
340,353.067
350,352.427
360,347.52
370,346.88
380,357.333
390,354.987
400,353.28
410,355.84
420,356.693
430,356.693
440,351.147
450,348.8
460,540.16
470,421.547
480,440.533
490,440.533
500,438.827
510,441.173
520,443.733
530,450.56
540,445.44
550,444.8
560,448.427
570,444.373
580,444.587
590,442.667
600,441.387
610,442.88
620,445.013
630,439.467
640,431.787
650,428.16
660,424.533
670,421.76
680,423.04
690,424.32
700,428.8
710,422.4
720,420.693
730,426.453
740,417.92
750,425.6
760,445.44
770,453.12
780,468.053
790,394.453
800,386.56
810,396.16
820,407.253
830,379.093
840,382.293
850,387.627
860,392.533
870,391.68
880,390.187
890,390.187
900,397.867
910,392.96
920,391.467
930,395.733
940,394.24
950,386.347
960,388.48
970,385.707
980,388.48
990,390.613
1000,392.96
1010,390.4
1020,387.413
1030,387.413
1040,389.76
1050,382.933
1060,387.413
1070,390.827
1080,390.4
1090,386.133
1100,383.787
1110,384.427
1120,387.2
1130,387.2
1140,386.133
1150,384.427
1160,387.413
1170,389.333
1180,385.92
1190,366.507
1200,368.64
1210,500.267
1220,501.12
1230,504.533
1240,525.013
1250,511.36
1260,517.12
1270,500.267
1280,511.36
1290,541.867
1300,542.72
1310,503.253
1320,512.853
1330,521.6
1340,500.907
1350,533.973
1360,560.213
1370,526.08
1380,516.693
1390,510.293
1400,519.893
1410,509.653
1420,500.053
1430,496.427
1440,532.267
1450,497.28
1460,402.987
1470,407.253
1480,409.6
1490,410.027
1500,408.107
1510,411.52
1520,407.253
1530,406.827
1540,409.387
1550,408.747
1560,407.04
1570,405.333
1580,409.173
1590,408.107
1600,407.68
1610,406.4
1620,403.84
1630,401.493
1640,404.053
1650,404.267
1660,412.373
1670,408.747
1680,405.76
1690,408.747
1700,408.747
1710,441.6
1720,421.973
1730,417.493
1740,418.133
1750,418.347
1760,416.64
1770,417.28
1780,416.213
1790,414.72
1800,414.933
1810,409.6
1820,405.333
1830,412.16
1840,410.24
1850,407.253
1860,408.96
1870,412.373
1880,408.747
1890,408.533
1900,408.747
1910,406.613
1920,407.68
1930,411.733
1940,413.867
1950,410.027
1960,391.893
1970,390.187
1980,390.613
1990,391.253
2000,403.627
2010,408.107
2020,406.827
2030,405.547
2040,407.04
2050,403.2
2060,404.693
2070,396.8
2080,401.493
2090,405.333
2100,402.987
2110,406.187
2120,404.053
2130,405.12
2140,399.787
2150,402.773
2160,401.707
2170,401.92
2180,401.493
2190,405.547
2200,401.707
2210,389.12
2220,394.027
2230,392.96
2240,397.653
2250,395.307
2260,394.88
2270,401.707
2280,391.467
2290,392.747
2300,385.493
2310,354.347
2320,377.173
2330,395.733
2340,398.293
2350,401.707
2360,391.253
2370,394.24
2380,394.453
2390,391.04
2400,394.24
2410,392.747
2420,365.013
2430,374.613
2440,384.213
2450,394.88
2460,354.133
2470,352
2480,356.693
2490,353.493
2500,349.867
2510,351.787
2520,391.253
2530,373.973
2540,352.64
2550,350.933
2560,351.147
2570,350.507
2580,351.147
2590,350.72
2600,352.427
2610,352.427
2620,352
2630,352.853
2640,352.213
2650,353.067
2660,350.293
2670,351.36
2680,353.493
2690,352.64
2700,353.28
2710,369.067
2720,361.813
2730,365.653
2740,369.067
2750,368.64
2760,372.053
2770,362.453
2780,360.32
2790,355.2
2800,356.48
2810,367.787
2820,361.6
2830,356.48
2840,359.893
2850,356.693
2860,366.507
2870,360.32
2880,368.64
2890,358.4
2900,358.187
2910,371.2
2920,365.227
2930,364.8
2940,366.293
2950,363.307
2960,412.16
2970,414.08
2980,413.013
2990,414.293
3000,415.573
3010,410.88
3020,411.093
3030,416.427
3040,417.067
3050,415.36
3060,416.427
3070,416
