MDTU,min_ave,max_ave
1,-0.180894,0.123241
2,-0.180894,0.123241
3,-0.180894,0.123241
4,-0.0664584,0.207652
5,-0.0798514,0.19979
6,-0.0813224,0.198695
7,-0.0844867,0.196979
8,-0.0857353,0.196021
9,-0.086842,0.195949
10,-0.0898699,0.193868
11,-0.0906054,0.193444
12,-0.091338,0.192953
13,-0.0938076,0.192301
14,-0.0945284,0.192354
15,-0.0940176,0.19255
16,-0.0967934,0.190478
17,-0.097863,0.190115
18,-0.102153,0.188425
19,-0.105235,0.185811
20,-0.10535,0.186554
21,-0.106432,0.185327
22,-0.106432,0.185327
23,-0.107994,0.185427
24,-0.106829,0.185451
25,-0.108956,0.184268
26,-0.109262,0.184137
27,-0.110011,0.184169
28,-0.112198,0.182446
29,-0.113346,0.182532
30,-0.115761,0.18028
31,-0.11699,0.179892
32,-0.118047,0.179145
33,-0.115057,0.180595
34,-0.115117,0.180929
35,-0.117079,0.179487
36,-0.11714,0.179582
37,-0.117911,0.179348
38,-0.117911,0.179348
39,-0.120008,0.178839
40,-0.123307,0.175292
41,-0.12267,0.176506
42,-0.121008,0.176725
43,-0.123356,0.175996
44,-0.127415,0.174189
45,-0.127278,0.174214
46,-0.127965,0.174664
47,-0.127965,0.174664
48,-0.126672,0.174773
49,-0.12718,0.175041
50,-0.13096,0.173324
51,-0.13096,0.173324
52,-0.13096,0.173324
53,-0.127556,0.174529
54,-0.129028,0.174086
55,-0.129963,0.173758
56,-0.131058,0.172834
57,-0.134108,0.171618
58,-0.134761,0.170748
59,-0.135894,0.170344
60,-0.137026,0.169005
61,-0.138138,0.169605
62,-0.138748,0.168051
63,-0.139593,0.168204
64,-0.140249,0.168048
65,-0.14218,0.167163
66,-0.142543,0.166187
67,-0.141825,0.166699
68,-0.141048,0.167549
69,-0.141582,0.167452
70,-0.144564,0.165994
71,-0.146115,0.165595
72,-0.146612,0.165507
73,-0.143412,0.167334
74,-0.142424,0.16716
75,-0.143056,0.167302
76,-0.144969,0.1661
77,-0.145489,0.166032
78,-0.149502,0.163983
79,-0.149693,0.163341
80,-0.149252,0.163352
81,-0.148036,0.163904
82,-0.148173,0.164881
83,-0.149051,0.164853
84,-0.151142,0.162086
85,-0.151404,0.16318
86,-0.150326,0.163328
87,-0.149993,0.163143
88,-0.153624,0.162418
89,-0.153593,0.161339
90,-0.153556,0.161937
91,-0.154874,0.161584
92,-0.155179,0.16066
93,-0.155179,0.16066
94,-0.155542,0.159847
95,-0.153471,0.161817
96,-0.154449,0.161744
97,-0.15406,0.161513
98,-0.153845,0.162325
99,-0.153145,0.162685
100,-0.153201,0.162381
101,-0.155409,0.160728
102,-0.15571,0.161344
103,-0.156904,0.159777
104,-0.156904,0.159777
105,-0.158351,0.159205
106,-0.158351,0.159205
107,-0.159858,0.158135
108,-0.160711,0.157761
109,-0.160711,0.157761
110,-0.162609,0.157125
111,-0.164108,0.156308
112,-0.165503,0.154464
113,-0.166296,0.153981
114,-0.165823,0.155444
115,-0.166139,0.154659
116,-0.165656,0.155822
117,-0.165656,0.155822
118,-0.16483,0.155873
119,-0.165304,0.155643
120,-0.164419,0.156219
121,-0.165912,0.155537
122,-0.162567,0.156618
123,-0.162463,0.156466
124,-0.160792,0.156973
125,-0.165153,0.155659
126,-0.165298,0.155138
127,-0.166749,0.153998
128,-0.167503,0.153768
129,-0.168035,0.153226
130,-0.169198,0.151692
131,-0.167865,0.153167
132,-0.167534,0.154384
133,-0.168724,0.155067
134,-0.168724,0.155067
135,-0.166489,0.155061
136,-0.165755,0.1561
137,-0.167456,0.154819
138,-0.167456,0.154819
139,-0.165407,0.155571
140,-0.165407,0.155571
141,-0.165407,0.155571
142,-0.164522,0.156398
143,-0.162139,0.158363
144,-0.163998,0.158287
145,-0.164217,0.156276
146,-0.166786,0.155309
147,-0.167071,0.154906
148,-0.16718,0.154624
149,-0.169088,0.154358
150,-0.167003,0.155161
151,-0.167985,0.153933
152,-0.167985,0.153933
153,-0.16691,0.154258
154,-0.166925,0.154488
155,-0.169205,0.152406
156,-0.167155,0.154813
157,-0.169413,0.153924
158,-0.16836,0.153297
159,-0.168148,0.154289
160,-0.167868,0.154951
161,-0.167868,0.154951
162,-0.170406,0.153342
163,-0.171531,0.153343
164,-0.172053,0.152412
165,-0.170181,0.153522
166,-0.170181,0.153522
167,-0.170812,0.15362
168,-0.171424,0.153181
169,-0.17036,0.154406
170,-0.172,0.15293
171,-0.173463,0.151302
172,-0.173463,0.151302
173,-0.175446,0.150783
174,-0.17382,0.150007
175,-0.175318,0.151186
176,-0.175674,0.150067
177,-0.175662,0.15069
178,-0.173635,0.15177
179,-0.173575,0.150816
180,-0.174723,0.150577
181,-0.174723,0.150577
182,-0.178083,0.149085
183,-0.178083,0.149085
184,-0.17593,0.149223
185,-0.175054,0.150478
186,-0.174824,0.150751
187,-0.175181,0.150719
188,-0.175181,0.150719
189,-0.174266,0.150438
190,-0.174238,0.14941
191,-0.173814,0.15052
192,-0.173794,0.149863
193,-0.173362,0.1496
194,-0.173362,0.1496
195,-0.172738,0.150975
196,-0.17335,0.14962
197,-0.172587,0.15141
198,-0.17113,0.152599
199,-0.173862,0.151977
200,-0.175169,0.150253
201,-0.17685,0.150097
202,-0.175398,0.151028
203,-0.175108,0.150515
204,-0.176586,0.149263
205,-0.177871,0.14948
206,-0.17787,0.149278
207,-0.179163,0.147971
208,-0.178004,0.148959
209,-0.175394,0.150745
210,-0.175394,0.150745
211,-0.175953,0.150867
212,-0.178245,0.148895
213,-0.180172,0.148391
214,-0.177971,0.149599
215,-0.178335,0.149671
216,-0.17805,0.149011
217,-0.179341,0.149395
218,-0.177804,0.147949
219,-0.178571,0.148721
220,-0.179288,0.148064
221,-0.180099,0.147597
222,-0.18202,0.147234
223,-0.180969,0.147919
224,-0.178794,0.148513
225,-0.177126,0.148608
226,-0.177667,0.150144
227,-0.177305,0.149496
228,-0.178955,0.149223
229,-0.178639,0.149283
230,-0.179639,0.149561
231,-0.180109,0.148113
232,-0.18155,0.147491
233,-0.18066,0.149298
234,-0.180976,0.148052
235,-0.182744,0.146325
236,-0.183671,0.146859
237,-0.184292,0.146521
238,-0.182039,0.147217
239,-0.18099,0.147846
240,-0.180087,0.148774
241,-0.178693,0.149034
242,-0.181014,0.147919
243,-0.182228,0.14821
244,-0.182228,0.14821
245,-0.181342,0.148316
246,-0.181342,0.148316
247,-0.181342,0.148316
248,-0.179724,0.149038
249,-0.179724,0.149038
250,-0.180889,0.148274
251,-0.182543,0.147709
252,-0.182583,0.147798
253,-0.183082,0.148185
254,-0.183082,0.148185
255,-0.183175,0.146865
256,-0.183175,0.146865
257,-0.18361,0.147501
258,-0.184622,0.146616
259,-0.185157,0.145947
260,-0.185594,0.146926
261,-0.185581,0.146143
262,-0.185926,0.145951
263,-0.185926,0.145951
264,-0.186919,0.145122
265,-0.18407,0.147655
266,-0.183572,0.146502
267,-0.180841,0.14915
268,-0.18215,0.147598
269,-0.181756,0.147805
270,-0.181756,0.147805
271,-0.181427,0.149003
272,-0.181137,0.148744
273,-0.18205,0.147558
274,-0.180766,0.148781
275,-0.180766,0.148781
276,-0.180766,0.148781
277,-0.180766,0.148781
278,-0.180351,0.147912
279,-0.177154,0.150356
280,-0.177154,0.150356
281,-0.178871,0.149204
282,-0.180914,0.147738
283,-0.181165,0.146905
284,-0.181968,0.146207
285,-0.181972,0.14667
286,-0.181972,0.14667
287,-0.181972,0.14667
288,-0.181583,0.147413
289,-0.181583,0.147413
290,-0.180479,0.149127
291,-0.181829,0.148111
292,-0.181166,0.147765
293,-0.180903,0.148691
294,-0.182269,0.149309
295,-0.18416,0.147352
296,-0.18388,0.146343
297,-0.184887,0.145508
298,-0.185217,0.146204
299,-0.182371,0.147355
300,-0.180335,0.148475
301,-0.179061,0.149233
302,-0.181674,0.147397
303,-0.179236,0.149173
304,-0.181346,0.148371
305,-0.181346,0.148371
306,-0.179563,0.147574
307,-0.179563,0.147574
308,-0.179563,0.147574
309,-0.179324,0.148035
310,-0.181216,0.148466
311,-0.181695,0.146924
312,-0.180866,0.147254
313,-0.181627,0.148063
314,-0.180235,0.148664
315,-0.179651,0.14801
316,-0.179371,0.149337
