MDTU,S_B
1,0.800448
2,0.800448
3,0.800448
4,1.01186
5,0.997101
6,0.997162
7,0.995725
8,0.99612
9,0.995676
10,0.99622
11,0.995704
12,0.996706
13,0.996473
14,0.996271
15,0.996834
16,0.995675
17,0.996927
18,0.996728
19,0.995578
20,0.996496
21,0.995904
22,0.995904
23,0.996613
24,0.998125
25,0.996186
26,0.996409
27,0.997795
28,0.995747
29,0.997245
30,0.998167
31,0.996433
32,0.995421
33,0.997274
34,0.998479
35,0.996363
36,0.997637
37,0.996889
38,0.996889
39,0.998386
40,0.998095
41,0.997031
42,0.998208
43,0.996156
44,0.998264
45,0.99708
46,0.996643
47,0.996643
48,0.997952
49,0.997196
50,0.996252
51,0.996252
52,0.996252
53,0.997965
54,0.997719
55,0.996979
56,0.998844
57,0.997636
58,0.998746
59,0.996935
60,0.995946
61,0.99626
62,0.998863
63,0.997902
64,0.998452
65,0.998067
66,0.997711
67,0.99857
68,0.99881
69,0.998743
70,0.997419
71,0.997353
72,0.99633
73,0.998496
74,0.999623
75,0.998335
76,0.99808
77,0.999031
78,0.998086
79,0.998435
80,0.998289
81,0.998467
82,0.998799
83,0.999163
84,0.997416
85,0.999463
86,0.999578
87,1.00158
88,0.998402
89,0.998368
90,0.999431
91,0.998914
92,0.998093
93,0.998093
94,0.999079
95,0.998805
96,0.999318
97,0.999302
98,0.999672
99,0.99825
100,1.00015
101,0.998772
102,0.999203
103,0.998641
104,0.998641
105,0.999789
106,0.999789
107,0.997732
108,0.998205
109,0.998205
110,0.99994
111,0.999082
112,0.998589
113,0.997314
114,0.99809
115,0.99891
116,0.999686
117,0.999686
118,0.999855
119,0.99873
120,0.999667
121,1.00034
122,0.999013
123,0.99876
124,0.999346
125,0.998026
126,0.998889
127,0.99868
128,0.998752
129,0.999021
130,0.999212
131,0.998284
132,0.998774
133,0.998773
134,0.998773
135,0.998947
136,0.999493
137,0.996829
138,0.996829
139,0.998599
140,0.998599
141,0.998599
142,0.997542
143,0.998587
144,0.999374
145,1.00031
146,0.998718
147,0.99882
148,0.99952
149,0.998368
150,1.0005
151,0.998581
152,0.998581
153,0.998906
154,0.999681
155,0.997476
156,0.99957
157,0.999704
158,0.999684
159,1.00009
160,1.00048
161,1.00048
162,0.997862
163,0.999921
164,0.998451
165,1.00002
166,1.00002
167,0.99909
168,0.999501
169,0.998603
170,0.998697
171,0.998241
172,0.998241
173,0.998609
174,0.999605
175,0.999265
176,0.99799
177,0.998884
178,0.999443
179,0.999964
180,0.998937
181,0.998937
182,0.997542
183,0.997542
184,0.999237
185,0.999847
186,1.00016
187,0.998366
188,0.998366
189,0.998932
190,0.997074
191,0.999315
192,0.997662
193,0.997343
194,0.997343
195,0.998754
196,0.999188
197,0.998778
198,1.0001
199,0.997775
200,0.998381
201,0.99891
202,1.00013
203,1.00063
204,0.999414
205,0.999475
206,0.999345
207,0.997585
208,1.00033
209,0.999855
210,0.999855
211,0.999553
212,0.999901
213,0.997804
214,1.00052
215,0.998435
216,0.99933
217,0.998522
218,1.00009
219,0.999748
220,1.0003
221,0.99924
222,0.999879
223,0.998778
224,0.999109
225,0.999187
226,0.998828
227,0.999489
228,0.999433
229,1.00066
230,1.00028
231,0.998526
232,0.999324
233,1.0009
234,1.00107
235,0.999895
236,1.00002
237,0.999369
238,0.999322
239,0.998801
240,1.00014
241,0.999849
242,0.999284
243,0.99939
244,0.99939
245,0.998397
246,0.998397
247,0.998397
248,0.999735
249,0.999735
250,0.999508
251,0.998304
252,0.998804
253,0.999879
254,0.999879
255,0.998677
256,0.998677
257,0.999953
258,0.998963
259,1.00032
260,0.999953
261,0.998583
262,0.998308
263,0.998308
264,0.998234
265,0.999757
266,1.00053
267,1.00161
268,0.999088
269,0.999016
270,0.999016
271,0.999867
272,1.00139
273,0.998797
274,1.00021
275,1.00021
276,1.00021
277,1.00021
278,0.999286
279,1.00048
280,1.00048
281,0.999183
282,0.99904
283,0.998965
284,0.998813
285,0.99798
286,0.99798
287,0.99798
288,0.998368
289,0.998368
290,0.999392
291,0.998564
292,0.997991
293,0.998041
294,1.00004
295,0.998465
296,0.999156
297,0.998487
298,1.00012
299,0.999066
300,1.00075
301,0.999065
302,0.997994
303,1.00079
304,0.999577
305,0.999577
306,0.99938
307,0.99938
308,0.99938
309,0.999459
310,0.999891
311,0.999169
312,0.998959
313,0.997344
314,0.998503
315,0.998271
316,0.999914
317,0.999914
318,0.999914
319,0.99931
320,0.998402
321,1.00003
322,0.998362
323,0.99993
324,0.998736
325,0.998888
326,1.00015
327,1.00008
328,0.999689
329,0.999689
330,1.00004
331,1.00004
332,0.998964
333,0.997913
334,1.00017
335,0.999571
336,0.999571
337,0.998737
338,0.999913
339,0.999371
340,0.999371
341,0.999371
342,1.00032
343,1.00123
344,0.997619
345,1.00127
346,0.999422
347,0.998952
348,0.999272
349,1.0005
350,1.0005
351,1.0001
352,0.999431
353,0.999681
354,0.998563
355,1.00042
356,1.00069
357,0.998615
358,1.00008
359,1.00016
360,0.998557
361,0.998557
362,0.999529
363,1.00002
364,0.998596
365,0.999178
366,1.00007
367,1.00014
368,0.999659
369,0.997756
370,1.0002
371,1.00074
372,0.999952
373,0.999952
374,0.998935
375,1.00005
376,0.998849
377,0.999997
378,0.99965
379,0.999407
380,0.999693
381,0.998779
382,1.00056
383,0.999234
384,0.999562
385,0.997786
386,1.00011
387,0.999645
388,0.99859
389,1.00106
390,1.00168
391,0.999273
392,0.999325
393,0.999249
394,0.999657
395,0.999034
396,0.999034
397,1.00013
398,0.999168
399,0.999423
400,1.0005
401,0.998167
402,0.999274
403,0.999337
404,0.99948
