MDTU,0,2,4,6,8,10
10,20.1615,20.1476,20.1447,20.134,20.1269,20.1221
20,19.6143,19.6001,19.5932,19.5855,19.5826,19.5704
30,19.3929,19.3803,19.3769,19.3641,19.3584,19.3544
40,19.1615,19.1498,19.1451,19.1422,19.1387,19.1344
50,18.7506,18.7353,18.7335,18.7283,18.7229,18.721
60,18.5333,18.519,18.5156,18.5125,18.511,18.5061
70,18.4939,18.4848,18.4816,18.4718,18.4632,18.459
80,18.2212,18.2045,18.1973,18.1899,18.1875,18.1767
90,18.1276,18.1149,18.105,18.0996,18.0946,18.0841
100,18.1032,18.0871,18.0813,18.0723,18.0696,18.0685
110,17.9386,17.9227,17.9126,17.8995,17.893,17.8736
120,17.7955,17.7806,17.778,17.7765,17.77,17.7658
130,17.783,17.7665,17.7621,17.7563,17.7532,17.7503
140,17.7863,17.7764,17.7722,17.7699,17.7664,17.764
150,17.7412,17.7258,17.7176,17.7112,17.7074,17.6954
160,17.7321,17.7169,17.7066,17.6973,17.6906,17.6727
170,17.5718,17.5582,17.5553,17.5505,17.5474,17.5451
180,17.5435,17.529,17.5262,17.517,17.5119,17.5034
190,17.6693,17.6551,17.6461,17.6399,17.6353,17.6243
200,17.5143,17.4948,17.4793,17.4708,17.4649,17.4524
210,17.583,17.5684,17.5629,17.5535,17.5465,17.5405
220,17.4099,17.398,17.394,17.3876,17.3834,17.3791
230,17.5254,17.5136,17.5072,17.496,17.4934,17.4834
240,17.378,17.3637,17.3628,17.3584,17.3519,17.3495
250,17.4346,17.4304,17.4242,17.4206,17.4166,17.4145
260,17.3524,17.3363,17.3265,17.3211,17.3196,17.3048
270,17.3345,17.3212,17.3094,17.3033,17.3,17.2887
280,17.6056,17.5971,17.5915,17.5794,17.5705,17.5636
290,17.3092,17.2952,17.2889,17.2855,17.2811,17.2778
300,17.296,17.2806,17.2795,17.2769,17.2676,17.264
310,17.467,17.457,17.4524,17.442,17.4412,17.4385
320,17.2756,17.264,17.2609,17.2553,17.2518,17.249
330,17.3026,17.2898,17.2829,17.2778,17.2708,17.2668
340,17.3729,17.3557,17.3503,17.3441,17.3416,17.3353
350,17.3105,17.2979,17.2916,17.2788,17.276,17.273
360,17.2083,17.1949,17.1924,17.1856,17.1847,17.1806
370,17.2591,17.2415,17.2287,17.2228,17.2206,17.2085
380,17.196,17.1829,17.1784,17.1737,17.1686,17.1646
390,17.3402,17.3234,17.3196,17.307,17.3013,17.2919
400,17.2508,17.2374,17.2331,17.2202,17.2115,17.2073
410,17.2736,17.2601,17.2558,17.2504,17.2479,17.2451
420,17.2346,17.2204,17.2163,17.2026,17.197,17.1908
430,17.2063,17.1928,17.1857,17.1799,17.1754,17.1701
440,17.327,17.3103,17.3006,17.2939,17.2898,17.2813
450,17.254,17.2406,17.2347,17.2261,17.2243,17.2176
460,17.2159,17.2004,17.1947,17.1878,17.1848,17.1719
470,17.0929,17.0788,17.076,17.0683,17.066,17.0608
480,17.1344,17.1199,17.1127,17.11,17.1059,17.0993
490,17.2873,17.2767,17.2697,17.2676,17.2628,17.2596
500,17.1254,17.111,17.1048,17.1011,17.0993,17.0942
510,17.1031,17.0882,17.0837,17.0818,17.0762,17.0728
520,17.2629,17.2435,17.2404,17.232,17.2282,17.218
