MDTU,min_min,min_max,max_min,max_max5
1,-0.380991,0.033497,0.00677458,0.302789
2,-0.380991,0.033497,0.00677458,0.302789
3,-0.380991,0.033497,0.00677458,0.302789
4,-0.289629,0.168803,0.0673153,0.390216
5,-0.298545,0.152029,0.0672573,0.384583
6,-0.277419,0.153833,0.0575638,0.376636
7,-0.276473,0.133213,0.0614227,0.384619
8,-0.287646,0.1368,0.0696304,0.375587
9,-0.289397,0.125404,0.0698896,0.375208
10,-0.280272,0.136114,0.064133,0.377724
11,-0.296576,0.123353,0.0626577,0.358964
12,-0.297956,0.1121,0.0665879,0.363781
13,-0.291297,0.109492,0.0697231,0.370512
14,-0.313893,0.104095,0.0632274,0.354204
15,-0.276529,0.106203,0.0639628,0.351934
16,-0.268492,0.0960804,0.0616398,0.342927
17,-0.291306,0.0880999,0.0650577,0.349742
18,-0.296548,0.0861992,0.0545455,0.343503
19,-0.31707,0.0784933,0.0604459,0.343319
20,-0.29174,0.0781542,0.0534348,0.339356
21,-0.306092,0.0863819,0.0579003,0.331489
22,-0.306092,0.0863819,0.0579003,0.331489
23,-0.287838,0.0789782,0.0565492,0.329066
24,-0.301458,0.071792,0.0751962,0.33417
25,-0.292575,0.0803612,0.0676523,0.324311
26,-0.28748,0.0648789,0.0667471,0.327173
27,-0.282673,0.071467,0.0643204,0.333841
28,-0.303809,0.0755388,0.0603734,0.328901
29,-0.305717,0.0825348,0.0691894,0.33134
30,-0.301167,0.0641948,0.0578199,0.320553
31,-0.299367,0.0668601,0.0605798,0.323456
32,-0.28732,0.0612704,0.0620314,0.310063
33,-0.295105,0.0581806,0.0609665,0.312625
34,-0.314187,0.0688927,0.058949,0.325556
35,-0.303784,0.0551287,0.0636563,0.325923
36,-0.284934,0.0582302,0.0711395,0.312988
37,-0.303066,0.0594308,0.0651925,0.318124
38,-0.303066,0.0594308,0.0651925,0.318124
39,-0.319177,0.0666183,0.0618473,0.325427
40,-0.314506,0.0580293,0.0548992,0.319737
41,-0.304837,0.0607068,0.060797,0.326175
42,-0.313179,0.0488647,0.0468755,0.315605
43,-0.30604,0.0483228,0.067851,0.320038
44,-0.317043,0.0578538,0.0569661,0.321382
45,-0.324435,0.0433782,0.0619342,0.308032
46,-0.301354,0.058234,0.068152,0.317813
47,-0.301354,0.058234,0.068152,0.317813
48,-0.282643,0.0519529,0.0610981,0.314362
49,-0.29858,0.0501609,0.0679013,0.313483
50,-0.313333,0.0452178,0.0668059,0.330319
51,-0.313333,0.0452178,0.0668059,0.330319
52,-0.313333,0.0452178,0.0668059,0.330319
53,-0.289675,0.0528173,0.0768588,0.3103
54,-0.292029,0.0454693,0.0716534,0.312191
55,-0.308002,0.0435816,0.0684749,0.308596
56,-0.30389,0.051423,0.0650829,0.320318
57,-0.309702,0.0425595,0.0664769,0.305506
58,-0.309948,0.0354953,0.0617978,0.313523
59,-0.299778,0.045477,0.0682606,0.310172
60,-0.29703,0.0521866,0.0663006,0.308908
61,-0.299518,0.0382606,0.0615682,0.315202
62,-0.304983,0.0421401,0.0487771,0.323447
63,-0.31751,0.0445989,0.0526662,0.302489
64,-0.321018,0.0461549,0.0655949,0.315514
65,-0.352697,0.0382128,0.0641077,0.319959
66,-0.331102,0.0378166,0.0600301,0.309634
67,-0.325758,0.0419274,0.0534566,0.311663
68,-0.298592,0.0369414,0.0629617,0.311152
69,-0.29777,0.0394982,0.0632153,0.320122
70,-0.312355,0.0318539,0.0583428,0.306951
71,-0.324985,0.0390778,0.0623656,0.307138
72,-0.342058,0.0451843,0.0615015,0.325654
73,-0.302785,0.0347007,0.0572912,0.309056
74,-0.291894,0.043483,0.06936,0.306644
75,-0.309567,0.0391136,0.0768524,0.319767
76,-0.300287,0.0354319,0.0645151,0.309323
77,-0.317174,0.0408654,0.068369,0.325502
78,-0.309916,0.0419379,0.0580517,0.304748
79,-0.34058,0.0258965,0.0674875,0.303716
80,-0.310315,0.0379956,0.0607886,0.306309
81,-0.314746,0.0334299,0.0661112,0.303609
82,-0.310112,0.033728,0.0711071,0.315514
83,-0.33355,0.0326272,0.0685989,0.312005
84,-0.3296,0.0265292,0.068595,0.302326
85,-0.330094,0.0500524,0.058107,0.313522
86,-0.312991,0.0240895,0.0631723,0.30442
87,-0.312115,0.0313304,0.0693711,0.300172
88,-0.321356,0.0226605,0.0694432,0.307097
89,-0.317822,0.0332072,0.0724264,0.306449
90,-0.32351,0.0305974,0.0589033,0.297807
91,-0.312617,0.0245892,0.0668932,0.302867
92,-0.322441,0.0186709,0.0686863,0.298623
93,-0.322441,0.0186709,0.0686863,0.298623
94,-0.318103,0.044141,0.0616251,0.314491
95,-0.316855,0.0219483,0.0670231,0.310657
96,-0.33421,0.0314607,0.0720835,0.29592
97,-0.309463,0.0424129,0.0642881,0.303165
98,-0.328658,0.0221524,0.065034,0.30116
99,-0.333574,0.0247046,0.0586888,0.30664
100,-0.313303,0.0188402,0.072155,0.297769
101,-0.337109,0.0412483,0.0567761,0.30878
102,-0.316922,0.0245323,0.0691857,0.310801
103,-0.317719,0.0358744,0.0660324,0.30955
104,-0.317719,0.0358744,0.0660324,0.30955
105,-0.331671,0.0366964,0.065152,0.308831
106,-0.331671,0.0366964,0.065152,0.308831
107,-0.311259,0.0167827,0.0555526,0.305994
108,-0.340338,0.0264593,0.0684843,0.30253
109,-0.340338,0.0264593,0.0684843,0.30253
110,-0.328751,0.0204708,0.0680067,0.292929
111,-0.325883,0.0124829,0.0614284,0.291948
112,-0.358637,0.0187716,0.0549387,0.28805
113,-0.342515,0.0105897,0.0546985,0.300726
114,-0.354383,0.0219201,0.0650391,0.286467
115,-0.321618,0.0197242,0.0590791,0.295903
116,-0.334644,0.0264712,0.0518799,0.290458
117,-0.334644,0.0264712,0.0518799,0.290458
118,-0.327608,0.0168457,0.0567061,0.297286
119,-0.321951,0.0118818,0.0589243,0.303425
120,-0.339112,0.012918,0.0683256,0.292199
121,-0.333226,0.0136961,0.0614462,0.29937
122,-0.333063,0.0199617,0.0666715,0.304489
123,-0.329461,0.0201202,0.0676444,0.307689
124,-0.312086,0.0160753,0.0593237,0.305779
125,-0.327741,0.0284384,0.0570467,0.301428
126,-0.328496,0.021619,0.0506663,0.294149
127,-0.333126,0.0235475,0.055795,0.319366
128,-0.340743,0.0226394,0.0562496,0.29941
129,-0.316717,0.0177141,0.0451045,0.292186
130,-0.325982,0.0193471,0.0478128,0.299594
131,-0.330732,0.0326997,0.0495521,0.311895
132,-0.326568,0.0229868,0.0509872,0.290302
133,-0.345035,0.0127171,0.0408666,0.30013
134,-0.345035,0.0127171,0.0408666,0.30013
135,-0.348429,0.0203404,0.0503203,0.301377
136,-0.325538,0.024371,0.0637299,0.297252
137,-0.333434,0.0174322,0.0612973,0.297141
138,-0.333434,0.0174322,0.0612973,0.297141
139,-0.344778,0.0239436,0.0685027,0.296289
140,-0.344778,0.0239436,0.0685027,0.296289
141,-0.344778,0.0239436,0.0685026,0.296289
142,-0.307115,0.0166685,0.0676937,0.302775
143,-0.323547,0.0117274,0.0670617,0.290268
144,-0.319139,0.01777,0.0597628,0.300892
145,-0.343611,0.0244775,0.0614611,0.301693
146,-0.315352,0.0293063,0.0489738,0.29193
147,-0.360911,0.0297334,0.0662472,0.297133
148,-0.362211,0.0194634,0.0570382,0.292226
149,-0.340893,0.0355452,0.0497353,0.307796
150,-0.32358,0.0131601,0.0626402,0.290638
151,-0.337047,0.0173605,0.0566578,0.296497
152,-0.337047,0.0173605,0.0566578,0.296497
153,-0.326924,0.0187096,0.0604481,0.305216
154,-0.347128,0.0307134,0.0611677,0.318009
