MDTU,link
1,0.98765
2,0.98765
3,0.98765
4,1.20031
5,1.17645
6,1.17178
7,1.16546
8,1.1628
9,1.16166
10,1.156
11,1.15316
12,1.15157
13,1.14835
14,1.14738
15,1.14683
16,1.14136
17,1.1391
18,1.1331
19,1.12691
20,1.12754
21,1.12419
22,1.12419
23,1.12258
24,1.12373
25,1.12075
26,1.11948
27,1.11896
28,1.11401
29,1.11375
30,1.10868
31,1.10709
32,1.10501
33,1.10884
34,1.10887
35,1.1057
36,1.10622
37,1.10534
38,1.10534
39,1.10283
40,1.09612
41,1.09757
42,1.09906
43,1.09606
44,1.09038
45,1.09027
46,1.0902
47,1.0902
48,1.0922
49,1.09099
50,1.08596
51,1.08596
52,1.08596
53,1.09014
54,1.08847
55,1.08676
56,1.08505
57,1.08058
58,1.07955
59,1.07739
60,1.07507
61,1.07524
62,1.07319
63,1.07234
64,1.07151
65,1.06853
66,1.06674
67,1.06793
68,1.06955
69,1.06863
70,1.06428
71,1.06323
72,1.06283
73,1.06724
74,1.06813
75,1.06777
76,1.0649
77,1.06426
78,1.05819
79,1.05736
80,1.05724
81,1.05935
82,1.05997
83,1.06017
84,1.05451
85,1.0559
86,1.05634
87,1.05617
88,1.05264
89,1.05153
90,1.05247
91,1.05082
92,1.04888
93,1.04888
94,1.04861
95,1.05179
96,1.05145
97,1.05113
98,1.05194
99,1.05351
100,1.05203
101,1.0494
102,1.04976
103,1.04673
104,1.04673
105,1.04483
106,1.04483
107,1.04212
108,1.04106
109,1.04106
110,1.03831
111,1.03556
112,1.03242
113,1.03137
114,1.03386
115,1.03244
116,1.03464
117,1.03464
118,1.03479
119,1.03389
120,1.0357
121,1.03437
122,1.03797
123,1.03819
124,1.03916
125,1.03439
126,1.03448
127,1.03188
128,1.03078
129,1.02902
130,1.02654
131,1.02885
132,1.03092
133,1.0309
134,1.0309
135,1.03302
136,1.03462
137,1.03156
138,1.03156
139,1.03487
140,1.03487
141,1.03487
142,1.03582
