MDTU,plaq,Re(det),Im(det),link
1,1.30301,1.43494,0.249885,0.144494
2,1.30301,1.43494,0.249885,0.144494
3,1.30301,1.43494,0.249885,0.144494
4,2.177,42.153,7.34846,0.200743
5,2.06086,29.2457,5.23683,0.194993
6,1.95455,25.4452,4.68427,0.184811
7,1.86827,21.9252,4.0264,0.177481
8,1.84876,21.3969,3.87964,0.1757
9,1.80429,19.8121,3.69406,0.172016
10,1.78928,18.2518,3.43575,0.171123
11,1.68579,15.9749,3.04364,0.16131
12,1.61914,14.5687,2.82715,0.154191
13,1.59438,13.7363,2.67141,0.152786
14,1.56906,13.2688,2.61513,0.150169
15,1.45695,11.7712,2.38509,0.139287
16,1.44986,10.9283,2.24439,0.13931
17,1.39779,10.1006,2.08842,0.133979
18,1.36986,9.13857,1.88101,0.131595
19,1.36246,8.41898,1.7351,0.131465
20,1.308,7.92639,1.67897,0.126511
21,1.25856,7.17563,1.55842,0.121956
22,1.25856,7.17563,1.55842,0.121956
23,1.21718,6.71356,1.48774,0.118253
24,1.19374,6.61688,1.47445,0.116051
25,1.22728,6.65308,1.45586,0.119729
26,1.21114,6.42949,1.40299,0.118031
27,1.19022,6.22769,1.37679,0.116124
28,1.16417,5.70556,1.28118,0.113711
29,1.15467,5.63217,1.2747,0.113235
30,1.16227,5.37321,1.20155,0.114046
31,1.15212,5.20556,1.15759,0.113444
32,1.12189,4.86418,1.09745,0.110782
33,1.10463,5.02873,1.14435,0.10872
34,1.1036,4.99734,1.14443,0.108424
35,1.07318,4.63531,1.04741,0.106006
36,1.10213,4.8471,1.08554,0.108712
37,1.12898,4.94549,1.11053,0.111806
38,1.12898,4.94549,1.11053,0.111806
39,1.16658,5.01758,1.10237,0.115742
40,1.17087,4.621,1.01605,0.116563
41,1.11379,4.39044,1.00227,0.110958
42,1.10662,4.43723,1.00646,0.110046
43,1.09248,4.20354,0.955422,0.109361
44,1.1395,4.14836,0.932814,0.114517
45,1.05316,3.68186,0.854238,0.105911
46,1.06637,3.70742,0.846447,0.107282
47,1.06637,3.70742,0.846447,0.107282
48,1.08458,3.90551,0.880299,0.108932
49,1.03953,3.60705,0.837099,0.10466
50,1.04884,3.43903,0.794527,0.106255
51,1.04884,3.43903,0.794527,0.106255
52,1.04884,3.43903,0.794527,0.106255
53,1.01839,3.47264,0.810811,0.10249
54,1.01452,3.41824,0.798812,0.102321
55,1.01216,3.30387,0.772704,0.102278
56,1.05072,3.44189,0.789621,0.106222
