MDTU,|Tr(Lx)|,|Tr(Ly)|,|Tr(Lz)|,|Tr(L5)|
1,0.981365,0.192346,0.0146668,0.00461787
2,0.981365,0.192346,0.0146668,0.00461787
3,0.981365,0.192346,0.0146668,0.00461787
4,0.985924,3.844,0.4907,0.00521669
5,0.982795,2.68918,0.584749,0.00479324
6,0.983047,3.19945,0.497391,0.00809875
7,0.984762,2.81206,0.445644,0.00118316
8,0.984152,2.77028,0.587256,0.0064346
9,0.987921,2.87769,0.429997,0.00148766
10,0.982479,2.45897,0.630074,0.00840629
11,0.98441,2.54376,0.62198,0.00889066
12,0.981595,2.11133,0.839897,0.00915941
13,0.984453,2.3334,0.507733,0.00825615
14,0.98355,2.14945,0.393623,0.0126484
15,0.989523,2.39825,0.406144,0.00939122
16,0.985369,2.41471,0.372748,0.00976346
17,0.984164,2.34885,0.60373,0.00428865
18,0.978213,2.34234,0.863096,0.018274
19,0.973634,1.99244,0.888372,0.0116947
20,0.978953,1.70506,1.01037,0.0109987
21,0.980444,1.92767,0.951111,0.00294263
22,0.980444,1.92767,0.951111,0.00294263
23,0.983692,1.90375,1.01535,0.00585863
24,0.985976,1.7094,1.09448,0.00652183
25,0.985535,1.92337,0.969181,0.00594217
26,0.984746,2.18632,0.917581,0.0119686
27,0.983482,2.02769,0.845832,0.00699257
28,0.981744,2.21172,0.875798,0.00493978
29,0.983781,2.50485,0.971626,0.0045675
30,0.977058,2.11567,0.944817,0.00478811
31,0.978417,2.04612,0.789752,0.0116274
32,0.979039,1.87946,0.801027,0.00504729
33,0.982698,1.64489,0.979142,0.00684666
34,0.981343,2.03552,0.812087,0.00259945
35,0.983274,1.84592,0.804446,0.00617055
36,0.982642,1.70807,0.773763,0.00655737
37,0.983291,1.98175,0.813917,0.00247567
38,0.983291,1.98175,0.813917,0.00247567
39,0.979539,2.01136,1.09329,0.00345915
40,0.968854,1.54442,0.989784,0.00491254
41,0.976833,1.89898,1.09833,0.00382752
42,0.978127,1.57002,1.14017,0.00893596
43,0.982778,1.261,1.27431,0.0046743
44,0.972224,1.12555,0.935782,0.00374481
45,0.97834,1.14017,0.818366,0.00896267
46,0.982064,1.06731,0.663344,0.0082911
47,0.982064,1.06731,0.663344,0.0082911
48,0.984711,1.13537,0.747537,0.00744572
49,0.988036,0.994362,0.74777,0.00986188
50,0.98531,0.940887,0.85448,0.00858342
51,0.98531,0.940887,0.85448,0.00858342
52,0.98531,0.940887,0.85448,0.00858342
53,0.99135,1.00233,0.758666,0.00161311
54,0.986051,1.09213,1.05994,0.00248579
55,0.986757,0.87221,0.809174,0.00798974
56,0.984605,0.936151,0.770513,0.00158118
57,0.983635,0.861078,0.860396,0.00612856
58,0.981145,0.744006,0.904432,0.00803987
59,0.984203,0.754859,0.865133,0.00907418
60,0.980438,0.891725,0.815071,0.00526641
61,0.981286,1.22744,0.919841,0.00439375
62,0.971407,1.07658,1.00381,0.00960715
63,0.973892,1.22202,0.938117,0.000829328
64,0.976545,0.811123,0.874509,0.00514915
65,0.974924,0.659858,0.999625,0.00216093
66,0.976521,0.746207,0.984863,0.00645803
67,0.977072,0.802789,1.03164,0.00640476
68,0.982432,0.738349,0.9737,0.00704382
69,0.981616,0.744158,0.958534,0.00878654
70,0.979108,0.824302,0.868774,0.0048132
71,0.978709,0.810047,0.72697,0.00539927
72,0.98007,0.857527,0.784287,0.00141262
73,0.984991,0.820381,0.77735,0.0019767
74,0.98682,0.667645,0.777276,0.0110218
75,0.986928,0.918727,0.751774,0.00623605
76,0.985249,0.982969,0.695438,0.00769466
77,0.990099,1.01119,0.714361,0.00896247
78,0.982325,0.955594,0.770173,0.00841776
79,0.979778,0.937337,0.692662,0.00914213
80,0.982197,1.16604,0.650549,0.00737816
81,0.986839,1.19683,0.769528,0.00526184
82,0.991734,0.911146,0.805745,0.00190457
83,0.991277,1.11637,0.800381,0.00135125
84,0.984469,0.92923,0.734512,0.00362543
85,0.98471,0.906242,0.630702,0.010778
86,0.983263,0.97169,0.663232,0.00297804
87,0.984584,1.03558,0.711996,0.00785116
88,0.978898,0.994814,0.637137,0.00436841
89,0.981347,0.822787,0.579317,0.00232774
90,0.985225,0.806321,0.581478,0.0047955
91,0.984081,0.779974,0.554793,0.00274678
92,0.98248,0.501462,0.546604,0.00585265
93,0.98248,0.501462,0.546604,0.00585265
94,0.98542,0.563096,0.496441,0.00268615
95,0.992136,0.580971,0.534219,0.0078145
96,0.989582,0.729784,0.440413,0.00466961
97,0.989293,0.601825,0.514616,0.00344229
98,0.990449,0.632956,0.477698,0.00103462
99,0.996101,0.564743,0.514326,0.0068004
100,0.994398,0.71686,0.501659,0.0118611
101,0.991296,0.539857,0.367143,0.00593989
102,0.993114,0.575056,0.454655,0.00388717
103,0.987993,0.644448,0.41462,0.00513862
104,0.987993,0.644448,0.41462,0.00513862
105,0.984849,0.581987,0.352616,0.00429087
106,0.984849,0.581987,0.352616,0.00429087
107,0.97998,0.687614,0.346043,0.00281702
108,0.981615,0.57835,0.359124,0.00653307
109,0.981615,0.57835,0.359124,0.00653307
110,0.976065,0.563211,0.362144,0.00199109
111,0.974208,0.664121,0.32493,0.00380771
112,0.97089,0.684657,0.273533,0.00573456
113,0.970651,0.578155,0.340126,0.00509177
114,0.978801,0.686003,0.370894,0.00720768
115,0.973565,0.632483,0.366375,0.00417825
116,0.978148,0.701665,0.365022,0.00417008
117,0.978148,0.701665,0.365022,0.00417008
118,0.979348,0.637277,0.329038,0.0099178
119,0.982015,0.520785,0.361274,0.0089966
120,0.982876,0.641914,0.334342,0.00295348
121,0.979505,0.521858,0.296938,0.00499912
122,0.989333,0.529309,0.398607,0.00399264
123,0.986581,0.520246,0.379305,0.0020222
124,0.986061,0.646676,0.366598,0.00432097
125,0.979347,0.647562,0.486347,0.00418334
126,0.976107,0.600878,0.406189,0.00361485
127,0.973933,0.571862,0.427803,0.00410353
128,0.972245,0.55899,0.391264,0.00369334
129,0.967393,0.522207,0.42671,0.00497763
130,0.960823,0.55348,0.440848,0.000520364
131,0.971363,0.45765,0.395776,0.00855708
132,0.974431,0.398887,0.49961,0.0034862
133,0.9782,0.440671,0.388928,0.00196944
134,0.9782,0.440671,0.388928,0.00196944
135,0.982639,0.449334,0.451023,0.0072638
136,0.985006,0.446205,0.507383,0.00480082
137,0.981405,0.450901,0.509931,0.00218329
138,0.981405,0.450901,0.509931,0.00218329
139,0.983513,0.462141,0.562284,0.00695681
140,0.983513,0.462141,0.562284,0.00695681
141,0.983513,0.462141,0.562284,0.00695681
142,0.989247,0.437273,0.557234,0.00867611
143,0.996829,0.355173,0.572883,0.00153818
144,0.997316,0.357588,0.487932,0.00630041
145,0.989435,0.472109,0.4631,0.00317558
146,0.984129,0.461144,0.373077,0.00400558
147,0.989062,0.489724,0.349738,0.00668112
148,0.987991,0.519073,0.32062,0.00440906
149,0.986788,0.463696,0.400069,0.0048983
150,0.985995,0.398546,0.3713,0.00544345
151,0.985274,0.459657,0.348392,0.00615601
152,0.985274,0.459657,0.348392,0.00615601
153,0.987133,0.549017,0.333531,0.00440245
154,0.983435,0.441179,0.375731,0.00436372
155,0.979423,0.455707,0.295528,0.00192919
156,0.991138,0.423144,0.327869,0.00160358
157,0.987648,0.423226,0.258013,0.00361813
158,0.989332,0.473537,0.29778,0.00255715
159,0.993775,0.43208,0.32152,0.00296011
160,0.990662,0.440938,0.309842,0.00484414
161,0.990662,0.440938,0.309842,0.00484414
162,0.988259,0.484323,0.311247,0.00606689
163,0.986688,0.484388,0.317331,0.00559864
164,0.985051,0.442027,0.316911,0.000540582
165,0.989696,0.549467,0.376508,0.00549976
166,0.989696,0.549467,0.376508,0.00549976
167,0.992486,0.442543,0.261166,0.00936279
168,0.990926,0.475911,0.217271,0.00788549
169,0.995865,0.544903,0.256859,0.00289349
170,0.990407,0.406672,0.328061,0.00957917
171,0.988795,0.452809,0.270034,0.003112
172,0.988795,0.452809,0.270034,0.003112
173,0.984089,0.465849,0.270122,0.00324481
174,0.982759,0.442185,0.240541,0.0024375
175,0.982808,0.468213,0.203969,0.00289262
176,0.981694,0.379921,0.170425,0.00709475
177,0.984634,0.362301,0.169792,0.00379309
178,0.985781,0.378853,0.21168,0.00610764
179,0.979803,0.421989,0.111549,0.010281
180,0.981067,0.517287,0.121926,0.00737106
181,0.981067,0.517287,0.121926,0.00737106
182,0.977799,0.380702,0.123919,0.00441896
183,0.977799,0.380702,0.123919,0.00441896
184,0.97481,0.376708,0.152736,0.00304989
185,0.977134,0.308271,0.168779,0.00644435
186,0.97652,0.327635,0.213274,0.00221749
187,0.980469,0.331118,0.182221,0.00539349
188,0.980469,0.331118,0.182221,0.00539349
189,0.978539,0.393815,0.169874,0.00359612
190,0.975953,0.316605,0.152757,0.00516405
191,0.977057,0.305945,0.176655,0.00256248
192,0.974898,0.307964,0.157956,0.00501643
193,0.976148,0.258018,0.0944673,0.00996491
194,0.976148,0.258018,0.0944673,0.00996491
195,0.978156,0.343585,0.178715,0.00678556
196,0.97876,0.258213,0.160546,0.00229253
197,0.984929,0.280531,0.240337,0.00327497
198,0.98668,0.293329,0.289674,0.000989058
199,0.989101,0.321135,0.19404,0.00223938
200,0.982432,0.332495,0.143799,0.00684799
201,0.980097,0.31684,0.179346,0.00632216
202,0.984529,0.304991,0.201634,0.00112407
203,0.981176,0.25724,0.14188,0.00292012
204,0.98089,0.213679,0.123171,0.00527191
205,0.981028,0.196282,0.0894162,0.00418487
206,0.979459,0.180725,0.051649,0.00410904
207,0.98074,0.173046,0.0688084,0.0050157
208,0.980189,0.194883,0.129225,0.00448938
209,0.986805,0.205067,0.163171,0.0062764
210,0.986805,0.205067,0.163171,0.0062764
211,0.986699,0.270216,0.21483,0.00555833
212,0.982045,0.221294,0.244315,0.00204812
213,0.979179,0.203381,0.212529,0.00566912
214,0.97939,0.218003,0.259647,0.00418077
215,0.986749,0.212689,0.243379,0.0101591
216,0.983433,0.207374,0.200177,0.00242451
217,0.980773,0.279924,0.274157,0.00381228
218,0.975761,0.340827,0.252435,0.00807281
219,0.977386,0.334965,0.255666,0.00376235
