ReTr(L),ImTr(L)
0.726375,-0.589407
0.726375,-0.589407
0.726375,-0.589407
0.727831,-0.602196
0.734385,-0.594389
0.733691,-0.593369
0.732258,-0.59851
0.706221,-0.624549
0.699632,-0.631575
0.708865,-0.623369
0.708553,-0.620365
0.717427,-0.606859
0.728738,-0.595058
0.75659,-0.558896
0.758691,-0.552566
0.785648,-0.51163
0.796196,-0.489535
0.784731,-0.506204
0.758929,-0.550107
0.740897,-0.571894
0.749281,-0.554756
0.749281,-0.554756
0.761954,-0.548438
0.770931,-0.523417
0.760274,-0.542666
0.759179,-0.545335
0.768702,-0.522514
0.761319,-0.533725
0.771736,-0.520397
0.792316,-0.496975
0.7795,-0.51383
0.780854,-0.506889
0.780376,-0.505114
0.791981,-0.487205
0.7894,-0.49199
0.793535,-0.482051
0.802049,-0.470059
0.802049,-0.470059
0.802169,-0.467269
0.764969,-0.531811
0.758966,-0.531725
0.781275,-0.507404
0.780976,-0.502929
0.791708,-0.484602
0.793101,-0.48543
0.776317,-0.514525
0.776317,-0.514525
0.768563,-0.530123
0.765151,-0.532856
0.773675,-0.522582
0.773675,-0.522582
0.773675,-0.522582
0.785648,-0.499916
0.777864,-0.500979
0.794227,-0.481704
0.78497,-0.498
0.790334,-0.492331
0.767916,-0.523097
0.762636,-0.528956
0.774965,-0.505154
0.780255,-0.502698
0.756003,-0.533164
0.751936,-0.543517
0.746525,-0.547083
0.744501,-0.553943
0.765034,-0.524144
0.770574,-0.508844
0.761141,-0.521449
0.763578,-0.515644
0.735276,-0.554014
0.688292,-0.612633
0.721029,-0.583761
0.746764,-0.544161
0.769138,-0.508343
0.752988,-0.539829
0.76401,-0.518725
0.730146,-0.568556
0.729976,-0.566556
0.731259,-0.567505
0.71241,-0.593747
0.6847,-0.618369
0.693743,-0.615026
0.688905,-0.619518
0.658817,-0.642109
0.639319,-0.650225
0.626636,-0.673549
0.645142,-0.657825
0.649022,-0.650225
0.664545,-0.638522
0.65692,-0.65331
0.652536,-0.653042
0.672416,-0.632121
0.672416,-0.632121
0.670552,-0.633881
0.671016,-0.632111
0.690433,-0.615435
0.676104,-0.63085
0.671691,-0.634631
0.703195,-0.597939
0.690468,-0.620046
0.69513,-0.61411
0.693769,-0.605289
0.686084,-0.611921
0.686084,-0.611921
0.670177,-0.639016
0.670177,-0.639016
0.659624,-0.644224
0.654015,-0.654024
0.654015,-0.654024
0.677154,-0.625748
0.670284,-0.635491
0.681553,-0.617654
0.655114,-0.653767
0.635359,-0.670586
0.645854,-0.655914
0.628086,-0.67368
0.628086,-0.67368
0.665486,-0.63449
0.679002,-0.619259
0.682665,-0.618526
0.663708,-0.638933
0.656814,-0.642056
0.653889,-0.645778
0.677519,-0.626304
0.673224,-0.626071
0.657467,-0.647266
0.654661,-0.64645
0.652631,-0.650336
0.635197,-0.665741
0.672649,-0.62646
0.679869,-0.623286
0.689157,-0.616599
0.667139,-0.640004
0.667139,-0.640004
0.653901,-0.644323
0.650796,-0.656061
0.664168,-0.635636
0.664168,-0.635636
0.678409,-0.620799
0.678409,-0.620799
0.678409,-0.620799
0.671087,-0.63742
0.659724,-0.650981
0.67471,-0.630482
0.685875,-0.610684
0.698313,-0.599265
0.71327,-0.582729
0.712603,-0.58305
0.712871,-0.584287
0.744706,-0.540188
0.752201,-0.52471
0.752201,-0.52471
0.764431,-0.50863
0.770042,-0.504661
0.757143,-0.527388
0.75395,-0.529072
0.778173,-0.494196
0.749035,-0.536856
0.761949,-0.514556
0.779924,-0.492416
0.779924,-0.492416
0.767481,-0.508984
0.76844,-0.504123
0.773493,-0.494368
0.777223,-0.493735
0.777223,-0.493735
0.768243,-0.501929
0.763508,-0.508519
0.75565,-0.522238
0.759155,-0.524018
0.768428,-0.506795
0.768428,-0.506795
0.759297,-0.523126
0.751768,-0.528189
0.74837,-0.52821
0.746206,-0.534799
0.722175,-0.574632
0.725095,-0.56353
0.730805,-0.561172
0.739779,-0.541361
0.739779,-0.541361
0.73818,-0.548539
0.73818,-0.548539
0.739272,-0.550408
0.716087,-0.579794
0.713812,-0.588026
0.714141,-0.580788
0.714141,-0.580788
0.696696,-0.603378
0.69895,-0.593826
0.703885,-0.591858
0.695303,-0.601662
0.658291,-0.642619
0.658291,-0.642619
0.656401,-0.642953
0.666566,-0.633478
0.667441,-0.631739
0.65639,-0.643683
0.638291,-0.668246
0.644224,-0.655452
0.633619,-0.667508
0.654388,-0.649907
0.627618,-0.670199
0.654539,-0.650779
0.643755,-0.66422
0.664327,-0.636786
0.645761,-0.653199
0.642147,-0.651083
0.655011,-0.646955
0.655011,-0.646955
0.667021,-0.638331
0.654714,-0.650585
0.650374,-0.645905
0.673595,-0.620481
0.681856,-0.611507
0.68081,-0.616688
0.671122,-0.621904
0.6661,-0.631602
0.676353,-0.621965
0.684999,-0.608046
0.665739,-0.631891
0.679059,-0.622454
0.668215,-0.633123
0.655479,-0.64268
0.659225,-0.641876
0.679122,-0.620997
0.665824,-0.634049
0.677905,-0.623444
0.672211,-0.628199
0.680011,-0.620696
0.679959,-0.615572
0.670905,-0.626981
0.652945,-0.644789
0.663504,-0.635593
0.655232,-0.645177
0.672925,-0.62307
0.701876,-0.590193
0.697486,-0.599472
0.702016,-0.593081
0.712884,-0.576527
0.719479,-0.567294
0.721905,-0.573261
0.721747,-0.567943
0.721747,-0.567943
0.71907,-0.570516
0.71907,-0.570516
0.71907,-0.570516
0.73892,-0.546016
0.73892,-0.546016
0.714518,-0.582709
0.690824,-0.605776
0.696719,-0.598468
0.676427,-0.617456
0.676427,-0.617456
0.663722,-0.640062
0.663722,-0.640062
0.662493,-0.636865
0.64202,-0.651513
0.659708,-0.635332
0.658311,-0.63984
0.682723,-0.610052
0.682039,-0.611194
0.682039,-0.611194
0.704631,-0.589747
0.68479,-0.611498
0.683662,-0.611996
0.679373,-0.617276
0.687451,-0.608055
0.700168,-0.59874
0.700168,-0.59874
0.703239,-0.592102
0.69838,-0.593539
0.700404,-0.593969
0.691231,-0.6114
0.691231,-0.6114
0.691231,-0.6114
0.691231,-0.6114
0.679584,-0.618071
0.684183,-0.613911
0.684183,-0.613911
0.723753,-0.564427
0.714816,-0.580271
0.705109,-0.583419
0.681491,-0.611557
0.691791,-0.6093
0.691791,-0.6093
0.691791,-0.6093
0.68846,-0.61585
0.68846,-0.61585
0.674386,-0.620399
0.655599,-0.64272
0.655269,-0.644789
0.605349,-0.679646
0.598422,-0.696599
0.621197,-0.67757
0.638384,-0.659925
0.638149,-0.660643
0.641019,-0.654894
0.63949,-0.665255
0.63309,-0.666597
0.642169,-0.661817
0.640981,-0.654863
0.654676,-0.645968
0.686652,-0.611656
0.686652,-0.611656
0.708462,-0.582195
0.708462,-0.582195
0.708462,-0.582195
0.738173,-0.550242
0.764835,-0.513285
0.748579,-0.536761
0.760417,-0.515525
0.748151,-0.536855
0.74081,-0.54525
0.723736,-0.570721
0.745173,-0.539265
0.745173,-0.539265
0.745173,-0.539265
0.727639,-0.556444
0.760402,-0.508988
0.75774,-0.515439
0.762666,-0.510081
0.783728,-0.478282
0.790558,-0.47049
0.784364,-0.476656
0.782475,-0.479733
0.772216,-0.490557
0.778481,-0.487727
0.778481,-0.487727
0.786295,-0.476834
0.786295,-0.476834
0.778325,-0.483914
0.801544,-0.450845
0.789708,-0.46028
0.775039,-0.483584
0.775039,-0.483584
0.775094,-0.495657
0.78667,-0.471483
0.804156,-0.452646
0.804156,-0.452646
0.804156,-0.452646
0.81686,-0.426734
0.83405,-0.388056
0.831099,-0.380815
0.824002,-0.385267
0.82894,-0.395175
