MDTU,|det-1|^2,1-Re(det),Im(det)
1,2.15882,-0.1932,0.000243902
2,2.15882,-0.1932,0.000243902
3,2.15882,-0.1932,0.000243902
4,2884.25,-32.4557,0.00497876
5,1392.94,-22.5877,0.00231064
6,1065.76,-19.9087,0.00125622
7,797.712,-17.3431,-0.00251469
8,749.39,-16.6286,0.000722031
9,656.952,-15.8362,0.00509621
10,556.353,-14.5403,0.00237014
11,435.641,-13.0835,0.00239283
12,369.152,-12.2029,-0.000274909
13,327.735,-11.4853,0.00248517
14,306.877,-11.1345,0.00202456
15,249.603,-10.2642,0.0040113
16,213.867,-9.4552,-0.000756158
17,184.438,-8.83479,-0.00166036
18,150.062,-7.93792,-0.00174175
19,126.07,-7.22359,-0.00075218
20,114.772,-7.00895,-0.00232669
21,95.3589,-6.43743,-0.00250754
22,95.3589,-6.43743,-0.00250754
23,84.4293,-6.0946,-0.000923798
24,83.4229,-6.12093,-0.00254225
25,82.0623,-5.97322,-0.000781782
26,76.8046,-5.78774,0.000527259
27,72.6299,-5.65245,0.00127117
28,60.4882,-5.12771,-0.000878603
29,59.0901,-5.07384,0.000707429
30,52.4421,-4.70393,-0.00164062
31,49.0908,-4.54455,-0.000200916
32,43.3224,-4.29625,-0.000309685
33,47.1967,-4.53861,-0.000555119
34,46.7664,-4.52584,0.000802198
35,40.335,-4.2133,-0.000749554
36,43.463,-4.33476,0.000913372
37,44.6228,-4.35105,0.000298833
38,44.6228,-4.35105,0.000298833
39,44.6739,-4.27581,0.000844699
40,37.0866,-3.83415,0.000123554
41,34.3882,-3.75602,0.000575046
42,35.5083,-3.8479,0.00075604
43,31.596,-3.60741,-0.00120433
44,29.4611,-3.37374,0.000295132
45,24.1848,-3.14627,0.00128953
46,24.4262,-3.15671,0.00149656
47,24.4262,-3.15671,0.00149656
48,27.0995,-3.32739,-0.000183548
49,23.5521,-3.13697,0.000238555
50,20.7244,-2.8751,-2.50314e-05
51,20.7244,-2.8751,-2.50318e-05
52,20.7244,-2.8751,-2.50318e-05
53,21.9749,-3.04274,0.00103041
54,20.9919,-2.94438,0.00118444
55,19.5517,-2.83533,0.00019222
