t,cond_num
10,5.84173
20,5.83406
30,5.87222
40,5.81632
50,5.86815
60,5.88588
70,5.86276
80,5.84839
90,5.8401
100,5.86496
110,5.8549
120,5.8354
130,5.83143
140,5.88365
150,5.84957
160,5.87779
170,5.8636
180,5.89526
190,5.83433
200,5.83893
210,5.88368
220,5.90654
230,5.89396
240,5.87007
250,5.8421
260,5.86345
270,5.84255
280,5.87032
290,5.84586
300,5.86045
310,5.88152
320,5.84151
330,5.88887
340,5.88252
350,5.84936
360,5.85184
370,5.84459
380,5.85302
390,5.83318
400,5.87039
410,5.8729
420,5.85546
430,5.84113
440,5.8541
450,5.8758
460,5.82963
470,5.87282
480,5.84768
490,5.84018
500,5.87381
510,5.86447
520,5.84562
530,5.84012
540,5.84331
550,5.78971
560,5.86633
570,5.83502
580,5.8337
590,5.84371
600,5.85052
610,5.85474
620,5.84234
630,5.81604
640,5.88456
650,5.84179
660,5.8544
670,5.87871
680,5.83073
690,5.8322
700,5.89449
710,5.86487
720,5.88438
730,5.81122
740,5.83365
750,5.79976
760,5.82572
770,5.81795
780,5.8288
790,5.81903
800,5.82112
810,5.853
820,5.84575
830,5.80836
840,5.83894
850,5.84288
860,5.82339
870,5.80425
880,5.86551
890,5.81474
900,5.86297
910,5.83468
920,5.87922
930,5.81084
940,5.85468
950,5.88084
960,5.89708
970,5.8306
980,5.83209
990,5.89752
1000,5.86638
1010,5.87203
1020,5.86317
1030,5.89047
1040,5.86947
1050,5.85549
1060,5.8609
1070,5.87814
1080,5.83242
1090,5.81716
1100,5.8524
1110,5.81387
1120,5.83848
1130,5.82927
1140,5.84221
1150,5.87632
1160,5.82784
1170,5.85054
1180,5.81784
1190,5.84564
1200,5.8326
1210,5.83362
1220,5.85421
1230,5.84266
1240,5.85542
1250,5.85247
1260,5.82995
1270,5.82186
1280,5.85738
1290,5.88391
1300,5.83859
1310,5.83732
1320,5.78771
1330,5.8323
1340,5.86091
1350,5.90367
1360,5.92999
1370,5.83354
1380,5.85365
1390,5.88723
1400,5.88674
1410,5.8975
1420,5.84792
1430,5.87393
1440,5.82205
1450,5.86525
1460,5.79863
1470,5.86826
1480,5.8298
1490,5.87015
1500,5.84728
1510,5.84149
1520,5.81608
1530,5.85434
1540,5.84608
1550,5.87015
1560,5.86873
1570,5.80447
1580,5.85664
1590,5.86396
1600,5.83553
1610,5.80891
1620,5.84333
1630,5.83575
1640,5.85057
1650,5.80441
1660,5.79924
1670,5.81369
1680,5.82008
1690,5.84023
1700,5.8394
1710,5.85797
1720,5.85607
1730,5.84149
1740,5.91814
1750,5.85314
1760,5.86491
1770,5.83027
1780,5.83942
1790,5.84875
1800,5.83043
1810,5.81931
1820,5.81474
1830,5.78131
1840,5.7895
1850,5.81045
