MDTU,|det-1|^2,1-Re(det),Im(det)
1,57.9753,-4.3988,-0.000230819
2,50.1675,-4.06832,0.00035945
3,50.0058,-4.12823,-0.000560652
4,43.5942,-3.78607,-0.000265329
5,43.5942,-3.78607,-0.000265329
6,46.9646,-3.9347,-0.000214397
7,44.4649,-3.81666,-5.58115e-05
8,47.4486,-3.95934,-0.000216857
9,42.2345,-3.72286,-0.000566225
10,34.8914,-3.36371,-0.000276473
11,36.2984,-3.4697,0.000736109
12,32.7305,-3.26205,-0.00020615
13,33.07,-3.24731,0.000558344
14,30.6373,-3.11468,0.000349694
15,34.3666,-3.33261,0.000152157
16,29.4241,-3.0554,0.000174828
17,29.4241,-3.0554,0.000174828
18,27.8187,-2.97586,-0.000712994
19,26.1357,-2.86315,0.000282916
20,26.8665,-2.89326,-0.000610846
21,26.5502,-2.8649,-0.00115368
22,27.4276,-2.92293,-0.000466992
23,27.4985,-2.89609,0.000413468
24,29.668,-2.99779,5.93023e-05
25,25.6125,-2.76225,0.00131076
26,25.3764,-2.75974,0.00100647
27,24.498,-2.70821,0.000606787
28,26.7127,-2.80905,0.000604152
29,21.8702,-2.52782,-0.000994217
30,19.0443,-2.34338,-0.000625013
31,19.0443,-2.34338,-0.000625014
32,17.4858,-2.22901,0.000184018
33,17.4858,-2.22901,0.000184018
34,18.6683,-2.28011,0.00046031
35,17.385,-2.20286,-0.000159076
36,17.1948,-2.20921,0.000698678
37,15.0074,-2.04829,-0.000275244
38,13.5085,-1.88307,0.000466126
39,14.054,-1.95855,-0.000300462
40,13.7501,-1.93248,3.45979e-05
41,13.9719,-1.94924,3.3378e-05
42,14.6043,-2.00424,-0.000206118
43,12.6549,-1.83783,-0.000399001
44,13.5334,-1.88801,-9.7226e-06
45,12.4064,-1.78922,-0.00079038
46,12.8649,-1.84041,-0.000832223
47,11.8571,-1.7521,-0.000302542
48,12.7276,-1.80285,-0.000237956
49,11.9212,-1.71893,8.781e-05
50,11.5693,-1.71205,0.000544824
51,12.4722,-1.77951,-0.00046487
52,12.3062,-1.74169,-1.5758e-05
53,12.3062,-1.74169,-1.5758e-05
54,11.8888,-1.71255,-0.000368051
55,10.3745,-1.58977,-0.00056503
56,9.97791,-1.54256,-0.000162135
