MDTU,S_F
1,6.0057e-06
2,5.95542e-06
3,5.95743e-06
4,5.94565e-06
5,5.94565e-06
6,6.03236e-06
7,6.00803e-06
8,6.10184e-06
9,6.27495e-06
10,6.23303e-06
11,6.05396e-06
12,5.96539e-06
13,6.00238e-06
14,5.9941e-06
15,5.90422e-06
16,6.06951e-06
17,6.06951e-06
18,5.95705e-06
19,5.99951e-06
20,6.06147e-06
21,6.16665e-06
22,6.03247e-06
23,6.03984e-06
24,6.1224e-06
25,6.14432e-06
26,6.21009e-06
27,6.16099e-06
28,6.22748e-06
29,6.06506e-06
30,6.17873e-06
31,6.17873e-06
32,6.12082e-06
33,6.12082e-06
34,5.94086e-06
35,5.93498e-06
36,6.02112e-06
37,5.88933e-06
38,6.12117e-06
39,6.12391e-06
40,6.11272e-06
41,6.0615e-06
42,6.07147e-06
43,6.123e-06
44,6.25053e-06
45,6.34473e-06
46,6.14994e-06
47,6.19286e-06
48,6.07779e-06
49,6.16619e-06
50,6.17623e-06
51,6.17168e-06
52,6.1809e-06
53,6.1809e-06
54,6.28864e-06
55,6.12277e-06
56,6.27142e-06
57,6.10643e-06
58,6.12935e-06
59,6.18742e-06
60,6.2111e-06
61,6.2111e-06
62,6.19726e-06
63,6.27477e-06
64,6.27477e-06
65,6.27477e-06
66,6.44458e-06
67,6.42506e-06
68,6.38261e-06
69,6.38261e-06
70,6.34273e-06
71,6.33847e-06
72,6.22964e-06
73,6.3938e-06
74,6.32535e-06
75,6.46261e-06
76,6.45588e-06
77,6.40324e-06
78,6.42532e-06
79,6.42532e-06
80,6.42532e-06
81,6.50879e-06
82,6.50879e-06
83,6.35964e-06
84,6.48757e-06
85,6.43966e-06
86,6.3598e-06
87,6.21816e-06
88,6.29595e-06
89,6.27871e-06
90,6.27871e-06
91,6.44591e-06
92,6.38896e-06
93,6.38896e-06
94,6.29782e-06
95,6.31212e-06
96,6.51872e-06
97,6.4071e-06
98,6.381e-06
99,6.381e-06
100,6.44475e-06
101,6.43403e-06
102,6.51931e-06
103,6.47252e-06
104,6.4004e-06
105,6.48885e-06
106,6.3281e-06
107,6.36082e-06
108,6.23899e-06
109,6.29166e-06
110,6.37423e-06
111,6.3208e-06
112,6.3208e-06
113,6.41073e-06
114,6.41073e-06
115,6.36762e-06
116,6.34744e-06
117,6.43969e-06
118,6.45378e-06
119,6.46764e-06
120,6.43383e-06
121,6.68535e-06
122,6.4084e-06
123,6.3885e-06
124,6.3885e-06
125,6.35484e-06
126,6.40802e-06
127,6.52114e-06
128,6.52114e-06
129,6.27285e-06
130,6.42969e-06
131,6.36231e-06
132,6.3549e-06
133,6.45775e-06
134,6.36264e-06
135,6.35198e-06
136,6.35198e-06
137,6.4028e-06
138,6.34211e-06
139,6.39825e-06
140,6.38099e-06
141,6.32821e-06
