t,e^(-dS)
1,2.3062
2,0.460612
3,1.42932
4,0.981572
5,0.728039
6,1.27328
7,0.992349
8,2.26076
9,0.855388
10,0.649664
11,0.513605
12,1.17833
13,1.81212
14,0.95771
15,1.94002
16,1.38666
17,0.561805
18,1.96364
19,0.961212
20,1.48617
21,1.1827
22,1.61397
23,0.770743
24,2.92706
25,1.14511
26,1.12142
27,1.10938
28,1.61011
29,1.00807
30,1.96305
31,0.784742
32,1.08738
33,0.71541
34,1.59122
35,1.08332
36,1.43577
37,0.523981
38,1.75365
39,0.595056
40,1.72409
41,1.23664
42,1.43347
43,1.09544
44,1.00061
45,0.740744
46,0.61232
47,1.22128
48,0.696422
49,1.18164
50,0.640248
51,0.825224
52,1.03184
53,0.466499
54,0.783879
55,1.32684
56,1.18922
57,1.29797
58,1.39906
59,1.97763
60,1.5944
61,0.609632
62,0.810503
63,1.56205
64,0.610547
65,0.490515
66,0.723467
67,0.630842
68,0.994462
69,0.686328
70,0.981062
71,1.88985
72,0.857186
73,1.4789
74,1.04484
75,0.884087
76,2.04419
77,0.809774
78,1.17
79,0.388019
80,0.515561
81,1.49332
82,0.520742
83,0.452666
84,1.1344
85,0.48061
86,0.804045
87,0.899964
88,0.788124
89,1.80507
90,0.39098
91,1.06133
92,0.891099
93,0.713481
94,1.12019
95,0.769434
96,0.791204
97,0.704829
98,0.511197
99,0.461257
100,0.44673
101,1.93383
102,0.87293
103,1.8067
104,1.17081
105,0.96254
106,0.921023
107,0.889229
108,2.3948
109,0.744606
110,1.19686
111,1.48557
112,0.33824
113,1.15673
114,0.416196
115,1.72685
116,0.893687
117,1.50546
118,1.46565
119,1.64165
120,0.872145
121,0.764984
122,0.684614
123,1.27928
124,0.597799
125,0.82638
126,0.960953
127,0.944207
128,0.788991
129,1.34205
130,1.07837
131,1.13258
132,1.05646
133,0.941491
134,0.368027
135,1.29953
136,0.328243
137,0.47893
138,0.66611
139,0.725496
140,1.17199
141,1.71206
142,0.595532
143,0.683588
144,1.09286
145,1.693
146,0.438586
147,1.25132
148,0.815462
149,1.47935
150,1.47728
151,0.883203
152,0.571495
153,1.32485
154,0.865628
155,0.277482
156,1.22324
157,0.52262
158,1.07694
159,1.85521
160,0.805655
161,1.57161
162,1.12806
163,0.529141
164,0.691218
165,0.973575
166,0.668914
167,3.26415
168,1.44138
169,1.31772
170,1.61252
171,1.00405
172,1.22974
173,0.583331
174,0.475019
175,0.434352
176,1.16789
177,0.443348
178,1.61268
179,2.40921
180,1.63935
181,1.14878
182,1.41921
183,0.923024
184,1.39822
185,0.759344
186,0.247338
187,0.576488
188,0.545583
189,1.30983
190,1.59409
191,0.493615
192,0.714909
193,0.45104
194,0.588487
195,0.50248
196,0.377759
197,2.98023
198,0.529035
199,0.970184
200,1.13145
201,1.03214
202,0.682495
203,2.55155
204,0.474023
205,0.534192
206,1.56143
207,0.354871
208,1.4168
209,1.49018
210,0.70497
211,1.24259
212,0.384928
213,0.655996
214,0.81026
215,0.358438
216,0.922424
217,0.830357
218,1.19268
219,1.22593
220,2.98619
221,0.657507
222,0.819714
223,0.589076
224,1.82285
225,0.424731
226,0.926316
227,0.623941
228,0.347844
229,1.44629
230,0.48685
231,0.713338
232,0.908682
233,0.71049
234,1.2994
235,0.677666
236,0.755557
237,1.47565
238,1.35581
239,1.31851
240,0.566714
241,1.26074
242,0.728768
243,1.2893
244,0.416612
245,0.929861
246,0.743416
247,0.817585
248,1.12064
249,1.13701
250,0.824812
251,1.55628
252,0.726222
253,0.518923
254,0.691979
255,0.705393
256,2.22888
257,0.67848
258,0.775925
259,0.45612
260,1.26617
261,0.388252
262,0.748413
263,1.10482
264,0.911102
265,1.43562
266,1.09777
267,4.83074
268,1.06846
269,1.28377
270,0.951753
271,0.478835
272,0.971863
273,0.772982
274,1.16789
275,1.31443
276,1.17339
277,0.644165
278,1.93189
279,0.99915
280,1.21774
281,0.615882
282,1.02519
283,0.949519
284,0.644036
285,1.24036
286,0.977243
287,1.09963
288,0.571609
289,1.29797
290,0.578625
291,1.13315
292,0.488752
293,1.16265
294,0.714266
295,1.52044
296,1.34138
297,1.22789
298,0.614897
299,0.901135
300,1.0985
301,0.738599
302,1.90942
303,0.723829
304,1.04231
305,0.385159
306,0.440828
307,0.704265
308,1.04908
