MDTU,0,2,4,6,8,10
10,18.3474,18.3374,18.3331,18.3241,18.3186,18.3129
20,18.0617,18.049,18.0435,18.0378,18.0341,18.0231
30,18.0324,18.0218,18.0185,18.0146,18.0133,18.0093
40,17.8616,17.854,17.8523,17.845,17.8407,17.8356
50,17.7528,17.7416,17.7367,17.7296,17.726,17.7187
60,17.6994,17.6899,17.6855,17.6805,17.6765,17.6733
70,17.6306,17.6197,17.6157,17.6087,17.6072,17.5988
80,17.4929,17.4835,17.4791,17.4655,17.459,17.452
90,17.2839,17.2771,17.2731,17.2702,17.269,17.2677
100,17.3045,17.2928,17.288,17.2809,17.2742,17.2663
110,17.2257,17.2151,17.214,17.2123,17.2092,17.2074
120,17.2653,17.2536,17.2479,17.2368,17.2327,17.2231
130,17.2803,17.2654,17.2594,17.2397,17.2279,17.2198
140,17.2748,17.2644,17.2602,17.2567,17.2521,17.2486
150,17.2776,17.2656,17.2621,17.2557,17.2513,17.2482
160,17.2049,17.1941,17.1908,17.1858,17.1832,17.1783
170,17.0201,17.0091,17.0072,17.0005,16.9981,16.9948
180,16.9814,16.9737,16.9692,16.9655,16.9627,16.9592
190,17.1054,17.0957,17.0895,17.0839,17.0807,17.0737
200,17.0498,17.0416,17.0394,17.0336,17.0309,17.0289
210,16.9412,16.9265,16.9242,16.9203,16.9166,16.9115
220,17.1836,17.1717,17.1609,17.1531,17.1471,17.1324
230,16.9729,16.9622,16.9595,16.9538,16.95,16.9448
240,17.0482,17.0365,17.0336,17.0267,17.0236,17.017
250,17.1594,17.1501,17.1454,17.1359,17.1283,17.1206
260,17.1041,17.0919,17.0839,17.0767,17.071,17.0628
270,17.0032,16.9895,16.9846,16.9803,16.9778,16.9718
280,16.9519,16.9415,16.94,16.9351,16.9319,16.9279
290,17.0633,17.0535,17.051,17.0407,17.0368,17.033
300,17.0507,17.0383,17.035,17.03,17.0284,17.0267
310,16.819,16.813,16.806,16.8028,16.7992,16.7931
320,17.0006,16.9895,16.9846,16.9799,16.9748,16.9689
330,16.8523,16.8401,16.8377,16.83,16.8256,16.8204
340,17.0176,17.0067,17.0024,16.9953,16.9917,16.9832
350,16.9717,16.9607,16.9577,16.9523,16.9477,16.9437
360,16.939,16.9247,16.9151,16.9102,16.9063,16.8967
370,17.027,17.0163,17.0137,17.0082,17.0062,17.003
380,16.9067,16.8961,16.8919,16.8861,16.8841,16.8774
390,16.943,16.9316,16.9299,16.9278,16.9212,16.9191
400,17.0546,17.0447,17.042,17.0348,17.0323,17.0277
410,17.0909,17.0777,17.0721,17.0662,17.0639,17.0611
420,17.0332,17.0198,17.0168,17.014,17.0116,17.0084
430,17.1376,17.1258,17.119,17.1152,17.1125,17.1058
440,17.0331,17.0224,17.0172,17.0126,17.0105,17.0074
450,16.8564,16.8475,16.845,16.8399,16.8374,16.8361
460,16.9845,16.9731,16.9602,16.9513,16.9484,16.9343
470,16.8439,16.8294,16.8258,16.8198,16.8154,16.8093
480,17.1132,17.1029,17.0992,17.0863,17.0794,17.0722
490,17.0935,17.08,17.0757,17.074,17.0708,17.0652
500,17.0064,16.9971,16.9949,16.9906,16.9892,16.9866
510,17.1522,17.1406,17.1328,17.126,17.1227,17.1125
520,17.0784,17.0655,17.0625,17.0542,17.0492,17.042
530,17.0685,17.0584,17.056,17.0505,17.0491,17.0427
540,16.9101,16.8991,16.8937,16.8932,16.889,16.8872
550,16.8475,16.8372,16.8338,16.8327,16.8296,16.8259
560,17.0162,17.0058,17.0042,16.9986,16.9971,16.9923
570,16.8822,16.8708,16.8678,16.8649,16.8625,16.8616
580,16.9666,16.9563,16.9524,16.9471,16.9419,16.9384
590,16.8974,16.8828,16.8808,16.877,16.8742,16.8719
600,16.9776,16.9685,16.9658,16.9628,16.9594,16.9571
610,16.8593,16.8457,16.8413,16.8354,16.8293,16.8233
620,16.9212,16.9118,16.9086,16.9016,16.8959,16.8917
630,16.8871,16.8751,16.8706,16.8677,16.8646,16.8607
640,16.8172,16.8063,16.8043,16.7989,16.7974,16.7928
650,16.7512,16.7391,16.7379,16.7351,16.7326,16.7295
