MDTU,plaq_ss,plaq_st
1,0.949599,1.38524
2,0.946527,1.37459
3,0.963717,1.37507
4,0.958201,1.36147
5,0.958201,1.36147
6,0.952206,1.36887
7,0.950388,1.3643
8,0.949964,1.37008
9,0.958522,1.35862
10,0.956685,1.34548
11,0.96488,1.34923
12,0.961977,1.34099
13,0.960292,1.33888
14,0.951583,1.33487
15,0.957455,1.34366
16,0.953459,1.33233
17,0.953459,1.33233
18,0.955204,1.32892
19,0.952517,1.3239
20,0.952117,1.3255
21,0.950235,1.32444
22,0.952998,1.32653
23,0.953812,1.32308
24,0.945677,1.32975
25,0.940197,1.31969
26,0.947566,1.31829
27,0.94706,1.3155
28,0.941022,1.32061
29,0.94009,1.30761
30,0.937967,1.29957
31,0.937967,1.29957
32,0.936884,1.29409
33,0.936884,1.29409
34,0.931441,1.29661
35,0.934762,1.29216
36,0.93698,1.2934
37,0.936672,1.28441
38,0.923335,1.27572
39,0.931652,1.27983
40,0.931462,1.27826
41,0.931842,1.2789
42,0.931675,1.28242
43,0.926832,1.27395
44,0.919386,1.27754
45,0.919913,1.27087
46,0.928963,1.27269
47,0.926544,1.26783
48,0.920248,1.2717
49,0.916595,1.26645
50,0.92184,1.26543
51,0.923111,1.26829
52,0.915112,1.26699
53,0.915112,1.26699
54,0.915271,1.26581
55,0.924576,1.25588
56,0.92682,1.25087
57,0.923728,1.24493
58,0.920336,1.24116
59,0.917291,1.24568
60,0.909944,1.24415
61,0.909944,1.24415
62,0.912357,1.22542
63,0.911613,1.22958
64,0.911613,1.22958
65,0.911613,1.22958
66,0.905274,1.21384
67,0.910538,1.2185
68,0.909631,1.22179
69,0.909631,1.22179
70,0.908747,1.22874
71,0.910812,1.22827
72,0.911116,1.22777
73,0.901949,1.2145
74,0.901134,1.21471
75,0.891556,1.22086
76,0.887709,1.2136
77,0.886989,1.21679
78,0.89075,1.20971
79,0.89075,1.20971
80,0.89075,1.20971
81,0.879558,1.20304
82,0.879558,1.20304
83,0.882269,1.20116
84,0.8792,1.20625
85,0.883695,1.22537
86,0.88041,1.21912
87,0.873686,1.22561
88,0.872239,1.22792
89,0.875825,1.22889
90,0.875825,1.22889
91,0.870624,1.229
92,0.865038,1.23736
93,0.865038,1.23736
94,0.866645,1.22804
95,0.861716,1.22887
96,0.859454,1.22035
97,0.866516,1.2246
98,0.871421,1.22547
99,0.871421,1.22547
100,0.872009,1.22051
101,0.869521,1.2314
102,0.869825,1.22635
103,0.870602,1.2239
104,0.874951,1.2232
105,0.877726,1.22092
106,0.873082,1.21646
107,0.874139,1.20168
108,0.879785,1.20139
109,0.879733,1.20137
110,0.888227,1.20349
111,0.883462,1.20302
112,0.883462,1.20302
113,0.884664,1.20245
114,0.884664,1.20245
115,0.880598,1.20594
116,0.875772,1.20789
117,0.877691,1.20378
118,0.87588,1.20434
119,0.876522,1.20021
120,0.868993,1.19231
121,0.865911,1.18431
122,0.873456,1.19094
123,0.876391,1.1981
124,0.876391,1.1981
125,0.875858,1.20025
126,0.873851,1.18702
127,0.875233,1.19752
128,0.875233,1.19752
129,0.875208,1.19509
130,0.881266,1.19262
131,0.881137,1.19121
132,0.885536,1.20061
133,0.882968,1.19805
134,0.885465,1.2023
135,0.884548,1.19823
136,0.884548,1.19823
137,0.875197,1.19758
138,0.872343,1.19429
139,0.873762,1.20122
140,0.874381,1.20101
141,0.87117,1.19899
142,0.876473,1.20039
143,0.876298,1.19243
144,0.865591,1.19741
145,0.862584,1.19337
146,0.862584,1.19337
147,0.864792,1.19232
148,0.86454,1.19628
149,0.86896,1.19467
150,0.86384,1.18731
151,0.858385,1.18991
152,0.858385,1.18991
153,0.851405,1.19343
154,0.85675,1.19379
155,0.85675,1.19379
156,0.858822,1.1953
157,0.858822,1.1953
158,0.857135,1.19126
159,0.862267,1.18733
160,0.865399,1.1869
161,0.861649,1.18649
162,0.861348,1.19173
163,0.861242,1.19689
164,0.869856,1.20097
165,0.87396,1.19071
166,0.87396,1.19071
167,0.869668,1.19155
