t,N_f,N_g
2650,40,800
2660,40,800
2670,40,800
2680,40,800
2690,40,800
2700,40,800
2710,40,800
2720,40,800
2730,40,800
2740,40,800
2750,40,800
2760,40,800
2770,40,800
2780,40,800
2790,40,800
2800,40,800
2810,40,800
2820,40,800
2830,40,800
2840,40,800
2850,40,800
2860,40,800
2870,40,800
2880,40,800
2890,40,800
2900,40,800
2910,40,800
2920,40,800
2930,40,800
2940,40,800
2950,40,800
2960,40,800
2970,40,800
2980,40,800
2990,40,800
3000,40,800
3010,40,800
3020,40,800
3030,40,800
3040,40,800
3050,40,800
3060,40,800
3070,40,800
3080,40,800
3090,40,800
3100,40,800
3110,40,800
3120,40,800
3130,40,800
3140,40,800
3150,40,800
3160,40,800
3170,40,800
3180,40,800
3190,40,800
3200,40,800
3210,40,800
3220,40,800
3230,40,800
3240,40,800
3250,40,800
3260,40,800
3270,40,800
3280,40,800
3290,40,800
3300,40,800
3310,40,800
3320,40,800
3330,40,800
3340,40,800
3350,40,800
3360,40,800
3370,40,800
3380,40,800
3390,40,800
3400,40,800
3410,40,800
3420,40,800
3430,40,800
3440,40,800
3450,40,800
3460,40,800
3470,40,800
3480,40,800
3490,40,800
3500,40,800
3510,40,800
3520,40,800
3530,40,800
3540,40,800
3550,40,800
3560,40,800
3570,40,800
3580,40,800
3590,40,800
3600,40,800
3610,40,800
3620,40,800
3630,40,800
3640,40,800
3650,40,800
3660,40,800
3670,40,800
3680,40,800
3690,40,800
3700,40,800
3710,40,800
3720,40,800
3730,40,800
3740,40,800
3750,40,800
3760,40,800
3770,40,800
3780,40,800
3790,40,800
3800,40,800
3810,40,800
3820,40,800
3830,40,800
3840,40,800
3850,40,800
3860,40,800
3870,40,800
3880,40,800
3890,40,800
3900,40,800
3910,40,800
3920,40,800
3930,40,800
3940,40,800
3950,40,800
3960,40,800
3970,40,800
3980,40,800
3990,40,800
4000,40,800
4010,40,800
4020,40,800
4030,40,800
4040,40,800
4050,40,800
4060,40,800
4070,40,800
4080,40,800
4090,40,800
4100,40,800
4110,40,800
4120,40,800
4130,40,800
4140,40,800
4150,40,800
4160,40,800
4170,40,800
4180,40,800
4190,40,800
4200,40,800
4210,40,800
4220,40,800
4230,40,800
4240,40,800
4250,40,800
4260,40,800
4270,40,800
4280,40,800
4290,40,800
4300,40,800
4310,40,800
4320,40,800
4330,40,800
4340,40,800
4350,40,800
4360,40,800
4370,40,800
4380,40,800
4390,40,800
4400,40,800
4410,40,800
4420,40,800
4430,40,800
4440,40,800
4450,40,800
4460,40,800
4470,40,800
4480,40,800
4490,40,800
4500,40,800
4510,40,800
4520,40,800
4530,40,800
4540,40,800
4550,40,800
4560,40,800
4570,40,800
4580,40,800
4590,40,800
4600,40,800
4610,40,800
4620,40,800
4630,40,800
4640,40,800
4650,40,800
4660,40,800
4670,40,800
4680,40,800
4690,40,800
4700,40,800
4710,40,800
4720,40,800
4730,40,800
4740,40,800
4750,40,800
4760,40,800
4770,40,800
4780,40,800
4790,40,800
4800,40,800
4810,40,800
4820,40,800
4830,40,800
4840,40,800
4850,40,800
4860,40,800
4870,40,800
4880,40,800
4890,40,800
4900,40,800
4910,40,800
4920,40,800
4930,40,800
4940,40,800
4950,40,800
4960,40,800
4970,40,800
4980,40,800
4990,40,800
5000,40,800
5010,40,800
5020,40,800
5030,40,800
5040,40,800
5050,40,800
5060,40,800
5070,40,800
5080,40,800
5090,40,800
5100,40,800
5110,40,800
5120,40,800
5130,40,800
5140,40,800
5150,40,800
5160,40,800
5170,40,800
5180,40,800
5190,40,800
5200,40,800
5210,40,800
5220,40,800
5230,40,800
5240,40,800
5250,40,800
5260,40,800
5270,40,800
5280,40,800
5290,40,800
5300,40,800
5310,40,800
5320,40,800
5330,40,800
5340,40,800
5350,40,800
5360,40,800
5370,40,800
5380,40,800
5390,40,800
5400,40,800
5410,40,800
5420,40,800
5430,40,800
5440,40,800
5450,40,800
5460,40,800
5470,40,800
5480,40,800
5490,40,800
5500,40,800
5510,40,800
5520,40,800
5530,40,800
5540,40,800
5550,40,800
5560,40,800
5570,40,800
5580,40,800
5590,40,800
5600,40,800
5610,40,800
5620,40,800
5630,40,800
5640,40,800
5650,40,800
5660,40,800
5670,40,800
5680,40,800
5690,40,800
5700,40,800
5710,40,800
5720,40,800
5730,40,800
5740,40,800
5750,40,800
5760,40,800
5770,40,800
5780,40,800
5790,40,800
5800,40,800
5810,40,800
5820,40,800
5830,40,800
5840,40,800
5850,40,800
5860,40,800
5870,40,800
5880,40,800
5890,40,800
5900,40,800
5910,40,800
5920,40,800
5930,40,800
5940,40,800
5950,40,800
5960,40,800
5970,40,800
5980,40,800
5990,40,800
6000,40,800
6010,40,800
6020,40,800
6030,40,800
6040,40,800
6050,40,800
6060,40,800
6070,40,800
6080,40,800
6090,40,800
6100,40,800
6110,40,800
6120,40,800
6130,40,800
6140,40,800
6150,40,800
6160,40,800
6170,40,800
6180,40,800
6190,40,800
6200,40,800
6210,40,800
6220,40,800
6230,40,800
6240,40,800
6250,40,800
6260,40,800
6270,40,800
6280,40,800
6290,40,800
6300,40,800
6310,40,800
6320,40,800
6330,40,800
6340,40,800
6350,40,800
6360,40,800
6370,40,800
6380,40,800
6390,40,800
6400,40,800
6410,40,800
6420,40,800
6430,40,800
6440,40,800
6450,40,800
6460,40,800
6470,40,800
6480,40,800
6490,40,800
6500,40,800
6510,40,800
6520,40,800
6530,40,800
6540,40,800
6550,40,800
6560,40,800
6570,40,800
6580,40,800
6590,40,800
6600,40,800
6610,40,800
6620,40,800
6630,40,800
6640,40,800
6650,40,800
6660,40,800
6670,40,800
6680,40,800
6690,40,800
6700,40,800
6710,40,800
6720,40,800
6730,40,800
6740,40,800
6750,40,800
6760,40,800
6770,40,800
6780,40,800
6790,40,800
6800,40,800
6810,40,800
6820,40,800
6830,40,800
6840,40,800
6850,40,800
6860,40,800
6870,40,800
6880,40,800
6890,40,800
6900,40,800
6910,40,800
6920,40,800
6930,40,800
6940,40,800
6950,40,800
6960,40,800
6970,40,800
6980,40,800
6990,40,800
7000,40,800
7010,40,800
7020,40,800
7030,40,800
7040,40,800
7050,40,800
7060,40,800
7070,40,800
7080,40,800
7090,40,800
7100,40,800
7110,40,800
7120,40,800
7130,40,800
7140,40,800
7150,40,800
7160,40,800
7170,40,800
7180,40,800
7190,40,800
7200,40,800
7210,40,800
7220,40,800
7230,40,800
7240,40,800
7250,40,800
7260,40,800
7270,40,800
7280,40,800
7290,40,800
7300,40,800
7310,40,800
7320,40,800
7330,40,800
7340,40,800
7350,40,800
7360,40,800
7370,40,800
7380,40,800
7390,40,800
7400,40,800
7410,40,800
7420,40,800
7430,40,800
7440,40,800
7450,40,800
7460,40,800
7470,40,800
7480,40,800
7490,40,800
7500,40,800
7510,40,800
7520,40,800
7530,40,800
7540,40,800
7550,40,800
7560,40,800
7570,40,800
7580,40,800
7590,40,800
7600,40,800
7610,40,800
7620,40,800
7630,40,800
7640,40,800
7650,40,800
7660,40,800
7670,40,800
7680,40,800
7690,40,800
7700,40,800
7710,40,800
7720,40,800
7730,40,800
7740,40,800
7750,40,800
7760,40,800
7770,40,800
7780,40,800
7790,40,800
7800,40,800
7810,40,800
7820,40,800
7830,40,800
7840,40,800
7850,40,800
7860,40,800
7870,40,800
7880,40,800
7890,40,800
7900,40,800
7910,40,800
7920,40,800
7930,40,800
7940,40,800
7950,40,800
7960,40,800
7970,40,800
7980,40,800
7990,40,800
8000,40,800
8010,40,800
8020,40,800
8030,40,800
8040,40,800
8050,40,800
8060,40,800
8070,40,800
8080,40,800
8090,40,800
8100,40,800
8110,40,800
8120,40,800
8130,40,800
8140,40,800
8150,40,800
8160,40,800
8170,40,800
8180,40,800
8190,40,800
8200,40,800
8210,40,800
8220,40,800
8230,40,800
8240,40,800
8250,40,800
8260,40,800
8270,40,800
8280,40,800
8290,40,800
8300,40,800
8310,40,800
8320,40,800
8330,40,800
8340,40,800
8350,40,800
8360,40,800
8370,40,800
8380,40,800
8390,40,800
8400,40,800
8410,40,800
8420,40,800
8430,40,800
8440,40,800
8450,40,800
8460,40,800
8470,40,800
8480,40,800
8490,40,800
8500,40,800
8510,40,800
8520,40,800
8530,40,800
8540,40,800
8550,40,800
8560,40,800
8570,40,800
8580,40,800
8590,40,800
8600,40,800
8610,40,800
8620,40,800
8630,40,800
8640,40,800
8650,40,800
8660,40,800
8670,40,800
8680,40,800
8690,40,800
8700,40,800
8710,40,800
8720,40,800
8730,40,800
8740,40,800
8750,40,800
8760,40,800
8770,40,800
8780,40,800
8790,40,800
8800,40,800
8810,40,800
8820,40,800
8830,40,800
8840,40,800
8850,40,800
8860,40,800
8870,40,800
8880,40,800
8890,40,800
8900,40,800
8910,40,800
8920,40,800
8930,40,800
8940,40,800
8950,40,800
8960,40,800
8970,40,800
8980,40,800
8990,40,800
9000,40,800
