MDTU,plaq,Re(det),Im(det),link
1,0.661272,0.849407,0.154114,0.0690405
2,0.661272,0.849407,0.154114,0.0690405
3,2.28518,121.689,16.0504,0.17569
4,2.05428,78.5029,10.6039,0.163543
5,1.95472,65.1157,8.91278,0.157591
6,1.85797,54.5233,7.64059,0.150998
7,1.80337,47.9862,6.85793,0.147001
8,1.75569,44.1875,6.35563,0.14378
9,1.74505,42.3225,6.12193,0.143351
10,1.71464,38.8824,5.68406,0.141101
11,1.65958,36.5416,5.39268,0.136971
12,1.6629,34.7425,5.11145,0.13771
13,1.63927,32.7825,4.89099,0.135786
14,1.59872,31.0286,4.70283,0.132991
15,1.59836,29.7476,4.46843,0.133294
16,1.54525,28.5582,4.37502,0.12887
17,1.54395,28.4066,4.34523,0.12882
18,1.54267,27.7686,4.22137,0.129123
19,1.55137,26.4274,4.06918,0.12983
20,1.53995,25.138,3.92653,0.12904
21,1.51562,23.9851,3.74136,0.127294
22,1.48073,22.7489,3.62775,0.124526
23,1.41779,21.0367,3.42361,0.119515
24,1.4109,20.5207,3.32998,0.119176
25,1.41808,20.05,3.24003,0.119747
26,1.42671,18.983,3.08763,0.120532
27,1.42052,18.0788,2.96985,0.1204
28,1.4251,17.9006,2.93817,0.120915
29,1.40492,17.1953,2.83866,0.119449
30,1.39634,16.7879,2.74807,0.119221
31,1.35311,16.7788,2.77628,0.116023
32,1.31325,15.2301,2.55218,0.11304
33,1.31694,15.1516,2.53082,0.113846
34,1.3054,15.0188,2.48181,0.113191
35,1.30408,14.691,2.43483,0.113191
36,1.30408,14.691,2.43483,0.113191
37,1.29319,13.9913,2.33476,0.112412
38,1.28729,13.9228,2.32729,0.112084
39,1.27126,13.3812,2.25885,0.110717
40,1.27611,13.2737,2.21703,0.111318
41,1.26105,12.8043,2.16205,0.11046
42,1.23603,12.1056,2.0586,0.108517
43,1.21913,11.4547,1.98422,0.106905
44,1.24298,11.3367,1.9507,0.109235
45,1.24447,10.9692,1.88329,0.109339
46,1.20746,10.7666,1.88136,0.106286
47,1.17846,10.2633,1.82281,0.103902
48,1.16292,9.89102,1.75544,0.102668
49,1.13758,9.48889,1.70411,0.100674
50,1.1164,8.90596,1.62678,0.0988029
51,1.14127,8.93584,1.61234,0.101215
52,1.14127,8.93584,1.61234,0.101215
53,1.14127,8.93584,1.61234,0.101215
54,1.16002,8.8877,1.5945,0.102847
55,1.15038,8.65236,1.54954,0.102172
56,1.12005,8.29712,1.50446,0.0996108
57,1.11929,8.13119,1.4689,0.0998894
58,1.10974,8.06553,1.47436,0.0988935
59,1.08072,7.67013,1.43685,0.096461
60,1.07417,7.73589,1.439,0.0960563
61,1.03577,7.38328,1.38565,0.0929264
62,1.00975,7.10006,1.35078,0.0908588
63,1.02904,7.35066,1.38052,0.0928445
64,1.0522,7.44505,1.37852,0.0949528
65,1.06102,7.08883,1.31599,0.0958705
66,1.05547,6.92905,1.28508,0.0953139
67,1.02399,6.75845,1.27194,0.0926887
68,1.01123,6.48368,1.22676,0.0915692
69,1.01658,6.44954,1.21298,0.09234
70,0.995692,6.22107,1.18748,0.0903814
71,0.982926,6.09033,1.16764,0.0894944
72,0.938409,5.73405,1.11706,0.0857681
73,0.929592,5.84923,1.13489,0.085184
74,0.928422,5.7848,1.11771,0.085255
75,0.930171,5.76197,1.11534,0.0854809
76,0.908229,5.48175,1.06784,0.0838219
77,0.888865,5.22965,1.04406,0.0818254
78,0.888865,5.22965,1.04406,0.0818254
79,0.895311,5.12768,1.02957,0.0825038
80,0.886353,4.99128,0.999782,0.0818852
81,0.872956,4.82999,0.97269,0.0806818
82,0.858393,4.66123,0.942147,0.0795143
83,0.8521,4.55607,0.930023,0.0790724
84,0.852164,4.31586,0.888397,0.0792664
85,0.848466,4.13173,0.855672,0.0791322
86,0.831965,4.06611,0.843575,0.0779166
87,0.832922,4.08682,0.840458,0.0781537
88,0.808808,3.84708,0.807436,0.0758457
89,0.798685,3.67875,0.777845,0.0751673
90,0.776153,3.57353,0.767959,0.0731118
91,0.783089,3.58341,0.763742,0.0740132
92,0.783089,3.58341,0.763742,0.0740132
93,0.781255,3.52246,0.757321,0.0737872
94,0.822681,3.75456,0.772033,0.0778945
95,0.834002,3.6416,0.744055,0.0790094
96,0.81906,3.54302,0.728557,0.0777064
97,0.839232,3.56818,0.72922,0.0797777
98,0.832374,3.56218,0.726566,0.0790797
99,0.81863,3.51426,0.717222,0.0779237
100,0.840994,3.45728,0.699203,0.0801752
101,0.840994,3.45728,0.699203,0.0801752
102,0.835794,3.38454,0.685592,0.0798574
103,0.835794,3.38454,0.685592,0.0798574
104,0.849139,3.38775,0.678481,0.0812167
105,0.849139,3.38775,0.678481,0.0812167
106,0.854943,3.3431,0.664089,0.0818041
107,0.842582,3.28941,0.665987,0.0805712
108,0.818107,3.15706,0.649175,0.0782518
109,0.795499,3.06238,0.636284,0.0762899
110,0.795499,3.06238,0.636284,0.0762899
111,0.821953,3.06748,0.626242,0.0787253
112,0.808447,2.93387,0.613176,0.077444
113,0.800435,2.97408,0.617642,0.0768349
114,0.790262,2.97729,0.617504,0.0761014
115,0.806914,2.9425,0.602538,0.0778094
116,0.802067,2.93477,0.608942,0.0772883
117,0.811514,2.95179,0.604954,0.0782826
118,0.81864,2.98563,0.606221,0.078918
119,0.785135,2.82453,0.59037,0.075814
120,0.772428,2.77903,0.586601,0.0746103
121,0.750087,2.67238,0.569695,0.0727453
122,0.772262,2.72045,0.568296,0.0749567
123,0.75137,2.57068,0.54785,0.0730959
124,0.733537,2.53764,0.543276,0.0714751
125,0.725547,2.54843,0.546214,0.0708352
126,0.725547,2.54843,0.546214,0.0708352
127,0.732331,2.58641,0.554605,0.071442
128,0.741848,2.58433,0.54953,0.0723102
129,0.728,2.56964,0.552462,0.0708397
130,0.732637,2.61374,0.558978,0.0713163
131,0.73023,2.51799,0.539584,0.0712139
132,0.73023,2.51799,0.539584,0.0712139
133,0.713033,2.42313,0.525079,0.0696052
134,0.714734,2.43839,0.531978,0.0698486
135,0.713393,2.38082,0.51743,0.0697462
136,0.670332,2.27426,0.514255,0.0656171
137,0.667971,2.22564,0.500391,0.0654391
138,0.667971,2.22564,0.500391,0.0654391
139,0.667971,2.22564,0.500391,0.0654391
140,0.667971,2.22564,0.500391,0.0654391
141,0.684448,2.22507,0.498333,0.0670921
142,0.666689,2.11221,0.474952,0.0656752
143,0.667786,2.09113,0.469977,0.0658081
144,0.691447,2.1204,0.465305,0.0682476
145,0.693996,2.1799,0.473645,0.0684449
146,0.693996,2.1799,0.473645,0.0684449
147,0.695684,2.16004,0.47268,0.0687642
148,0.684975,2.05393,0.456093,0.067732
149,0.675448,2.01491,0.44989,0.0667731
150,0.67042,1.9886,0.449937,0.0662792
151,0.653481,1.90509,0.436682,0.0645593
152,0.653481,1.90509,0.436682,0.0645593
153,0.673815,1.94378,0.437946,0.0665685
154,0.645586,1.84471,0.424136,0.0638525
155,0.664573,1.92315,0.432745,0.0657357
156,0.648458,1.86907,0.428327,0.0643206
157,0.648458,1.86907,0.428327,0.0643206
158,0.645861,1.8423,0.423529,0.064182
159,0.645861,1.8423,0.423529,0.064182
160,0.633986,1.84313,0.431652,0.0628411
161,0.633986,1.84313,0.431652,0.0628411
162,0.633986,1.84313,0.431652,0.0628411
163,0.609033,1.73458,0.413658,0.0605238
164,0.609033,1.73458,0.413658,0.0605238
165,0.590341,1.71405,0.418535,0.0586462
166,0.609904,1.78078,0.427556,0.0604782
167,0.633624,1.83327,0.428095,0.0628184
168,0.624802,1.74615,0.414661,0.062017
169,0.639433,1.77435,0.412221,0.0635929
170,0.643613,1.77871,0.412929,0.0640421
171,0.643613,1.77871,0.412929,0.0640421
172,0.643613,1.77871,0.412929,0.0640421
173,0.634489,1.74636,0.407455,0.0632286
174,0.634489,1.74636,0.407455,0.0632286
175,0.634489,1.74636,0.407455,0.0632286
176,0.634489,1.74636,0.407455,0.0632286
177,0.634489,1.74636,0.407455,0.0632286
178,0.646684,1.82232,0.417299,0.0642406
179,0.656535,1.86807,0.421799,0.0651177
180,0.632367,1.78465,0.413109,0.0628113
181,0.666453,1.84242,0.410218,0.066299
182,0.645788,1.76787,0.402102,0.0642639
183,0.665808,1.81111,0.402547,0.0662643
184,0.648155,1.74257,0.394139,0.0646435
185,0.648155,1.74257,0.394139,0.0646435
186,0.654832,1.74536,0.395688,0.0654197
187,0.653666,1.70466,0.384765,0.0654057
188,0.653666,1.70466,0.384765,0.0654057
189,0.639533,1.67917,0.384832,0.0639347
190,0.621057,1.60605,0.373785,0.0621132
191,0.621057,1.60605,0.373785,0.0621132
192,0.626745,1.64676,0.379536,0.0626523
193,0.640346,1.68488,0.381569,0.0639105
194,0.639265,1.68576,0.383282,0.0639443
195,0.635011,1.63951,0.372278,0.0636552
196,0.632367,1.56247,0.355275,0.0636269
197,0.618743,1.53848,0.354299,0.0622432
198,0.640199,1.59093,0.359793,0.0644376
199,0.640199,1.59093,0.359793,0.0644376
200,0.639871,1.544,0.349798,0.0645063
201,0.654017,1.63196,0.363006,0.0657966
202,0.654017,1.63196,0.363006,0.0657966
203,0.654017,1.63196,0.363006,0.0657966
204,0.652323,1.62411,0.363089,0.0656295
205,0.652323,1.62411,0.363089,0.0656295
206,0.644241,1.51928,0.344773,0.0647738
207,0.644104,1.47214,0.339492,0.0647771
208,0.644104,1.47214,0.339492,0.0647771
209,0.638174,1.45347,0.336913,0.0643209
210,0.636947,1.44485,0.334138,0.0642549
211,0.636947,1.44485,0.334138,0.0642549
212,0.636947,1.44485,0.334138,0.0642549
213,0.636947,1.44485,0.334138,0.0642549
214,0.626258,1.4447,0.334813,0.0631284
215,0.634116,1.43328,0.331253,0.063914
216,0.613125,1.38776,0.328779,0.0618318
217,0.612174,1.39183,0.327408,0.0618436
218,0.589959,1.32882,0.321941,0.0596901
219,0.58093,1.26593,0.310412,0.0588753
220,0.575726,1.26171,0.310785,0.0583501
221,0.582159,1.27724,0.312203,0.0590564
222,0.595295,1.29462,0.311375,0.0604327
223,0.589806,1.30444,0.314703,0.0597995
224,0.60144,1.34041,0.319347,0.061023
225,0.60144,1.34041,0.319347,0.061023
226,0.595956,1.33142,0.318562,0.060363
227,0.619157,1.38487,0.319801,0.0628592
228,0.601773,1.32663,0.311862,0.0610791
229,0.591966,1.30685,0.310541,0.0600499
230,0.582906,1.29722,0.311891,0.0591357
231,0.565724,1.23767,0.303753,0.0575006
232,0.584418,1.28284,0.30681,0.0593668
233,0.584418,1.28284,0.30681,0.0593668
234,0.554971,1.20487,0.299295,0.0563164
235,0.572169,1.21181,0.294392,0.0582083
236,0.582907,1.20329,0.289088,0.0594987
237,0.582584,1.19134,0.285903,0.0594842
238,0.563442,1.14786,0.281512,0.0575772
239,0.567947,1.17532,0.287653,0.057843
240,0.561232,1.15946,0.286235,0.0571897
241,0.578345,1.16502,0.281569,0.0591397
242,0.593681,1.16048,0.277124,0.0607653
243,0.580142,1.13511,0.274535,0.0594486
244,0.561119,1.1023,0.271176,0.0574222
245,0.561119,1.1023,0.271176,0.0574222
246,0.571719,1.10588,0.270237,0.0586114
247,0.556482,1.08121,0.271144,0.0570405
248,0.565822,1.09518,0.26947,0.0580393
249,0.565822,1.09518,0.26947,0.0580393
250,0.5811,1.11733,0.270754,0.0596968
251,0.577625,1.08505,0.263164,0.0593782
252,0.592651,1.12545,0.267551,0.0608329
253,0.570972,1.07594,0.263449,0.0585914
254,0.579449,1.06914,0.260544,0.0595284
255,0.579449,1.06914,0.260544,0.0595284
256,0.590041,1.06888,0.256925,0.0607985
257,0.584313,1.07259,0.258966,0.0600539
258,0.584313,1.07259,0.258966,0.0600539
259,0.595323,1.09839,0.261095,0.0612242
260,0.604332,1.10917,0.261377,0.0620829
261,0.631578,1.15213,0.264615,0.0648874
262,0.619865,1.12692,0.25829,0.0639123
263,0.612463,1.14267,0.264445,0.0630437
264,0.590419,1.13051,0.267259,0.0605943
265,0.619435,1.24073,0.282408,0.0634073
266,0.613972,1.21921,0.280119,0.0629379
267,0.613972,1.21921,0.280119,0.0629379
268,0.605921,1.2109,0.28181,0.0621479
269,0.605921,1.2109,0.28181,0.0621479
270,0.605921,1.2109,0.28181,0.0621479
271,0.620661,1.2062,0.276836,0.0637548
272,0.616039,1.21549,0.280316,0.0631859
273,0.636148,1.22657,0.27571,0.065321
274,0.622232,1.21196,0.278081,0.0638851
275,0.622232,1.21196,0.278081,0.0638851
276,0.617402,1.19687,0.275325,0.0634406
277,0.589824,1.10323,0.260197,0.0607348
278,0.610946,1.16923,0.270075,0.0627538
279,0.611401,1.16084,0.266418,0.0628756
280,0.611401,1.16084,0.266418,0.0628756
281,0.619473,1.18784,0.271206,0.0636848
282,0.612061,1.1569,0.265791,0.0629304
283,0.609457,1.17871,0.271054,0.062532
284,0.619691,1.1838,0.270373,0.0636884
285,0.63189,1.18754,0.265311,0.0650366
286,0.63189,1.18754,0.265311,0.0650366
287,0.641737,1.20324,0.267463,0.0661043
288,0.607731,1.14439,0.261758,0.0624671
289,0.607731,1.14439,0.261758,0.0624671
290,0.607731,1.14439,0.261758,0.0624671
291,0.590751,1.10685,0.258158,0.0607307
292,0.604896,1.12418,0.259352,0.0621844
293,0.604896,1.12418,0.259352,0.0621844
294,0.594724,1.11454,0.260822,0.0610869
295,0.578905,1.09184,0.259824,0.0593949
296,0.606039,1.12651,0.259373,0.062282
297,0.599462,1.10257,0.25597,0.0617453
298,0.615643,1.14541,0.260479,0.0632221
299,0.615643,1.14541,0.260479,0.0632221
300,0.620937,1.16732,0.263207,0.0638356
301,0.620937,1.16732,0.263207,0.0638356
302,0.620937,1.16732,0.263207,0.0638356
303,0.625256,1.18357,0.265051,0.0641484
304,0.625256,1.18357,0.265051,0.0641484
305,0.614371,1.14796,0.261609,0.0630766
306,0.614371,1.14796,0.261609,0.0630766
307,0.614371,1.14796,0.261609,0.0630766
308,0.616758,1.14158,0.258839,0.0634108
309,0.616758,1.14158,0.258839,0.0634108
310,0.611787,1.12071,0.256369,0.0629251
311,0.638651,1.18278,0.262019,0.0657753
312,0.631677,1.14176,0.255424,0.0651294
313,0.631677,1.14176,0.255424,0.0651294
314,0.642858,1.159,0.256283,0.0662723
315,0.639524,1.18814,0.261408,0.065609
316,0.639524,1.18814,0.261408,0.065609
317,0.600889,1.11562,0.257298,0.0617202
318,0.613557,1.13148,0.257559,0.0631736
319,0.601694,1.11891,0.258689,0.0617984
320,0.619546,1.17436,0.26524,0.0635492
321,0.632961,1.19378,0.264643,0.0648418
322,0.631598,1.22165,0.270676,0.0644826
323,0.621667,1.17226,0.263896,0.0638074
324,0.618089,1.09053,0.248175,0.0638797
325,0.61007,1.07197,0.246153,0.0631137
326,0.59151,1.0132,0.238476,0.0612877
327,0.60135,1.03644,0.241315,0.0621903
328,0.578793,0.973904,0.233134,0.0599343
329,0.599899,1.02458,0.239956,0.0620807
