ReTr(L*),ImTr(Lx),ImTr(Ly),ImTr(Lz),ImTr(L5)
0.995845,0.00691202,null,null,null
0.379873,null,0.108411,null,null
0.427795,null,null,0.212688,null
-0.00406589,null,null,null,0.00354645
0.995845,0.00691202,null,null,null
0.379873,null,0.108411,null,null
0.427795,null,null,0.212688,null
-0.00406589,null,null,null,0.00354645
0.997401,0.00648974,null,null,null
112.684,null,45.6795,null,null
87.3375,null,null,55.1902,null
-0.0236541,null,null,null,0.00528795
0.997019,0.00376972,null,null,null
71.4578,null,23.3021,null,null
54.5701,null,null,34.8884,null
-0.0252407,null,null,null,0.0177721
0.997521,0.0043364,null,null,null
59.9286,null,18.2484,null,null
47.1771,null,null,37.4055,null
-0.0184816,null,null,null,0.00331635
0.997607,0.0073618,null,null,null
54.6885,null,15.225,null,null
39.7415,null,null,28.6591,null
-0.00652053,null,null,null,-0.00015526
0.995611,0.0103041,null,null,null
48.9264,null,17.4034,null,null
40.2888,null,null,30.2244,null
-0.00368599,null,null,null,-0.0135113
0.996454,0.0103368,null,null,null
44.3599,null,19.4258,null,null
30.9282,null,null,32.0112,null
-0.00102222,null,null,null,-0.00381857
0.995131,0.0114781,null,null,null
39.4454,null,14.7031,null,null
33.1744,null,null,23.8663,null
-0.0106225,null,null,null,-0.0160103
0.993481,0.0109325,null,null,null
44.6784,null,12.3336,null,null
31.3891,null,null,21.8339,null
0.00116362,null,null,null,-0.0142861
0.996331,0.0095649,null,null,null
49.7081,null,7.88574,null,null
33.7203,null,null,13.6585,null
0.00700617,null,null,null,-0.0033938
0.993199,0.0123699,null,null,null
44.078,null,11.1019,null,null
28.6959,null,null,16.7251,null
-0.000501115,null,null,null,-0.0130235
0.992254,0.0145526,null,null,null
48.8043,null,11.287,null,null
27.7984,null,null,14.1806,null
0.0106799,null,null,null,0.000762407
0.994263,0.0112093,null,null,null
45.57,null,13.2106,null,null
25.7704,null,null,19.1721,null
0.0119778,null,null,null,-0.00405935
0.992014,0.00934417,null,null,null
41.5506,null,10.8204,null,null
22.3422,null,null,18.5499,null
0.00626452,null,null,null,-0.000835411
0.995806,0.01022,null,null,null
42.6694,null,12.3363,null,null
21.1439,null,null,17.0252,null
-0.00212916,null,null,null,-0.00339794
0.995886,0.0094782,null,null,null
37.3567,null,12.706,null,null
22.525,null,null,16.4468,null
-0.00065241,null,null,null,0.00929899
0.994916,0.009093,null,null,null
36.921,null,16.4744,null,null
20.865,null,null,16.1771,null
0.00425534,null,null,null,-0.00142101
0.990614,0.00959391,null,null,null
35.2419,null,20.0446,null,null
19.7986,null,null,17.1135,null
0.00374256,null,null,null,0.0113329
