t,cg_iters
1,99971
2,100225
3,99016
4,98654
5,99116
6,99557
7,100085
8,100447
9,100193
10,99760
11,25326
12,25108
13,25587
14,25293
15,25215
16,25302
17,25528
18,25397
19,25340
20,25501
21,12839
22,12771
23,12791
24,12990
25,12847
26,12761
27,12833
28,12814
29,12812
30,12975
31,11975
32,11855
33,11806
34,11852
35,11883
36,11893
37,11922
38,11807
39,11852
40,11933
41,10383
42,10378
43,10376
44,10400
45,10394
46,10411
47,10422
48,10397
49,10367
50,10264
51,10392
52,10391
53,10341
54,10455
55,10485
56,10370
57,10360
58,10400
59,10503
60,10434
61,10440
62,10410
63,10381
64,10395
65,10301
66,10276
67,10418
68,10451
69,10451
70,10499
71,10572
72,10588
73,10553
74,10517
75,10489
76,10453
77,10507
78,10559
79,10439
80,10378
81,10317
82,10272
83,10337
84,10334
85,10370
86,10361
87,10351
88,10426
89,10352
90,10370
91,10371
92,10403
93,10382
94,10531
95,10398
96,10435
97,10465
98,10423
99,10362
100,10415
101,10374
102,10319
103,10313
104,10306
105,10371
106,10347
107,10425
108,10343
109,10411
110,10414
111,10446
112,10409
113,10479
114,10454
115,10430
116,10408
117,10477
118,10344
119,10323
120,10244
121,10314
122,10266
123,10457
124,10398
125,10425
126,10441
127,10545
128,10507
129,10409
130,10410
131,10445
132,10501
133,10391
134,10442
135,10413
136,10341
137,10479
138,10404
139,10496
140,10441
141,10498
142,10465
143,10526
144,10500
145,10556
146,10475
147,10465
148,10482
149,10544
150,10451
151,10465
152,10576
153,10515
154,10639
155,10582
156,10477
157,10537
158,10521
159,10494
160,10628
161,10585
162,10568
163,10596
164,10565
165,10583
166,10723
167,10600
168,10584
169,10567
170,10522
171,10668
172,10627
173,10590
174,10636
175,10602
176,10600
177,10547
178,10677
179,10754
180,10751
181,10648
182,10705
183,10575
184,10587
185,10581
186,10653
187,10636
188,10627
189,10558
190,10564
191,10572
192,10555
193,10697
194,10687
195,10586
196,10445
197,10582
198,10537
199,10531
200,10666
201,10611
202,10561
203,10586
204,10663
205,10625
206,10578
207,10686
208,10753
209,10597
210,10584
211,10584
212,10460
213,10555
214,10553
215,10621
216,10583
217,10668
218,10722
219,10630
220,10794
221,10553
222,10549
223,10561
224,10496
225,10465
226,10566
227,10671
228,10658
229,10656
230,10602
231,10546
232,10476
233,10470
234,10437
235,10487
236,10461
237,10521
238,10457
239,10645
240,10569
241,10463
242,10419
243,10466
244,10518
245,10583
246,10450
247,10392
248,10588
249,10444
250,10582
251,10396
252,10425
253,10417
254,10497
255,10514
256,10507
257,10658
258,10645
259,10672
260,10587
261,10489
262,10514
263,10426
264,10447
265,10469
266,10494
267,10583
268,10517
269,10465
270,10448
271,10502
272,10586
273,10592
274,10643
275,10601
276,10553
277,10774
278,10567
279,10426
280,10494
281,10404
282,10476
283,10468
284,10436
285,10431
286,10428
287,10523
288,10412
289,10389
290,10413
291,10341
292,10321
293,10466
294,10470
295,10485
296,10456
297,10466
298,10469
299,10491
300,10498
301,10520
302,10427
303,10386
304,10409
305,10405
306,10425
307,10468
308,10422
309,10311
310,10426
311,10498
312,10436
313,10425
314,10346
315,10438
316,10406
317,10516
318,10392
319,10452
320,10446
321,10386
322,10547
323,10530
324,10549
325,10586
326,10518
327,10454
328,10509
329,10443
330,10462
331,10509
332,10494
333,10453
334,10492
335,10582
336,10506
337,10447
338,10531
339,10708
340,10696
341,10717
342,10688
343,10727
344,10816
345,10821
346,10623
347,10465
348,10459
349,10505
350,10699
351,10585
352,10592
353,10564
354,10523
355,10522
356,10489
357,10547
358,10575
359,10758
360,10626
361,10576
362,10599
363,10592
364,10403
365,10456
366,10536
367,10612
368,10490
369,10555
370,10564
371,10512
372,10503
373,10573
374,10559
375,10598
376,10490
377,10514
378,10503
379,10433
380,10447
381,10494
382,10504
383,10483
384,10507
385,10527
386,10602
387,10614
388,10543
389,10625
390,10667
391,10704
392,10553
393,10521
394,10487
395,10438
396,10551
397,10545
398,10554
399,10590
400,10565
401,10563
402,10526
403,10695
404,10608
405,10464
406,10592
407,10599
408,10510
409,10561
410,10544
411,10507
412,10553
413,10558
414,10613
415,10549
416,10547
417,10530
418,10557
419,10568
420,10496
421,10402
422,10469
423,10538
424,10507
425,10460
426,10525
427,10552
428,10601
429,10532
430,10466
431,10573
432,10455
433,10525
434,10612
435,10616
436,10641
437,10649
438,10676
439,10525
440,10523
441,10439
442,10370
443,10348
444,10460
445,10637
446,10504
447,10504
448,10526
449,10386
450,10447
451,10440
452,10490
453,10580
454,10615
455,10467
456,10597
457,10445
458,10529
459,10579
460,10472
461,10492
462,10448
463,10527
464,10620
465,10452
466,10545
467,10522
468,10580
469,10574
470,10492
471,10646
472,10463
473,10467
474,10474
475,10513
476,10574
477,10661
478,10605
479,10535
480,10544
481,10617
482,10627
483,10581
484,10607
485,10614
486,10700
487,10629
488,10727
489,10550
490,10604
491,10492
492,10457
493,10380
494,10460
495,10475
496,10408
497,10449
498,10400
499,10375
500,10369
501,10487
502,10365
503,10391
504,10479
505,10538
506,10517
507,10552
508,10547
509,10619
510,10606
511,10583
512,10583
513,10575
514,10425
515,10437
516,10596
517,10441
518,10371
519,10383
520,10339
521,10339
522,10394
523,10355
524,10446
525,10463
526,10485
527,10449
528,10519
529,10532
530,10561
531,10526
532,10427
533,10489
534,10520
535,10504
536,10542
537,10567
538,10577
539,10624
540,10550
541,10433
542,10484
543,10497
544,10528
545,10590
546,10544
547,10387
548,10474
549,10468
550,10349
551,10363
552,10505
553,10482
554,10564
555,10388
556,10467
557,10558
558,10586
559,10654
560,10699
561,10559
562,10601
563,10481
564,10498
565,10488
566,10420
567,10355
568,10512
569,10535
570,10676
571,10684
572,10669
573,10559
574,10454
575,10491
576,10488
577,10441
578,10467
579,10486
580,10420
581,10398
582,10428
583,10327
584,10387
585,10474
586,10531
587,10578
588,10513
589,10394
590,10461
591,10436
592,10419
593,10357
594,10425
595,10552
596,10457
597,10587
598,10500
599,10684
600,10747
601,10773
602,10640
603,10575
604,10570
605,10653
606,10593
607,10504
608,10550
609,10585
610,10543
611,10526
612,10437
