ReTr(L*),ImTr(Lx),ImTr(Ly),ImTr(Lz),ImTr(L5)
0.99771,0.00699637,null,null,null
0.582729,null,0.150189,null,null
0.498663,null,null,0.26593,null
-0.00532151,null,null,null,0.00405725
0.99771,0.00699637,null,null,null
0.582729,null,0.150189,null,null
0.498663,null,null,0.26593,null
-0.00532151,null,null,null,0.00405725
0.99772,0.0064833,null,null,null
0.626833,null,0.191361,null,null
0.456327,null,null,0.262014,null
-0.00429521,null,null,null,0.00129035
0.997692,0.00371341,null,null,null
0.658992,null,0.198481,null,null
0.495632,null,null,0.328004,null
-0.00561079,null,null,null,0.00352981
0.997655,0.00436331,null,null,null
0.660529,null,0.21331,null,null
0.511705,null,null,0.362101,null
-0.00435157,null,null,null,0.000358268
0.997595,0.00735075,null,null,null
0.664453,null,0.199691,null,null
0.517818,null,null,0.347208,null
-0.00137663,null,null,null,-0.00105916
0.997636,0.0103173,null,null,null
0.67854,null,0.230589,null,null
0.548092,null,null,0.40101,null
-0.00117562,null,null,null,-0.0033718
0.997594,0.0103367,null,null,null
0.627896,null,0.244482,null,null
0.471237,null,null,0.490613,null
-5.80992e-05,null,null,null,-0.00108189
0.997542,0.0115124,null,null,null
0.650531,null,0.215861,null,null
0.507566,null,null,0.426293,null
-0.00303856,null,null,null,-0.00389485
0.99756,0.0109928,null,null,null
0.669233,null,0.19463,null,null
0.533815,null,null,0.381578,null
0.000648821,null,null,null,-0.00374834
0.997585,0.00960236,null,null,null
0.669475,null,0.169539,null,null
0.594891,null,null,0.260291,null
0.000166204,null,null,null,-0.00134763
0.997513,0.0124461,null,null,null
0.657238,null,0.162272,null,null
0.591541,null,null,0.30927,null
0.000710316,null,null,null,-0.00320905
0.997444,0.0146419,null,null,null
0.703608,null,0.1572,null,null
0.537969,null,null,0.296049,null
0.00292285,null,null,null,-0.000237036
0.997459,0.0112073,null,null,null
0.691186,null,0.202818,null,null
0.51821,null,null,0.416765,null
0.00375879,null,null,null,-0.00110877
0.997495,0.00938025,null,null,null
0.660871,null,0.172565,null,null
0.530622,null,null,0.436984,null
0.00149318,null,null,null,-0.00108636
0.997504,0.0102002,null,null,null
0.634829,null,0.224369,null,null
0.504606,null,null,0.387773,null
-0.000851059,null,null,null,0.000267254
0.997552,0.00949981,null,null,null
0.596548,null,0.186083,null,null
0.54489,null,null,0.367145,null
-0.000702576,null,null,null,0.00191614
0.997572,0.00913311,null,null,null
0.570044,null,0.28149,null,null
0.514833,null,null,0.385131,null
0.00208264,null,null,null,-0.000654399
0.997574,0.00965174,null,null,null
0.534872,null,0.369403,null,null
0.505636,null,null,0.376711,null
0.00194988,null,null,null,0.00421052
0.997471,0.00908889,null,null,null
0.541406,null,0.396357,null,null
0.486187,null,null,0.422467,null
0.00174479,null,null,null,0.00169548
0.99749,0.00825188,null,null,null
0.512421,null,0.39927,null,null
0.481325,null,null,0.461529,null
0.00333073,null,null,null,-0.00114914
0.997448,0.0130599,null,null,null
0.550531,null,0.362255,null,null
0.470404,null,null,0.546551,null
0.00148687,null,null,null,-0.00170017
0.997457,0.0116256,null,null,null
0.536343,null,0.395699,null,null
0.445223,null,null,0.493116,null
0.00195847,null,null,null,0.00022987
0.997449,0.0122947,null,null,null
0.570086,null,0.400556,null,null
0.458891,null,null,0.522825,null
0.0058968,null,null,null,0.000333022
0.997437,0.00969151,null,null,null
0.501034,null,0.4214,null,null
0.430017,null,null,0.555917,null
0.00184373,null,null,null,0.0011507
0.9974,0.010312,null,null,null
0.471169,null,0.413934,null,null
0.373665,null,null,0.610137,null
0.00159401,null,null,null,-0.00115001
0.997366,0.0102328,null,null,null
0.486803,null,0.4584,null,null
0.380939,null,null,0.61723,null
0.000995075,null,null,null,0.00582569
0.997317,0.0135268,null,null,null
0.532531,null,0.429305,null,null
0.408212,null,null,0.578441,null
-0.00166033,null,null,null,0.00455184
0.997365,0.010463,null,null,null
0.521633,null,0.432258,null,null
0.431965,null,null,0.536414,null
-0.00190464,null,null,null,0.000796234
0.997413,0.0102746,null,null,null
0.526221,null,0.388436,null,null
0.45188,null,null,0.529126,null
-0.0021135,null,null,null,-0.000434304
0.997419,0.00899887,null,null,null
0.506085,null,0.356996,null,null
0.401976,null,null,0.529154,null
-0.000484674,null,null,null,0.00137918
0.997445,0.0112944,null,null,null
0.477523,null,0.344805,null,null
0.423304,null,null,0.521446,null
-0.00213804,null,null,null,8.65311e-05
0.997465,0.0133309,null,null,null
0.466214,null,0.303646,null,null
0.447171,null,null,0.528866,null
0.000551116,null,null,null,0.00103934
0.997424,0.0133539,null,null,null
0.480679,null,0.344629,null,null
0.355279,null,null,0.555127,null
0.00189218,null,null,null,0.00303409
0.997354,0.0155225,null,null,null
0.468442,null,0.285442,null,null
0.290635,null,null,0.571114,null
0.000700514,null,null,null,-0.00311784
0.997354,0.0155225,null,null,null
0.468442,null,0.285442,null,null
0.290635,null,null,0.571114,null
0.000700514,null,null,null,-0.00311784
