MDTU,|Tr(Lx)|,|Tr(Ly)|,|Tr(Lz)|,|Tr(L5)|
1,0.997735,0.601772,0.56514,0.00669177
2,0.997735,0.601772,0.56514,0.00669177
3,0.997741,0.655392,0.5262,0.00448485
4,0.997699,0.688234,0.594338,0.00662876
5,0.997665,0.694118,0.626865,0.0043663
6,0.997622,0.693811,0.623448,0.00173693
7,0.99769,0.71665,0.679128,0.00357087
8,0.997647,0.673814,0.680269,0.00108345
9,0.997609,0.68541,0.662834,0.00493991
10,0.997621,0.69696,0.656171,0.00380408
11,0.997631,0.690609,0.649344,0.00135784
12,0.99759,0.676974,0.66751,0.00328672
13,0.997551,0.720954,0.614048,0.00293245
14,0.997522,0.720329,0.665007,0.00391891
15,0.997539,0.68303,0.687397,0.00184655
16,0.997556,0.673312,0.636392,0.000892035
17,0.997598,0.624896,0.657039,0.00204088
18,0.997614,0.635757,0.642945,0.00218303
19,0.99762,0.650036,0.630539,0.0046401
20,0.997513,0.670984,0.644094,0.00243288
21,0.997524,0.649609,0.666845,0.00352339
22,0.997533,0.659025,0.721109,0.00225863
23,0.997525,0.666514,0.664369,0.00197192
24,0.997525,0.696738,0.695649,0.0059062
25,0.997485,0.654685,0.702822,0.00217334
26,0.997453,0.627169,0.715467,0.00196555
27,0.997419,0.668661,0.725319,0.00591006
28,0.997409,0.684027,0.707977,0.00484519
29,0.99742,0.677456,0.688719,0.00206437
30,0.997465,0.654058,0.695823,0.00215766
31,0.997459,0.619329,0.664521,0.00146186
32,0.997509,0.588998,0.671634,0.00213979
33,0.997554,0.556378,0.692576,0.00117642
34,0.997513,0.591457,0.659082,0.00357575
35,0.997475,0.548558,0.640812,0.00319556
36,0.997475,0.548558,0.640812,0.00319556
37,0.997471,0.597418,0.664225,0.00457959
38,0.997481,0.576548,0.653928,0.00451975
39,0.997509,0.540461,0.649358,0.00343818
40,0.997428,0.544519,0.625061,8.04242e-05
41,0.997416,0.537033,0.603674,0.000616325
42,0.997447,0.543993,0.665904,0.00221901
43,0.997421,0.596707,0.639299,0.00133485
44,0.997419,0.609352,0.602815,0.00347325
45,0.997407,0.542729,0.625128,0.00144345
46,0.997365,0.567557,0.619251,0.00427423
47,0.997366,0.649733,0.603644,0.00558636
48,0.997435,0.652631,0.580281,0.00309149
49,0.997452,0.677177,0.574134,0.00149059
50,0.997432,0.685994,0.553754,0.00327186
51,0.997357,0.609131,0.475777,0.00319457
52,0.997357,0.609131,0.475777,0.00319457
53,0.997357,0.609131,0.475777,0.00319457
54,0.997371,0.596565,0.529895,0.00346641
55,0.997345,0.639782,0.566976,0.00580868
56,0.997394,0.622295,0.550985,0.00156146
57,0.99743,0.629242,0.579337,0.00432114
58,0.997346,0.58525,0.557318,0.00090912
59,0.997355,0.611622,0.589923,0.00211253
60,0.997335,0.621918,0.616107,0.000545943
61,0.997359,0.66534,0.631371,0.00138506
62,0.997378,0.691096,0.651658,0.000807611
63,0.99739,0.663465,0.586623,0.00317615
64,0.997395,0.627508,0.550936,0.00398982
65,0.997368,0.623933,0.552252,0.00179491
66,0.997378,0.653965,0.569491,0.00351353
67,0.997331,0.610032,0.59556,0.00295366
68,0.997282,0.61608,0.573314,0.00441883
69,0.997298,0.630647,0.666474,0.000570093
70,0.997314,0.617809,0.603516,0.00206055
71,0.997326,0.646207,0.660101,0.00374594
72,0.997303,0.651106,0.641705,0.000558152
73,0.997375,0.591048,0.627254,0.00123121
74,0.997368,0.614962,0.645735,0.00201532
75,0.997395,0.651787,0.642569,0.00485331
76,0.997385,0.591184,0.606944,0.0046007
77,0.997414,0.576326,0.581207,0.00130778
78,0.997414,0.576326,0.581207,0.00130778
79,0.99737,0.605149,0.623096,0.00376517
80,0.997387,0.639291,0.618044,0.0012969
81,0.997344,0.609664,0.589704,0.00366956
82,0.997334,0.664123,0.604248,0.0039075
83,0.997341,0.664762,0.564814,0.00702216
84,0.997356,0.675669,0.593209,0.00547546
85,0.997353,0.682254,0.611802,0.00349486
86,0.997302,0.677913,0.585346,0.00251059
87,0.997336,0.698914,0.593903,0.00599678
88,0.997332,0.597245,0.612007,0.00486667
89,0.997294,0.603308,0.599183,0.0030085
90,0.997233,0.658714,0.63276,0.00335668
91,0.997221,0.632026,0.626643,0.0032936
92,0.997221,0.632026,0.626643,0.0032936
93,0.997298,0.611315,0.626806,0.00344195
94,0.997339,0.628335,0.594324,0.00222752
95,0.997321,0.624059,0.559499,0.00365191
96,0.99728,0.580282,0.572682,0.00220125
97,0.997275,0.595274,0.593901,0.00232901
98,0.997261,0.597349,0.627178,0.00150921
99,0.997313,0.570691,0.628976,0.0010935
100,0.997254,0.552777,0.586704,0.00211311
101,0.997254,0.552777,0.586704,0.00211311
102,0.997259,0.578599,0.545561,0.00360719
103,0.997259,0.578599,0.545561,0.00360719
104,0.997259,0.569467,0.518586,0.00176025
105,0.997259,0.569467,0.518586,0.00176025
106,0.997227,0.611592,0.511473,0.00122368
107,0.997229,0.60948,0.515484,0.00187616
108,0.99719,0.606147,0.545553,0.00365662
109,0.997238,0.583131,0.540209,0.0023902
110,0.997238,0.583131,0.540209,0.0023902
111,0.997217,0.561135,0.543194,0.00189959
112,0.997241,0.573587,0.569086,0.0045587
113,0.997208,0.5792,0.549397,0.000905541
114,0.997263,0.602611,0.547688,0.00407158
115,0.997197,0.590693,0.597839,0.00180759
116,0.997215,0.605957,0.556912,0.00280045
117,0.997247,0.565916,0.618653,0.00117044
118,0.997253,0.593307,0.553473,0.000837476
119,0.997241,0.576773,0.540241,0.00370905
120,0.997238,0.564275,0.582835,0.00385484
121,0.997279,0.597368,0.569285,0.00102247
122,0.99719,0.576589,0.541386,0.00301936
123,0.997268,0.537148,0.555591,0.00678343
124,0.997274,0.526065,0.562879,0.00633866
125,0.997281,0.511505,0.556567,0.0026968
126,0.997281,0.511505,0.556567,0.0026968
127,0.99728,0.563288,0.510042,0.003568
