MDTU,plaq_ss,plaq_st
1,0.954382,1.11456
2,0.954382,1.11456
3,1.54285,1.92166
4,1.46897,1.83143
5,1.44406,1.79502
6,1.42887,1.75964
7,1.41963,1.73241
8,1.41158,1.71783
9,1.40342,1.70792
10,1.39749,1.69028
11,1.39726,1.68169
12,1.38551,1.67006
13,1.38376,1.65809
14,1.37871,1.65033
15,1.36983,1.64036
16,1.37679,1.63627
17,1.37528,1.63513
18,1.36843,1.63017
19,1.36271,1.61773
20,1.35788,1.60739
21,1.35416,1.59906
22,1.35438,1.58884
23,1.35522,1.57825
24,1.35074,1.57323
25,1.34836,1.56657
26,1.34039,1.5535
27,1.33215,1.54472
28,1.32852,1.54315
29,1.32539,1.53574
30,1.31718,1.5328
31,1.31866,1.53943
32,1.31169,1.52422
33,1.30327,1.52344
34,1.29972,1.52401
35,1.29677,1.51971
36,1.29677,1.51971
37,1.29166,1.51003
38,1.29019,1.51062
39,1.28943,1.50372
40,1.28579,1.50109
41,1.27903,1.49605
42,1.27543,1.48747
43,1.27667,1.47676
44,1.26689,1.47244
45,1.26346,1.46485
46,1.26668,1.46618
47,1.26575,1.45957
48,1.26461,1.45328
49,1.26321,1.44759
50,1.26166,1.43732
51,1.25332,1.43564
52,1.25332,1.43564
53,1.25332,1.43564
54,1.24871,1.43053
55,1.246,1.42702
56,1.24699,1.42278
57,1.23992,1.41986
58,1.24432,1.41715
59,1.24519,1.41124
60,1.24444,1.41495
61,1.24384,1.41173
62,1.24228,1.40747
63,1.23614,1.41438
64,1.2317,1.41288
65,1.22415,1.4011
66,1.22324,1.3973
67,1.22504,1.39731
68,1.22336,1.39055
69,1.2172,1.38991
70,1.22044,1.38495
71,1.21696,1.38368
72,1.21752,1.37864
73,1.21803,1.38459
74,1.21341,1.38278
75,1.21133,1.38326
76,1.20758,1.37631
77,1.21108,1.36863
78,1.21108,1.36863
79,1.20658,1.364
80,1.20328,1.36011
81,1.20201,1.35531
82,1.19903,1.35081
83,1.19687,1.34854
84,1.18991,1.33791
85,1.18418,1.33046
86,1.18125,1.33083
87,1.17855,1.33211
88,1.18116,1.32348
89,1.17451,1.31724
90,1.17623,1.31606
91,1.17172,1.31743
92,1.17172,1.31743
93,1.17097,1.31414
94,1.16242,1.32079
95,1.15535,1.31296
96,1.15578,1.30983
97,1.14902,1.30903
98,1.15037,1.3099
99,1.1514,1.30916
100,1.14199,1.30321
101,1.14199,1.30321
102,1.13851,1.30071
103,1.13851,1.30071
104,1.13407,1.29905
105,1.13407,1.29905
106,1.13091,1.29592
107,1.13295,1.29471
108,1.13473,1.29045
109,1.13641,1.28763
110,1.13641,1.28763
111,1.12991,1.28405
112,1.12977,1.27715
113,1.13011,1.28245
114,1.1291,1.28474
115,1.12178,1.28039
116,1.12284,1.28039
117,1.12124,1.28046
118,1.12071,1.28088
119,1.12147,1.27669
120,1.12322,1.27569
121,1.12225,1.27306
122,1.11689,1.27241
123,1.11535,1.26573
124,1.11661,1.26745
125,1.11832,1.26908
126,1.11832,1.26908
127,1.11793,1.27097
128,1.11537,1.26873
129,1.12009,1.26909
130,1.12047,1.27287
131,1.11452,1.2666
132,1.11452,1.2666
133,1.11575,1.26216
134,1.11494,1.26391
135,1.11191,1.2605
136,1.11863,1.26067
137,1.11588,1.25597
138,1.11588,1.25597
139,1.11588,1.25597
140,1.11588,1.25597
141,1.11225,1.25179
142,1.10677,1.24788
143,1.1048,1.24521
144,1.09804,1.24428
145,1.0996,1.24809
146,1.0996,1.24809
147,1.09714,1.24882
148,1.09568,1.24013
149,1.09637,1.23812
150,1.09755,1.2352
151,1.09784,1.22979
152,1.09784,1.22979
153,1.09428,1.23009
154,1.09476,1.22591
155,1.09352,1.22903
156,1.09304,1.22988
157,1.09304,1.22988
158,1.0908,1.22913
159,1.0908,1.22913
160,1.09681,1.23007
161,1.09681,1.23007
162,1.09681,1.23007
163,1.09601,1.22576
164,1.09601,1.22576
165,1.10183,1.22623
166,1.10018,1.22883
167,1.09516,1.22947
168,1.09323,1.22061
169,1.09011,1.22083
170,1.08804,1.22147
171,1.08804,1.22147
172,1.08804,1.22147
173,1.08732,1.21997
174,1.08732,1.21997
175,1.08732,1.21997
176,1.08732,1.21997
177,1.08732,1.21997
178,1.08882,1.22494
179,1.08938,1.22623
180,1.08999,1.22429
181,1.08138,1.22347
182,1.08332,1.21946
183,1.07962,1.21909
184,1.07921,1.21778
185,1.07921,1.21778
186,1.07728,1.21798
187,1.07374,1.21375
188,1.07374,1.21375
189,1.0762,1.21306
190,1.07593,1.20921
191,1.07593,1.20921
192,1.07789,1.21156
193,1.07589,1.21319
194,1.07492,1.21512
195,1.07127,1.21257
196,1.0652,1.20371
197,1.06858,1.20276
198,1.06503,1.2053
199,1.06503,1.2053
200,1.0603,1.20058
201,1.06304,1.20839
202,1.06304,1.20839
203,1.06304,1.20839
204,1.06339,1.20742
205,1.06339,1.20742
206,1.05962,1.19458
207,1.05773,1.18949
208,1.05773,1.18949
209,1.05672,1.18926
210,1.05687,1.18901
211,1.05687,1.18901
212,1.05687,1.18901
213,1.05687,1.18901
214,1.05962,1.19093
215,1.0563,1.18771
216,1.0603,1.18595
217,1.05826,1.18805
218,1.05998,1.18435
219,1.05737,1.17722
220,1.05782,1.17877
221,1.05555,1.18048
222,1.05191,1.18128
223,1.0552,1.18246
224,1.05356,1.18573
225,1.05356,1.18573
226,1.05487,1.18517
227,1.04996,1.18832
228,1.05031,1.18527
229,1.05151,1.18345
230,1.05404,1.18506
231,1.05382,1.18118
232,1.05074,1.18487
233,1.05074,1.18487
234,1.05389,1.17826
235,1.04697,1.17621
236,1.04173,1.17418
237,1.04055,1.17294
238,1.04271,1.17055
239,1.04438,1.17352
240,1.04602,1.17128
241,1.04018,1.16583
242,1.03385,1.16361
243,1.03553,1.1619
244,1.03862,1.16172
245,1.03862,1.16172
246,1.03398,1.16117
247,1.03763,1.16009
248,1.03508,1.15997
249,1.03508,1.15997
250,1.0321,1.16165
251,1.02847,1.15845
252,1.02846,1.16222
253,1.03083,1.15845
254,1.02764,1.15555
255,1.02764,1.15555
256,1.02233,1.15405
257,1.0263,1.15213
258,1.0263,1.15213
259,1.02531,1.15561
260,1.02219,1.15548
261,1.01856,1.15735
262,1.01692,1.15802
263,1.02178,1.16248
264,1.02789,1.16472
265,1.02961,1.1764
266,1.02964,1.17438
267,1.02964,1.17438
268,1.03202,1.17378
269,1.03202,1.17378
270,1.03202,1.17378
271,1.02529,1.17127
272,1.02816,1.17293
273,1.02207,1.17222
274,1.02569,1.17118
275,1.02569,1.17118
276,1.02568,1.17067
277,1.02402,1.16151
278,1.02437,1.16914
279,1.02297,1.16723
280,1.02297,1.16723
281,1.02281,1.16932
282,1.02164,1.16605
283,1.0253,1.17051
284,1.02234,1.16881
285,1.01759,1.16723
286,1.01759,1.16723
287,1.01572,1.1688
288,1.02153,1.16647
289,1.02153,1.16647
290,1.02153,1.16647
291,1.02281,1.16439
292,1.0197,1.16443
293,1.0197,1.16443
294,1.02252,1.1646
295,1.02602,1.16489
296,1.01955,1.16569
297,1.01863,1.16265
298,1.01791,1.16655
299,1.01791,1.16655
300,1.01874,1.16899
301,1.01874,1.16899
302,1.01874,1.16899
303,1.01923,1.17132
304,1.01923,1.17132
305,1.0195,1.16831
306,1.0195,1.16831
307,1.0195,1.16831
308,1.01708,1.16637
309,1.01708,1.16637
310,1.01642,1.16447
311,1.01395,1.16923
312,1.01119,1.16436
313,1.01119,1.16436
314,1.00908,1.16478
315,1.01421,1.16988
316,1.01421,1.16988
317,1.01994,1.16507
318,1.01707,1.1658
319,1.02024,1.16565
320,1.02034,1.17065
321,1.01815,1.1722
322,1.02248,1.17599
323,1.01941,1.17044
324,1.00942,1.15878
325,1.0098,1.15675
326,1.00918,1.1504
327,1.00878,1.15304
328,1.00858,1.14672
329,1.00734,1.15065
330,1.00685,1.14437
331,1.00685,1.14437
332,1.00685,1.14437
333,1.00685,1.14437
334,1.00855,1.14398
335,1.01061,1.1382
336,1.0094,1.13943
337,1.01033,1.13402
338,1.00727,1.13008
339,1.00922,1.12906
340,1.00922,1.12906
341,1.00843,1.12526
342,1.00843,1.12526
343,1.0151,1.12804
344,1.01184,1.12701
345,1.01184,1.12701
346,1.00775,1.12251
347,1.0118,1.1251
348,1.00916,1.12661
349,1.01209,1.11988
350,1.01208,1.12567
351,1.00775,1.12547
352,1.00659,1.12191
353,1.00179,1.13055
354,1.007,1.12866
355,1.00532,1.12524
356,1.0038,1.1307
357,1.00488,1.13078
358,1.00476,1.13525
359,1.00354,1.13151
360,1.00354,1.13151
361,1.00047,1.13248
362,1.0002,1.13104
363,1.00364,1.13247
364,1.00364,1.13247
365,1.00244,1.13148
366,1.00466,1.12562
367,0.999022,1.1298
368,1.00146,1.13136
369,1.00234,1.12881
370,1.00234,1.12881
371,1.00897,1.12966
372,1.01213,1.12846
373,1.01175,1.12581
374,1.01175,1.12581
375,1.00742,1.11946
376,1.00944,1.11881
377,1.00944,1.11881
378,1.01363,1.12217
379,1.01428,1.12604
380,1.01359,1.12096
381,1.01359,1.12096
382,1.01501,1.12475
383,1.0144,1.12286
384,1.01366,1.12128
385,1.01366,1.12128
386,1.01366,1.12128
387,1.00926,1.12101
388,1.01037,1.1237
389,1.01687,1.12207
390,1.01824,1.12991
391,1.01616,1.12496
392,1.01532,1.13102
393,1.01657,1.1319
394,1.01657,1.1319
395,1.01657,1.1319
396,1.01937,1.12894
397,1.01937,1.12894
398,1.02487,1.13119
399,1.02391,1.1303
400,1.02594,1.12961
401,1.02594,1.12961
402,1.0194,1.13309
403,1.01554,1.13369
404,1.01275,1.13301
405,1.01275,1.13301
406,1.01275,1.13301
407,1.01275,1.13301
408,1.01275,1.13301
409,1.0157,1.13139
410,1.01857,1.13268
411,1.02054,1.1258
412,1.02054,1.1258
413,1.01739,1.12325
414,1.01889,1.12191
415,1.01987,1.12881
416,1.01975,1.12607
417,1.01851,1.13236
