MDTU,min_ave,max_ave
1,-0.105153,0.101095
2,-0.105153,0.101095
3,0.0321925,0.215071
4,0.0190265,0.204631
5,0.0132911,0.201118
6,0.00939302,0.198022
7,0.00696291,0.195459
8,0.00415858,0.194542
9,0.00269088,0.193177
10,0.000830389,0.191792
11,-0.000129358,0.19181
12,-0.00234427,0.190005
13,-0.00326878,0.189114
14,-0.00471225,0.188562
15,-0.0063449,0.186873
16,-0.00574401,0.187648
17,-0.00567489,0.187184
18,-0.00734244,0.18656
19,-0.00935771,0.18534
20,-0.0104754,0.184356
21,-0.0118893,0.183742
22,-0.0120272,0.182867
23,-0.0126623,0.182565
24,-0.0140331,0.182244
25,-0.0151235,0.181532
26,-0.0174425,0.180032
27,-0.0189258,0.178717
28,-0.0196868,0.178397
29,-0.0206814,0.177672
30,-0.0222234,0.176878
31,-0.0210906,0.17753
32,-0.0232108,0.17605
33,-0.0246497,0.175286
34,-0.0245459,0.174893
35,-0.0254471,0.17438
36,-0.0254471,0.17438
37,-0.0268312,0.173347
38,-0.0270746,0.173328
39,-0.0277042,0.172867
40,-0.0290739,0.17268
41,-0.0304467,0.171754
42,-0.0315758,0.170991
43,-0.0324873,0.170395
44,-0.0340259,0.1693
45,-0.0344432,0.167892
46,-0.034291,0.168584
47,-0.0352562,0.168411
48,-0.0364126,0.168148
49,-0.0365907,0.167688
50,-0.0376092,0.166755
51,-0.0392048,0.166142
52,-0.0392048,0.166142
53,-0.0392048,0.166142
54,-0.0402253,0.165075
55,-0.0405257,0.164421
56,-0.0413505,0.164752
57,-0.0424172,0.163696
58,-0.0422548,0.163969
59,-0.0422717,0.163593
60,-0.0423136,0.163998
61,-0.0429057,0.164234
62,-0.0434244,0.163928
63,-0.04333,0.163429
64,-0.044259,0.162908
65,-0.0467359,0.161547
66,-0.0470772,0.161311
67,-0.0465459,0.161573
68,-0.0475074,0.160922
69,-0.0480206,0.159875
70,-0.0480789,0.159994
71,-0.0485803,0.159578
72,-0.0491553,0.15945
73,-0.0485893,0.160021
74,-0.0493627,0.159505
75,-0.0497835,0.159352
76,-0.0510224,0.158688
77,-0.0511032,0.158388
78,-0.0511032,0.158388
79,-0.0524922,0.157966
80,-0.0532849,0.157246
81,-0.0538366,0.156897
82,-0.0548951,0.156247
83,-0.0556411,0.156107
84,-0.0572913,0.154778
85,-0.0591605,0.153718
86,-0.0593669,0.153428
87,-0.0589795,0.152846
88,-0.0596638,0.152536
89,-0.0614317,0.15177
90,-0.0612768,0.151981
91,-0.0618445,0.151482
92,-0.0618445,0.151482
93,-0.0627439,0.151487
94,-0.0627755,0.150834
95,-0.0651686,0.149885
96,-0.0652399,0.149319
97,-0.0660701,0.148567
98,-0.0662014,0.149027
99,-0.0661408,0.149193
100,-0.06782,0.147623
101,-0.06782,0.147623
102,-0.068749,0.146877
103,-0.068749,0.146877
104,-0.0698481,0.146429
105,-0.0698481,0.146429
106,-0.0708973,0.145906
107,-0.0708527,0.146315
108,-0.0709792,0.146135
109,-0.0705779,0.145932
110,-0.0705779,0.145932
111,-0.0719766,0.145156
112,-0.0724554,0.144568
113,-0.072232,0.145136
114,-0.0716397,0.145069
115,-0.0733799,0.14391
116,-0.0731902,0.144162
117,-0.0738791,0.14419
118,-0.0737457,0.143794
119,-0.0738239,0.14361
120,-0.0741768,0.143916
121,-0.0750647,0.14408
122,-0.0753155,0.143218
123,-0.0761165,0.142673
124,-0.0754724,0.142692
125,-0.0754618,0.143256
126,-0.0754618,0.143256
127,-0.0750412,0.143174
128,-0.0756353,0.142755
129,-0.0748487,0.143145
130,-0.07418,0.143537
131,-0.0760378,0.142506
132,-0.0760378,0.142506
133,-0.0765893,0.142597
134,-0.0765194,0.142805
135,-0.0776305,0.142215
136,-0.0763303,0.143008
137,-0.0771423,0.142334
138,-0.0771423,0.142334
139,-0.0771423,0.142334
140,-0.0771423,0.142334
141,-0.0777187,0.141147
142,-0.0792478,0.14072
143,-0.0793652,0.140202
144,-0.0811723,0.139611
145,-0.0806447,0.140037
146,-0.0806447,0.140037
147,-0.0810412,0.139819
148,-0.0818048,0.138781
149,-0.0818888,0.138584
150,-0.0819453,0.138553
151,-0.082435,0.138171
152,-0.082435,0.138171
153,-0.0829636,0.137803
154,-0.0829992,0.137465
155,-0.0830805,0.137687
156,-0.0830883,0.137743
157,-0.0830883,0.137743
158,-0.083501,0.137411
159,-0.083501,0.137411
160,-0.0824914,0.138259
161,-0.0824914,0.138259
162,-0.0824914,0.138259
163,-0.0833001,0.137796
164,-0.0833001,0.137796
165,-0.082213,0.138642
166,-0.0822891,0.138509
167,-0.0827171,0.137884
168,-0.0838017,0.136929
169,-0.0852612,0.137184
170,-0.0853548,0.137069
171,-0.0853548,0.137069
172,-0.0853548,0.137069
173,-0.0849646,0.136279
174,-0.0849646,0.136279
175,-0.0849646,0.136279
176,-0.0849646,0.136279
177,-0.0849646,0.136279
178,-0.084036,0.136712
179,-0.0844007,0.137188
180,-0.084442,0.137225
181,-0.0861771,0.136343
182,-0.0856282,0.135881
183,-0.0870427,0.135848
184,-0.0871246,0.135804
185,-0.0871246,0.135804
186,-0.0875613,0.135601
187,-0.0887998,0.134958
188,-0.0887998,0.134958
189,-0.0884513,0.13501
190,-0.0887169,0.134806
191,-0.0887169,0.134806
192,-0.08761,0.134865
193,-0.0878749,0.134728
194,-0.0879972,0.13492
195,-0.0892055,0.134516
196,-0.0912474,0.133306
197,-0.0905774,0.133552
198,-0.0911219,0.133334
199,-0.0911219,0.133334
200,-0.092433,0.132402
201,-0.0909819,0.133288
202,-0.0909819,0.133288
203,-0.0909819,0.133288
204,-0.0912055,0.133461
205,-0.0912055,0.133461
206,-0.0934077,0.132033
207,-0.0940637,0.131334
208,-0.0940637,0.131334
209,-0.0942849,0.131123
210,-0.094236,0.131105
211,-0.094236,0.131105
212,-0.094236,0.131105
213,-0.094236,0.131105
214,-0.0933666,0.131659
215,-0.0939915,0.130691
216,-0.0931798,0.130896
217,-0.0939943,0.131248
218,-0.0937766,0.130955
219,-0.0952005,0.130468
220,-0.0947844,0.130599
