ReTr(L),ImTr(L)
0.265897,-2.16179
0.265897,-2.16179
1.50669,-13.3532
1.40191,-11.5914
1.47105,-10.8345
1.30309,-9.94535
1.23132,-9.15171
0.910647,-8.92394
0.878526,-8.76711
0.63262,-8.33712
0.521845,-8.12946
0.498159,-7.95413
0.743291,-7.66668
0.721554,-7.56105
0.803648,-7.42836
0.804701,-7.16799
0.890649,-7.12584
0.973033,-7.09729
0.950247,-6.86982
0.891874,-6.67734
0.945462,-6.5578
0.960229,-6.28466
0.9415,-6.01301
0.798046,-5.95319
0.928636,-5.83968
0.886519,-5.64176
0.894817,-5.5601
0.84854,-5.60561
0.947321,-5.47873
0.955011,-5.51414
0.90785,-5.6466
0.873763,-5.411
1.03462,-5.48205
1.25789,-5.47869
1.21905,-5.43698
1.21905,-5.43698
1.12326,-5.31543
1.11187,-5.30715
0.995354,-5.19091
0.985006,-5.19166
1.07314,-5.17259
0.95237,-5.06648
0.96044,-4.82338
1.09432,-4.79793
1.07106,-4.70001
0.993409,-4.6803
0.976835,-4.58267
0.87422,-4.50004
0.8077,-4.42805
0.725334,-4.26417
0.716375,-4.33273
0.716375,-4.33273
0.716375,-4.33273
0.692046,-4.26542
0.609452,-4.24117
0.430883,-4.18388
0.652573,-4.16221
0.631877,-4.06928
0.594052,-3.97382
0.742417,-4.01449
0.618544,-3.98272
0.620948,-3.94041
0.711843,-4.10916
0.722428,-4.13378
0.758803,-4.00031
0.778377,-3.93611
0.979777,-3.86836
0.74895,-3.83607
0.687002,-3.86462
0.744749,-3.75448
0.693139,-3.75773
0.713451,-3.66138
0.69444,-3.78206
0.680722,-3.77824
0.650083,-3.83917
0.814363,-3.7087
0.749034,-3.55729
0.749034,-3.55729
0.660687,-3.55012
0.74425,-3.50164
0.700583,-3.43872
0.701509,-3.38934
0.660433,-3.39274
0.502288,-3.31617
0.545749,-3.25275
0.561059,-3.28472
0.552905,-3.31469
0.521878,-3.17229
0.513977,-3.15008
0.464028,-3.1094
0.412624,-3.18474
0.412624,-3.18474
0.360567,-3.16163
0.297487,-3.30612
0.35713,-3.24604
0.32002,-3.18378
0.23682,-3.26094
0.207513,-3.2741
0.319635,-3.24324
0.33158,-3.2279
0.33158,-3.2279
0.270538,-3.23015
0.270538,-3.23015
0.176155,-3.23987
0.176155,-3.23987
0.104665,-3.22691
0.111196,-3.17897
0.112148,-3.10179
0.214661,-3.05542
0.214661,-3.05542
0.287609,-3.03373
0.404143,-2.93373
0.408093,-3.00939
0.399425,-3.06612
0.401308,-3.05639
0.378938,-3.04748
0.301628,-3.09079
0.283228,-3.07938
0.127443,-3.03347
0.132369,-3.00693
0.149498,-2.98866
0.119045,-3.01103
0.00564187,-2.9316
-0.0914855,-2.935
-0.00719863,-2.94764
-0.00719863,-2.94764
-0.0372309,-2.94554
-0.0189876,-2.95493
0.0125981,-2.92618
-0.172545,-2.97461
-0.23751,-2.92428
-0.23751,-2.92428
-0.139307,-2.85738
-0.124062,-2.8811
-0.0665084,-2.86851
-0.019737,-2.81404
0.0584747,-2.75666
0.0584747,-2.75666
0.0584747,-2.75666
0.0584747,-2.75666
-0.0376203,-2.74743
0.0161942,-2.75229
0.0939468,-2.72192
-0.0468051,-2.78283
-0.0787961,-2.80808
-0.0787961,-2.80808
-0.0881357,-2.84511
-0.181815,-2.72545
-0.174176,-2.69588
-0.263186,-2.63908
-0.32969,-2.54484
-0.32969,-2.54484
-0.361026,-2.5785
-0.301512,-2.52294
-0.24219,-2.58149
-0.140327,-2.59867
-0.140327,-2.59867
-0.117069,-2.60366
-0.117069,-2.60366
-0.0335903,-2.57773
-0.0335903,-2.57773
-0.0335903,-2.57773
-0.0195394,-2.53728
-0.0195394,-2.53728
-0.00660083,-2.50166
0.0546127,-2.53807
0.00794373,-2.57386
-0.050737,-2.47894
-0.0890469,-2.52568
-0.0955552,-2.53116
-0.0955552,-2.53116
-0.0955552,-2.53116
-0.0554933,-2.52852
-0.0554933,-2.52852
-0.0554933,-2.52852
-0.0554933,-2.52852
-0.0554933,-2.52852
0.0124155,-2.54884
-0.0127233,-2.56319
-0.0144056,-2.53948
-0.0412514,-2.59722
-0.0403034,-2.52789
0.00704349,-2.57329
-0.0988559,-2.55017
-0.0988559,-2.55017
-0.189531,-2.56804
-0.232111,-2.52458
-0.232111,-2.52458
-0.12187,-2.51861
-0.0983922,-2.46755
-0.0983922,-2.46755
-0.167462,-2.47679
-0.248787,-2.50784
-0.257894,-2.53967
-0.330091,-2.54699
-0.353447,-2.46177
-0.273866,-2.43699
-0.322052,-2.47706
-0.322052,-2.47706
-0.283853,-2.45964
-0.301861,-2.52542
-0.301861,-2.52542
-0.301861,-2.52542
-0.29125,-2.5151
-0.29125,-2.5151
-0.379784,-2.35911
-0.39665,-2.29615
-0.39665,-2.29615
