ReTr(L),ImTr(L)
0.112821,-0.929963
0.112821,-0.929963
0.110249,-0.950427
0.116273,-0.946729
0.128108,-0.943658
0.12298,-0.943034
0.126925,-0.9386
0.0966841,-0.945681
0.0969773,-0.947989
0.075292,-0.943987
0.060387,-0.94822
0.0583221,-0.942219
0.0928709,-0.941119
0.0858669,-0.945179
0.105686,-0.944263
0.107769,-0.940236
0.121951,-0.935615
0.125488,-0.937013
0.123534,-0.935702
0.12332,-0.936218
0.135991,-0.937174
0.141547,-0.937839
0.146626,-0.934506
0.125094,-0.933256
0.143259,-0.932606
0.14361,-0.93261
0.147448,-0.931203
0.141492,-0.933166
0.159208,-0.931195
0.162628,-0.929435
0.150911,-0.931739
0.147207,-0.934781
0.171552,-0.93139
0.214999,-0.921279
0.209804,-0.923266
0.209804,-0.923266
0.197386,-0.927651
0.19124,-0.921164
0.173178,-0.924531
0.173146,-0.926204
0.193257,-0.924091
0.177427,-0.927297
0.188049,-0.924861
0.208163,-0.918309
0.206651,-0.919521
0.191318,-0.918691
0.196576,-0.919351
0.183106,-0.920763
0.170679,-0.926632
0.163206,-0.929835
0.155769,-0.925655
0.155769,-0.925655
0.155769,-0.925655
0.148499,-0.928435
0.135107,-0.930416
0.0991916,-0.936763
0.141244,-0.929176
0.142734,-0.926995
0.136362,-0.930634
0.17022,-0.923051
0.142824,-0.92679
0.142226,-0.928051
0.158401,-0.922281
0.160461,-0.925191
0.17696,-0.926259
0.183419,-0.922891
0.224514,-0.913366
0.177198,-0.925242
0.157525,-0.925144
0.174004,-0.921423
0.164689,-0.919693
0.172754,-0.917798
0.162105,-0.922959
0.162065,-0.921691
0.158115,-0.927269
0.193239,-0.917356
0.187562,-0.918534
0.187562,-0.918534
0.165891,-0.924063
0.19058,-0.918815
0.180523,-0.919466
0.185855,-0.914918
0.17603,-0.921101
0.13589,-0.927219
0.147286,-0.925373
0.155919,-0.925925
0.151503,-0.92227
0.148143,-0.922704
0.151347,-0.924994
0.135978,-0.925089
0.120137,-0.928345
0.120137,-0.928345
0.101161,-0.930375
0.080951,-0.928701
0.091322,-0.929671
0.0872631,-0.924042
0.0644577,-0.930671
0.0609063,-0.935253
0.0898822,-0.933514
0.0954079,-0.932346
0.0954079,-0.932346
0.0780329,-0.935019
0.0780329,-0.935019
0.0553334,-0.934916
0.0553334,-0.934916
0.0347846,-0.935019
0.0354134,-0.934421
0.0373164,-0.932771
0.0663708,-0.933689
0.0663708,-0.933689
0.0855412,-0.92861
0.124225,-0.925996
0.126158,-0.924126
0.127411,-0.927679
0.126231,-0.926936
0.122686,-0.926538
0.0899724,-0.931871
0.083128,-0.929312
0.0416354,-0.93556
0.0470419,-0.934655
0.0480076,-0.933161
0.0390059,-0.933914
0.00183035,-0.936369
-0.0297866,-0.935373
-0.00405445,-0.936002
-0.00405445,-0.936002
