MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,2.17808,0.265897,-2.16179
2,2.17808,0.265897,-2.16179
3,13.4379,1.50669,-13.3532
4,11.6759,1.40191,-11.5914
5,10.9339,1.47105,-10.8345
6,10.0304,1.30309,-9.94535
7,9.23417,1.23132,-9.15171
8,8.97029,0.910647,-8.92394
9,8.81101,0.878526,-8.76711
10,8.36109,0.63262,-8.33712
11,8.14619,0.521845,-8.12946
12,7.96972,0.498159,-7.95413
13,7.70263,0.743291,-7.66668
14,7.5954,0.721554,-7.56105
15,7.47171,0.803648,-7.42836
16,7.21301,0.804701,-7.16799
17,7.18129,0.890649,-7.12584
18,7.16368,0.973033,-7.09729
19,6.93522,0.950247,-6.86982
20,6.73664,0.891874,-6.67734
21,6.6256,0.945462,-6.5578
22,6.35759,0.960229,-6.28466
23,6.08627,0.9415,-6.01301
24,6.00644,0.798046,-5.95319
25,5.91305,0.928636,-5.83968
26,5.71099,0.886519,-5.64176
27,5.63165,0.894817,-5.5601
28,5.66947,0.84854,-5.60561
29,5.56003,0.947321,-5.47873
30,5.59623,0.955011,-5.51414
31,5.71912,0.90785,-5.6466
32,5.48109,0.873763,-5.411
33,5.57883,1.03462,-5.48205
34,5.62124,1.25789,-5.47869
35,5.57197,1.21905,-5.43698
36,5.57197,1.21905,-5.43698
37,5.43282,1.12326,-5.31543
38,5.42237,1.11187,-5.30715
39,5.28548,0.995354,-5.19091
40,5.28427,0.985006,-5.19166
41,5.28274,1.07314,-5.17259
42,5.15521,0.95237,-5.06648
43,4.91807,0.96044,-4.82338
44,4.92114,1.09432,-4.79793
45,4.8205,1.07106,-4.70001
46,4.78456,0.993409,-4.6803
47,4.68562,0.976835,-4.58267
48,4.58417,0.87422,-4.50004
49,4.50112,0.8077,-4.42805
50,4.32542,0.725334,-4.26417
51,4.39155,0.716375,-4.33273
52,4.39155,0.716375,-4.33273
53,4.39155,0.716375,-4.33273
54,4.32119,0.692046,-4.26542
55,4.28474,0.609452,-4.24117
56,4.20601,0.430883,-4.18388
57,4.21306,0.652573,-4.16221
58,4.11805,0.631877,-4.06928
59,4.01798,0.594052,-3.97382
60,4.08256,0.742417,-4.01449
61,4.03047,0.618544,-3.98272
62,3.98904,0.620948,-3.94041
63,4.17036,0.711843,-4.10916
64,4.19643,0.722428,-4.13378
65,4.07165,0.758803,-4.00031
66,4.01234,0.778377,-3.93611
67,3.99051,0.979777,-3.86836
68,3.9085,0.74895,-3.83607
69,3.92521,0.687002,-3.86462
70,3.82764,0.744749,-3.75448
71,3.82112,0.693139,-3.75773
72,3.73024,0.713451,-3.66138
73,3.84529,0.69444,-3.78206
74,3.83908,0.680722,-3.77824
75,3.89382,0.650083,-3.83917
76,3.79706,0.814363,-3.7087
77,3.6353,0.749034,-3.55729
78,3.6353,0.749034,-3.55729
79,3.61107,0.660687,-3.55012
80,3.57986,0.74425,-3.50164
81,3.50936,0.700583,-3.43872
82,3.46118,0.701509,-3.38934
83,3.45642,0.660433,-3.39274
84,3.35399,0.502288,-3.31617
85,3.29822,0.545749,-3.25275
86,3.33229,0.561059,-3.28472
87,3.36048,0.552905,-3.31469
88,3.21494,0.521878,-3.17229
89,3.19173,0.513977,-3.15008
90,3.14383,0.464028,-3.1094
91,3.21136,0.412624,-3.18474
92,3.21136,0.412624,-3.18474
93,3.18212,0.360567,-3.16163
94,3.31948,0.297487,-3.30612
95,3.26563,0.35713,-3.24604
96,3.19982,0.32002,-3.18378
97,3.26953,0.23682,-3.26094
98,3.28067,0.207513,-3.2741
99,3.25896,0.319635,-3.24324
100,3.24489,0.33158,-3.2279
101,3.24489,0.33158,-3.2279
102,3.24146,0.270538,-3.23015
103,3.24146,0.270538,-3.23015
104,3.24465,0.176155,-3.23987
105,3.24465,0.176155,-3.23987
106,3.22861,0.104665,-3.22691
107,3.18092,0.111196,-3.17897
108,3.10381,0.112148,-3.10179
109,3.06295,0.214661,-3.05542
110,3.06295,0.214661,-3.05542
111,3.04733,0.287609,-3.03373
112,2.96144,0.404143,-2.93373
113,3.03694,0.408093,-3.00939
114,3.09202,0.399425,-3.06612
115,3.08262,0.401308,-3.05639
116,3.07095,0.378938,-3.04748
117,3.10547,0.301628,-3.09079
118,3.09238,0.283228,-3.07938
119,3.03615,0.127443,-3.03347
120,3.00985,0.132369,-3.00693
121,2.9924,0.149498,-2.98866
122,3.01339,0.119045,-3.01103
123,2.93161,0.00564187,-2.9316
124,2.93642,-0.0914855,-2.935
125,2.94765,-0.00719863,-2.94764
126,2.94765,-0.00719863,-2.94764
127,2.94578,-0.0372309,-2.94554
128,2.955,-0.0189876,-2.95493
129,2.92621,0.0125981,-2.92618
130,2.97961,-0.172545,-2.97461
131,2.93391,-0.23751,-2.92428
132,2.93391,-0.23751,-2.92428
